Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FUR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC001	490.1864	2927.12124	1706.8103	2975.2981200000004	20305.35346	996.1610999999996	13881.055800000013	2963.1446	2002.58247	2241.94075	430.3813	2134.07596	11557.120919999994	939.519	3298.3146000000006	19683.923390000007	1520.7396799999997	278.0257	2489.4608	571.0083000000001	1196.2606	2123.4109000000003	244.1229	1012.01329	2301.13897	1334.8717	2028.74113	3221.92151	4903.894059999998	3633.491720000001	5345.52572	1558.8988799999995	3012.42448	9771.705040000004	9052.386540000003	7280.362249999999	1278.4544	2032.0317899999995	3855.08979	1613.3273499999998	793.2656000000002	735.0225200000001	11499.63564	10949.338930000002	16709.36421	4528.7323400000005	18444.74926000001	4001.250650000001	2452.32681	847.96514	1620.1673999999998	408.4067	1460.5966199999998	725.5484000000001	1019.8614	4331.831929999999	9721.58764	26229.95913	11540.231230000005	2791.196869999999	2985.9861200000005	1067.19873	7325.930110000001	4534.151740000001	2343.5516999999995	8874.84627	1636.59065	481.0834300000001	1534.833	4453.52379	2649.7048	1176.09433	7488.918689999999	5396.525300000001	6673.493659999999	5663.221100000001	12419.61896	2448.91108	1623.0080300000002	4070.41026	6772.311419999999	3698.472940000001	696.0860300000002	2954.5811300000005	1416.4133499999998	3255.076260000001	1512.5045299999997	17159.997680000004
TSC003	454.6079	1984.8874400000004	1053.4755	1385.9757000000004	12257.13531	965.549	7431.4473	2339.9586000000004	527.0519	1855.96494	566.29882	2224.40169	6305.701300000001	676.844	1957.1439	10255.515769999998	1155.18962	131.1464	1366.3003	77.8562	811.6073	627.3704700000003	153.5446	584.3382	1761.3983999999998	308.0401	2347.4460000000004	2681.3281	1659.9185399999997	3182.217	2595.6484	1161.4353	797.448	5127.269369999998	5839.2129	5108.26682	273.8919	1332.0701	2693.1989	880.7735	487.5047	249.63502	6521.344079999998	9144.631040000002	7530.061480000002	2898.88032	9281.72702	3320.8973000000005	2974.1069	1375.4633	1465.8868999999995	497.2364	707.3258	695.6280999999999	863.7752	2237.0737000000004	4602.50963	12958.255770000002	7585.665190000002	2923.5667000000003	1483.7988999999995	995.62861	5619.149200000002	2422.3199199999995	2348.4436	3306.1012100000007	1668.0746	408.3813	1595.5215	3474.9965199999992	90.1782	791.0197000000003	3766.7458000000006	2006.99791	3996.3517	3021.9248000000007	7861.211399999998	2302.462509999999	1473.19106	2244.11001	3767.3177	1512.6601999999996	1384.399	2436.0647400000003	830.5463599999999	1156.5509000000002	1110.4095	11392.983009999994
TSC005	541.0824	5092.4809	2500.7157500000003	2887.1020300000005	31886.671210000022	1788.0302000000004	17540.65639	4950.753089999999	1436.3087	3637.38788	1163.9787	5109.59616	11616.65944	1299.0891799999995	3389.354520000001	27225.37080999999	3912.12992	358.1198	1624.1561	356.86394	2656.02685	1966.2740300000005	298.3023	2584.37643	3143.54505	1684.9852999999998	3696.65769	5483.417439999998	5407.902949999998	5711.90681	6674.742209999998	2539.20083	2176.7689000000005	10230.68015	14872.61872	11285.13044	732.8186000000001	3268.54975	8627.57612	1840.1431	1031.9027	536.5068	15060.393410000004	20216.315629999983	17185.587069999998	4067.71575	28533.536979999983	4657.380620000001	4126.25142	2008.5926000000004	3065.681899999999	970.1455	2383.04032	1793.5182	2632.655709999998	4067.88746	10848.024839999998	34306.649020000004	20647.04071	5761.271199999999	4875.37415	2440.14021	10908.32644	5036.296359999999	3997.608229999999	12275.753529999998	2569.36579	1121.29014	2664.2010000000005	8919.07785	898.2856	2405.829440000001	8838.399529999999	3009.4159	9220.92394	7300.993850000001	17175.99519999999	5968.524359999999	2498.21043	4245.120870000001	10206.26095	3504.023919999999	845.8761000000001	4491.473919999999	3050.2194700000005	3018.24378	2330.406	26883.91062000001
TSC008	273.09740000000005	3908.92081	1148.24844	3664.194709999999	26211.574410000016	1106.3099700000002	15093.37046	3505.34284	1696.5648099999996	5541.337599999999	1191.9955	2428.47487	11470.71557	1339.89146	3043.26199	23075.04781	1501.8603300000002	301.8932	1420.76776	290.8407	1621.83144	799.4399799999999	260.09368	1518.35796	1940.9729	2808.17231	2413.45582	3833.105240000001	4117.911149999999	3991.2422200000015	8473.00914	2052.0750500000004	1869.73638	10625.97414	12527.062169999994	11299.54349	1608.27135	1686.04286	5718.903999999998	1517.17708	542.7898999999999	558.03489	14779.46326	16431.601940000004	20024.473079999992	4339.883610000001	26106.230600000006	4353.30456	3631.966440000001	1780.30587	2461.4873999999995	345.5726	3462.2179	536.38644	936.3977	3760.29477	8667.198959999998	30255.621530000008	17289.75116	2110.15813	2624.73365	2672.41019	6434.80936	5101.644300000001	3380.5574	13541.90564	2995.39622	563.72978	930.2402	6628.615879999997	603.7321999999999	1174.48031	5195.170660000001	6587.254519999999	5920.213080000001	5338.40027	18644.99161	2913.70153	3105.9251000000013	4190.74691	9644.06622	3161.65732	762.8441	4315.380570000001	1783.7294599999998	3250.05074	1728.44558	28154.986519999988
TSC013	211.7427	1050.81163	596.1800999999999	1169.4105600000005	8967.72479	570.5477800000001	4313.46503	1002.71175	547.24404	1406.4672	405.2643000000001	1672.5190300000002	2708.2117900000003	495.91698	686.8298500000001	5755.299719999998	413.76352	64.35724	513.1118	306.4884	958.82001	384.5609999999999	111.83400000000002	246.03136	503.6826	809.0754000000002	791.29855	1478.40243	980.71114	1591.71266	1586.43715	932.07875	587.5789	2361.37094	2908.172709999999	2979.10394	292.7971	743.4342899999999	1432.83861	558.0110000000001	207.10024	353.13250000000005	3592.8662900000013	5319.988990000002	4764.16098	1918.40184	4777.83279	1383.37783	1079.38763	653.47665	264.95491	248.6028	575.9181	769.21903	417.9973999999999	2152.60622	2839.62465	7667.372379999998	5250.86717	2058.9673000000003	898.5647999999998	523.91591	3609.175939999999	1448.7220900000002	922.88391	1990.70925	1013.52346	282.26296	734.10936	1961.58586	260.5536	697.7849	2255.18819	1401.6413099999995	2626.16292	2090.6128000000003	4669.8362400000005	1260.9612499999998	713.54402	1097.7044400000002	2606.4484700000003	623.65584	305.54589	1249.03463	752.41438	877.3698000000002	756.6869599999999	6694.774209999999
TSC016	698.1234499999999	6019.6702000000005	3059.6842099999994	2663.690199999999	26607.06504	1617.284	15291.65997	4736.223530000002	2592.105609999999	4355.64055	628.81837	4711.021490000001	12312.968250000002	1040.28139	4417.15861	21454.483040000003	2889.63108	134.3279	1911.18854	527.2834100000001	2709.6506999999992	2762.4135100000003	237.78839	1577.1904	3017.09014	1441.1591000000003	2615.5053	4468.093119999999	3260.629270000001	6550.9707800000015	7757.104799999999	3458.3756699999994	2604.81498	11040.72626	9666.794440000003	13016.753550000005	2035.6947	2079.726089999999	7007.455069999998	2190.57358	1944.67697	371.7711000000001	14198.1288	19527.11228999999	19102.17097	5535.119039999999	24142.33958	5726.97882	5074.067590000001	1855.2795700000004	2105.8278700000005	1383.5401	2160.6932799999995	2069.2346	3170.6550799999995	5335.154310000002	9775.33762	30198.669220000007	17383.493149999995	5853.0253	5076.3484	3435.60286	12286.759379999998	5697.38431	3640.0208200000015	10922.026659999994	2801.75458	983.6816100000002	1403.6096	7157.039039999997	970.6517	2009.7477	7722.22489	4277.73715	7504.015100000001	8136.407520000001	16392.263720000003	4052.665770000001	3198.0500999999995	4296.68209	8448.265449999999	3590.548239999999	1728.8666099999998	3725.395940000001	2601.92343	2936.39548	1915.8976800000005	26282.920699999995
TSC020	655.1967	4997.280399999999	2665.4784000000004	4153.932610000001	32661.607690000004	800.5079999999998	23314.211070000005	2428.4928899999995	1597.4444000000003	5579.64331	1186.3584999999998	4352.03667	18324.31212	566.0155000000001	2848.20089	28274.745550000007	5155.89491	21.7348	1975.5661	561.5665	1768.0186	1139.8988	237.4724	1557.7987200000002	3150.20566	2186.76936	2855.4237	6869.763679999999	4991.460899999999	5781.262650000001	5665.367579999999	5292.876430000001	2175.2316	12384.42055	16185.873700000006	13345.107389999996	1284.7887	2445.88106	7849.13311	1489.2968999999998	1379.6200199999998	528.1456	12656.209970000002	23303.55405000001	20458.70744	6297.556740000002	26153.996019999995	7428.743199999998	4567.9109100000005	2765.44693	2507.509780000001	1038.91303	2364.1512	1723.7266000000002	2008.35518	6728.860999999997	9042.96958	36714.01769999998	22829.828929999992	4318.209560000001	4860.421320000001	2075.85364	12168.693289999996	7512.585339999998	3279.1559	11764.185709999998	4572.15272	717.6170099999998	1281.5776499999995	7622.030450000002	1290.89038	1265.4428	9212.994800000002	4313.13724	9012.27014	6906.70692	18830.307780000003	5291.7875300000005	3036.545249999999	4415.98497	9727.379419999996	4381.413950000001	1417.5350000000003	5103.673700000002	3397.463	3612.90512	2022.92806	32603.15499999998
TSC021	131.486	1502.9968999999994	1394.7202000000002	2582.1719	19313.10115	320.38300000000004	12477.88417	1420.9333000000004	514.28341	1123.85852	279.793	2391.2959000000005	6199.78915	464.6162	1672.32855	15829.901430000002	755.55284	75.0686	494.50342	128.8877	1414.1576	499.8503	71.8487	1223.5476	1021.43285	928.36933	1574.8799	3531.93749	1410.9620000000002	1600.1425300000003	5473.6054600000025	1116.60973	495.10972	9958.221950000005	9645.900140000002	9820.45005	2614.9718	714.9571399999999	4454.891170000001	601.9288700000001	244.4025	106.8394	13522.916549999994	18398.267420000007	5955.470449999999	4735.2086500000005	16505.51064	2027.1076800000003	1803.2445	673.3612	1404.0721	307.33850000000007	997.31479	880.9199	1014.1791	1231.1089700000002	3596.894909999999	23601.056269999983	11277.568210000003	3727.33463	1391.7523200000005	1538.9714	5431.340489999998	3533.75945	1585.2578	6386.504920000001	6239.902700000001	436.48547	705.2828999999998	4029.50045	40.4071	2455.3385000000007	7889.475569999999	5565.338339999999	4241.02811	3599.76049	15499.03336	2032.3112	2341.03128	5227.720120000002	4486.547719999999	3333.267860000001	386.49857	1314.4740099999997	1378.2123	1781.9732000000004	1156.0468	16015.236920000005
TSC025	23.3783	6684.49804	1295.6045	2428.83041	16464.452970000002	193.901	16026.110809999996	2213.98217	470.21600000000007	1193.10022	308.0799	796.3558499999999	7763.41651	264.54323	4379.02813	18375.80209	769.85147	133.934	227.37721	0.0	1900.6964	590.29626	27.4461	469.28819	639.3273999999999	3531.7914000000005	949.8808200000002	3620.668629999999	1262.4104799999998	3298.3842000000004	5807.015589999999	964.2046	1926.21882	13392.461890000004	14209.38613	7101.0459900000005	2516.91643	759.3511299999998	2680.39671	565.7866000000001	246.12026	210.40707000000003	9604.89689	12702.222910000002	6437.80723	2912.8741600000003	18284.513200000005	1453.5108100000002	1176.03473	2233.33168	4202.02253	737.6257	1098.55312	706.26329	490.2827	2215.06848	4140.38696	22040.308339999992	14073.002470000009	2297.94849	1385.9362600000002	874.1113000000001	5764.917829999999	2521.2531900000004	3196.6703600000005	7339.699160000001	4067.12962	426.98096	764.4678499999999	3798.00556	227.40833	296.9212	5362.457079999999	1606.9434600000004	3755.27461	6528.46715	15036.764299999995	1428.1863	3153.0327999999995	5781.12116	5655.281110000001	2228.59346	376.58056	3764.8008	1214.42107	1652.23128	512.0205599999999	12387.399
TSC027	93.8184	3119.049900000001	1119.3397	1646.2178	8554.37825	505.55711	7071.981790000001	1096.3275	1001.8523	1222.41363	439.17219	2177.15745	5119.23405	341.21060000000006	1137.9332899999995	10124.036230000002	2111.8183000000004	77.28299	745.8515699999998	113.6396	1135.4304	336.0977	14.2634	775.4249999999998	2317.89034	981.9348	1198.3794999999998	1969.8333	1507.8736700000002	2619.65244	3450.0311700000007	1337.2236999999996	1184.4107299999998	5988.332750000001	4993.14057	4300.142549999999	193.3986	493.92876	2939.5687	676.6275999999999	458.8541	140.3459	6795.889059999999	7433.36139	7832.251320000004	2075.64354	10565.145999999995	2171.4043900000006	3109.8997	446.0957	927.3861000000002	580.6212	1589.3841999999995	591.4451399999999	848.1844099999998	2445.4991299999992	4637.98826	15178.077429999996	7556.343959999997	788.5064799999999	1741.7841	943.3243000000002	4587.808489999999	2662.1243500000005	1065.8309	3582.761140000001	778.69	246.58582	703.7088000000001	3491.3657899999994	271.12186	659.3728	4313.3792300000005	2186.88555	2496.9206	2935.156389999999	7893.529429999999	1560.6774	1023.64959	2096.69218	5229.253969999999	1659.4001700000003	486.2681999999999	1873.75236	773.11619	2027.4898	790.7438000000002	9831.352590000004
