Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FUR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC141	9675.28167	54228.35996000001	36432.702620000025	48462.9448	414421.20822999947	18482.90112999999	257392.13845999973	72714.35930999994	30587.180459999992	59452.11962000003	24670.486850000005	77361.82190000008	180401.4724000001	13998.28538	52855.95841999998	341130.30010000005	57380.41599000003	5869.321699999998	20382.42147	15580.72039	33110.11483999998	22901.71207000001	9697.24683	26077.10207999997	60154.00043000001	27510.890860000003	49989.233230000034	90538.72177000018	61601.56299999997	105270.2721500001	124524.91669000004	61955.17529000002	32488.390359999987	186553.62944999995	173166.96273000026	189078.1881799998	17588.69810000001	50678.41244	125822.24863999987	36233.11647000001	14827.8988	14994.485430000004	183476.03823000003	300918.2854599999	260169.56941	80013.50600999997	348734.6249999996	97424.75457	59531.71721999998	26406.97089999997	36013.72250000002	18258.44632000001	42833.54227999999	25139.70521	38014.51987999998	59429.968420000034	204720.66524000032	493418.9461900013	276783.00588000024	91445.93099000008	59780.15358000004	42073.67104000003	155398.39712999976	77021.41024000004	49846.15357999999	156240.37673999998	43333.63586000001	18458.31439	27854.214339999977	118982.49056999997	12938.857279999997	28783.10149999999	109076.69164000002	70788.34609000004	146744.62158999985	101760.09324000005	213310.02905	76204.39074000005	46134.36089	80723.49392000002	151703.39695000008	66131.80405000005	15432.764270000003	63841.02415999995	38738.89360999998	59360.90580999998	27751.201189999985	395374.3058200003
TSC145	9237.43258	70425.94407999999	29339.47881000001	74470.47143000002	531831.3821899996	16791.20456	325443.60209000006	76456.92098000008	26258.93697000001	62967.58122000002	19323.51785000001	58259.08854000005	222377.37902000023	8509.380340000002	40789.40577999999	429570.01719000033	57881.72277000002	2432.6159	18213.55039	13003.6578	22690.11554	16079.923950000011	4957.36049	19697.605390000004	52873.77869999999	34838.82299000001	44616.178220000045	122034.45148000005	79548.56282	99393.52535000004	128527.51728000004	57502.91475000001	38013.654480000005	227114.3854800003	204277.6688800002	221696.2886200001	23839.05955999999	48185.01114999999	143673.02214999986	26516.31919000001	13046.281739999997	24373.37207	254383.0994300005	368440.01232999976	260035.98219000027	105264.25016999996	467514.28336	108132.85534000008	67138.36074999999	27502.53275999999	48704.50063000002	15335.208720000006	48472.39390000001	24122.756330000007	35000.58180999998	60250.11837999997	223980.3340499997	572278.5634699999	366183.4900899997	63620.55447999998	59545.00707999999	43143.77663000005	157485.73175	82691.21695000013	57696.16005000004	196319.93025	72437.14897000011	21620.7254	36577.25379000001	124252.09948999992	23902.825699999987	28698.72231	122103.4059999999	68518.35861999998	168666.31475000005	107254.00598000005	264649.9346099999	80574.51997999995	45509.78717999999	71857.31159000017	195037.84242999984	73442.24587000003	18893.95991	62528.97138000005	33741.65079000001	69986.1403	20934.87313	481948.77561999904
TSC245	7511.05918	67877.29786000005	35804.95329999999	41851.71859999997	393129.7617700005	21811.89314	244806.53971999988	59764.60855	37146.50584	48635.25811999999	18890.557359999995	55578.51648999993	189708.17833	12544.029500000002	49393.30033999998	376567.6600800009	43039.67815999997	7674.253069999998	17274.49451999999	10091.703089999995	28842.320189999995	25796.45717	15860.016799999992	28786.06038999999	49304.34017999996	32131.180770000014	43677.63601000001	79471.49428000006	59491.080060000015	92279.01743000008	98373.65942000004	46829.70878	45835.325220000006	194389.76843000003	164032.5947200002	175234.9432699997	20760.04065999999	43506.13035	104844.01297000004	32354.348479999968	11586.66116	15432.228469999993	221514.18926	288165.19952999987	246203.68205000035	89434.11088000007	376535.89800000086	79723.73197000002	55412.01295999995	20976.678650000005	37382.755089999984	14812.647909999989	35567.496420000054	30710.374970000004	27370.27285000002	51357.96957000004	153377.84994999968	481315.2542200003	298387.44181	68484.66977000004	66921.92852	40226.70196999998	145744.34474000015	68936.89438000001	44469.296320000016	161573.46071999986	45571.55870999996	13840.62056999999	24083.17001	109410.22156000008	12059.371259999996	23998.440850000003	108391.24624999995	55500.87935000001	139805.35778000008	118600.28827000003	222332.23307999969	77028.01608999987	47192.19882999999	60085.73923	137913.7267800001	56702.66039000004	20270.370040000005	61036.86697999998	32431.453999999965	60014.78028999997	24973.706839999995	384434.1095999998
TSC248	6241.467640000001	48289.95794999999	22581.01397	45016.195990000015	398125.6529600008	9887.411880000003	259968.9007699997	45635.66492	29562.31283999999	54220.03400999999	18247.539280000005	58859.17948	181037.2595200001	5933.811530000002	43941.18204999999	331289.4657199996	51067.78727999999	3475.132939999999	12166.101310000007	5739.969910000001	22760.640469999984	14835.705099999996	9699.939729999998	26722.794660000003	35213.36778	23945.247169999988	35160.24423	99656.68201999996	64521.96867	84406.09296000007	90758.12495000004	39398.99279000001	43720.04074999999	195285.7853500001	183565.43757	169845.54074999996	20447.35802	39062.68265	110631.4566500001	31900.09007	9611.581919999997	12430.482850000006	186965.34360000008	284643.51230999955	259128.82778000017	88639.55651999991	372717.17639999895	79037.8792800001	58204.22411999999	24943.24829	46730.59217999999	9469.781040000003	35123.41238	20433.15672999999	23784.35195	55545.65985	176291.28205000024	501211.8886799998	330976.4671800003	68675.29710999993	47211.46269999998	43730.33472999998	125805.98129000004	66191.02858000003	41946.13515000002	163878.46830999985	50031.30028999998	24068.410000000003	25780.05456	103259.74628999984	17006.810960000003	24402.213199999995	129496.63739	43688.72203999999	138390.28082	93187.79307000009	197479.7386000001	56874.10224	34574.08152	53651.81337999999	133065.85418	57481.31889000002	19107.525810000014	65186.201660000006	31503.571879999985	61721.78426999992	21729.59317999999	366011.0499500005
TSC251	12192.342299999997	55896.08784999993	36643.62625000002	39107.29167000002	368394.6784500002	19642.419389999995	248379.88832000017	68755.35383	36761.24210999999	58978.51854999997	23590.644320000003	87993.55101999991	129939.87743000008	19244.92939	52020.461	311696.3824599998	58278.845	9390.530589999998	22549.28212	10755.095489999994	36222.07665999998	27029.477579999995	11079.010300000002	39243.57414	68898.26921999996	30562.14172	61391.412390000034	107015.65129000013	69734.94563000003	104017.02936000002	97271.5913700001	55036.831359999946	36130.7207	206307.3899600001	133894.42036999986	205103.97012	33881.11862999998	66604.62107000001	124379.45967000004	35193.72966000002	16609.616969999992	16288.380370000004	183797.49989999988	277658.2361199995	253437.5383800002	82399.09211999994	302207.0225599998	93146.95301000006	61545.71699999996	35868.472700000006	45634.41123999995	16995.76140999999	38412.50178999996	30895.117569999995	40978.00828	63696.25488999998	177882.60418999972	473585.186539999	257977.81943000003	114060.68675000004	84347.30745999998	36996.41387	177095.17688999994	71944.32238	66244.02094999996	159089.01769999994	53357.78515000003	20279.15607000001	33357.36822000002	122179.99222000016	22633.64714	30161.32947	109696.35720000009	74698.23128000005	147341.64664000005	111957.42066000016	173916.26985000007	71568.82638999993	40554.178619999984	83577.06232999994	134816.67317999984	66739.17291000002	20500.743060000008	70458.58370999996	44910.38168999996	60496.21180000003	35113.481449999985	391940.8613499997
TSC254	11605.251969999998	69801.72112999995	41962.02533000001	49877.88207000005	464549.9002999999	28425.97575	293150.4592400002	76560.10939999997	40160.51849000004	67994.70500000005	21519.6835	95948.21266000008	163139.43606000015	17925.665240000002	66682.21226	396762.7849499991	57514.20163999999	9162.761119999996	23891.4315	13827.18361	39228.13386	30463.043380000006	14349.644830000008	36630.09644	74977.3274	35246.108659999976	62219.51968000005	122451.29145	75018.41986000002	120321.42643	115820.40579000016	59836.16312999999	41215.99921999998	225635.69408	188152.14988	230873.22685000012	28075.464	74630.18258000002	127375.51721999992	37444.224609999954	20396.90716	16207.774689999998	224108.93083000023	324734.0396500004	290738.83325000014	93498.97997000016	401712.3765100009	109076.08139000012	59547.27430000003	31746.993970000007	53164.40631999997	17463.32909	44116.44944999997	29387.994990000003	38619.51888999997	70140.48136000003	210249.36883000025	559973.5376399993	315319.9394999996	103577.70813000004	85731.95385000002	41873.06237000003	187034.8834	81527.2094000001	77285.22964000009	195587.2784100001	57955.21532999998	25537.28567	36328.57952000003	142216.83951000002	29097.409390000004	32434.98507	122531.14741	77295.21514000006	168136.4301900001	117859.76404000004	211625.61246	80495.10070000002	44017.03244	89702.90183	152270.5706899997	74378.74444999998	21143.977	74211.76585000004	41391.380000000005	76725.31288999999	33721.83517999998	447756.2199999997
TSC257	13259.178400000004	45180.91850999999	33705.33186999998	33000.04819000001	301463.35322999983	22586.62729999999	191187.3938399999	59870.15145999994	30767.968920000018	49882.44318999996	19986.271930000003	78538.72699000001	111485.55579	15346.70885	53871.80384999996	255920.26568000027	49354.07935999997	11194.31716	17596.566130000003	14107.273349999998	35296.37554000003	26842.349890000005	11225.252299999996	32020.24259	61413.35989999998	21383.35015	56794.05239000003	81279.16059000001	59194.957290000086	99009.01867000003	79889.75657999999	47890.14933000001	27232.64689000001	162965.54180000027	112902.67753999982	177893.14578000022	30951.174440000003	66055.68905999995	106244.11908999986	28020.293070000003	19353.846	13438.643860000006	161178.50865000003	208060.10501000035	206435.65837000025	68623.39409000003	238470.1320600001	83612.95025000005	52729.32757000003	22346.92816000001	37709.23319000001	17423.979929999994	36572.50942	31723.60175000001	43345.30907000005	52868.213520000085	159801.1859899999	378494.60346000025	198099.3516100004	111242.11154999991	74812.61468999996	34052.11881000003	165330.88953000007	65998.98640000004	55918.69087000001	112797.14550999996	40759.09147	18140.07421	32899.95756	110096.69643000004	24667.504	28024.323620000006	82372.68349000013	75436.99454999997	116883.12036000007	114266.22791000006	139455.00857999973	66059.15541999997	31991.83948000001	65926.24241000005	99502.94924000005	52059.90458	15683.004860000005	58131.10617999997	32317.071180000006	46663.794480000055	26261.64187000001	316015.1396700002
TSC259	13993.040540000002	63161.281780000085	39997.6385	47941.53867	444075.6034600001	22590.591760000003	296791.5888500002	76639.9722300001	36318.30299	61672.369170000005	23856.70668999999	80114.09023000003	181279.2807299999	16863.723799999992	59465.08177999999	371354.28457999934	65803.77552000008	8014.834010000002	21685.234799999995	17477.444890000002	38465.801510000005	29650.78324	12038.074379999993	35104.86172	64183.83986999998	29133.31429	59918.25025000011	108346.97501000004	75905.15112999991	112466.08330000006	121543.31047000004	70069.59346999998	36679.91850000001	218907.9215199997	184471.68079000025	230561.6015700001	26088.85086000001	69251.05411000001	135753.59057	36643.69188999998	18194.607010000003	12269.417480000002	214921.38994000023	310883.5026999999	269237.4391500001	98609.60695	376370.08106000006	98886.28091000006	65407.76292999992	26195.35316	47232.94104	16961.73451	42342.30060999999	31244.42833	36353.46787999998	60503.30958999996	184013.92823000025	541139.0327199999	324179.4581299998	92320.66321999996	74435.36234000004	46123.66888000005	184469.90869	85773.43972000002	67142.20256000003	185464.06324000008	55346.30950999999	18964.50302	35010.020689999976	127970.2358299999	19917.21904	27066.99618000002	121785.7948800002	75930.59538999999	173734.61465	115589.9423199999	212154.12069000016	82996.45812000005	45260.14462999998	76885.56120999996	140251.22277	69861.8734	19132.85167000001	74695.74579999999	40755.67355999997	73032.8216900001	29663.57345	437399.0906399995
TSC261	10218.072539999996	53303.97941999999	30911.939110000007	43034.636040000005	379921.68154999975	18895.939739999994	234843.12256000025	66438.66088999993	49199.57340999996	48727.46734000005	19267.42276	64312.49594999995	165653.5038200001	13156.929890000005	46494.149990000034	310864.07732	51055.23879000001	5314.385329999998	15475.034610000002	8996.085109999996	28942.406449999988	43050.96163999999	10637.697739999998	30370.02705	50810.31432999999	25089.40603000001	44763.670279999984	99457.15082999996	65444.13274	93246.44095000003	97561.52743000012	53657.26848999994	32392.464009999992	180202.13954000003	147059.85080000013	180941.2910700001	20142.40305000001	45884.35048999999	128146.76627	25730.416930000007	14218.85641	11469.01287	178800.91576999973	259495.0568	216924.69111	73066.32586000008	314782.0402499999	75067.64768999998	54935.1833	26921.943260000025	38222.62695999997	13814.319540000004	55326.75551999998	26847.13188	25770.782100000004	51018.62848000001	166038.27445000003	438986.1379099999	261303.48472000004	74046.15553000005	63104.22622999997	31715.88642999997	146529.93398000003	71422.25182000006	55923.63608000002	151792.04998000024	46927.85750999996	13782.652209999997	28315.6058	108160.03275000004	16063.862309999991	24024.39773999998	89111.9180500001	49088.09355999997	143503.08191000015	100105.60199999998	177787.43593999982	67055.78239999995	33899.28425999999	62668.594879999975	128118.3457000002	50367.808369999984	18814.35495	57884.65045999996	34779.97453	58686.70494000002	23521.2124	361900.6676600005
TSC264	7342.066420000002	38098.91697999998	20318.93142	24250.355919999976	231160.7809799997	12666.421290000004	150499.57085000005	40338.84671999997	21589.592410000023	38091.292829999984	12696.2797	41279.99099999999	90004.11618000006	7645.404469999998	32176.17368000005	208120.1608599998	30532.71626999999	3718.26968	12185.20643999999	7103.649350000002	22084.127150000004	16368.158549999996	6820.84836	19509.208849999995	34537.124010000014	23701.03768	30459.01624000001	56651.61936000003	34767.08831000001	63482.615890000015	64786.92764000002	33745.23298000001	20459.64601	112486.1823	87528.05432999997	112022.69688999996	14551.299889999991	30887.592930000035	61684.45439000002	20082.603079999983	9819.061829999995	8625.012730000002	113533.48507999993	170018.44935000016	151625.5312300002	50981.86887000007	196240.37712000008	52314.756809999984	38041.24590999999	15954.344300000012	23092.31362000001	9980.3147	23109.98757000001	14407.571820000008	20115.11607999999	39371.61492999997	112750.64516999996	290251.28270000004	162791.8134799999	48391.79360000001	41655.15552000004	21167.90604000001	97472.70276	46685.54163000002	35401.39338000003	88455.93297000034	31350.81394000001	11291.682	22079.667809999988	78383.5062500001	13923.70315000001	16529.679989999993	63832.24686000002	39212.073440000015	82584.50387000004	65373.87792000004	116188.73040999996	45321.79439999993	20989.66789999999	41196.37407999996	77948.30352999999	40275.56008	12726.64419	44554.73189999999	24271.8128	35634.68690000003	16899.344449999997	231294.1101000002
