Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FUR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC001	16.9596	905.8308	49.8386	0.0	424.2044	12.9544	688.13115	48.6595	0.0	1469.5388	67.0084	96.8411	1257.9839	12.6518	53.11634	784.77386	486.6298000000001	0.0	74.9817	0.0	81.1619	0.0	75.6334	95.9874	93.8629	0.0	138.1737	34.5968	92.7043	26.034	42.005	38.8641	12.9544	405.0533	862.1763000000001	307.50194	118.1175	132.2428	167.0567	34.5968	36.45093	0.0	799.62911	1034.10752	427.82256	149.4603	503.1568	72.6555	57.6858	50.7159	168.3376	0.0	62.6626	0.0	189.69130000000004	84.8572	126.0139	2239.037	1974.7422	413.8003	118.3435	124.7175	484.6559	1690.5127000000002	0.0	388.4773	283.362	183.2077	0.0	10.4765	24.2529	0.0	1216.5135900000002	172.9692	30.0634	373.4687	608.6545300000001	921.7765	114.326	169.02779999999998	1874.5319	207.5815	22.2404	517.7068	80.92229999999999	141.9968	47.112100000000005	674.24563
TSC003	31.4424	621.2673	19.4806	77.12	1118.85349	260.8507	559.3411	22.1135	22.3996	0.0	41.4381	478.2539	191.2822	0.0	0.0	458.52420000000006	73.3728	0.0	0.0	0.0	37.3746	80.045	0.0	0.0	51.0105	0.0	43.9106	113.1747	331.18	73.28790000000001	0.0	0.0	79.1876	635.2610999999999	96.14949	230.6203	221.968	105.6759	98.3513	0.0	0.0	432.3322	236.09909	1063.0546	2077.8495000000003	22.8011	275.4809	0.0	98.3866	13.7987	31.3739	12.3261	0.0	302.0299	0.0	54.4028	0.0	2130.6227000000003	415.8955	129.6838	178.8986	0.0	314.59189999999995	219.907	179.7141	184.9363	220.236	24.0919	56.0648	27.91069	0.0	0.0	197.0228	27.9532	75.0323	548.5914	105.47663	560.0937	110.96	222.4643	96.8326	42.5029	0.0	16.4693	100.36	72.9006	0.0	797.7762
TSC005	60.45	65.9595	173.0377	202.2927	1423.64855	123.0302	1429.50653	549.5136	47.3593	30.1871	191.774	256.8339	3016.99933	39.2201	169.95583	2535.1485800000005	843.42609	0.0	335.0942	52.0865	35.0383	58.8006	0.0	822.4966000000002	89.4052	90.4335	344.7781	770.4107	34.61398	533.5298	402.1241	319.3353	166.26430000000002	802.4334000000001	311.7008	1101.2320999999995	152.6515	43.3068	762.7987700000001	82.3733	0.0	88.7101	799.8933	1594.9965000000002	2803.94747	204.0356	2048.6010300000003	0.0	112.931	180.885	133.40035	104.0071	121.1906	343.61940000000004	206.3672	384.4226	154.3788	3449.7914	1264.21787	378.0808	863.31015	422.8912	927.8822	1631.4794	518.3252	1162.71318	566.5486	33.579269999999994	507.8039	118.21567	28.2757	464.42009999999993	2087.98576	394.7845	430.56298	1385.0375	541.3892	688.6691000000001	186.9956	575.5033999999999	396.1889	328.3131	36.3541	5.49702	305.3958	124.36569	86.3441	1349.3299000000002
TSC008	14.3558	250.7574	31.3685	1962.7657	1869.76192	73.21300000000001	705.43338	213.6819	258.22625	236.639	95.9853	2002.4071	1880.1297500000005	0.0	39.4288	1335.96011	385.1933	0.0	46.328	0.0	44.8336	0.0	94.4759	0.0	299.56251999999995	50.0156	37.4643	156.44449999999998	142.0792	272.77599999999995	189.5917	268.21653000000003	0.0	3487.76588	388.89535	650.93696	35.431	370.2905	2038.85446	23.4657	28.8411	0.0	1099.14323	826.7494999999999	1311.1042699999998	2235.0665000000004	912.60747	273.1641	239.4973	0.0	287.5532	0.0	23.7366	63.62031	13.8008	324.91	300.2976	1474.6207699999998	881.0569300000001	0.0	194.8285	1984.995	849.82683	1247.26467	176.7099	525.4285	0.0	0.0	0.0	57.23283	13.2852	446.381	1557.8862499999998	180.52086	292.251	545.20322	973.55549	134.9735	40.1538	2338.2257	457.18607	142.98649999999998	19.9272	24.4263	102.8018	149.8068	70.35379999999999	1165.38681
TSC013	0.0	68.6191	95.6949	90.1722	540.45811	161.08530000000002	313.96041	65.15440000000001	87.8405	41.34741	23.7278	122.7431	333.7031	0.0	74.72951	337.7923	153.6078	0.0	31.088	0.0	0.0	0.0	20.7052	0.0	9.5913	12.5461	212.7233	0.0	174.2516	25.9204	124.21281	88.5567	0.0	258.1323	248.71411	453.91202	166.8779	317.9529	152.9961	14.8472	48.9969	7.92701	436.3884999999999	214.51411	571.2808100000001	127.9099	245.1163	0.0	0.0	0.0	170.26601	0.0	6.88071	112.4174	20.7052	27.6224	51.218610000000005	484.8609	147.6746	86.63421	205.9802	90.1722	137.1474	0.0	51.72891	126.73651	0.0	29.51801	0.0	0.0	52.0698	0.0	217.9732	12.4528	101.5821	94.0427	109.9356	0.0	27.6687	273.29431	100.60600000000002	0.0	0.0	0.0	35.6954	43.1528	91.3344	451.17634
TSC016	117.177	844.4504999999999	291.50539999999995	591.6203	1394.09985	220.277	948.40036	526.14782	435.0019	63.3261	117.7291	554.1096	1860.1324	130.672	97.7186	2469.9249	1215.204	0.0	451.3158	0.0	20.8177	303.01070000000004	0.0	559.4767	47.6065	35.60888	542.6538	1152.1772999999998	658.1054	424.8283	67.61019999999999	242.3587	73.5723	696.9610599999999	1373.7094	915.6837	262.3008	389.938	915.0676	804.6033	60.8667	0.0	829.5349	2589.91189	1316.71436	340.0867	641.4801899999999	63.56620000000001	118.4831	70.6419	469.3819	26.8012	182.8796	640.3179	189.0943	299.9329	170.9723	3509.79356	782.8781600000001	380.5053	653.3277	416.844	1221.9019	1470.4171	749.4869	849.8922000000001	910.2647	8.3646	377.0046	15.5288	85.11760000000001	50.0518	2440.9979000000003	390.28998	208.1006	656.31	464.98527999999993	251.2	265.1877	661.4442	307.09326000000004	91.192	54.5178	445.7999	93.0453	90.0024	365.0546	1202.7752800000003
TSC020	98.2306	64.0453	94.1196	147.00329999999997	1541.79283	251.772	1640.40731	189.0335	20.6811	90.07349	55.8532	90.2688	628.7930799999999	0.0	108.8188	1129.8950599999998	426.943	0.0	274.4145	0.0	172.8105	27.2352	0.0	0.0	147.148	53.0634	56.2192	704.8882	74.46440000000001	85.4223	222.1227	337.3192	87.8138	940.4778	485.3658	742.7135699999999	58.8486	209.1072	179.96209	0.0	18.4581	203.4454	674.58421	1852.8243600000003	1443.4572	160.9338	1366.03831	472.0418	172.341	74.6405	221.4352	180.84	234.708	95.8814	164.55689999999998	436.2092	361.52181	1777.97644	1595.1762	114.9839	305.339	25.45087	1469.79724	1512.36782	367.47087	644.70908	744.7603	113.96640000000002	412.42267	57.0686	13.7613	20.2582	1314.1335	528.39089	271.4051	325.3088	812.4996	300.277	107.7682	333.6686	599.74044	60.0448	58.7201	1404.2063	103.713	221.0069	128.1139	1915.49501
TSC021	0.0	83.9402	0.0	75.5042	1447.2006	0.0	328.0798	1392.7867	89.4534	418.859	0.0	212.6619	1911.8256	0.0	22.9967	571.7092100000001	186.7974	0.0	29.561	0.0	283.9039	32.0567	0.0	66.8532	0.0	41.8	31.7327	1594.55	8.45887	248.4655	262.95278	104.2681	0.0	1624.42587	115.3932	1715.7463	29.4425	64.4299	121.7284	150.8032	8.24512	0.0	3624.2041	1623.0928800000004	2140.34521	95.6239	257.91880000000003	1519.7815999999998	111.522	13.0343	178.43863000000002	0.0	45.216	0.0	103.088	66.7715	1478.0203	3473.97217	224.933	20.9587	132.9897	40.5548	113.901	234.27793	935.4148	1566.5388	0.0	0.0	56.7596	73.1196	13.0224	0.0	1296.8835700000004	0.0	9.10227	164.8003	284.07337	194.6458	33.4603	245.6712	357.47029999999995	187.5456	0.0	294.713	0.0	210.4521	0.0	3015.89971
TSC025	0.0	139.49183	0.0	131.2209	2270.621089999999	0.0	479.47653	0.0	27.9402	97.2026	0.0	103.4425	2248.2922000000003	0.0	66.8014	714.0613300000001	70.3985	0.0	66.7128	0.0	103.3091	0.0	0.0	36.7525	0.0	1891.913	135.4483	151.69714999999997	0.0	0.0	163.26649999999998	141.5641	0.0	79.138	235.80411999999995	288.08289	33.0804	0.0	182.9606	0.0	34.61535	67.2241	767.06074	442.76064	330.9282	117.9733	367.9145	129.0549	169.653	13.706	172.1028	25.6366	53.8624	135.8443	70.9358	0.0	87.40262999999999	2042.8943	440.55172	0.0	51.07825	94.6863	159.6446	537.1012000000001	87.39625	117.19764	26.6081	51.9669	34.28545	64.5072	20.5345	73.329	620.04423	0.0	50.6561	61.53593	337.97699	208.9743	27.1969	177.75459999999998	429.26514	164.4667	35.1223	387.9243	0.0	1678.3497	0.0	778.05532
TSC027	41.0289	156.4419	54.8529	12.4216	2009.57693	0.0	560.1256000000001	558.4924	51.2119	95.484	66.7267	1097.3788000000002	687.2626	0.0	27.9672	1174.0512	15.8376	0.0	0.0	0.0	50.996	0.0	48.3987	15.4745	190.789	0.0	29.0979	52.5557	703.2305	95.4337	166.0231	186.837	21.7349	661.3107	165.4785	221.7566	0.0	47.1672	73.9449	131.99200000000002	14.6044	43.782	723.2793	758.1768000000001	1014.31123	184.2984	672.3729	97.701	42.0809	62.9876	67.2675	62.6912	42.5125	272.1133	198.2234	81.9483	123.4015	550.1368	928.7093	49.3807	346.9177	22.7861	1115.0101000000002	577.2127	12.7342	129.5235	10.7829	14.6044	15.8376	12.7342	0.0	29.0979	507.96	46.89806	37.05843	303.66450000000003	306.0459	123.4524	0.0	0.0	266.5716	65.1942	37.2914	461.33693	44.102900000000005	739.301	25.2754	1159.01146
