"Samples"	"AcnR"	"AgaR"	"AmtR"	"AraR"	"ArgR"	"BioQ"	"BirA"	"CadR-PbrR"	"CblR"	"CcpA"	"CsoR"	"CueR"	"CzrA"	"DasR"	"ExuR_UxuR"	"FabR"	"FadP"	"FadR"	"FixJ"	"FnrN_FixK"	"FruR"	"FUR"	"GguR"	"GlcC"	"GntR"	"GulR"	"HcpR"	"HexR"	"HisR"	"HrcA"	"HutC"	"HypR"	"Irr"	"IscR"	"KdgR"	"LexA"	"LiuQ"	"LiuR"	"LldR"	"LtbR"	"MerR"	"MetJ"	"MetR"	"MntR"	"ModE"	"NadQ"	"NagC"	"NagQ"	"NagR"	"NarP"	"NiaR"	"NifA"	"NikR"	"NmlR"	"NnrR"	"NorR"	"NrdR"	"NrtR"	"NsrR"	"NtrC"	"PaaR"	"PdhR"	"PdxR"	"PhnF"	"PhnR"	"Phr"	"PhrR"	"PhsR"	"PrpR"	"PsrA"	"PurR"	"QorR"	"RbkR"	"RbsR"	"Rex"	"RutR"	"SahR_SamR"	"SdaR"	"SiaR"	"SoxR"	"ThiR"	"TrpR"	"TtrR"	"TyrR"	"VanR"	"XylR"	"ZntR"	"Zur"
"SS1"	"0.04603888661605282"	"-0.45573469139356604"	"-0.07312827924187992"	"-1.7412766517893736"	"0.7475741268180105"	"-0.04351140232406614"	"0.567188040723897"	"0.536719863475728"	"-0.5468472944317071"	"-0.5954634938457222"	"-0.6934432462197222"	"1.200663714312931"	"-0.9844216046978378"	"-0.3580670992374042"	"0.043331644925732604"	"-0.022377400112439716"	"0.14710498389401394"	"-0.24315582170816263"	"-0.4764415989223352"	"0.36388598637638836"	"0.4769946163472163"	"1.024687240563896"	"-0.5607299962685062"	"0.41274379773633285"	"0.9376802408527141"	"-1.062486657948778"	"0.5624764828767503"	"-0.4936585614128095"	"-0.8839203089015104"	"1.1331848530699578"	"-0.4201880602341497"	"-0.5140000753140015"	"-1.050731830740263"	"0.7044788653177907"	"-0.6385746233636578"	"1.9190380002503051"	"-1.052732687819569"	"1.0082765489974435"	"0.7746741636419028"	"0.07668362155728659"	"0.2784777890656738"	"-0.8581593811872388"	"0.3623050790452105"	"0.6023811398116887"	"1.0280852825447298"	"-0.25321210045623666"	"-0.7306675569488004"	"0.020618486330780783"	"0.45854436379264385"	"-1.7271194136203434"	"-1.1076461871937866"	"0.3946760688072217"	"-0.7490947286213814"	"1.067524159584142"	"1.0016796859870407"	"-0.17972384692404653"	"1.0176516024588889"	"0.6933882277567083"	"0.4079764417059124"	"1.3373402642556318"	"1.0180115786853587"	"-0.860945070810887"	"1.6431630106898485"	"-0.49571742657114903"	"0.8032789589192824"	"-1.3434099313491892"	"-1.4735546903437928"	"-1.6690330943289933"	"-0.27582925321719287"	"0.2897731295380712"	"-0.269540151046737"	"-0.03886390718996502"	"0.06094591853375242"	"1.228077757577724"	"0.9284311587218781"	"1.1049539806451847"	"-0.4103468470869327"	"0.3690372952634018"	"-0.5377262946106427"	"0.33111608016749017"	"-1.2403022229076086"	"-0.40155262212622134"	"-1.1598646853004695"	"-0.4635089099540277"	"-0.3602383663504938"	"-0.9168083595109433"	"-0.20460609149306563"	"1.5074993868350095"
"SS2"	"-0.06068985943170979"	"-0.497000136036009"	"-0.11468314026434001"	"-1.6394210704086305"	"0.8009389506678595"	"-0.16804729512661787"	"0.7645290472829629"	"0.5989379176918668"	"-0.7248026785856609"	"-0.7171847144956214"	"-0.8192476949734449"	"1.0537788023016414"	"-0.40069214673329867"	"-0.31541044148765707"	"0.09279398246702542"	"-0.1030468147446868"	"-0.07652950649126566"	"-0.20031298881119142"	"-0.615356667857025"	"0.238146719887375"	"0.33326861951607256"	"1.0552414288715557"	"-0.6152353393276417"	"0.3852209064426386"	"0.859625867466626"	"-1.1714378147437259"	"0.3026209088497218"	"-0.2971166176215778"	"-0.8994797721228256"	"1.10626092328034"	"-0.2826906287668649"	"-0.3528573908352701"	"-1.0451867087248559"	"0.8027295211455616"	"-0.5903468837206169"	"1.8740563856231116"	"-1.1185446605055667"	"1.022601151731969"	"0.7232697951681502"	"0.08146465452701435"	"0.2032599399429902"	"-0.868893470966924"	"0.27354439239629436"	"0.6179100813423375"	"1.0917970656130862"	"-0.2197886014894177"	"-0.4517918832013841"	"0.0007874836802912455"	"0.39157714531019217"	"-1.5740126295162256"	"-1.0179934365312526"	"0.204923910990372"	"-0.6933549846971285"	"1.1077292420081513"	"0.8078446697031101"	"-0.16948433123582696"	"1.0920482594966998"	"0.8193893699546635"	"0.4399844936290389"	"1.1290821631979995"	"0.9726980655862008"	"-1.0314263344649532"	"1.559992205838217"	"-0.23373498368243517"	"0.8502006040702437"	"-1.0406561270054269"	"-1.2156953042050915"	"-1.751585840716551"	"-0.2337309113094097"	"0.36869195514768016"	"-0.44399482953045677"	"-0.09234860271168799"	"0.032999757112881056"	"1.1748201147347093"	"0.8356902771440673"	"1.0787108394923877"	"-0.13309677739522208"	"0.3255745963912311"	"-0.5872737340407319"	"0.2934186081873591"	"-1.1367612994881018"	"-0.36958758090574584"	"-1.2198598792742068"	"-0.5136684446297313"	"-0.4155446138042542"	"-0.8688745676241503"	"-0.16434472075331108"	"1.5046640371039306"
"SS3"	"-0.13382627578615036"	"-0.4344823665326665"	"-0.12873829219776134"	"-1.4490129742682498"	"0.9140327540351336"	"-0.24936630882850608"	"0.6108335985023352"	"0.4974173896894172"	"-0.5905484362700175"	"-0.6848624891494453"	"-0.7713315330703345"	"1.0216140462534344"	"-0.1729272719867403"	"-0.5223451439058007"	"0.09685587689315156"	"-0.05910800604116062"	"-0.12921735983583282"	"-0.3330828255598117"	"-0.6289334097064057"	"0.22103553228006412"	"0.30302491219425676"	"1.0450316328230222"	"-0.7306043326824252"	"0.39072802162333"	"0.8426094060456695"	"-1.010990276372576"	"0.41028691178654775"	"-0.2527487615115369"	"-0.8251827288767686"	"0.9933179818102111"	"-0.12316478354456883"	"-0.36961048722304035"	"-0.989045450131222"	"0.674837623856531"	"-0.5710455900552365"	"1.8073439702890468"	"-1.145282132818103"	"0.8136408069562542"	"0.7001914503465034"	"-0.020232841135612745"	"0.08813364695476089"	"-1.0182159717143318"	"0.3778074459420697"	"0.6802540142776028"	"1.064307531909595"	"-0.2490601348506285"	"-0.40960085792594114"	"0.06869487627509407"	"0.3776036607460309"	"-1.6268097881039463"	"-0.8047083417587366"	"0.16561341337848745"	"-0.6526588405919114"	"0.963363488864422"	"0.7889266513162134"	"-0.20967856963370402"	"0.9521145960267194"	"0.945329769137885"	"0.5817603472845185"	"1.133102527208754"	"0.8957045563357866"	"-0.7126071175589086"	"1.5498283909472175"	"-0.32680248371155685"	"0.7930106377678765"	"-0.8453061108020812"	"-1.0890315981260787"	"-1.7311257432247942"	"-0.2807608323814428"	"0.2674557649785676"	"-0.5658654623962498"	"-0.07997558283091522"	"0.0364547774652646"	"1.0043247616167985"	"0.8325582232461564"	"1.017388830801142"	"-0.017278716861676813"	"0.2348108608914643"	"-0.4987791079953112"	"0.2408668875091866"	"-0.8160182071632427"	"-0.2748898646047202"	"-1.2000002835352337"	"-0.49721785402708285"	"-0.3685647329846553"	"-0.9497400233258695"	"-0.37370197265152605"	"1.5218706999839444"
"SS4"	"-0.16955771845883838"	"-0.5950438493732886"	"-0.2796537754663806"	"-1.2981959056274572"	"0.9858827629396156"	"-0.29194204114832445"	"0.7755164630406739"	"0.6454440270669242"	"-0.7922711827636064"	"-0.8994586960858886"	"-0.6063882956955524"	"1.0179852212886065"	"0.06447447587835775"	"-0.3240198023721401"	"0.11366561090931349"	"-0.09525983431722018"	"-0.17805623557971373"	"-0.27903653227427405"	"-0.6224092456375647"	"0.06377637041434348"	"0.10191606009199816"	"0.9373035463557589"	"-0.6780492200969945"	"0.39379720795244744"	"0.7493124422081809"	"-1.068714960573864"	"0.3207151389348031"	"-0.30035534765012883"	"-0.6684798848651958"	"1.0124389778960374"	"0.011541660907088414"	"-0.34808865125748056"	"-1.0416785281586218"	"0.6852222015439136"	"-0.5605121893384801"	"1.7230646955487394"	"-1.2367276432285834"	"0.8015886478714283"	"0.6603469823578791"	"-0.053437535583196194"	"0.11230540172644865"	"-0.9587839709036938"	"0.3177667050865498"	"0.7052234588978745"	"1.0992972354313402"	"-0.1758546913411756"	"-0.23482974214029717"	"0.06836693480556555"	"0.36565479670013445"	"-1.4403870226432858"	"-0.8170380888859619"	"0.07529041575216233"	"-0.5963422522873323"	"1.1342140743574944"	"0.5348128326821335"	"-0.2154134359656883"	"1.092092558754464"	"0.9990743595418756"	"0.6816564576494617"	"1.004004314126771"	"0.8756622102625187"	"-0.8562628302340354"	"1.5424904718217203"	"-0.13116557147573005"	"0.8279711380865571"	"-0.5538917339780856"	"-0.9620752825919752"	"-1.675553008517813"	"-0.4736741656345771"	"0.23372975461393075"	"-0.9458836334677478"	"-0.19569693971413926"	"0.05131676530074003"	"0.848560157683659"	"0.7785466078572867"	"1.0074278426326817"	"0.19057191390225192"	"0.1854294649456989"	"-0.6944108490621481"	"0.2629699128411396"	"-0.6454042460273755"	"-0.23223781329565263"	"-1.1758662494254448"	"-0.5068991873747368"	"-0.6206840041603279"	"-0.8211669612480161"	"-0.20666839544861126"	"1.4650988727101577"
"SS5"	"-0.150930599425239"	"-0.35986981656799877"	"-0.16045283625092388"	"-1.2784677049219155"	"0.9845043101601885"	"-0.34369749298046237"	"0.650297622238778"	"0.4225808204544368"	"-0.6631724087161643"	"-0.6757417442702671"	"-0.7134481293128108"	"0.957848433933858"	"-0.08453154754269399"	"-0.4874383346521576"	"-0.0227522457159548"	"-0.09534069898675668"	"-0.24553806487118557"	"-0.40100133060201415"	"-0.7524941139059678"	"0.13110991853573672"	"0.22805270834564872"	"1.078718186350125"	"-0.8049879753279896"	"0.24568232524088884"	"0.8088208643715085"	"-0.8820134900259582"	"0.4033386544565456"	"-0.2242587554367006"	"-0.8405437062592327"	"0.9597310197446873"	"0.01759509965927286"	"-0.30645526962076985"	"-1.0706899130289713"	"0.7154121120517889"	"-0.5280404605547595"	"1.6881121020505159"	"-1.1197475022149295"	"0.6944661596022108"	"0.6700842632574062"	"-0.09264361120136932"	"0.029761676335022358"	"-1.0477634827618019"	"0.4332091445175035"	"0.7137499840581416"	"1.07186909190321"	"-0.25341136199635983"	"-0.25130742145181806"	"0.06247576531654886"	"0.4053474178695815"	"-1.5071344776300286"	"-0.8193481239237759"	"0.08614865757284207"	"-0.6731642707966259"	"0.8649973522622023"	"0.7008495803981543"	"-0.17385949451210259"	"0.9681104704889325"	"0.9930164783208504"	"0.6547414269119702"	"1.0350423973423535"	"0.8655108819419812"	"-0.7039719142707934"	"1.524327905968768"	"-0.1680720668034521"	"0.7138562514114408"	"-0.6233955821338757"	"-1.0541623163492524"	"-1.637902495717599"	"-0.3445523119280196"	"0.22516606291001828"	"-0.6417564307700978"	"-0.14586500720495543"	"0.06882710686449656"	"0.9867920114717439"	"0.8126862508460846"	"0.9789514990188302"	"0.1451567433356029"	"0.2471658005396673"	"-0.6899176340802189"	"0.23184135993589727"	"-0.6868610638043116"	"-0.2439108533467067"	"-1.104606584438212"	"-0.49345296965075924"	"-0.3752196397733183"	"-0.7802911837324071"	"-0.3085024747351266"	"1.556730996209403"
"SS6"	"-0.04314265590482513"	"-0.5008920132523986"	"-0.15853752237667784"	"-1.3809293248828993"	"0.9223045748376038"	"-0.1780490423204828"	"0.6159714767431197"	"0.5300920564615215"	"-0.6733426368377451"	"-0.6789915038915257"	"-0.7714687983392459"	"1.0409996074885228"	"-0.11604069035755771"	"-0.45759250477215474"	"0.03480663610914547"	"-0.08411224274323814"	"-0.10788046498732129"	"-0.3763420410522187"	"-0.6830966972175396"	"0.21733646317722588"	"0.31867544276476956"	"1.0437583365424352"	"-0.6780208611247183"	"0.35963866311331216"	"0.8138551211392233"	"-1.1439193781662915"	"0.397286832834693"	"-0.26870835487914846"	"-0.7820660749420263"	"0.9919297375699028"	"-0.08847910973559969"	"-0.3095039198994911"	"-1.0301830648852661"	"0.7464185711203477"	"-0.5461969868122427"	"1.7784115635152027"	"-1.106869283249921"	"0.7809535227160875"	"0.6811116204492578"	"-0.016177841633441048"	"0.0973737162451549"	"-1.028692919815816"	"0.4193728105938668"	"0.6934281729527516"	"1.0872564978210715"	"-0.15569697296508345"	"-0.4043610315528987"	"0.032957931289063325"	"0.4309568903984218"	"-1.6198447377316079"	"-0.8493850582262912"	"0.17764577729458075"	"-0.7196656045222678"	"1.0075235314297544"	"0.7283927754616002"	"-0.152528788513683"	"0.978420725006881"	"0.928403963923655"	"0.625376078675421"	"1.1443500337478412"	"0.9093474266606183"	"-0.8277951990191603"	"1.5485510720533977"	"-0.23809853961081728"	"0.7399499490027193"	"-0.861533453202755"	"-1.1673542095843992"	"-1.757646324728272"	"-0.37645074988100546"	"0.18600198301076176"	"-0.5907542216270549"	"-0.18383557832685504"	"0.0407439866081134"	"1.0245783941344904"	"0.8625200778921691"	"1.0038812127647816"	"0.029873247939965708"	"0.26368250584706665"	"-0.5839129165039623"	"0.2469341195167587"	"-0.9119249261596565"	"-0.2873568966423736"	"-1.1053866411465734"	"-0.48405810422040396"	"-0.32915391636182356"	"-0.8677431902248216"	"-0.3089877556622529"	"1.5116376436405332"
"SS7"	"-0.0754214792402621"	"-0.3730110317934905"	"-0.18874187628121497"	"-1.320300272476869"	"0.9101827226754793"	"-0.2225419720204176"	"0.5948781487242556"	"0.424165868410066"	"-0.6140450793992631"	"-0.6165668446349173"	"-0.8244617868227628"	"0.9933975447479533"	"-0.16354179123156776"	"-0.444254433732473"	"-0.0326714523721332"	"-0.07232324810869883"	"-0.15055862961999367"	"-0.3655644853413964"	"-0.7001149850227772"	"0.17047140393855997"	"0.29121131859712435"	"1.0520541234278173"	"-0.7005486985766023"	"0.2819005458089663"	"0.7920155486039899"	"-0.987185506415031"	"0.45841783741969166"	"-0.29682342207371804"	"-0.8807764285899236"	"0.9700484147434167"	"-0.10462752672325593"	"-0.3287438735565136"	"-0.9665085508911062"	"0.7280820325798487"	"-0.5221063117332889"	"1.7534812621166633"	"-1.1103376016253375"	"0.7823862037625755"	"0.6730800731133453"	"-0.06392510621041048"	"0.1197785533951663"	"-1.0175794527180653"	"0.4030080650137098"	"0.7089293770734635"	"1.0902972060108844"	"-0.19379554641570707"	"-0.3339792863421529"	"0.01828124402586262"	"0.42161315454996107"	"-1.653639913903726"	"-0.9177517829785273"	"0.16629274686773954"	"-0.6905336564803157"	"0.9457286198012778"	"0.7956125364638673"	"-0.2348104582600996"	"0.977816215319276"	"0.8832877889293904"	"0.6270266197210201"	"1.1479116952011967"	"0.8822919662242619"	"-0.8473311266585402"	"1.5289188111337637"	"-0.2535279885286279"	"0.7044642136657089"	"-0.8271435289857383"	"-1.1085035557356946"	"-1.6030812071533038"	"-0.3618895832733955"	"0.25405575138734804"	"-0.557472710566369"	"-0.18565474377086666"	"0.0812818676522884"	"1.0359567170370898"	"0.8606078872340728"	"0.9966429031364168"	"-0.008605871898502926"	"0.28879530544001497"	"-0.5815438531845931"	"0.24342508156740195"	"-0.8485074728577899"	"-0.25933731889351996"	"-1.0610510555528059"	"-0.4758422785095888"	"-0.34101930663251245"	"-0.809313326636321"	"-0.30424333921703983"	"1.5440633841262965"
"SS8"	"-0.022409024868402128"	"-0.5366714952693687"	"-0.22134759525583014"	"-1.504735179671087"	"0.8675497018930365"	"-0.1468987717680239"	"0.722689582780939"	"0.6140061141578634"	"-0.7695267886228958"	"-0.7579632333075033"	"-0.705000248091455"	"1.0452898883769741"	"-0.14321992072968648"	"-0.35929028084815506"	"0.11030885637980781"	"-0.0968963157240843"	"-0.13526809634740644"	"-0.2685500608354108"	"-0.5425092302946055"	"0.1901293977307148"	"0.2831457020066388"	"0.9934778089212486"	"-0.6715015120773415"	"0.4473757007591814"	"0.8294540397985504"	"-1.259631993716667"	"0.3975891497411439"	"-0.3265356338553751"	"-0.8474882332452633"	"1.0482212277117888"	"-0.1410616297784557"	"-0.4559231596479343"	"-1.0619921964162025"	"0.6903643707819107"	"-0.579495812624323"	"1.8041815950944269"	"-0.9848850166855136"	"0.9349511149302714"	"0.7288648945365139"	"0.06861198444323868"	"0.18902395256951543"	"-0.896495860700874"	"0.3204801117244074"	"0.7120600636492611"	"1.0401208844189451"	"-0.14525580605697286"	"-0.4264185706733983"	"0.02919452784576748"	"0.40374609295778363"	"-1.536485589453859"	"-0.9122653672346868"	"0.12993039409956175"	"-0.693675728883024"	"1.1773670047587323"	"0.6877607049539822"	"-0.23594100790652917"	"1.1033194863678357"	"0.8855147702180464"	"0.5116781784912128"	"1.0946762763648312"	"0.9413801127026726"	"-0.7995111562722848"	"1.5437960002069016"	"-0.22978499594051272"	"0.8012033189651326"	"-0.7422103102668469"	"-1.1397632304075618"	"-1.6601101516239787"	"-0.37663387914995106"	"0.21756259590690163"	"-0.6738585402873092"	"-0.17749292404241857"	"-0.013571169263302707"	"1.0263815314590037"	"0.7749501811139314"	"1.0396451850815218"	"0.02415517060434169"	"0.19449630894306402"	"-0.5520314248414628"	"0.28627565079975525"	"-0.8688805665568147"	"-0.34291783168779943"	"-1.1484690624344243"	"-0.7026573167403409"	"-0.5135731168813304"	"-0.8785772749787046"	"-0.18790548671216278"	"1.4823581644301225"
"SS9"	"0.12668383642323633"	"-0.38859170884821737"	"-0.10719506168253012"	"-1.840931899197109"	"0.7236941516937989"	"-0.05491663498178845"	"0.5482886162813294"	"0.5314927613680815"	"-0.5924315599533507"	"-0.5691709281785631"	"-0.6253484376242824"	"1.2030064513910812"	"-1.1318633921822148"	"-0.3196040337424364"	"0.008938449546931793"	"-0.007768961074015479"	"0.1710912542448888"	"-0.2731858556085598"	"-0.4499051994307788"	"0.4415639669970677"	"0.5019593888918727"	"1.0179615981216372"	"-0.4141655411910925"	"0.4208162065330949"	"0.9613516695625748"	"-1.0153473118310465"	"0.6491142898113438"	"-0.5508975599663533"	"-0.8862052021730484"	"1.1426287568621714"	"-0.5466260877047109"	"-0.5151917008620241"	"-1.0351606836436424"	"0.7291459800532909"	"-0.7001517328314755"	"1.9692424964121926"	"-1.005801768760998"	"1.0273285763477293"	"0.7402352395232885"	"0.058695640081394274"	"0.3231238870321089"	"-0.9072079308656651"	"0.3325114559260207"	"0.5926810546270804"	"1.043230540776971"	"-0.30096396828198024"	"-0.6977227461441746"	"-0.017379297816061623"	"0.5144193599790956"	"-1.8339272025216715"	"-1.1630001887061816"	"0.4833475629698949"	"-0.7490864985214643"	"1.0642554803553708"	"1.0563225643868996"	"-0.17231004523761406"	"1.0099686190203947"	"0.6586494654635775"	"0.4283573127028806"	"1.3811585357024772"	"1.0726893820349392"	"-1.0082859603011443"	"1.6770034176174686"	"-0.5295747702687628"	"0.8155199683803218"	"-1.3675220170541191"	"-1.6036092379425835"	"-1.6751296473052104"	"-0.18337632303282625"	"0.3182894437159032"	"-0.24548046179269"	"-0.019577648805350734"	"0.07586586008098806"	"1.2471037666099054"	"0.956697167664613"	"1.1333642058898796"	"-0.4481683060479611"	"0.3768016068291331"	"-0.4808032032125915"	"0.31006734615348996"	"-1.3218474962804994"	"-0.4429702447722459"	"-1.1851276422399515"	"-0.48118433880017264"	"-0.27947796369666555"	"-0.9992928666106167"	"-0.2119146920965509"	"1.5107346257567187"
"SS10"	"0.03827493970469753"	"-0.34411351113567257"	"0.016354929834664134"	"-1.7028268607817552"	"0.7258308338989341"	"-0.0069962655201365465"	"0.7707870576148235"	"0.568610760092767"	"-0.6253146424394487"	"-0.7663882991770627"	"-0.7011914400949113"	"1.0553073237066144"	"-0.8392493827674148"	"-0.23325605950849848"	"0.1299278972200053"	"-0.11630577742912251"	"0.06311205642650997"	"-0.15075423761287787"	"-0.47712144862510897"	"0.39310795562328416"	"0.4883731183240787"	"1.094935076095842"	"-0.6063572798512542"	"0.43301167646096594"	"0.8907623188129445"	"-1.090176889648296"	"0.489850752100482"	"-0.34853956847281964"	"-0.9185096949846354"	"1.1572109253641134"	"-0.5725445571211694"	"-0.48194457169707583"	"-0.9795101828796948"	"0.7776492848581196"	"-0.7070412650007434"	"1.9678505135506512"	"-1.102342493332797"	"1.137746620215843"	"0.7777625537758812"	"0.09555167817667254"	"0.25928196549285154"	"-0.8058931362040269"	"0.33673810084981604"	"0.7143675384638701"	"0.9984688158458113"	"-0.3789154871101932"	"-0.6874576234615581"	"-0.02860247003918559"	"0.4566098178848872"	"-1.792456024462874"	"-1.1458158634671456"	"0.2850901609112313"	"-0.7653120134468683"	"1.1730936028696348"	"0.9641170494899214"	"-0.022062994904032962"	"0.9661657703105089"	"0.7134370274093484"	"0.32846902875082584"	"1.2342382901110458"	"1.0843489617371862"	"-0.9545515587533373"	"1.5790932443227863"	"-0.40887580946519897"	"0.8763447869154746"	"-1.2517398087973906"	"-1.5118160180956544"	"-1.8416931289193386"	"-0.21869448688243764"	"0.3974669811465521"	"-0.2565349999667248"	"-0.029327631076197846"	"0.019268010008499203"	"1.2935269204490254"	"0.9495808016517628"	"1.1383530517024987"	"-0.4763861008030883"	"0.37174312250277275"	"-0.5524681779082261"	"0.3170506299039868"	"-1.5764101372693098"	"-0.5950314250683135"	"-1.1218661717480263"	"-0.6178514944487343"	"-0.38211858756752193"	"-0.7002003361936975"	"-0.16345196411334406"	"1.527145927664682"
"WS1"	"-0.7094714221773071"	"-0.22567743015347475"	"-0.43321149184709995"	"-0.9603013950594175"	"1.1721011824155347"	"-0.530679711405341"	"0.8204680127028947"	"0.2781694647888422"	"-0.3656005336866386"	"-0.31696605238933095"	"-0.7488618687177855"	"0.8661230891346854"	"0.054656521749413045"	"-0.680031589942681"	"0.13644769114527833"	"-0.21638186360721967"	"-0.8973275747898821"	"-0.5418329097693242"	"-1.0667757832117157"	"0.03160639741767213"	"-0.1123738381717061"	"1.2546665862256443"	"-1.2762123919341715"	"-0.05396781643792181"	"0.39956707556199866"	"-0.8526343825273095"	"0.2148353970772643"	"0.05434948672817441"	"-0.6848221446026059"	"0.7863788721939375"	"0.055146087641446684"	"-0.28106519975326805"	"-0.8538471329011088"	"0.8399080517838957"	"0.11465860028881458"	"1.357555886181574"	"-1.0332412810101985"	"0.32602306408469595"	"0.8003652344998979"	"-0.32658261717805104"	"-0.3681308627746347"	"-1.3076336279992802"	"0.7143137485665871"	"0.9091634265834951"	"1.0304284177743277"	"-0.13068628864845167"	"0.6030505319935457"	"0.2637441192034089"	"0.2257204067162899"	"-1.239040431245403"	"-0.544777835821991"	"-0.2642190956244903"	"-0.5945688958968809"	"0.008417925546130078"	"0.3683596635975501"	"-0.07149581370490843"	"1.0113517984160332"	"1.3198600536887994"	"0.8573891434583878"	"0.8790637969244219"	"0.5508874883543537"	"-0.361674037716206"	"1.4273357028874685"	"-0.22202429927493128"	"0.47968081860544665"	"-0.1609130158798422"	"-0.8117481303366514"	"-1.3331056152259855"	"-0.3946244391529792"	"0.45081427697210863"	"-0.8045736525146499"	"-0.4746469841423604"	"0.18618155886629495"	"0.6584572540349054"	"0.65817963011302"	"0.9266443117619776"	"0.42095571450599323"	"0.3646022914535312"	"-0.5725152866482883"	"0.12772902675288833"	"-0.17817812400699218"	"-0.36370906957890625"	"-0.8763057626929811"	"-0.2246409936959335"	"-0.23737423905401478"	"-0.491166137762276"	"-0.39707934265872247"	"1.587340604932706"
"WS2"	"-0.6517774960237137"	"-0.18801310276849392"	"-0.43493912431051385"	"-0.9490999334588857"	"1.170089581122701"	"-0.48767110659441215"	"0.8426934793192409"	"0.29216562148645053"	"-0.46069382575105244"	"-0.32720911869058433"	"-0.7968820922357605"	"0.8685827059355677"	"0.02746611166604751"	"-0.7390329911708626"	"0.06509717045095798"	"-0.19226177778022446"	"-0.836040276730813"	"-0.5172537051061603"	"-1.052950887541714"	"0.05083074589527037"	"-0.09848175614718713"	"1.2873626062773962"	"-1.1850175659926183"	"-0.056388021074536"	"0.36886077683179863"	"-0.8784163674171754"	"0.20356781754008324"	"0.024825212521653484"	"-0.6558437375627744"	"0.8018166002249174"	"0.09204128506695675"	"-0.26527894740561564"	"-0.8884955753483297"	"0.8642589751670329"	"0.1405935015991826"	"1.375993183886985"	"-1.0187691163863395"	"0.32155526621483865"	"0.7188905313829022"	"-0.33296727968892803"	"-0.3266528350896998"	"-1.2545034895077496"	"0.737468500541052"	"0.9128884611980936"	"1.0189662743379753"	"-0.07688085861579808"	"0.5878822821383274"	"0.24005887420696048"	"0.2007420700030309"	"-1.3364591935461227"	"-0.5759092981726095"	"-0.2712751096453303"	"-0.5700142117251108"	"0.11077745713113529"	"0.3513278166584257"	"-0.07196015219274976"	"0.9779855308631742"	"1.3323555212473988"	"0.8863525205251879"	"0.8575859831574899"	"0.533252885682403"	"-0.49598006351613755"	"1.3962477288721313"	"-0.19883254526495797"	"0.46962967771542985"	"-0.15342247027787614"	"-0.7791405839553871"	"-1.4040973644416415"	"-0.35543192889931063"	"0.425542360489894"	"-0.8886330023838536"	"-0.45743451112916667"	"0.20644253839622806"	"0.6479404208757629"	"0.686935732797803"	"0.9023635410841688"	"0.41667184105808097"	"0.3104604448337316"	"-0.5366423688543698"	"0.16994867038394723"	"-0.17157093866886086"	"-0.32525461176322246"	"-0.929069762220486"	"-0.2194740519192866"	"-0.24807251214844328"	"-0.4687914503862096"	"-0.3706547480057125"	"1.6031235607288323"
"WS3"	"-1.086646696702367"	"0.11390085339992417"	"-0.5020420665223888"	"-0.5745038949129047"	"1.3501526033902582"	"-0.6865827193506"	"1.0319337337910799"	"0.10958721050824316"	"-0.4508233246060538"	"-0.10205792224925325"	"-1.0527119587764773"	"0.6140577168863661"	"0.4123387794338278"	"-1.009821282951238"	"0.04335949833207842"	"-0.13120840698025837"	"-1.2968306030523387"	"-0.5719781905680925"	"-1.3492952094583313"	"-0.14893144099689337"	"-0.406196354529639"	"1.3937871649309663"	"-1.247599123322587"	"-0.31017200422316016"	"0.059911518251489326"	"-0.8767550131793485"	"0.07553195516950417"	"0.24107486551784696"	"-0.4169206758283899"	"0.6676436126374377"	"0.2813428909047708"	"-0.15975377469436225"	"-0.8458605800134631"	"0.8893024810552337"	"0.5559092077775567"	"1.2748726111198927"	"-1.0207662925177399"	"0.16335660576414845"	"0.6930269004865739"	"-0.3774229882924285"	"-0.6019236416581215"	"-1.2867531179791616"	"0.845604841953639"	"1.068703172256237"	"1.0839444975488277"	"-0.0424290897683246"	"0.9668589727354409"	"0.2560996237234434"	"0.15433829733760085"	"-1.3043495840841342"	"-0.40566608150704475"	"-0.5889878374547433"	"-0.4940228407003904"	"-0.432196733147725"	"0.12779987071079368"	"-0.05364976295743418"	"0.9774122568881563"	"1.546474923468077"	"1.0809369580088166"	"0.5855332268663247"	"0.3057266530502183"	"-0.41116963409772467"	"1.2478191758732642"	"-0.018503106604816466"	"0.3610335222227459"	"0.2015251969670473"	"-0.5389914842588084"	"-1.3279474823978052"	"-0.2778416401000303"	"0.5853810752365192"	"-0.9456398262018713"	"-0.6005593689925899"	"0.3074830568415319"	"0.4776184337507239"	"0.7301877763474369"	"0.7996065315109604"	"0.6571947193011134"	"0.3680376260787295"	"-0.4632071918286247"	"0.2061188379291341"	"0.08520780723230637"	"-0.18583812602906136"	"-0.949978862239643"	"-0.09016565612437333"	"-0.26100937304857474"	"-0.30528582972337404"	"-0.48782543258834643"	"1.701084964024714"
