Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	FUR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC273	17087.643669999994	109722.63326999982	57257.807850000056	87070.12826000014	789074.9707499992	27901.170740000012	459909.2878000002	115856.40744999984	50972.43677000001	96837.05771000004	37471.15322999996	104627.56096000006	381086.6049499987	22310.319550000026	88473.57737999993	104233.23993000013	9889.74089	32177.676040000013	18444.71237999999	44620.87860000002	31036.73102	622502.2012599995	28288.178899999988	47492.87140000006	82586.15807999988	55428.958470000005	81168.48040000006	164606.57830999995	115006.46707000004	151827.57090000002	205748.0941699991	107527.80530000015	59094.22403000004	324888.21777999983	275089.97710000037	314646.533829999	30558.587570000014	80669.28780000011	179021.9131199998	50087.519899999934	22392.394789999984	19431.190879999976	322488.2234199991	505039.56519	464308.4637300006	149059.36461000005	577033.4613499998	156077.92378000033	101908.03882000005	51345.70333999994	76798.18865000003	25043.31817	70126.21915000002	42897.392920000006	44008.674199999914	99858.80960999988	292464.1972999998	876653.9634599966	536487.1482099992	93847.31847000011	102685.34101000002	63641.41818999996	246497.2293600001	149516.12867000035	105057.15637999978	300924.3222500003	104110.96428999992	29715.65324	62561.28517999999	194780.9893399999	23597.494629999994	53919.874890000036	204165.71952000025	100247.89021000016	244451.8166700014	179089.53156999953	356696.81856999965	108368.6282399998	71258.19951999994	98776.98864000008	241334.59305000037	124391.97784000008	37808.14531999996	129558.8543200001	59282.46405999991	115920.17164000002	49512.06216000002	725178.704119997
TSC274	33581.46637000001	161737.0166099996	101948.93887999989	112441.09761	1027275.3271600076	62697.7188400001	635984.6589799981	191418.72666999997	90159.58183000013	171581.72149999958	63604.23072999997	208473.37858000008	404827.1606099996	41923.97654999999	145919.63497999977	152861.4322700001	25105.00900999999	58065.15561999999	35900.48962999996	89566.46066000006	79539.72445	868486.2876000023	28239.357279999997	83041.96709999998	161133.32023999968	74054.34263999997	150855.7389200002	257652.95206000056	172919.46556999968	297674.8009499994	292845.03708999994	162587.3604699997	88124.33334	492084.213750002	382369.3308299977	518674.0429900014	67728.76860000002	151250.57679000022	274303.9488200003	84544.87882999991	50190.59324000004	39572.16764999999	462940.1095300005	712293.675480001	663203.1444200011	224032.98080000028	779402.218200002	238295.3469900003	172686.20080999986	65553.56585	115655.0085899999	45396.355440000014	110016.48253000004	71214.93255999999	88394.29385000009	159973.87564999994	431028.4857800009	1233703.8479299876	704541.0878700033	252164.9960999998	198373.39684000055	103115.90164999984	434717.0252799992	207371.63491000008	167441.15922000026	414467.8731100001	134616.74695	50586.88161999999	87778.23979999997	325094.46582000074	55021.75257000004	90704.18593000004	276868.67716999975	188719.60610999996	373097.66287999914	287582.3450500003	491131.3816399998	191182.34664999985	96745.1401400001	191977.2527699998	318806.83969	186401.55546999967	54198.67629000004	178177.86820000032	99883.46838999998	162191.7671499998	79477.85736000008	1079048.7156200022
TSC275	14568.303409999986	96757.50549999998	52797.827559999925	70509.55683000009	605044.2843099975	30450.44378999996	376943.1943199986	113090.2545	56327.368429999995	84301.78144000021	36186.851880000024	113974.22636999976	253432.45169000005	25395.72785	85156.93379999991	72942.9741899999	10609.023559999992	39519.26685	20729.31394	53159.603480000056	46428.646919999956	511855.6971500005	15135.58999999999	47131.92558999989	85589.93288000005	46604.95162999997	83509.75923000004	139515.4619900001	95689.4716300001	151844.86036000025	159449.56109999935	88340.2455499999	52724.276999999885	284355.4362600001	227656.16548999987	277508.31684999884	35592.97820999999	71339.70787	168357.71200000017	52466.491410000024	24470.18959999999	21303.26503999999	303358.2731000006	432397.6118999999	379502.2908300002	129928.46428000004	466729.2781199993	144090.7165600002	98054.4816399999	40033.24254000003	63874.311300000016	22167.482230000016	54904.90675000008	37754.901130000006	43867.888549999974	90907.1944299998	252984.86836000023	754381.4621700012	421875.59498000174	119452.80801000008	108065.2789999997	55430.931810000075	243050.3176499994	111132.95555	96781.2769199998	241601.49664999952	73216.22128000011	30381.091430000022	51320.902109999995	184611.33697999988	25982.72783000002	46021.57426999998	170607.31869000048	101719.53182000006	217613.24885000012	166605.14145999998	302156.7295900007	101709.83049999982	60230.879750000095	103486.46534999984	200312.80680999963	97044.85068000008	33294.39085000001	94602.18664	58151.11378999995	88163.17623999983	46688.325200000065	609027.0209000024
TSC276	46769.65942999997	197320.59829999972	111989.8559900002	141308.8991800002	1141549.1941700007	69664.47609000005	741684.1626699957	236285.50937	108794.66111999984	209371.08214999983	80421.16742999988	255300.3460900001	453749.5544700005	49142.710479999994	187258.48211999997	188002.19143999953	32720.457280000024	71179.7943999999	46878.27627000001	109612.96079000006	86217.92718000014	976980.6369900028	42764.86011999996	97868.52852999984	199731.75574000017	75156.30029000012	179178.11958999952	305496.7849600003	214116.17589000025	344017.5265999985	347856.3147599994	197624.1565399996	97805.54770999996	579016.8644100002	437833.0290200003	654812.0881200025	81431.10089000005	192649.3860999999	334178.77265000006	98129.38848	72262.31149000012	47068.711169999944	526114.0005699992	828160.2174400032	782152.2216800029	244925.12673999908	913556.9268100036	311146.9887599997	192648.65560000017	83989.31703999997	136840.61167999986	56547.20675000001	126671.60154000016	92872.01960000004	125335.06333000018	202728.06832000037	519374.3927600015	1425532.3306200034	809927.585720004	294196.83831999946	227297.60617999992	131588.85726000002	526547.5047199988	238769.48376999996	218136.78648999977	441333.8823499997	163726.66665	68558.81044999993	119917.72414000008	397959.8951399994	77706.59634999996	112344.64327000016	328808.2311699992	235344.28504999971	442178.637179999	353339.3920800008	537573.639969999	254378.1111000005	114410.31680000023	222546.62193	377066.9279599995	234509.4462	69841.18253000008	216191.5424700003	117763.94157000026	186474.9057100001	95326.60338000006	1228891.439730002
TSC277	34593.03657	151216.49847999975	103643.75197	112160.85410000006	983616.7991600026	59675.594939999886	607940.5736900013	204672.46856000024	97660.99369000006	169810.25745000006	71865.92959999996	211830.4196700001	381966.1218300001	46516.40789000004	149616.39996	162983.84984000013	26415.461939999976	65703.77216000005	35140.819979999986	94771.18389	80093.90428000013	837600.5655500023	36417.125320000014	83047.44941999995	179064.72031	72994.16755999989	167128.49724999978	256904.02487000043	186556.23925	298330.0587399998	278011.3108600004	149626.10944999993	81933.76157000003	494566.86144000094	343500.73542999994	529340.2961500004	66220.64742000007	163183.2128599998	297990.4331699997	88782.04891999991	58688.89532000001	45083.219550000045	450133.2359100001	690266.7688400013	688017.4002200015	217590.3996300001	723257.8384500007	252933.03407000017	161265.82185000004	70732.07932000006	114522.13386999985	49286.006299999994	116245.35803	73248.6101200001	98770.90880999988	172024.97618000026	450744.1014700005	1194209.0979499954	658636.9895400017	261721.20175999997	203348.85722999997	114149.06681000006	460795.3029000008	211505.82097	192519.0943899997	394121.24652	136394.1054	55844.30251999999	99365.96427999988	323670.53421999974	61461.39972000012	90188.90781999992	288726.10915999976	204351.32561999993	374692.33316999994	295670.8714599997	462828.2192200009	203060.2083200004	91035.77333000004	195160.4557800001	296350.23283999955	200339.6349100001	57808.58120000005	197168.50988999987	99421.08211999996	160351.50061999998	83491.23347999995	1076854.4685499985
TSC278	15041.101120000008	89643.31193000001	50555.24797000002	76494.99584999996	552286.8351900006	29349.40901999997	349666.8666899972	109660.12394999988	51457.28197999999	76838.96195999999	32887.23338	116416.36304000014	248021.1242799997	24022.431579999982	78705.89586999993	68366.57988	11181.044840000006	34338.14074999998	17352.960529999997	49171.42220000004	37399.44060000001	481144.7730899999	17576.670210000004	46973.63433999993	77983.619	40875.15182999995	73452.49662999983	129489.60307000014	89872.59016999979	155827.29196999976	152332.3201799997	78240.15527000003	43597.67588999996	269461.6005099995	202331.29628999977	256317.32320999945	35804.726969999974	64685.47640999992	147392.1295300006	48847.34454	23104.710749999977	26783.27885999997	273712.46592000016	393719.72677999985	364745.87620000145	126102.49134999998	432713.2356400004	128437.9875299999	87259.77825999983	34978.37582	60888.31130999995	20623.53923000001	50778.25025000001	37370.61372999998	42469.11353000006	85820.90034000011	229733.0781599995	661143.8355099969	387169.63851999975	114542.99585000038	98272.93036999991	51999.96777999992	227832.32475999944	119201.2388200001	86993.94093999997	217112.02277999933	83051.16449000007	26140.951049999992	51474.93468999996	153188.62542999975	20515.492219999986	43733.55194999997	157036.6904299999	90112.73163	185617.3007300004	164450.2069100003	273780.8890000006	100341.3586299999	57863.674909999965	92925.78581999996	176789.39099	88864.60448999993	27197.60764000001	95365.37278	56280.602880000035	78799.91772	45782.865559999955	559432.1590500018
TSC279	37816.36246999999	152870.35369999998	95312.6542099998	110078.69171000025	979990.5202400024	58899.53549999996	622151.1461699958	180903.74646000005	95556.2511500001	144010.68729999993	55472.39335999998	208520.52326000063	392958.5982899997	41641.13434	138500.2815099999	139796.01598000026	30331.23293999998	53977.92515000001	32146.070750000017	86261.42812999991	73077.43337999997	803114.7171700007	33417.28841000002	79697.31997000008	151587.08621999968	72652.37716000008	134533.61926000033	238192.0301700005	172282.37255999967	276324.81239000027	273932.5324000002	141608.25855000006	80367.81596999997	467695.6832699984	359172.45488999994	519647.91638000106	64461.76098999997	144868.95909000002	280812.55978999956	85410.35844999999	46171.835229999895	37137.59095999996	464151.9275300007	698998.7502799992	643409.0765000021	207042.1137899995	786084.8654900034	234800.58121000053	152370.36235000016	62812.22308000002	105267.80410000002	50561.78296000002	97979.82247999996	77156.1055799999	95290.84925000016	166431.38846999977	422695.4713800006	1170848.0539199954	671078.1407499997	230841.55974999943	190362.6081500002	101311.42477	432304.4950500005	194033.2717	162724.16674999945	387394.8379699994	118218.1681899999	48350.06259999998	83891.53426000007	302492.1574199995	53125.09969999992	82512.93139000007	271876.17909999983	190986.95019999993	354011.9305699999	293027.9395900002	488741.6600900014	174553.2874700002	96795.80718	183872.90543999991	323033.74338999926	168083.39499999984	47929.177620000024	166581.44951999976	91300.62200999992	144508.10677000022	73773.29759000015	985360.353069999
TSC280	40217.33335999996	144724.20423000035	90053.12970000003	100687.72337999992	905165.1053700028	51710.59964000005	583225.3762299984	157052.32474999985	76439.03912999999	131113.40727999978	47446.46512	198686.48757999987	411656.11222999904	41236.60257000002	119792.73402000018	120084.22756999996	25066.72591999999	50768.367949999985	31660.222200000004	84277.34660999992	66743.19277999997	770358.1124999993	29280.1382	82081.25977999995	149233.07833999986	62410.336289999956	122718.39492999992	207629.84333000024	150830.22417	256893.12611999997	250752.05874999965	130149.60449000009	76071.07660999997	437007.17375000095	359808.2448299997	508208.4182600006	57544.876939999966	130741.9519700001	281762.90437	77712.68794000018	50503.96859999998	33375.98138000001	405414.3710000005	653947.5662900034	571199.7270200006	182635.63046999995	720108.5051500002	209529.59349999944	141351.88266	55738.54271000005	100532.16263999992	55601.65833000005	111944.39761999973	83466.79752	90016.42612000005	141684.80880000026	412827.853939999	1105062.2280699993	653978.6082599997	216650.37700999985	171589.18416	103344.75375000006	407228.3054499998	179200.99242999995	140601.6223899999	348225.6468300001	115152.39171000013	44204.10647999996	74002.08149000004	285548.87491	48329.86471000003	76764.98424000006	254393.93765000004	178908.9667599997	339792.76707999944	276832.95633999957	442794.8591900004	180736.1662099993	84910.41210000007	163689.1824500002	293686.6504300006	141903.49415999991	54415.934540000046	154450.3070800002	87865.85942000001	146609.93619	72084.8964599999	900073.0145799994
TSC281	37946.48708999999	116225.51556000022	70444.86248999985	73230.6392799999	660834.1256600023	46734.342489999995	431747.3777399999	147369.76176000014	66897.5715	122702.13715000008	45013.57768999991	177470.82556999972	285971.41734999826	32168.084810000015	102664.7524099999	133046.04042999982	24064.31671000001	46992.40078	26007.319570000007	68818.03999999989	55236.93319999997	556228.4204299999	27091.92583000002	67733.35080000009	115223.81746000008	47843.02920999994	104830.37381999988	170797.01323000016	115003.59394000012	205659.01481000043	200846.0185000006	104951.23971999994	55786.790140000005	322837.07977999886	253022.20434000055	422473.2518599968	44414.7062399999	126772.84567000016	205794.6736899997	68265.77570000003	51243.722200000026	27503.40985	311601.26819999976	484292.8311799992	454346.48056	140845.25246000013	511189.57151999895	163587.91717000006	109514.55206000006	44003.67567000006	78062.7394200002	46200.11117000006	84070.23323999997	62624.080689999995	80762.73159000013	105008.4790099998	316208.2393599989	826374.3646299979	452104.2261399995	177896.7422300006	139357.14819	78811.28411000004	316843.04403000046	143384.68450000006	118735.81934999996	263656.87788	86297.21732999996	33628.17906999996	63706.73139000002	241044.19267999983	47827.27614000006	62019.093629999974	210068.6010699995	163771.31867999965	251523.15002000015	217808.5875699997	311077.6116700007	143174.25992000056	60430.81364000001	130760.86966999984	214172.24305000025	119865.59849000016	41260.99310000001	140733.75925	69598.34899000003	107178.64168999992	53433.39840000002	711664.3651199999
TSC282	30881.622170000013	168369.32310000024	95700.37380999992	131294.36403000003	1215439.1432700006	46416.86671999998	750102.274449999	163144.15276000014	85608.66298000002	161291.2013900001	58960.989249999984	170641.82843999984	605347.6350299985	33065.56823	144014.54796000014	159843.62842999984	18519.65748	49473.04473999995	37107.76072999996	86943.45273999992	59049.55815000005	975579.149929999	37525.73073999999	91335.57466	154657.4457500003	87830.6670999999	129590.59661	260964.49862000011	181245.36136999997	261042.44728000017	290223.6946900002	151937.74303000045	82963.57070000004	474054.21555999946	435309.4417099989	508864.0758700003	48390.93580000002	126526.51637000004	295234.77958000044	88901.44173999994	43118.66285999996	41356.14670999999	516467.58931000344	792823.7493800017	730273.6203200036	243779.72718999875	948052.0965099984	229019.32742	188838.0724399999	65741.9313	117338.07791999998	57062.629850000005	107042.43802000005	76243.58893999989	73872.19326000001	164324.8560100006	458310.9257199994	1415545.6924699978	877107.9120399992	198956.11061000032	185414.16948000013	110826.82286000006	391936.93984000006	251004.25459999932	148590.55244000014	478751.2680599969	151040.77463999984	50844.22252000006	93037.81762000006	306655.86037999956	48038.729869999974	77404.51991000012	318871.64646999934	167542.36099000002	371560.821750001	281014.7079600001	614704.2205199995	187363.22286000013	105805.89603000018	167728.3362800006	382681.5424500004	175759.08682000043	49680.962629999965	182221.94411000027	99223.6591699999	167785.33105000027	70739.94824999999	1150611.613000004
TSC283	23312.978399999985	115566.23497	66222.26257999992	72967.49616000002	683510.142590003	41558.76016999999	443911.53646000137	106103.4654599999	50479.967560000034	92347.44605000012	33896.80650000002	135346.54439000002	300918.23821000016	29732.22785000001	94827.54082999984	93899.33229999988	21879.74547999999	35483.79616000001	26299.19728	65631.30022999998	48649.35294000013	578912.9248600032	24334.82262000001	71378.97990000014	95605.04411999992	49144.61717000008	91421.6709099999	143961.18260000015	104560.56294999998	188059.2982000006	172285.67467999944	102349.86046999994	62515.36886999999	293623.1471299999	284998.6292299996	328719.3990099998	36571.32119999996	85036.94924999992	193080.9577999994	63851.26384000001	44011.55530999998	29082.288739999996	302187.79157999996	439696.415239999	417339.24803	141693.45852	548739.8986999973	136342.7110800001	105342.61516000002	34692.81462999998	65498.679199999955	41746.61911000003	64699.88562000008	71175.51704999995	73419.58565999995	111134.48764	292717.0323499991	809442.7168199978	510675.46731999976	159475.70159000013	122159.12046000022	68926.38901999996	270596.2947800009	127471.27420999996	90301.61295999998	260252.1585699997	79656.77021999986	28711.26348000001	55890.81530999996	200325.02515999984	29583.867870000024	55455.00300000001	176536.62459999995	123203.69313000012	221977.78269000017	212840.4358099994	309307.3390899999	126429.96681000027	74480.78386999997	116284.80584999968	214801.01469999945	94934.27237999994	27637.67920000002	111235.79447999988	57951.02420999995	105899.84502000008	50733.52115000001	648000.8516200038
TSC284	15356.789729999991	90915.53935000028	40718.81494	53168.09029999999	447804.8859599992	25134.89149999999	258139.1554700004	85086.75740000007	46340.26383999997	62412.96386000005	26082.803119999993	90187.56665000015	201901.1082099996	22743.53487	65579.12417999997	55321.448989999866	10411.397120000003	30877.680290000026	14942.80850999999	38979.91349999999	33314.54959999997	432520.4750500003	13819.06537000001	46065.06648999998	61308.53987999994	45596.79044000003	66205.17725000014	96163.79084000016	66310.99045000008	116129.29362	121196.86373999991	67694.74932000006	39846.60095999999	246320.96738999977	187549.00891000027	218093.75740000015	26150.080870000016	48069.93834000003	148553.94431000002	56720.65409	24021.34701	15126.901380000005	274987.5414899998	338593.11804000015	277316.4412399991	105734.8027	367092.5008800018	103161.32358999988	77857.03874999988	29870.38285000001	51603.36883	22512.42911000001	48893.393419999986	35406.37456	30486.52363000003	69864.35931000001	202230.06158999997	538711.6596799996	323818.8033799994	80417.20060000024	85242.91781000017	54297.72746999994	209451.62987000064	87629.8427099998	78035.6329500001	180492.30185999983	58131.87147999997	23743.467960000005	48120.35748000002	131506.63167999993	12668.402670000003	32714.786700000004	142305.8148000001	77519.31511999998	187073.16649999988	135978.8818299999	244800.8532600006	81769.52875999993	54894.69709000003	84133.48950000001	141746.23633000013	68369.93026999992	27078.7956	78550.34065000001	45008.32609999998	67516.95793000006	42176.88103999997	470169.9549200014
TSC285	29177.42232000001	109990.37707000012	60891.89099999999	68943.49852	629464.7367300002	53074.51081	402428.19149000145	150005.35797000004	63765.52247999995	98344.65883999992	52107.61958000006	169068.19944000017	232900.5194400002	34317.81039999999	107961.6033800001	118282.15397000004	23875.09699	43572.76268000001	27735.843910000018	71236.49690000001	62083.349640000015	544123.2912300007	25698.167269999987	70810.90658000002	132126.90007	49617.04509000003	125521.70955000006	183426.32146000027	138429.1632700003	241804.38816999987	187347.1784599998	114440.77688999986	52122.799730000035	329774.42590000055	239497.08841999987	390334.6585499993	51877.65089999998	129336.68329	224007.6844699997	84208.9326899999	47547.70044000001	32657.13963	312077.1513600003	472481.89311999973	450636.2672199989	138025.69573999994	497932.99145999824	188398.92054999995	123056.36484999993	52241.61721999998	72844.65435000011	37697.11077999997	74974.92932	63966.07051000005	100642.69353000022	117381.76970000022	319430.39495999966	791949.8077699986	435576.9849999978	218488.8320400002	172117.28287000005	76542.86334999997	333985.5948899997	151359.9639699999	128815.75523000014	252978.34277	88525.54308000015	44254.655789999975	72482.24347000002	249743.6002199996	48243.79980999999	79884.03028000008	198770.34955000004	169628.37059000012	245703.3379100002	223570.81073000008	296731.5929000002	145490.4862200002	69015.43301000015	151082.6969600002	215360.32259999996	149606.5096999998	37850.584020000024	118915.14119000004	72864.37612999999	107658.72411	68381.31821000013	725741.6865299977
