Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FUR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC141	48.3455	705.4122	2521.9086	1797.1237	7966.522180000002	564.5568000000001	4084.10776	1646.6001	1769.8286	519.2614	34.8244	1229.7531	3685.3696	15.8439	723.4741999999999	6226.064600000003	723.1459000000001	0.0	375.2735	0.0	722.3795	509.032	0.0	993.5745000000002	508.6469	198.5732	987.6233	916.75098	791.5706	1301.8838	1133.3933000000002	2504.0048000000006	422.3433	3546.5985000000005	1422.01468	2148.17504	362.23038	315.6486	919.4519	388.5085	203.244	0.0	1101.8521999999998	4997.3089	1728.4184	844.2268	2917.4146	489.7793	719.5274000000001	615.3814000000001	867.0141000000001	0.0	171.2804	89.0813	59.3217	125.5232	2876.188799999999	5244.7574	6174.492899999999	3233.54708	2280.82654	28.2051	3637.90068	2320.3081	720.8363	3083.2672	151.4355	59.9503	912.9961	1045.6808	374.5559	168.0655	1280.4772999999998	911.1372	2266.8607	1547.2224	1342.56144	875.51	1435.9092999999998	3113.5077	1020.65144	793.5946999999999	502.0373	965.817	294.1789	1035.7393000000002	225.2205	6485.1321
TSC145	166.2848	1904.41093	110.3356	2111.1416	12413.3609	288.6992	11371.068469999998	1578.649	414.3169	1001.1884	457.7656	1808.1501000000003	7359.83665	203.9082	27.3804	5987.112400000001	2321.517	0.0	537.1705999999999	12.7547	588.2618	706.46	0.0	105.9452	395.8641	248.01675000000003	670.8487	878.11523	2267.99843	2150.8885	746.3179000000001	673.3394000000001	112.99920000000002	12552.704899999995	1642.1955000000005	5826.39501	1346.6976	1637.7575000000002	2151.5168	423.2857	556.87651	68.1997	7464.56515	6975.674529999998	3440.94713	1860.8483	5924.024699999999	575.0756	1699.2809	182.3028	1417.4485	0.0	495.29921	33.3143	406.6817	48.9009	4919.9419	8721.773750000002	7129.753699999999	597.93021	3636.1588	645.502	1628.0957	1782.6104300000002	1345.4433	3719.5355	930.7445	393.8874	221.5845	228.3402	1495.0667	191.0827	1371.9845	141.7233	5900.9822	2629.0051	1621.8794000000005	1267.9871	980.1728	574.091	2094.01053	535.0191	66.7476	802.6294	23.493	970.5327	0.0	9563.0025
TSC245	149.8152	1208.41521	902.99109	1007.2021	8277.691380000002	286.47489999999993	3932.303300000001	944.9274	657.7751	988.65686	296.2738	625.2094400000001	5681.396799999999	137.7851	890.6320999999999	7243.405280000002	1023.61836	64.64726	145.2225	302.97900000000004	675.7196200000001	470.6393	155.8306	369.1183	780.2843	755.6865	697.8365	883.5331899999999	999.26418	2125.79908	2655.1176	1850.1736	323.5278	3648.99832	1757.5630299999998	2426.97829	59.2657	619.89769	1717.53858	738.5969999999999	11.9525	535.2209	4324.65425	4673.38757	3890.64899	416.8346	6687.051340000001	1281.81979	628.2867000000002	539.2036	252.70912000000004	767.47	1072.1369	598.50415	1071.1811	1176.98269	948.6523800000002	7691.3686499999985	5037.608779999999	2583.58104	2846.3388	682.6265	3418.13836	1031.9208999999998	984.1599	3318.15861	578.91531	368.0363	154.9919	1711.4998	111.2009	491.2925	2050.3784	280.0662	2923.7335	1442.4941199999998	3490.722589999999	1565.1119200000005	586.0998	319.81156	2605.75022	129.4352	402.9627	934.4574199999998	495.30907	669.2381999999998	320.89022	6710.408340000001
TSC248	13.4326	2679.1340800000003	1437.1854	613.1376999999999	6923.0855200000005	12.0788	4011.2522	1242.7074000000002	455.443	611.9025999999999	420.4475	124.7255	4235.573270000001	76.8667	450.8079	5605.504730000001	247.5688	0.0	33.6704	0.0	146.9765	25.8844	18.5482	1205.3344	157.28059	157.2303	416.8422	1839.2349	919.8335	1284.81308	889.27099	1056.12515	131.00594999999998	5978.389439999999	3088.08289	3151.318	63.72850000000001	324.466	1568.5121	138.6101	180.559	282.591	2713.6617200000005	3729.86593	2291.1403700000005	1325.03247	5688.425349999999	971.6441	320.09360000000004	75.5493	538.8480000000001	133.484	368.6666	88.5623	72.4556	1644.22005	2264.36181	8563.996890000002	7510.88942	1111.8436500000005	1482.7732	233.0227	2723.42362	180.5462	1020.0836	4201.1274	140.902	138.74009999999998	1600.5316	1442.94085	1084.8155	944.9184	842.6931	617.614	1711.74185	388.3829	3611.6685	67.26989999999999	403.67300000000006	422.8007	2713.989	1913.46845	154.5488	1447.5038	696.2532	565.2513	285.82820000000004	4839.964980000001
TSC251	14.5618	610.7578199999999	2217.4848	1152.4828	7981.248679999999	64.6996	3572.99842	529.1007000000001	573.5235	1062.09281	175.5303	432.6942	2676.86856	671.35483	165.3223	3400.75901	1739.3131999999998	150.496	12.284	29.4119	205.03701	441.5081	160.6769	592.9675	620.6741999999999	221.3277	312.7634	2059.8075499999995	1216.3214	1308.8804999999998	2056.26362	1038.847	549.8125699999999	4220.67552	2071.63644	4497.1005000000005	228.837	1723.03435	1691.95669	541.3327099999999	158.65890000000002	276.539	2040.39486	7845.527580000002	2945.77624	2690.7636	5525.534569999999	2569.431	1577.4737300000002	71.49889999999999	431.5284	174.5878	619.0612	428.04870000000005	310.11589999999995	729.2292	2102.7931000000003	8111.183599999999	3870.83927	4427.20391	2906.17498	241.1517	3156.772	707.055	982.0237999999998	3998.31968	1478.8003	388.4632	231.0463	1412.8618499999998	680.6053999999999	344.37991000000005	3210.2782900000007	1051.37583	2144.26568	2030.2564600000003	2782.51932	1650.13333	254.5716	1486.09695	2779.6357000000007	1218.44134	138.9751	3137.35105	83.3216	779.4812	481.0146	7553.921390000001
TSC254	0.0	598.0269000000001	2240.9492	1309.1901	7599.23295	0.0	6781.945060000002	886.8813	268.1791	557.0729	158.4978	518.6603	3347.47171	27.2843	307.0774	4656.690570000001	1021.5582	0.0	19.5152	83.3708	926.8615	545.3544999999999	74.99380000000001	1210.1084	542.8137	268.68510000000003	1964.9168	1897.4911	937.4688	1128.9251	1464.4850999999996	954.72971	519.039	5280.37316	2434.5015	7353.537549999999	240.7497	2816.6593	2479.40626	292.122	1408.812	66.1957	3825.1430999999993	6418.170900000001	3908.37366	3577.3501	8262.338759999999	2190.9151	689.6001999999999	74.09700000000001	653.7015	132.1314	651.8661000000001	75.7759	607.7257000000001	1485.0687	4690.2219000000005	6952.406300000002	4717.96536	3887.78648	3293.8395000000005	503.1264	3145.6193800000005	322.76109999999994	1503.65405	5335.33393	923.2268	298.4531	266.2507	1061.48516	1864.719	429.576	4395.991899999999	556.1354	4937.312359999999	2002.7523	3803.0662	883.4183999999999	111.5525	1519.4889	2614.5371	1467.8274899999997	234.699	2691.735	106.377	1745.1994	424.7823	6793.695989999999
TSC257	0.0	438.4409999999999	1569.4236	1427.09389	6663.441199999998	0.0	3043.27962	727.2016	267.6917	1010.85012	205.4114	917.3365	2224.62174	167.9397	1136.68107	3261.81094	1915.5512	31.9414	224.461	48.4514	487.49152	490.228	249.9411	157.06252	1281.4843	87.6263	629.8683	1194.93075	1765.1198	2614.705	971.68033	1584.7077	166.26429999999996	2483.6541	2067.1836	3876.5853	273.0864	2467.5472	1653.7997999999998	450.0167	471.3991	350.751	2761.61451	5851.3014	4555.0211	1993.2233	4480.722629999999	1281.7818	1469.4479200000003	162.9324	710.4522999999999	151.8209	445.0913000000001	201.9628	488.3356	1440.003	1934.9783	5480.20952	1992.07752	4756.7519	2353.4893	585.0006	2243.72012	962.36249	1257.429	2281.914040000001	720.9257	232.5713	305.2156	682.9668	1724.063	434.4537	2450.07017	1039.8464	2210.5091	2079.21192	1420.29579	446.1596	455.9928	1007.1936999999998	1988.6602000000005	852.3198	106.8244	1790.4767	181.127	813.4176000000001	533.793	5958.131940000001
TSC259	0.0	3018.80417	907.7817	1793.1727999999998	4350.665300000001	26.63181	5502.04682	716.8148	392.0513	1362.03066	72.9462	500.4064000000001	3507.98879	418.5126	330.9621	4239.287539999999	1530.3606000000002	106.274	134.4472	120.348	505.13405000000006	191.90171000000004	416.00655000000006	284.0296	937.9286000000002	335.14570000000003	1501.3938099999998	1165.85878	1151.505	1994.84553	1707.4978	2177.3078	490.68694	2736.9057000000003	2610.6384000000003	3413.3186800000008	386.3812	1404.3371100000002	2013.1443	563.3062	398.083	247.407	2119.4954	7137.571560000002	3621.36199	2025.84471	6301.89544	1100.12884	1037.1399	873.7829	1862.0916	169.97293000000002	1402.1540000000002	129.9751	383.1799	160.4342	2514.7856	8358.514669999999	6986.061929999998	3889.43029	1482.4649	256.96092000000004	3579.9409	606.0643	951.8604700000002	3966.42462	932.42516	60.2811	357.3499	1899.0384	745.0168	611.42341	1966.2003899999995	649.51	3909.82448	1833.5553	3426.84952	1245.31796	1461.4843000000003	1306.8442	1929.84684	1331.12004	336.9647	1676.8808800000002	410.0471	831.0444	216.4832	8179.40209
TSC261	0.0	760.7726999999999	1049.82738	855.6328000000002	5870.230800000001	49.4086	4499.787269999999	1055.6865	712.6418	543.8041999999999	172.4539	1004.3184	2354.3715999999995	70.0691	195.57337	3586.3206	610.7994	0.0	0.0	252.4922	349.1111	111.002	216.5603	1544.1310400000002	760.7992999999999	218.1514	2612.2531	672.535	1126.0726	1013.4464	1618.9369000000004	850.11668	373.7423	2812.4821	1609.6373	2633.5279	604.0651	931.9314000000002	1577.05032	500.55006	466.1474	21.1756	2506.2528	4485.989000000001	2968.7966	827.8948999999999	5931.4690200000005	1647.4181200000005	733.5157	385.10919999999993	1927.06766	159.9831	1120.048	493.6513	257.44140000000004	142.02980000000002	1344.39489	7910.91784	6711.243599999999	3342.8041300000014	1289.67	1143.87622	2599.8643200000006	938.33642	973.88049	3047.2402	844.73755	143.0625	85.3412	874.3444000000001	420.0511	367.2394	998.8812	427.01646	3082.85	1255.4494000000004	2784.8817	893.8299	727.0579999999999	853.8307	2596.5532	1463.5342	292.38800000000003	1729.8410199999998	847.2655999999998	746.8895	643.8998999999999	6293.838789999999
TSC264	33.2789	655.0605	449.3730000000001	953.99803	3467.13938	41.3989	1919.9309700000003	429.9419	50.7946	282.37052	82.6986	785.5686000000001	1999.06386	68.2341	374.02731	3403.6795000000006	492.7568	0.0	155.68281000000002	64.7261	220.1252	275.1844	113.7726	377.20781	597.0626	370.4103	443.1303	765.84553	355.05625999999995	673.76709	1157.8249	704.9978000000001	120.701	2787.60613	1548.0901100000003	2856.751099999999	231.923	737.8964	825.7238400000001	683.4121	141.3413	83.3962	1573.85854	3382.310120000001	2116.29469	709.72763	3231.55555	1416.3438	617.85792	432.66473	293.4979	128.1382	160.18507	536.9993000000001	247.1312	692.9308	1251.20275	5244.83088	3645.92479	2169.4729	951.9296	172.66863	1931.90968	306.404	779.2021200000001	2997.3610000000003	440.2825	29.33347	99.6272	1207.81337	443.79614	179.1465	1502.94275	321.4891	1247.1207699999998	1002.71676	1870.0933	584.1095	423.47803	489.1737600000001	1405.0541000000003	373.555	20.4418	596.4260999999999	385.3609	156.99066	255.3627	3618.1604000000007
