Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FUR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC039	0.0	337.6329999999999	49.4194	54.9975	2172.52295	101.4278	834.4329	369.22735	264.8636	212.9966	0.0	206.9486	1017.76915	34.9103	353.79959999999994	2066.34181	271.4699	0.0	97.10548	71.23821	968.6468600000002	34.8926	0.0	44.6179	522.4307	22.4826	1006.6395	166.8446	44.3597	291.254	199.95749999999995	275.493	0.0	2135.0300099999995	207.36868	1491.0374	41.366	103.3716	249.31194	142.26605	97.9632	17.3414	1151.2992900000002	552.9099	2102.9483600000003	579.6823	400.23183	347.45590000000004	55.23920000000001	11.0625	908.582	67.4687	16.4137	113.36918	40.226	400.6907	566.0442	1129.3084	1438.5503499999995	389.7852	90.8544	22.9146	1107.93632	275.7644	441.49208	153.60445	361.2969	53.1988	75.8383	44.6799	41.3925	162.3698	693.6202999999999	247.36009	698.61369	629.11544	1247.7704	249.82302	31.15203	172.2637	184.99046	299.61	71.7254	127.2052	58.679100000000005	183.2487	59.4776	1811.5199
TSC043	0.0	239.2554	8.67383	261.7001	5197.571029999999	157.4515	738.3509799999999	203.534	31.5288	32.6269	25.07098	12.609	798.3812800000001	0.0	607.42731	1975.4987	643.5754999999999	0.0	29.49416	166.9839	2182.5956	10.7357	0.0	0.0	315.31539999999995	0.0	2034.07526	228.6718	14.3774	489.4792	536.8072	15.389	0.0	2023.07847	132.2478	1144.13213	176.8641	48.54011	143.39595	153.521	0.0	0.0	1210.65	1160.76728	2347.6366	247.6095	211.30456	269.5498	24.69486	0.0	3163.269	56.4253	0.0	9.4415	68.28020000000001	269.013	1046.25603	1618.389	891.1370000000001	484.4511	26.7342	185.197	2365.18329	157.50560000000002	1000.1094	539.4641	342.27350000000007	0.0	56.13	137.31508	0.0	368.1747	1070.8250999999998	277.2678	376.9759	499.68455	1503.6231100000002	352.16376	91.05045	83.8867	50.587	53.8174	166.727	424.456	0.0	287.2925	0.0	1058.4455300000002
TSC050	0.0	215.995	97.94825	249.01253000000003	3043.1786300000003	245.5954	1432.1358000000005	257.1891	74.4513	41.01454	0.0	80.0988	896.4204000000001	0.0	564.4249	3284.27737	363.1358	0.0	92.33141	220.11932	1614.1274000000003	31.3178	0.0	12.2624	192.3134	278.889	1452.8575	155.69513	39.85789	415.8016	323.93999999999994	57.8484	0.0	2539.77887	68.979	1113.89224	215.491	10.9566	74.5882	88.8956	34.4131	87.78	828.9841500000001	1149.03237	2324.89903	872.964	223.45148	524.8185	319.3408	0.0	2727.2818	93.2087	169.5804	0.0	61.5246	356.2565	1034.8675500000002	1377.0687	1527.9605	416.6914	0.0	87.78	2083.1902	223.6473	1738.2967	461.33264	347.162	26.044	112.86589999999998	95.0426	57.4825	574.4956999999999	454.7526	393.981	344.8078	708.9935	1262.21375	328.1746	68.1548	85.5838	43.6402	26.044	54.9326	212.776	0.0	326.92523	0.0	1972.2599
TSC069	0.0	37.6985	544.277	24.9204	923.71019	0.0	230.7288	162.1148	98.5929	560.1959999999999	0.0	185.4881	844.4399700000001	91.675	301.2927	1220.3303	257.7813	92.4602	459.4665	29.9456	60.2287	0.0	0.0	148.0331	20.8536	45.2583	195.1394	152.30810000000002	70.8418	251.1924	434.3984999999999	232.7298	0.0	305.5502	320.4579	328.7433	0.0	27.6519	290.9715	73.6678	319.285	30.5939	538.88543	573.3232899999999	1058.26222	182.4062	641.9809799999999	218.13488000000004	20.8536	104.1018	140.3108	453.8445	83.8617	0.0	77.5684	0.0	326.77239999999995	1423.9638	978.1523	143.536	271.6485	0.0	401.5551	574.0685000000001	254.784	237.78731	69.0745	131.214	52.1537	99.3658	109.357	0.0	873.5909999999999	207.6156	114.02111	315.9447	258.08338000000003	12.2066	32.1328	38.6467	335.45451999999995	287.583	19.5571	311.5329	0.0	284.6042	319.285	2311.9760999999994
TSC077	0.0	47.6382	29.93602	15.7672	229.00137999999995	0.0	50.10812	98.8121	22.1348	0.0	21.8486	131.5356	405.73352	0.0	182.556	405.3150100000001	39.0741	130.26	156.08499999999998	0.0	85.0109	0.0	0.0	24.0351	42.1046	0.0	85.0109	71.6777	63.7495	204.6908	365.4442	0.0	0.0	262.59738	71.54721	282.5447	0.0	76.0935	0.0	0.0	34.3244	122.5659	181.03587	185.63	118.51479999999998	0.0	323.08685	51.641	16.4854	33.7382	106.43	59.0821	16.1359	0.0	0.0	16.4854	269.8107	877.33066	195.4547	134.56830000000002	154.50400000000002	68.7252	70.1689	22.6797	22.1348	6.99037	0.0	0.0	0.0	263.07879	20.717	0.0	207.9603	7.25632	35.45577	143.31332	131.6631	97.9914	0.0	0.0	18.7643	11.38	0.0	26.7835	15.7672	6.62306	34.3244	264.61565
TSC083	0.0	14.7479	63.1259	0.0	924.03754	0.0	167.72969999999998	390.7169	131.618	8.48714	0.0	63.587900000000005	326.9495	0.0	381.43658	326.4331	31.906	311.771	444.1358	0.0	0.0	42.1544	0.0	34.229299999999995	62.7462	215.174	18.3086	100.7172	17.3647	593.3136	111.4422	38.1947	183.911	544.1469	206.5977	620.7617	46.3762	154.51453999999998	123.94181	13.6711	94.6248	93.6028	712.9005	522.5137	494.4837	0.0	1117.873	186.419	0.0	0.0	85.3828	155.233	0.0	0.0	0.0	26.0594	613.7309	529.9135	497.10842	270.85580000000004	0.0	315.4124	365.2078	152.5832	46.4898	272.8832	0.0	115.8699	183.0314	52.2935	75.9225	0.0	275.5816	59.67474	284.707	270.3981	262.46584	45.625	0.0	52.9016	90.0505	18.3126	8.48714	314.6372	69.6927	67.1985	83.9048	747.9081
TSC099	0.0	89.0029	70.5896	32.1074	1544.1139300000002	0.0	150.3318	233.0639	177.8909	431.3422000000001	0.0	175.6789	757.3004000000001	0.0	50.4819	371.75989	79.688	19.9383	224.6786	21.0849	32.1074	194.8007	0.0	0.0	248.1447	0.0	70.2041	473.0585000000001	11.0616	26.8885	586.4375	0.0	349.5791	762.259	137.0693	426.3334	0.0	62.91723	290.7558	19.7434	0.0	20.9833	1896.0773	971.3096	458.8997	40.838	315.2701	12.8856	21.5879	56.9705	159.67989999999998	82.52369999999999	0.0	170.9552	49.42681	105.48703	178.9251	904.9752	668.8248	74.61138	75.792	95.1291	353.97080000000005	614.5586000000001	42.5568	255.003	503.0535	150.379	229.9137	81.4085	93.8531	0.0	655.0690999999999	61.2147	274.53130000000004	212.5035	333.2347000000001	99.16	19.6917	94.449	119.5891	151.8303	150.379	758.4051999999999	57.47397	117.9354	150.379	960.32991
TSC106	0.0	130.0829	103.504	86.5102	702.0085	0.0	190.7884	171.54402	82.1519	264.3416	49.0361	204.9405	1390.4939	0.0	95.5973	659.3684	154.9717	113.9783	221.3061	61.0744	245.59422	263.04920000000004	0.0	196.9008	938.6131	0.0	312.1186	139.1852	82.874	296.52160000000003	462.2528	176.6025	0.0	326.1155	130.0458	1682.8025999999998	0.0	195.1717	321.7504	169.2555	0.0	49.3987	2147.3906	1548.3565	542.3826	162.0793	4132.837	191.6897	11.3329	221.5201	120.2159	836.5387	49.0361	50.1391	34.8812	116.4716	403.6488000000001	1319.9749	3062.90622	1278.6230000000005	225.71062	1213.9529	1819.4486	121.5379	1041.2603	1474.84002	978.2835	0.0	99.5532	114.8339	96.9156	44.95440000000001	45.0944	145.85022	1515.8514200000002	231.06572000000003	910.7773	296.23022000000003	170.93380000000002	258.27930000000003	84.64099999999999	17.9121	0.0	135.9653	43.0366	424.3184	0.0	1790.2244999999998
TSC115	0.0	102.5453	0.0	0.0	253.2824	0.0	182.4353	13.4237	0.0	0.0	41.9252	0.0	417.597	0.0	0.0	37.5246	0.0	35.4655	22.0121	0.0	136.5994	0.0	0.0	0.0	30.295070000000003	0.0	90.4848	43.0731	0.0	26.92571	101.13	145.7997	0.0	101.13	144.8078	255.6043	0.0	47.0135	68.8522	0.0	11.0875	0.0	366.2361	351.6426	207.3045	16.6162	584.3903	10.597	0.0	16.6749	0.0	17.2112	0.0	0.0	18.9716	0.0	106.2045	59.1545	754.1743	38.0121	0.0	39.9241	324.3483	352.0358	39.4467	343.8998	72.3714	0.0	0.0	22.1363	0.0	22.0838	399.4254	0.0	223.65917	78.9099	79.27759999999999	108.2212	13.4237	117.6278	129.62207	101.13	0.0	329.365	52.9516	88.7663	0.0	417.9593
TSC123	0.0	39.6244	0.0	11.1804	351.30698000000007	71.6577	147.7095	202.86298	91.1856	45.1865	0.0	85.5428	129.65225999999998	122.546	40.6695	792.1756	15.3924	47.762	209.0801	64.9122	44.9009	152.50696	55.8617	0.0	240.9898	0.0	185.444	247.1027	50.548	540.983	169.5621	27.7854	0.0	639.1526	23.4699	399.64937	0.0	230.7368	138.899	255.8956	11.1804	0.0	292.5254	501.2962	402.1025	91.4852	206.9891	404.0638	201.7606	114.5582	0.0	101.9065	24.9537	85.5334	217.6038	48.8202	264.39732	303.59684000000004	505.9429	111.87	204.3929	0.0	833.4782200000001	77.56869999999999	259.9584	159.1369	23.4699	11.9138	193.3573	227.9001	207.8961	0.0	105.5833	87.52964	152.4616	390.5893	284.4876	55.0341	78.5922	11.9138	400.7793	0.0	28.3527	236.6244	38.9658	52.3497	0.0	1210.05135
