	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	FUR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
CsoR	0.27041266109735107	-0.4125981277024474	0.022795012803828556	-0.25777675160572605	-0.3833802107384241	0.23666092943201378	-0.37893035556861593	0.2368708282607783	-0.1740690986944293	-0.2037907728474875	1.0	0.36952688803996475	-0.4093446958565971	0.09590277486251626	0.07289786322992317	0.33138827085344863	0.2819361067965241	-0.06670584778136938	0.3066411989421099	0.06660089836698711	0.12831115402376056	-0.4479031107006423	-0.04380588556315856	0.09353091809747702	0.3187733512447001	-0.43174090088577305	0.2516477058058016	0.04739515553503212	0.13689601612023006	0.25691616640779147	-0.012447000545736955	0.10245161831996978	-0.3848914823055287	-0.39574325175265523	-0.39618403929306073	0.11063767264178666	0.0009655346123168633	0.2791234624910793	-0.17902271105327233	0.03648041643927627	0.26487133201796736	0.16993409176776794	-0.38948826665547204	-0.39265773896981654	-0.19581461735443517	-0.38524831031442847	-0.45172326938415686	0.3300868981151085	-0.1496578649091138	0.15864153478023593	-0.20318206624407037	0.27530330380756474	0.0357877503043533	0.07195331850048277	0.29148650350531047	0.18118466898954705	0.05228579824524579	-0.34316359514713907	-0.40905083749632676	0.3100625498509718	0.1520507115570295	-0.10952520884933462	0.282208975273918	-0.1729356450191008	0.42989379119264515	-0.3831493220267831	-0.21476848159187273	0.41429830821544017	0.10396288988707443	0.03979681793375593	0.2636749086940095	0.36490911380714497	-0.34127450568825823	0.28764535493891946	-0.35863313882708536	-0.04741614541790857	-0.4381428151630914	0.0930901305570715	-0.313588850174216	-0.0603249233869275	-0.3901599429075186	0.3527349817388019	0.1351958356072373	0.16074052306788128	-0.1831996977456866	-0.389761135132866	0.22857982452457914	-0.36534990134755047
CueR	0.663133369715797	-0.6776583686663028	0.0003358381260232568	-0.7163637126904832	-0.8453255530834138	0.6913017925359977	-0.8056336845640402	0.4454892741698501	-0.2617648293522522	-0.5299105830989463	0.36952688803996475	1.0	-0.8223206414508207	0.5952730783762227	-0.11515049746022417	0.37296922883170314	0.7036228537844759	0.5662860501238403	0.5749338818689391	0.390411821502036	0.6944712648503422	-0.8030939087359893	-0.04235758364468326	0.5519499601192225	0.6038159607069392	-0.7033919650728349	0.3736828848495025	-0.3610049955921246	-0.3979681793375593	0.6423743755509844	-0.4892741698501322	-0.37280130976869147	-0.5700012593929726	-0.7856932958314092	-0.7579236807858613	0.04691238822887368	-0.04191679610427774	0.6538768313672809	-0.3413584652197641	0.18840518869904707	0.7221569203643844	0.13236220141891608	-0.7648923219008438	-0.7886318794341127	-0.7217371227068553	-0.7694051467192813	-0.8241047814953193	0.13857520675034635	-0.42292515007766257	-0.1818353553587171	-0.5535661811007094	0.7002224927584904	0.0027076948910625077	0.568678896771756	0.7257881701020108	0.22112841610343814	-0.17707065194576213	-0.8496914487217161	-0.872318542462533	0.7620376978296461	0.5773267285168548	-0.11219092397464422	0.5756895176524915	-0.6024726082028462	0.554237857352756	-0.8573527559716216	-0.6933797909407665	0.06790227110532723	0.02844129129759456	-0.27694051467192815	0.5579950463876412	0.37122706855295745	-0.7829856009403467	0.6898954703832753	-0.602136770076823	0.40735065698333406	-0.814932202678309	0.1291927291045716	-0.540447504302926	0.2574828932454557	-0.8159816968221317	-0.029826623567440494	0.13263506989630997	-0.4387305318836321	-0.022144326434658496	-0.7550060870660342	0.4261575920406364	-0.8416523235800344
CzrA	-0.7081146887200369	0.5409302716090845	-0.01905881365181982	0.791234624910793	0.8816590403425549	-0.7579026909029848	0.8296251206918266	-0.2915494731539398	0.185949372402502	0.4848243146803241	-0.4093446958565971	-0.8223206414508207	1.0	-0.5288610889551236	0.1298224255908652	-0.27118928676377985	-0.7647244028378322	-0.45493472146425423	-0.5187439654086731	-0.40527265857856515	-0.6940304773099366	0.7735401536459426	-0.02040216615591285	-0.4670878636497208	-0.5781033541832836	0.6489651987741908	-0.5042189664581672	0.3741866420385374	0.3674069098694429	-0.6629654506527853	0.6521976407371647	0.4282775702111582	0.5303303807564754	0.7117039586919105	0.7160488644473364	-0.29270391671214474	-0.021220771588094538	-0.6788967717560136	0.3751941564166072	-0.26298224255908653	-0.7249065950211998	-0.15752907098778388	0.6848998782586793	0.762499475252928	0.8373913773561144	0.7707065194576215	0.7508291003736199	-0.0638512237101717	0.47155870870240546	0.15614373871793796	0.6884051886990471	-0.71306830107888	0.23231602367658788	-0.4794089248981991	-0.72685865412871	-0.25796566055161413	0.3175139582721128	0.8242936904412074	0.8586121489442089	-0.7426220561689266	-0.7030561269468116	0.2870786281012552	-0.4560261953738298	0.7670123000713656	-0.5499979010117123	0.8530498299819487	0.7684815918727174	-0.12102766466563117	-0.024935980857226817	0.1995927962721968	-0.6073842407959363	-0.3463120775786071	0.7963771462155241	-0.7613660215775996	0.5654464548087822	-0.2640737164686621	0.8134419209940809	-0.2511229587338903	0.5040510473951555	-0.2755971621678351	0.7910876957306578	0.12933965828470678	-0.14781075521598588	0.3549179295579531	0.13240418118466898	0.7701817723857101	-0.43165694135426724	0.8210822383611099
DasR	0.4745602619537383	-0.18701985642920113	0.011838293942319802	-0.5276436757482893	-0.636707107174342	0.5124050207799841	-0.6114982578397212	0.20173376432559506	-0.009319507997145376	-0.3531757692792074	0.09590277486251626	0.5952730783762227	-0.5288610889551236	1.0	0.08139876579488686	-0.03744595105159313	0.43843667352336174	0.596490491583057	0.42569581461735445	0.5054993493136308	0.6166827589102053	-0.4713907896393938	0.08024432223668192	0.5173796230217036	0.2702027622685865	-0.3266655472062466	0.43006171025565676	-0.43260148608370763	-0.48316611393308423	0.21245959447546284	-0.4950253977582805	-0.3879769950883674	-0.23955753326896437	-0.46288988707443013	-0.4568448008060115	-0.15547206246589143	0.02306788128122245	0.27635279795138745	-0.11544435582049452	0.29713278199907645	0.45176524914990973	0.28451786239032784	-0.4008018135258805	-0.580895008605852	-0.5602829436211746	-0.45560639771630074	-0.5369421938625583	-0.07988749422778221	-0.03801267788925738	-0.406469081902523	-0.3548129801435708	0.45552243818479493	-0.19176356995927962	0.18731371478947148	0.42225347382561607	0.24971663658116788	-0.1804710129717476	-0.6595021199781705	-0.5842533898660845	0.39328743545611017	0.3024852021325721	-0.06989630997859032	0.4980899206582427	-0.42980983166113934	0.5803072918853113	-0.6470551194324335	-0.5348432055749129	0.00419797657529071	0.14539691868519375	-0.3615927123126653	0.21579698585281895	0.03711011292556988	-0.5158053818059696	0.3360060450862684	-0.6067965240753956	0.488938331724109	-0.4546828428697368	-0.05560219973972545	-0.2565803282817682	0.07455606397716301	-0.5668527769615046	-0.4289072666974518	0.21138911044876368	-0.531421854666051	0.4076445153436044	-0.48096217623105664	0.2722177910247261	-0.5874858318290584
ExuR_UxuR	-0.3587800680072205	0.2805717644095546	0.00615003568280089	0.19644431384072877	0.22906259183073757	-0.2634020402166156	0.24201334956550943	-0.03352084295369632	0.05448973594727342	0.34091767767935854	0.07289786322992317	-0.11515049746022417	0.1298224255908652	0.08139876579488686	1.0	-0.32624574954871755	-0.36165568196129466	-0.08209143192980983	-0.15320515511523447	-0.06697871625876328	-0.2540615423365938	0.31732504932622474	-0.13299189790520968	-0.16999706141639728	-0.26875446035011125	0.24786952688803995	0.20689727551320264	0.05209688929935771	0.21896645816716342	-0.2744007388438773	0.16573611519247722	0.21210276646656312	0.06261282062046093	0.24602241719491205	0.32416775114394863	-0.038600394609798076	0.1359724612736661	-0.33579614625750387	0.13112379832920532	-0.0032324419629738465	-0.24654716426682338	-0.08058016036270517	0.3123924268502582	0.28942949498341797	0.17814113597246128	0.24593845766340625	0.2625834347844339	0.07816632383191302	0.16531631753494816	0.14533394903656438	0.27977414886024937	-0.31100709458041226	-0.16966122329037403	-0.30985265102220727	-0.3521892447840141	0.032093530918097475	0.14990974350363126	0.2748415263842828	0.21191385752067504	-0.23573737458544983	-0.20106208807354856	0.03421350908861929	0.07661307249905545	0.13160656563536374	-0.008584862096469501	0.22637588682255153	0.21365601779942067	-0.00023088871164098903	0.3198648251542756	0.1195163930985265	-0.2521094832290836	-0.05591704798287225	0.3303177868267495	-0.35355358717098356	0.03843247554678645	-0.08108391755174006	0.28900969732588894	-0.05136224339868183	0.2172662776541707	0.10818185634524159	0.2456445993031359	0.022081356786029134	0.021388690651106167	0.014692918013517485	0.13053608160866462	0.2004533814701314	-0.12554048948406868	0.2754922127534528
FabR	0.4719575164770581	-0.708765375089207	-0.0103480122580916	-0.4508626841862222	-0.3854791990260694	0.3526510222072961	-0.3227824188741027	0.05220183871373998	-0.3902019226732715	-0.3632299231770287	0.33138827085344863	0.37296922883170314	-0.27118928676377985	-0.03744595105159313	-0.32624574954871755	1.0	0.5197304899038664	0.05635783552327778	0.26539607908987867	0.06905671466353218	0.26012761848788885	-0.6575080811049074	-0.3408966877964821	0.20454640863103984	0.6193694639183913	-0.6842911716552622	0.03335292389068469	0.11743839469375761	0.14732798790982746	0.607090382435666	-0.20796775953990176	0.05476260442466731	-0.6306620209059234	-0.6124637924520381	-0.6314596364552286	0.06343142605264263	-0.10129717476176484	0.6357625624449016	-0.3872423491876915	-0.1345241593551908	0.4004449855169808	-0.056651693883548127	-0.7093530918097477	-0.5084379329163343	-0.1962554048948407	-0.4391503295411612	-0.5919356869988666	0.3636707107174342	-0.48010159103312205	0.049934931363082996	-0.16271357205826792	0.35374249611687164	0.3048360690147349	0.4838587800680072	0.6217413206834306	0.04397380462617018	-0.17209604970404266	-0.43978002602745475	-0.4974182444061962	0.5770328701565846	0.36553881029343854	-0.16636581167877082	0.2563494395701272	-0.2602325679022711	0.246945972041476	-0.39022291255614794	-0.13842827757021114	0.15834767641996558	-0.025922505352420133	0.19268712480584357	0.7081566684857898	0.45583728642794175	-0.4989085260904244	0.48606271777003485	-0.17732253054027958	-0.2146005625288611	-0.6100919356869988	0.363292892825658	-0.6316695352839932	0.03847445531253935	-0.4639183913353763	0.3506989630997859	-0.2117879182234163	0.1600478569329583	-0.4026489232190084	-0.40493682045254187	0.2430208639435792	-0.4885395239494564
FadP	0.7935854917929558	-0.6528903068720876	0.09147390957558457	-0.8523151840812728	-0.8711011292556987	0.7104865454850762	-0.8449267453087612	0.20954200075563578	-0.1727467360732127	-0.7523823517064775	0.2819361067965241	0.7036228537844759	-0.7647244028378322	0.43843667352336174	-0.36165568196129466	0.5197304899038664	1.0	0.48205365014063223	0.5549095336048024	0.3097057218420721	0.7202258511397507	-0.8745224801645607	0.07252004533814702	0.5851979345955249	0.6774274799546619	-0.7305528735149658	0.2961672473867596	-0.3288904747911507	-0.4110238864867134	0.6826119810251459	-0.5854708030729189	-0.3723395323454095	-0.5711347130683011	-0.8253221947021535	-0.8800638092439445	0.1292347088703245	-0.13062004114017045	0.787393476344402	-0.5071155702951178	0.3304857058897611	0.7974056504764704	0.12335754166491751	-0.8141765668947567	-0.875970782083036	-0.769992863439822	-0.7509340497880022	-0.877964820956299	-0.017064774778556734	-0.4854330212837412	-0.3545820914319298	-0.6193484740355149	0.7374165652155661	-0.006171025565677344	0.6823181226648756	0.826266739431594	0.11046975357877503	-0.3954493933923849	-0.8822047772973427	-0.8836320893329416	0.7651022207296083	0.7679988245665589	-0.29251500776625666	0.46205029175937196	-0.5960916838084044	0.41196843121615384	-0.8724025019940389	-0.6920994080853029	0.050480668317870785	-0.0052474707191133875	-0.243335712186726	0.6900004197976576	0.34950253977582807	-0.8681415557701188	0.7774862516267159	-0.553964988875362	0.16365811678770834	-0.8846186138281349	0.20175475420847153	-0.6134503169472314	0.06867889677175601	-0.8567230594853281	-0.12216111834095966	-0.01295075773477184	-0.3862348348096218	-0.15018261198102514	-0.8076277234373033	0.4059233449477352	-0.8745644599303136
FadR	0.29337559296419125	-0.24413332773603122	0.1294236178162126	-0.41217833004491833	-0.559842156080769	0.46908190252298393	-0.5611225389362328	0.18859409764493515	-0.00419797657529071	-0.3374543470047437	-0.06670584778136938	0.5662860501238403	-0.45493472146425423	0.596490491583057	-0.08209143192980983	0.05635783552327778	0.48205365014063223	1.0	0.35854917929557956	0.5231308509298518	0.6393098526510222	-0.4190210318626422	0.05841484404517023	0.479220015952311	0.31363082993996894	-0.25872129633516644	0.2844129129759456	-0.36854036354477143	-0.5554762604424668	0.23674488896351958	-0.3413584652197641	-0.3372024684102263	-0.18867805717644096	-0.4675286511901264	-0.4551236304101423	-0.274064900717854	-0.20064229041601947	0.32952017127744426	-0.2337643255950632	0.48805675664329795	0.39616304941018426	0.19352672012090172	-0.37019856429201126	-0.5100751437806977	-0.509256538348516	-0.4257377943831073	-0.5010075143780698	-0.11166617690273288	-0.16653373074178246	-0.38510138113429326	-0.33546030813148064	0.33468368246505187	-0.17812014608958482	0.24889803114898618	0.4236807858612149	0.22190504176986692	-0.21264850342135092	-0.5911380714495613	-0.5531883632089333	0.42216951429411026	0.3895932160698543	0.0626338105033374	0.5002518785945175	-0.45993031358885017	0.30063809243944417	-0.601633012887788	-0.3761806809118005	-0.13874312581335796	-0.004680743881449141	-0.4338818689391713	0.2173922169514294	-0.049179295579530664	-0.48203266025775576	0.3139246883002393	-0.4953822257671802	0.43247554678644895	-0.45407413626631965	0.007115570295117753	-0.15297426640359346	0.06735653415053944	-0.5722681667436296	-0.2855253767683976	0.0626338105033374	-0.406007304479241	0.32727425380966374	-0.46849418580244323	0.20924814239536543	-0.4955711347130683
FixJ	0.5054993493136308	-0.47367868687292725	-0.008899710339616305	-0.5195625708408547	-0.656374627429579	0.4488476554300827	-0.6444733638386297	0.1200201502875614	-0.0907812434406616	-0.47038327526132406	0.3066411989421099	0.5749338818689391	-0.5187439654086731	0.42569581461735445	-0.15320515511523447	0.26539607908987867	0.5549095336048024	0.35854917929557956	1.0	0.4485957768355653	0.5596322572520045	-0.5747029931572982	0.16548423659795977	0.4184333151421015	0.33033877670962597	-0.4535493891944083	0.3750052474707191	-0.20416859073926366	-0.4705511943243357	0.2834683682465052	-0.3152260610385794	-0.3347676419965577	-0.43875152176650856	-0.5989043281138491	-0.5698963099785903	-0.01330758574367155	-0.06769237227656269	0.34475882624574955	-0.24833130431132194	0.30309390873598924	0.61162419713698	0.30827840980647325	-0.49937030351370637	-0.6381344192099409	-0.5439108349775408	-0.6198942109903026	-0.6172914655136225	-0.0482137609672138	-0.07384240795936359	-0.3512447000545737	-0.46519877419084	0.532534318458503	-0.03809663742076319	0.4952562864699215	0.4682003274421729	0.2160908442130893	-0.0686369170060031	-0.6430250619201545	-0.6277444271860964	0.39156626506024095	0.3489358129381638	-0.08043323118257	0.36663028420301413	-0.2842659837958104	0.37353595566936737	-0.6375257126065237	-0.5199193988497545	-0.052180848830863526	0.0212837412367239	-0.40963855421686746	0.3404349103732001	0.19598253641744678	-0.6332227866168507	0.4418160446664708	-0.633747533688762	0.33256370429453	-0.5626128206204609	-0.10511733344527938	-0.33629990344653876	-0.04015364594265564	-0.6466982914235339	-0.03200957138659166	0.13639225893119516	-0.3102934385626128	0.01838713739977331	-0.605285252508291	0.3844087149993703	-0.6076361193904538
FnrN_FixK	0.274295789429495	-0.24719785063599345	0.014021241761470972	-0.39756937156290667	-0.5012384030897108	0.3693169892112002	-0.4481130095294068	0.05595902774862516	0.03448637756601318	-0.17612610721632174	0.06660089836698711	0.390411821502036	-0.40527265857856515	0.5054993493136308	-0.06697871625876328	0.06905671466353218	0.3097057218420721	0.5231308509298518	0.4485957768355653	1.0	0.5612064984677385	-0.3465009865244952	0.005688258259518912	0.45619411443684144	0.20981486923302967	-0.23892783678267077	0.42093111120439947	-0.27612190923974644	-0.3245245791528483	0.23309264934301666	-0.32708534486377566	-0.37051341253515807	-0.26270937408169265	-0.44838587800680074	-0.35831829058393855	-0.2110742622056169	-0.05268460601989841	0.21042357583644683	-0.10792997775072415	0.2936694513244616	0.31002057008521894	0.10984005709248143	-0.2994206792326099	-0.42605264262625414	-0.37783888165904034	-0.40625918307375847	-0.3955123630410142	-0.005982116619789262	-0.0003358381260232568	-0.26468242307207923	-0.2739599513034717	0.35831829058393855	-0.19745182821879853	0.17190714075815458	0.4139624700894169	0.1578858989966836	-0.14208051719071407	-0.485097183157718	-0.41492800470173374	0.4200495361235884	0.19843835271399185	0.04815079131858444	0.3593887746106377	-0.3533436883422191	0.3668821627975316	-0.478065572394106	-0.44160614583770624	-0.11049074346165148	0.11907560555812098	-0.3582133411695563	0.15433860879056294	0.14489316149615886	-0.3900969732588892	0.21222870576382183	-0.46379245203811764	0.30634734058183954	-0.36293606481675833	0.08935393140506276	-0.2841820242643046	-0.10415179883296251	-0.4753158977372906	-0.2866168506779732	-0.03234540951261492	-0.26231056630704	0.22261869778766635	-0.40810629276688637	0.13771462155241174	-0.44141723689181817
FruR	0.6684647999664162	-0.503841148566391	0.0751018009319508	-0.7509130599051257	-0.831409260736325	0.7232483942739599	-0.7625204651358045	0.24646320473531758	-0.05186600058771672	-0.607321271147307	0.12831115402376056	0.6944712648503422	-0.6940304773099366	0.6166827589102053	-0.2540615423365938	0.26012761848788885	0.7202258511397507	0.6393098526510222	0.5596322572520045	0.5612064984677385	1.0	-0.7293564501910079	0.08885017421602788	0.6359304815079132	0.5299735527475756	-0.5753536795264682	0.3397212543554007	-0.3982410478149532	-0.49777507241509594	0.4811720750598212	-0.5536711305150918	-0.39011796314176567	-0.3604172788715839	-0.7735821334116956	-0.733197598757399	-0.043029259896729774	-0.18687292724906596	0.5570714915410772	-0.30857226816674366	0.3724444817597918	0.6619999160404685	0.09682632970908023	-0.665631165778095	-0.8271902942781579	-0.6920994080853029	-0.6285420427354015	-0.7428949246463205	-0.10601989840896688	-0.3514336090004618	-0.4514713907896394	-0.558729692288317	0.6256874186642039	-0.16187397674320977	0.457285588346417	0.7155870870240544	0.1735233617396415	-0.3764535493891944	-0.8390495781033542	-0.7816212585533773	0.6815414969984468	0.5861424793249653	-0.14596364552285798	0.5265731917215902	-0.5051845010704841	0.41182150203601864	-0.7952856723059485	-0.679799336719701	-0.15610175895218506	-0.06288568909785483	-0.33355022878972335	0.5376558498803576	0.14986776373787833	-0.7715041350069267	0.5567356534150539	-0.5646698291423534	0.33504051047395156	-0.7292305108937492	0.09554594685361656	-0.41089794718945466	0.11122538936232736	-0.8212291675412451	-0.3180806851097771	0.007304479241005835	-0.4878048780487805	0.1883002392846648	-0.6842282020066328	0.26732714831451243	-0.8049410184291171
FUR	-0.7997775072415096	0.829415221863062	-0.11336635741572562	0.8534906175223542	0.9059233449477352	-0.7350447084505268	0.818584442298812	-0.28157927878762434	0.3305486755383905	0.6503505310440367	-0.4479031107006423	-0.8030939087359893	0.7735401536459426	-0.4713907896393938	0.31732504932622474	-0.6575080811049074	-0.8745224801645607	-0.4190210318626422	-0.5747029931572982	-0.3465009865244952	-0.7293564501910079	1.0	0.09013055707149153	-0.5858276310818186	-0.7876663448217959	0.884534654296629	-0.3005961126736913	0.1999496242810965	0.24407035808740188	-0.7575878426598379	0.5617312455396499	0.36083707652911295	0.6635741572562025	0.9208261617900172	0.9617144536333487	-0.12631711515049746	0.19505898157088283	-0.842323999832081	0.44748331304311323	-0.18993745014902816	-0.7992317702867218	-0.11275765081230847	0.956173124553965	0.9405986314596364	0.6970320305612695	0.7716720540699383	0.9617144536333487	-0.24940178833802107	0.5052264808362369	0.1794844884765543	0.5777885059401369	-0.7653121195583729	-0.04645061080559171	-0.6428991226228957	-0.9054405776415767	-0.2384030897107594	0.2952646824230721	0.9186222240879895	0.9285924184543051	-0.8482431468032409	-0.6755593803786575	0.22377314134587128	-0.5211368120565887	0.5726249947525293	-0.5463876411569624	0.8964988875362075	0.6510222072960833	-0.16451870198564292	0.0025397758280508794	0.15339406406112255	-0.8072708954284035	-0.4874270601570043	0.908043323118257	-0.7690693085932581	0.5379077284748751	-0.1827799000881575	0.962281180471013	-0.2938163805045968	0.7483942739599513	-0.12692582175391462	0.9188111330338776	-0.02940682590991142	-0.015112715671046556	0.2734771839973133	0.1439696066495949	0.8379371143109021	-0.45180722891566266	0.9427395995130348
GguR	0.06792326098820368	0.2743377691952479	-0.05931740900885773	0.0638512237101717	-0.09382477645774737	-0.1996347760379497	-0.25085009025649635	0.16124428025691617	0.14149280047017337	-0.23586331388270854	-0.04380588556315856	-0.04235758364468326	-0.02040216615591285	0.08024432223668192	-0.13299189790520968	-0.3408966877964821	0.07252004533814702	0.05841484404517023	0.16548423659795977	0.005688258259518912	0.08885017421602788	0.09013055707149153	1.0	0.05493052348767894	-0.2721128416103438	0.24167751143948618	0.14019142773183327	-0.12174132068343059	-0.4450065068636917	-0.20738004281936107	0.13855421686746988	-0.18063893203475925	0.3697577767516057	0.0709877838881659	0.0031065026657151255	0.03161076361193905	-0.13616137021955418	-0.22284958649930733	-0.04426766298644053	0.40554552705595903	0.10513832332815583	0.11748037445951051	0.17665085428823307	-0.09934511565425465	-0.07413626631963394	-0.07058897611351328	-0.014336090004617774	-0.2180638932034759	0.12262289576424164	-0.3310734226103018	-0.17102556567734353	0.08937492128793921	-0.09657445111456278	0.02856723059485328	-0.14107300281264432	0.05165610175895218	0.019646530372360523	-0.08691910499139414	0.05201292976785189	-0.23382729524369253	0.0071575500608706604	-0.0984635405734436	-0.20490323663993956	0.15041350069266612	-0.026951009613366356	-0.0849040762352546	-0.17877083245875489	-0.15454850761932748	0.006045086268418622	-0.49844674866714245	-0.2783258469417741	-0.2943411275765081	-0.049934931363082996	-0.00023088871164098903	-0.31169976071533523	0.16483355022878973	0.07801939465177785	-0.402397044624491	0.2990848411065866	-0.3239578523151841	-0.10671256454388985	-0.15402376054741615	0.32844968725074514	-0.21094832290835816	0.10952520884933462	-0.10887452248016456	0.05066957726375887	-0.005541329079383737
GlcC	0.46599638974014523	-0.4094286553881029	0.20034843205574912	-0.6049494143822678	-0.655870870240544	0.5663280298895932	-0.5922715251248898	0.06233995214306704	-0.1463624532975106	-0.5442886528693169	0.09353091809747702	0.5519499601192225	-0.4670878636497208	0.5173796230217036	-0.16999706141639728	0.20454640863103984	0.5851979345955249	0.479220015952311	0.4184333151421015	0.45619411443684144	0.6359304815079132	-0.5858276310818186	0.05493052348767894	1.0	0.4675286511901264	-0.48421560807690694	0.14774778556735654	-0.3595357037907728	-0.42160278745644597	0.41723689181814366	-0.43031358885017423	-0.44544729440409725	-0.36016540027706645	-0.6241551572142228	-0.5875278115948113	-0.17961042777381303	-0.11586415347802359	0.38822887368288483	0.006317954745812518	0.21327819990764452	0.5588556315855757	0.12281180471012972	-0.5663700096553461	-0.656563536375467	-0.5381386171865161	-0.4454263045212208	-0.6131144788212082	0.07751563746274295	-0.23684983837790186	-0.373011208597456	-0.505877167205407	0.6011712354645061	-0.0713026321313127	0.4252550270769489	0.6889509256538349	0.07531169976071533	-0.22196801141849629	-0.6699550816506444	-0.5965324713488098	0.6010872759330003	0.376621468452206	-0.008878720456739852	0.5290290080181352	-0.37322110742622056	0.3504890642710214	-0.6584946056001008	-0.6192225347382562	0.006779732169094496	0.0904663951975148	-0.34001511271567103	0.3591159061332438	0.05950631795474581	-0.6333907056798623	0.41492800470173374	-0.39748541203140086	0.40411821502036016	-0.5721422274463709	0.10837076529112967	-0.43868855211787916	0.04485537970698124	-0.6138071449561311	-0.2570211158221737	-0.05660971411779522	-0.4101003316401495	0.22992317702867218	-0.6180261114142983	0.20511313546870408	-0.6699760715335208
GntR	0.5723941060408883	-0.7800470173376433	0.1702699298937912	-0.6364132488140716	-0.6580538180596952	0.6447042525502708	-0.5247050921455858	0.21514629948364888	-0.2874354561101549	-0.36482515427563916	0.3187733512447001	0.6038159607069392	-0.5781033541832836	0.2702027622685865	-0.26875446035011125	0.6193694639183913	0.6774274799546619	0.31363082993996894	0.33033877670962597	0.20981486923302967	0.5299735527475756	-0.7876663448217959	-0.2721128416103438	0.4675286511901264	1.0	-0.7602325679022711	0.17581125897317493	-0.15677343520423156	-0.08183955333529239	0.7392426850258176	-0.4853700516351119	-0.14629948364888123	-0.6095671886150875	-0.7554468746064397	-0.7876033751731666	0.08683514545988834	-0.05549725032534319	0.7463582553209354	-0.3979261995718064	-0.005751227908148272	0.5642290416019479	0.11863481801771546	-0.8132320221653163	-0.6945762142647244	-0.5053314302506192	-0.5746610133915453	-0.7594559422358423	0.30643130011334535	-0.474455312539356	-0.04099324125771378	-0.4383946937576088	0.5981696822131732	0.0055203391965072835	0.45953150581419755	0.751059989085261	0.25762982242559085	-0.3625372570421057	-0.6935057302380253	-0.7471138911044877	0.8014986776373788	0.557155451072583	-0.27076948910625076	0.5072624994752529	-0.5115444355820494	0.425213047311196	-0.6379035304982998	-0.4607489190210319	0.1691364762184627	-0.07688594097644935	0.010285042609462239	0.7377943831073422	0.488707443012468	-0.7253683724444817	0.6596910289240586	-0.29646110574702994	0.023340749758616348	-0.7675160572604005	0.47164266823391127	-0.6987112211913857	0.24245413710591496	-0.6908610049955921	0.07052600646488393	-0.1911548633558625	-0.11790017211703958	-0.2213802946979556	-0.6122538936232735	0.2851895386423744	-0.7450149028168422
GulR	-0.6862012509970195	0.8547919902606943	-0.1064606859493724	0.7433567020696025	0.7549641073002813	-0.675769279207422	0.6272616598799379	-0.23493975903614459	0.38646572352126274	0.5183871373997733	-0.43174090088577305	-0.7033919650728349	0.6489651987741908	-0.3266655472062466	0.24786952688803995	-0.6842911716552622	-0.7305528735149658	-0.25872129633516644	-0.4535493891944083	-0.23892783678267077	-0.5753536795264682	0.884534654296629	0.24167751143948618	-0.48421560807690694	-0.7602325679022711	1.0	-0.14323496074891903	0.09602871415977499	0.09252340371940725	-0.7856723059485328	0.4568028210402586	0.2384030897107594	0.7108643633768523	0.8137357793543512	0.8295621510431972	-0.08943789093656858	0.11949540321565005	-0.7895764241635531	0.3299189790520969	-0.020234247092901222	-0.6439905965324714	-0.0937198270433651	0.8832752613240418	0.7870366483355022	0.5743251752655221	0.6516309138995005	0.8344947735191638	-0.3460601989840897	0.5718063893203476	0.03862138449267453	0.4437471138911045	-0.6733554426766298	-0.06225599261156123	-0.5534192519205743	-0.8311993619075606	-0.22375215146299485	0.19037823768943368	0.7615969102892406	0.8011628395113555	-0.8331934007808236	-0.5174845724360858	0.14101003316401495	-0.4255069056714664	0.5181772385710087	-0.4854959909323706	0.7262079677595399	0.48994584610217873	-0.19102892405860375	-0.040468494185802444	0.009487427060157004	-0.7673481381973889	-0.5965954409974392	0.7594769321187188	-0.6644557323370136	0.3681415557701188	-0.039293060744721046	0.8721506233995214	-0.377314134587129	0.7491499097435036	-0.12488980311489861	0.7456445993031359	-0.15948113009529408	0.06746148356492171	0.12398723815121111	0.24467906469081901	0.6880903404559002	-0.3422190504176987	0.8049829981948701
