	CcpA	RbsR	FixJ	PhsR	FnrN_FixK	NagQ	GlcC	NagR	PhnR	LiuQ	NadQ	NrdR	NorR	PhnF	VanR	FabR	PsrA	SdaR	ThiR	LexA	NtrC	IscR	RbkR	LldR	MntR	HrcA	Phr	NrtR	NsrR	Zur	KdgR	NagC	ModE	NarP	TrpR	NikR	PdxR	HexR	HisR	NiaR	BirA	MetR	FUR	Rex	ArgR	SahR_SamR	CzrA	SoxR	AgaR	HutC	CblR	FadP	AraR	QorR	AcnR	PurR	CsoR	GguR	ZntR	LtbR	RutR	NnrR	PrpR	HypR	LiuR	MetJ	TtrR	DasR	MerR	NmlR	ExuR_UxuR	AmtR	PhrR	BioQ	CueR	GntR	PdhR	XylR	SiaR	CadR-PbrR	HcpR	TyrR	PaaR	GulR	NifA	Irr	FadR	FruR
ArgR	0.42631281761716544	0.48842461885940147	0.3382269904009034	0.43873517786561267	0.3450028232636928	0.3856578204404291	0.32128740824393	0.6228119706380576	0.31225296442687744	0.18238283455674761	0.5561829474872954	0.49632975719932243	0.6431394692264257	0.4059853190287973	0.4184076792772445	0.4771315640880858	0.48955392433653305	0.30660643704121965	0.47035573122529645	0.5189158667419537	0.47035573122529645	0.5403726708074534	0.4568040654997177	0.629587803500847	0.655561829474873	0.7459062676453981	0.7210615471485037	0.7549407114624506	0.7312252964426877	0.7470355731225297	0.771880293619424	0.7120271033314511	0.7752682100508187	0.735742518351214	0.47600225861095424	0.6645962732919255	0.6860530773574252	0.5313382269904009	0.5042348955392434	0.6420101637492942	0.8407679277244494	0.6329757199322417	0.7199322416713722	0.6126482213438735	1.0	0.8464144551101073	0.7346132128740824	0.7380011293054771	0.6702428006775832	0.6476566911349521	0.25014116318464147	0.13156408808582723	0.25917560700169395	0.025409373235460192	0.00846979107848673	0.026538678712591756	0.1981931112365895	0.2715979672501412	0.5211744776962168	0.10446075663466968	0.18690005646527386	-0.0818746470920384	-0.14511575381140598	0.12027103331451157	0.018633540372670808	0.043478260869565216	-0.010728402032749858	0.044607566346696784	-0.010728402032749858	0.26595143986448333	-0.023150762281197064	0.11575381140598531	0.18125352907961603	0.08752117447769622	0.3167701863354037	0.32806324110671936	-0.04912478825522304	0.06719367588932806	0.26595143986448333	0.49858836815358554	0.37888198757763975	0.5324675324675324	0.31225296442687744	0.5990965556182948	0.5810276679841897	0.3800112930547713	0.1417278373800113	0.01637492941840768
SahR_SamR	0.17334839073969507	0.3450028232636928	0.5245623941276115	0.2682100508187465	0.2230378317334839	0.37662337662337664	0.35742518351214003	0.5313382269904009	0.2140033879164314	0.2670807453416149	0.49745906267645396	0.42518351214003386	0.551665725578769	0.2896668548842462	0.19932241671372106	0.48842461885940147	0.3743647656691135	0.20383963862224733	0.4376058723884811	0.38226990400903443	0.3382269904009034	0.49632975719932243	0.5347261434217956	0.655561829474873	0.6205533596837944	0.5945793337097685	0.6205533596837944	0.7583286278938453	0.6002258610954263	0.6160361377752682	0.6702428006775832	0.6352343308865048	0.6476566911349521	0.6566911349520045	0.46357989836250707	0.6126482213438735	0.45454545454545453	0.5561829474872954	0.541501976284585	0.7380011293054771	0.7267080745341615	0.5098814229249012	0.7255787690570299	0.6182947487295314	0.8464144551101073	1.0	0.7673630717108978	0.6487859966120836	0.6318464144551101	0.4850367024280068	0.07058159232072275	0.14511575381140598	0.2896668548842462	-0.026538678712591756	-0.12140033879164314	0.10220214568040654	-0.006211180124223602	0.014116318464144552	0.28740824392998304	0.045736871823828344	0.02766798418972332	-0.15753811405985318	-0.2919254658385093	0.19706380575945792	0.0378317334839074	-0.2704686617730096	-0.21287408243929984	-0.10784867306606437	-0.1789949181253529	0.2761151891586674	0.06945228684359118	0.1225296442687747	0.28289102202145683	0.15189158667419536	0.1507622811970638	0.20045172219085264	-0.028797289666854884	-0.005081874647092038	0.2862789384528515	0.45454545454545453	0.5448898927159797	0.5787690570299266	0.3890457368718238	0.549407114624506	0.5561829474872954	0.4059853190287973	0.15527950310559005	0.01637492941840768
CzrA	0.2456239412761152	0.5268210050818747	0.3935629587803501	0.18238283455674761	0.2636928289102202	0.4025974025974026	0.3924336533032185	0.48955392433653305	0.14398644833427443	0.23094297007340486	0.6352343308865048	0.4161490683229814	0.5765104460756635	0.45454545454545453	0.03557312252964427	0.37888198757763975	0.2941840767927724	0.17447769621682666	0.391304347826087	0.3337097684923772	0.32919254658385094	0.4647092038396386	0.5313382269904009	0.6420101637492942	0.6171654432523997	0.5053642010163749	0.6216826651609261	0.6781479390175043	0.55957086391869	0.5708639186900056	0.5087521174477696	0.47374364765669114	0.4805194805194805	0.4579333709768492	0.42405420666290233	0.6374929418407679	0.5381140598531903	0.5053642010163749	0.42857142857142855	0.4590626764539808	0.6600790513833992	0.25804630152456237	0.6612083568605308	0.6081309994353472	0.7346132128740824	0.7673630717108978	1.0	0.6973461321287409	0.5347261434217956	0.5765104460756635	0.19028797289666854	0.2964426877470356	0.44776962168266515	0.35290796160361376	0.06041784302653868	0.045736871823828344	0.08413325804630152	0.19932241671372106	0.251270468661773	-0.13382269904009034	-0.1756070016939582	-0.20496894409937888	-0.1857707509881423	0.05251270468661773	0.06493506493506493	-0.15189158667419536	-0.09655561829474874	0.10107284020327499	-0.08639186900056466	0.13043478260869565	-0.13946922642574816	0.044607566346696784	0.3879164313946923	0.04912478825522304	0.2738565782044043	0.24675324675324675	-0.01637492941840768	0.003952569169960474	0.1541501976284585	0.5527950310559007	0.3404856013551666	0.47939017504234893	0.16770186335403728	0.33483907396950874	0.391304347826087	0.24110671936758893	0.25578769057029926	0.07622811970638058
SoxR	0.453416149068323	0.6804065499717674	0.28289102202145683	0.33032185206098247	0.24675324675324675	0.3416149068322981	0.13721061547148503	0.3450028232636928	0.09542631281761717	0.22077922077922077	0.42970073404856013	0.14398644833427443	0.6307171089779785	0.40146809712027104	0.12478825522303783	0.40033879164313946	0.3235460191981931	0.16092603049124787	0.43873517786561267	0.6250705815923208	0.42179559570863917	0.48616600790513836	0.2490118577075099	0.49181253529079616	0.5313382269904009	0.4116318464144551	0.6250705815923208	0.6725014116318464	0.6770186335403726	0.7300959909655562	0.6770186335403726	0.5392433653303218	0.5211744776962168	0.49294184076792774	0.6182947487295314	0.577639751552795	0.6612083568605308	0.5697346132128741	0.5347261434217956	0.4342179559570864	0.6578204404291361	0.409373235460192	0.5471485036702428	0.551665725578769	0.7380011293054771	0.6487859966120836	0.6973461321287409	1.0	0.5911914172783738	0.5403726708074534	0.30660643704121965	0.251270468661773	0.37323546019198195	0.11575381140598531	-0.031055900621118012	-0.13156408808582723	0.06380575945793338	0.25014116318464147	0.2648221343873518	0.005081874647092038	0.07284020327498589	-0.1789949181253529	-0.08413325804630152	0.011857707509881422	0.09090909090909091	-0.09203839638622248	0.04686617730095991	-0.17221908526256352	-0.010728402032749858	0.1067193675889328	-0.11688311688311688	0.023150762281197064	0.1417278373800113	0.07848673066064371	0.17786561264822134	0.10446075663466968	0.12365894974590627	0.14850367024280067	0.13269339356295878	0.43873517786561267	0.2230378317334839	0.5076228119706381	0.233201581027668	0.47939017504234893	0.611518915866742	0.39469226425748166	0.029926595143986448	0.10220214568040654
AgaR	0.30547713156408807	0.551665725578769	0.233201581027668	0.2862789384528515	0.453416149068323	0.40146809712027104	0.3800112930547713	0.48842461885940147	0.42857142857142855	0.2015810276679842	0.3495200451722191	-0.0016939582156973462	0.2682100508187465	0.06380575945793338	0.3156408808582722	0.5866741953698476	0.36307171089779783	0.2140033879164314	0.40711462450592883	0.32806324110671936	0.25014116318464147	0.28402032749858835	0.1789949181253529	0.585544889892716	0.5471485036702428	0.42066629023150764	0.5268210050818747	0.5279503105590062	0.5132693393562959	0.7312252964426877	0.5448898927159797	0.6702428006775832	0.5313382269904009	0.779785431959345	0.4330886504799548	0.5031055900621118	0.5448898927159797	0.37323546019198195	0.2919254658385093	0.5223037831733484	0.5471485036702428	0.4409937888198758	0.6284584980237155	0.6103896103896104	0.6702428006775832	0.6318464144551101	0.5347261434217956	0.5911914172783738	1.0	0.7063805759457933	0.14963297571993225	0.3709768492377188	0.2670807453416149	0.033314511575381144	-0.22755505364201017	0.10559006211180125	-0.21739130434782608	-0.07171089779785432	0.251270468661773	-0.043478260869565216	0.010728402032749858	-0.313382269904009	-0.19480519480519481	-0.06267645398080181	0.14624505928853754	-0.233201581027668	-0.010728402032749858	-0.07961603613777526	0.054771315640880856	0.16205533596837945	-0.09542631281761717	0.18690005646527386	0.12365894974590627	0.06380575945793338	0.24336533032185206	0.08526256352343309	0.0502540937323546	0.3178994918125353	0.313382269904009	0.2987012987012987	0.2896668548842462	0.3675889328063241	0.5098814229249012	0.2648221343873518	0.33483907396950874	0.30886504799548276	0.2264257481648786	0.19028797289666854
HutC	0.3427442123094297	0.5697346132128741	0.29757199322416716	0.30886504799548276	0.551665725578769	0.44438170525127046	0.4105025409373235	0.28402032749858835	0.5008469791078487	0.30999435347261434	0.5347261434217956	0.32580463015245625	0.4522868435911914	0.4161490683229814	0.26256352343308864	0.6374929418407679	0.4601919819311124	0.47035573122529645	0.41953698475437606	0.49294184076792774	0.3890457368718238	0.4658385093167702	0.40711462450592883	0.6137775268210051	0.577639751552795	0.4647092038396386	0.6341050254093732	0.6612083568605308	0.5697346132128741	0.7854319593450029	0.6273291925465838	0.7165443252399775	0.5821569734613213	0.6284584980237155	0.5098814229249012	0.5369847543760587	0.7075098814229249	0.313382269904009	0.24449463579898362	0.3867871259175607	0.5324675324675324	0.36307171089779783	0.5561829474872954	0.5076228119706381	0.6476566911349521	0.4850367024280068	0.5765104460756635	0.5403726708074534	0.7063805759457933	1.0	0.5042348955392434	0.42066629023150764	0.3438735177865613	0.4048560135516657	-0.04799548277809147	0.045736871823828344	0.032185206098249576	0.22981366459627328	0.29079616036137773	-0.024280067758328628	0.09994353472614342	-0.09203839638622248	0.044607566346696784	-0.10107284020327499	0.025409373235460192	0.10333145115753811	0.2354601919819311	0.163184641445511	0.3145115753811406	0.13382269904009034	-0.28063241106719367	-0.005081874647092038	0.026538678712591756	0.3269339356295878	0.42405420666290233	0.383399209486166	-0.0378317334839074	0.20271033314511575	0.19028797289666854	0.39920948616600793	0.2795031055900621	0.19593450028232637	0.5166572557876906	0.30660643704121965	0.2546583850931677	0.11349520045172219	0.14059853190287974	0.09994353472614342
CblR	0.23207227555053642	0.2795031055900621	0.06267645398080181	0.015245623941276116	0.06267645398080181	-0.16431394692264256	0.1767363071710898	-0.18125352907961603	-0.21174477696216826	-0.2636928289102202	-0.09090909090909091	-0.055900621118012424	0.3178994918125353	0.39469226425748166	-0.15640880858272163	0.1067193675889328	0.1225296442687747	0.010728402032749858	-0.16431394692264256	0.21174477696216826	0.06267645398080181	0.19367588932806323	0.2964426877470356	0.15753811405985318	-0.10897797854319594	0.16431394692264256	0.2490118577075099	0.2919254658385093	0.25691699604743085	0.2715979672501412	0.21513269339356295	0.189158667419537	-0.042348955392433656	0.19480519480519481	0.28176171654432525	0.2648221343873518	0.4839073969508752	0.0502540937323546	0.14850367024280067	-0.14737436476566912	0.08074534161490683	0.02766798418972332	0.18238283455674761	0.16431394692264256	0.25014116318464147	0.07058159232072275	0.19028797289666854	0.30660643704121965	0.14963297571993225	0.5042348955392434	1.0	0.34839073969508755	-0.043478260869565216	0.05928853754940711	0.011857707509881422	0.1767363071710898	0.11349520045172219	0.25804630152456237	0.26030491247882553	0.054771315640880856	0.1259175607001694	0.05138339920948617	0.0942970073404856	-0.3178994918125353	-0.10784867306606437	0.4138904573687182	0.2941840767927724	-0.10220214568040654	0.17334839073969507	0.21852060982495766	-0.11462450592885376	-0.06832298136645963	0.04912478825522304	-0.05928853754940711	0.26030491247882553	0.365330321852061	0.054771315640880856	-0.19141727837380013	-0.25014116318464147	0.19028797289666854	-0.11236589497459062	-0.06719367588932806	0.1880293619424054	0.12140033879164314	0.2919254658385093	0.034443817052512704	-0.22190852625635235	-0.1383399209486166
FadP	0.18690005646527386	0.37662337662337664	0.1756070016939582	0.10220214568040654	0.23771880293619424	0.39808018068887635	0.19367588932806323	-0.06832298136645963	-0.10897797854319594	-0.05928853754940711	0.11123658949745906	-0.2015810276679842	-0.189158667419537	0.09090909090909091	0.05251270468661773	0.16205533596837945	0.17221908526256352	0.1259175607001694	0.09090909090909091	0.09994353472614342	0.0016939582156973462	0.02766798418972332	0.07961603613777526	0.02766798418972332	0.06154714850367024	0.17108977978543197	0.25014116318464147	0.08865047995482778	0.163184641445511	0.1981931112365895	0.08865047995482778	0.19254658385093168	-0.03670242800677583	0.15753811405985318	0.23094297007340486	0.18464144551101072	0.36984754376058726	0.21287408243929984	0.07961603613777526	0.11236589497459062	-0.057029926595143984	-0.1665725578769057	0.29983060417843027	-0.006211180124223602	0.13156408808582723	0.14511575381140598	0.2964426877470356	0.251270468661773	0.3709768492377188	0.42066629023150764	0.34839073969508755	1.0	0.22077922077922077	0.04799548277809147	0.20609824957651043	0.2885375494071146	-0.10897797854319594	0.15189158667419536	-0.11349520045172219	-0.3585544889892716	-0.3416149068322981	-0.29079616036137773	-0.15640880858272163	-0.19932241671372106	0.22190852625635235	-0.21964991530208922	0.00846979107848673	-0.17221908526256352	0.029926595143986448	-0.16431394692264256	-0.24110671936758893	0.163184641445511	-0.0378317334839074	0.1067193675889328	-0.20948616600790515	-0.11688311688311688	-0.3935629587803501	-0.30773574251835123	-0.11123658949745906	0.12478825522303783	-0.16092603049124787	-0.10784867306606437	0.20045172219085264	-0.003952569169960474	0.20271033314511575	-0.11349520045172219	0.054771315640880856	0.011857707509881422
AraR	0.251270468661773	0.6894409937888198	0.36307171089779783	0.17108977978543197	0.028797289666854884	0.35290796160361376	0.2140033879164314	0.22755505364201017	0.13495200451722192	0.3935629587803501	0.28063241106719367	0.26256352343308864	0.3020892151326934	0.277244494635799	0.10559006211180125	0.5335968379446641	0.3743647656691135	0.39808018068887635	0.49745906267645396	0.2106154714850367	0.2738565782044043	0.19028797289666854	0.024280067758328628	0.25804630152456237	0.10107284020327499	0.251270468661773	0.2919254658385093	0.3156408808582722	0.26595143986448333	0.31225296442687744	0.47261434217955955	0.33483907396950874	0.2704686617730096	0.13495200451722192	0.5369847543760587	0.6070016939582157	0.41953698475437606	0.25352907961603616	0.36984754376058726	0.23207227555053642	0.29079616036137773	0.3020892151326934	0.25578769057029926	0.019762845849802372	0.25917560700169395	0.2896668548842462	0.44776962168266515	0.37323546019198195	0.2670807453416149	0.3438735177865613	-0.043478260869565216	0.22077922077922077	1.0	0.6013551665725578	0.3450028232636928	0.17108977978543197	0.1259175607001694	0.35403726708074534	-0.13946922642574816	0.09768492377188029	-0.1293054771315641	0.05815923207227555	-0.05251270468661773	-0.010728402032749858	0.2015810276679842	-0.2682100508187465	0.13721061547148503	-0.12478825522303783	0.0660643704121965	-0.5810276679841897	-0.49520045172219085	-0.2422360248447205	-0.0502540937323546	0.1417278373800113	0.163184641445511	0.13269339356295878	-0.15979672501411632	0.28402032749858835	-0.2795031055900621	-0.10784867306606437	-0.2523997741389046	-0.09203839638622248	-0.11801242236024845	-0.1417278373800113	-0.13946922642574816	-0.04121964991530209	0.10333145115753811	0.06380575945793338
QorR	-0.11801242236024845	0.25917560700169395	0.15753811405985318	0.10559006211180125	0.25578769057029926	0.339356295878035	0.06380575945793338	-0.07622811970638058	0.22981366459627328	0.16205533596837945	0.2490118577075099	0.2365894974590627	0.295313382269904	0.49745906267645396	-0.04686617730095991	0.3890457368718238	0.17221908526256352	0.48842461885940147	0.3867871259175607	0.32241671372106157	0.43873517786561267	0.3800112930547713	0.19480519480519481	0.30095990965556185	0.20045172219085264	0.1981931112365895	0.2636928289102202	0.2930547713156409	0.2738565782044043	0.22416713721061546	0.16205533596837945	0.07735742518351214	0.18690005646527386	0.0220214568040655	0.28063241106719367	0.30095990965556185	0.2388481084133258	0.08865047995482778	0.020892151326933936	-0.13043478260869565	0.08074534161490683	0.0220214568040655	-0.08752117447769622	-0.08865047995482778	0.025409373235460192	-0.026538678712591756	0.35290796160361376	0.11575381140598531	0.033314511575381144	0.4048560135516657	0.05928853754940711	0.04799548277809147	0.6013551665725578	1.0	0.3269339356295878	0.12704686617730096	0.37323546019198195	0.44776962168266515	-0.21626199887069453	-0.025409373235460192	-0.028797289666854884	0.020892151326933936	0.25578769057029926	0.10559006211180125	0.0502540937323546	-0.09881422924901186	-0.057029926595143984	0.37549407114624506	0.27498588368153587	-0.23997741389045738	-0.4308300395256917	-0.2648221343873518	0.007340485601355167	0.15302089215132694	0.3416149068322981	0.2670807453416149	0.07284020327498589	0.30095990965556185	-0.21852060982495766	-0.11236589497459062	-0.08977978543195934	-0.08074534161490683	-0.04686617730095991	-0.17334839073969507	-0.18690005646527386	-0.3269339356295878	0.031055900621118012	-0.07396950875211744
AcnR	0.06832298136645963	0.08526256352343309	0.10333145115753811	0.13043478260869565	0.00282326369282891	0.35742518351214003	-0.042348955392433656	-0.011857707509881422	-0.06832298136645963	-0.033314511575381144	0.033314511575381144	0.32580463015245625	0.019762845849802372	0.20045172219085264	0.435347261434218	0.25578769057029926	0.28740824392998304	0.409373235460192	0.3269339356295878	0.17334839073969507	0.1756070016939582	0.17108977978543197	0.08639186900056466	0.007340485601355167	0.00282326369282891	0.35403726708074534	0.30321852060982496	0.012987012987012988	0.11575381140598531	0.06832298136645963	0.16092603049124787	0.06719367588932806	0.21739130434782608	0.10897797854319594	0.3178994918125353	0.16431394692264256	0.20722755505364202	0.14398644833427443	0.30660643704121965	-0.1101072840203275	-0.02766798418972332	-0.014116318464144552	-0.2106154714850367	-0.4839073969508752	0.00846979107848673	-0.12140033879164314	0.06041784302653868	-0.031055900621118012	-0.22755505364201017	-0.04799548277809147	0.011857707509881422	0.20609824957651043	0.3450028232636928	0.3269339356295878	1.0	0.42066629023150764	0.5561829474872954	0.34839073969508755	0.03896103896103896	0.11575381140598531	-0.018633540372670808	0.033314511575381144	-0.017504234895539244	0.03670242800677583	-0.024280067758328628	-0.295313382269904	-0.06041784302653868	0.15527950310559005	0.06041784302653868	-0.46696781479390176	-0.18351214003387917	0.06832298136645963	0.12027103331451157	0.19593450028232637	0.05138339920948617	0.14850367024280067	-0.10107284020327499	-0.05815923207227555	-0.4522868435911914	-0.28063241106719367	-0.3856578204404291	-0.4376058723884811	-0.42970073404856013	-0.19254658385093168	-0.18125352907961603	-0.5923207227555054	-0.23771880293619424	-0.35177865612648224
PurR	-0.04121964991530209	0.10333145115753811	0.2727272727272727	0.23771880293619424	0.11575381140598531	0.35742518351214003	-0.032185206098249576	0.07396950875211744	-0.18125352907961603	-0.1789949181253529	-0.09768492377188029	-0.045736871823828344	-0.22981366459627328	-0.14511575381140598	0.053642010163749296	0.34726143421795597	0.15979672501411632	0.24110671936758893	0.13043478260869565	0.09090909090909091	0.23433088650479955	0.032185206098249576	0.18351214003387917	0.07284020327498589	-0.17221908526256352	0.2862789384528515	0.2490118577075099	0.10559006211180125	0.14511575381140598	0.11801242236024845	0.03896103896103896	0.015245623941276116	0.07171089779785432	0.29757199322416716	0.17108977978543197	0.16092603049124787	0.13946922642574816	0.06832298136645963	0.03670242800677583	-0.08300395256916997	-0.23997741389045738	-0.14963297571993225	-0.003952569169960474	-0.20835686053077357	0.026538678712591756	0.10220214568040654	0.045736871823828344	-0.13156408808582723	0.10559006211180125	0.045736871823828344	0.1767363071710898	0.2885375494071146	0.17108977978543197	0.12704686617730096	0.42066629023150764	1.0	0.32128740824393	0.27498588368153587	-0.03896103896103896	0.011857707509881422	-0.07622811970638058	-0.0378317334839074	-0.30321852060982496	0.026538678712591756	0.27498588368153587	-0.5064935064935064	-0.24336533032185206	-0.277244494635799	0.08865047995482778	-0.08526256352343309	-0.33145115753811405	-0.020892151326933936	-0.026538678712591756	0.1225296442687747	-0.10107284020327499	-0.000564652738565782	0.057029926595143984	-0.3450028232636928	-0.30773574251835123	-0.515527950310559	-0.35742518351214003	-0.5098814229249012	0.019762845849802372	-0.14059853190287974	-0.0220214568040655	-0.35968379446640314	-0.2490118577075099	-0.2354601919819311
CsoR	-0.000564652738565782	-0.020892151326933936	0.20609824957651043	0.4816487859966121	0.2354601919819311	0.35968379446640314	0.07284020327498589	-0.03557312252964427	0.08074534161490683	-0.1225296442687747	0.25352907961603616	0.37323546019198195	0.2456239412761152	0.313382269904009	0.2365894974590627	0.06380575945793338	0.16770186335403728	0.46357989836250707	0.339356295878035	0.39808018068887635	0.6533032185206098	0.4647092038396386	0.26256352343308864	0.19480519480519481	0.11914172783738002	0.515527950310559	0.3687182382834557	0.34839073969508755	0.49294184076792774	0.21513269339356295	0.29983060417843027	0.10107284020327499	0.4059853190287973	0.18012422360248448	0.10784867306606437	0.30321852060982496	0.25352907961603616	0.21513269339356295	0.13721061547148503	-0.25352907961603616	0.03557312252964427	0.18690005646527386	-0.04799548277809147	-0.1857707509881423	0.1981931112365895	-0.006211180124223602	0.08413325804630152	0.06380575945793338	-0.21739130434782608	0.032185206098249576	0.11349520045172219	-0.10897797854319594	0.1259175607001694	0.37323546019198195	0.5561829474872954	0.32128740824393	1.0	0.5279503105590062	0.3111236589497459	0.32128740824393	0.49745906267645396	0.4872953133822699	0.30660643704121965	0.3167701863354037	0.40711462450592883	0.05251270468661773	-0.11914172783738002	0.23207227555053642	0.11462450592885376	-0.03557312252964427	-0.03557312252964427	-0.24449463579898362	0.034443817052512704	0.024280067758328628	-0.020892151326933936	0.07396950875211744	-0.053642010163749296	-0.08639186900056466	-0.18238283455674761	-0.30773574251835123	-0.20609824957651043	-0.08413325804630152	-0.29983060417843027	0.03896103896103896	0.19028797289666854	-0.3958215697346132	-0.3235460191981931	-0.5460191981931113
GguR	0.39808018068887635	0.35968379446640314	0.17447769621682666	0.5945793337097685	0.2636928289102202	0.36307171089779783	-0.3687182382834557	-0.020892151326933936	-0.21852060982495766	-0.029926595143986448	0.1789949181253529	0.16431394692264256	0.21513269339356295	0.4432523997741389	0.11123658949745906	0.08865047995482778	0.17447769621682666	0.31225296442687744	0.12365894974590627	0.4330886504799548	0.5742518351214003	0.30886504799548276	0.14737436476566912	-0.010728402032749858	-0.1101072840203275	0.435347261434218	0.30660643704121965	0.24110671936758893	0.44438170525127046	0.14737436476566912	0.19593450028232637	-0.043478260869565216	0.21174477696216826	-0.04121964991530209	0.2456239412761152	0.277244494635799	0.45454545454545453	0.19367588932806323	0.01637492941840768	-0.16205533596837945	0.019762845849802372	-0.044607566346696784	0.057029926595143984	-0.1981931112365895	0.2715979672501412	0.014116318464144552	0.19932241671372106	0.25014116318464147	-0.07171089779785432	0.22981366459627328	0.25804630152456237	0.15189158667419536	0.35403726708074534	0.44776962168266515	0.34839073969508755	0.27498588368153587	0.5279503105590062	1.0	-0.12704686617730096	-0.21174477696216826	-0.09316770186335403	0.04009034443817053	0.13156408808582723	0.12704686617730096	0.06945228684359118	0.15753811405985318	-0.15302089215132694	0.07171089779785432	0.15753811405985318	-0.11236589497459062	-0.551665725578769	-0.29757199322416716	-0.44551101072840205	0.13721061547148503	0.07171089779785432	0.22981366459627328	-0.2885375494071146	-0.21964991530208922	-0.24449463579898362	-0.1101072840203275	-0.35290796160361376	-0.10333145115753811	0.042348955392433656	0.11575381140598531	0.2354601919819311	-0.2523997741389046	-0.16431394692264256	-0.21287408243929984
ZntR	0.18238283455674761	0.10784867306606437	0.015245623941276116	0.18464144551101072	0.2388481084133258	0.1417278373800113	0.3901750423489554	0.30773574251835123	0.19706380575945792	0.0660643704121965	0.3416149068322981	0.295313382269904	0.28063241106719367	0.13721061547148503	0.36645962732919257	0.08526256352343309	0.3370976849237719	0.17447769621682666	0.19028797289666854	0.22755505364201017	0.20045172219085264	0.15189158667419536	0.23207227555053642	0.3020892151326934	0.40372670807453415	0.32580463015245625	0.2478825522303783	0.34726143421795597	0.29079616036137773	0.4364765669113495	0.39469226425748166	0.44776962168266515	0.44551101072840205	0.5708639186900056	0.0016939582156973462	0.21964991530208922	0.2941840767927724	0.20835686053077357	0.2761151891586674	0.18125352907961603	0.5765104460756635	0.5324675324675324	0.3800112930547713	0.5550536420101637	0.5211744776962168	0.28740824392998304	0.251270468661773	0.2648221343873518	0.251270468661773	0.29079616036137773	0.26030491247882553	-0.11349520045172219	-0.13946922642574816	-0.21626199887069453	0.03896103896103896	-0.03896103896103896	0.3111236589497459	-0.12704686617730096	1.0	0.6047430830039525	0.5539243365330322	0.44212309429700736	0.22190852625635235	0.055900621118012424	0.25352907961603616	0.21964991530208922	0.42631281761716544	0.16770186335403728	0.32128740824393	0.3359683794466403	0.22190852625635235	0.07622811970638058	0.4138904573687182	-0.2964426877470356	-0.055900621118012424	-0.10897797854319594	0.06945228684359118	-0.10784867306606437	0.14398644833427443	0.24110671936758893	0.0660643704121965	0.233201581027668	-0.2388481084133258	0.1225296442687747	0.1789949181253529	0.2795031055900621	-0.033314511575381144	-0.17447769621682666
LtbR	-0.08300395256916997	-0.043478260869565216	0.08526256352343309	-0.03557312252964427	0.12140033879164314	0.01637492941840768	0.427442123094297	0.13946922642574816	0.14963297571993225	0.21287408243929984	-0.024280067758328628	0.23207227555053642	0.22981366459627328	0.21513269339356295	0.3246753246753247	0.1225296442687747	0.391304347826087	0.42970073404856013	0.36645962732919257	0.33145115753811405	0.2106154714850367	0.2365894974590627	0.18464144551101072	0.1880293619424054	0.14511575381140598	0.1507622811970638	-0.00846979107848673	0.18690005646527386	0.1857707509881423	0.17447769621682666	0.383399209486166	0.24110671936758893	0.22868435911914173	0.33258046301524563	0.18238283455674761	0.277244494635799	0.012987012987012988	0.3190287972896669	0.4161490683229814	-0.0220214568040655	0.30773574251835123	0.665725578769057	0.15189158667419536	0.20722755505364202	0.10446075663466968	0.045736871823828344	-0.13382269904009034	0.005081874647092038	-0.043478260869565216	-0.024280067758328628	0.054771315640880856	-0.3585544889892716	0.09768492377188029	-0.025409373235460192	0.11575381140598531	0.011857707509881422	0.32128740824393	-0.21174477696216826	0.6047430830039525	1.0	0.8068887634105025	0.5437605872388481	0.36984754376058726	0.26030491247882553	0.29983060417843027	0.032185206098249576	0.5143986448334275	-0.045736871823828344	0.16883116883116883	-0.03557312252964427	0.1981931112365895	-0.15979672501411632	0.3901750423489554	-0.36984754376058726	-0.16431394692264256	-0.09316770186335403	0.19367588932806323	0.1665725578769057	-0.0378317334839074	-0.29079616036137773	-0.08639186900056466	0.006211180124223602	-0.4308300395256917	-0.22416713721061546	-0.0818746470920384	0.163184641445511	0.04799548277809147	-0.10333145115753811
