	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	FUR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
CsoR	0.3756281250389656	-0.43672614371750273	0.06728512824349431	-0.3509844262397287	-0.4613997680769087	0.2752976969787653	-0.4737241112732079	0.3015224628736019	-0.022965373633087694	-0.3402261873589446	1.0	0.43406276886245465	-0.4557887255452063	0.25900322946670157	0.07746480629434283	0.31374206660930937	0.33959775059539393	0.14836344592825346	0.39826182371351265	0.12687190613349295	0.20224441701268095	-0.5079838900734424	0.011593660768837517	0.19916707190862729	0.3596279255352311	-0.4743974363770122	0.332066484619509	-0.03737453085449943	-0.02430204865397324	0.31698898988765445	-0.09649746256187733	-0.03551914612401651	-0.4929413084951184	-0.42295539844636465	-0.5077394979987282	0.13181461115475254	-0.02149403359144129	0.3341263606778139	-0.22643923240938166	0.11057245102806768	0.4005910298133393	0.12650781181810247	-0.4773650544271126	-0.4843127719797005	-0.27652464494569756	-0.4334044065387349	-0.5302684572126835	0.2495567276399955	-0.12246786119527675	0.09344505542463123	-0.1990972456015661	0.33748799860347384	0.13097669547001833	0.1487923789573436	0.33012132320851884	0.27916308183393806	0.1433608897866557	-0.44927991620843155	-0.4801830446763675	0.3113430342024215	0.29015573760271324	-0.12520604995074752	0.3581166847466926	-0.18856344842205014	0.4563174104415267	-0.45228244741206247	-0.25867903589820324	0.317003952667739	0.19071808875422386	-0.15324629982917493	0.3095075998453846	0.30263469619321937	-0.42430204865397325	0.320220950385915	-0.40229678674297686	0.0302023716006434	-0.49484656915921643	0.005299317946607813	-0.3839923191062233	-0.10972456015661043	-0.473025848202596	0.24067382386314043	0.22250900884050923	0.008266935996708188	-0.1758051846032993	-0.4847367174154291	0.29939276050823577	-0.42965373633087695
CueR	0.7183755408421552	-0.6628985398820434	0.006546216286986122	-0.7721168593124602	-0.8539333408147234	0.7145899574807666	-0.7893390191897655	0.3195276749086647	-0.17153081709248244	-0.5635706180875073	0.43406276886245465	1.0	-0.8450703874113143	0.5693761767603087	-0.05900572326338234	0.41027693612139804	0.714954051796157	0.509011334305914	0.5891320340652627	0.41725457923415504	0.7327348221299518	-0.8220975323881844	-0.0033441813488946245	0.5826082619484033	0.6634571503385329	-0.7324305789348995	0.38210202122220976	-0.4780633174977244	-0.37992743051659	0.62920235913166	-0.5604733226100076	-0.4401775583236699	-0.6543099041135176	-0.7928901856631628	-0.7671990922580082	0.10595892716866794	0.03237696230626317	0.6864748937019165	-0.3258718936645095	0.2312771979700495	0.7680818962829961	0.13761019464083094	-0.7903165874886221	-0.8112844299804237	-0.7724211025075126	-0.7683113255776256	-0.8302023716006434	-0.006556191473709149	-0.395573510891657	-0.17453833588947493	-0.5707627277148094	0.7538173792690682	-0.03930472948540505	0.5953765009538773	0.7743463135450567	0.1994713151036796	-0.14293195675756556	-0.8534495442586566	-0.8787915061285053	0.7707352959513211	0.5831519096248083	-0.1931470467212808	0.6352223843190065	-0.6822853152782453	0.5720146136485492	-0.8519432910634795	-0.7149789897629646	0.053279966084365145	0.16552575468522052	-0.3532637564059402	0.6178954849811095	0.4204815521390541	-0.7967356201448896	0.7197720669833788	-0.6043940697514931	0.431948029277173	-0.8378683025972893	0.12076210426563923	-0.5941445653935835	0.2252122844424494	-0.8250651504382848	-0.11556004438958092	0.19910223319492762	-0.42606266911058743	-0.13984962406015036	-0.7673636828389382	0.4360378558336139	-0.8473846307310565
CzrA	-0.7668150475691717	0.632963004526241	-0.06788363944687589	0.8332448035511665	0.9137694983727976	-0.784436214915398	0.8336537862068105	-0.23911270714098679	0.15089215576254067	0.5172458509457724	-0.4557887255452063	-0.8450703874113143	1.0	-0.5132358258831158	0.08146984376363794	-0.3623361887305328	-0.8021471589421314	-0.45701567351213856	-0.5436152570480929	-0.43420740906993854	-0.7284504794324119	0.8496888988640756	-0.06214790708113568	-0.5055599196997469	-0.6863701542413247	0.7415478995997457	-0.47906083617002704	0.47163430965473385	0.3162857392236811	-0.7079115699697004	0.6994476240352124	0.5052905896582252	0.6553572987194354	0.762765121759623	0.7877230389406352	-0.27902841681317725	-0.13216374269005848	-0.7536976770283919	0.3731592663250165	-0.24346687614558785	-0.7852841057868551	-0.14564520754622876	0.7710295639596504	0.8224765894836594	0.8561578074539583	0.8044963154154042	0.821763363632963	0.04241698774298931	0.5033404406538735	0.1526727265926009	0.6653075474756543	-0.7759074302672103	0.17815932866993353	-0.5610319330664971	-0.8052344792329081	-0.2186136984251674	0.31046521777079517	0.8682078330153743	0.9066372398658338	-0.8032893178219179	-0.7348695120886795	0.2606391600892779	-0.5443384580855123	0.7888252970735296	-0.600399007468921	0.8681030935547824	0.7689397623411763	-0.07674659285028491	-0.2121298270552002	0.24456414668512078	-0.720949139016696	-0.42632701155874764	0.8361026945473136	-0.8110300627189865	0.5785882616990237	-0.2918465317522662	0.8881332684946196	-0.2182097033628848	0.622429207346725	-0.27481888801606	0.8454145313532587	0.20204990087158195	-0.17628399356600458	0.34024115013902917	0.24286836494220626	0.7923465379867579	-0.4736792229329543	0.8722926719784536
DasR	0.45321013977730396	-0.2007531265975885	0.14451302385316525	-0.47381887554707663	-0.6157508198356588	0.4727864437212434	-0.6112021346899588	0.2905946458185264	0.10408857965810048	-0.42318482774099425	0.25900322946670157	0.5693761767603087	-0.5132358258831158	1.0	0.15418895497450094	-0.03985835234853302	0.434571503385329	0.578134390703126	0.4587962443421988	0.5574159278794	0.5771568224042694	-0.4772054514395441	0.1059439643885834	0.4923078841382062	0.2694472499657103	-0.3331737303457649	0.43584832728587636	-0.4138979289018566	-0.5219142383321488	0.22131697402710757	-0.45866656691479946	-0.342241175076996	-0.28465940971832565	-0.42992805396576017	-0.4991508622302024	-0.07602339181286549	0.05625755932118855	0.25446950710108607	-0.07473160513223356	0.37201710744523	0.4865422262122969	0.2908091123330715	-0.4004862903527475	-0.5934363271362486	-0.5126971658000723	-0.4675893714385466	-0.5610419082532201	-0.07904587338994251	-0.03130961732689934	-0.3153680220451627	-0.3096322896794224	0.44905547450716343	-0.17995984987343983	0.24030474195438845	0.40617713437823416	0.3482113243307273	0.0008902854150301126	-0.6366937243606529	-0.5646329754735097	0.3550343520492774	0.35364281350141524	-0.0051546777391239295	0.4948266187857704	-0.4045412037556578	0.5594558535642589	-0.6468484644446938	-0.5211810621080063	0.05657177770296388	0.30851506876644347	-0.4474245314779486	0.2223444182595793	0.030970460978316437	-0.5174503422735944	0.34310402872853774	-0.640504245688849	0.5175750321076322	-0.4624122495292959	-0.1299492512375466	-0.2498160824947942	-0.02038678786518535	-0.5856008179653113	-0.3863863639197496	0.2113767004576117	-0.46955947081634436	0.34940335914412896	-0.5138143867130512	0.3722515243332211	-0.5693163256399706
ExuR_UxuR	-0.3145251187670669	0.2303694559782541	0.10562475841344655	0.1537550343520493	0.15891220588785396	-0.2105138468060699	0.17632888190625817	0.04106534994201923	0.08445242459382286	0.28528784648187633	0.07746480629434283	-0.05900572326338234	0.08146984376363794	0.15418895497450094	1.0	-0.2578760333669996	-0.31041534183718	-0.007483883838950611	-0.10750009351737552	0.00930435541590294	-0.18586017282010997	0.2257359817454083	-0.13936083991072207	-0.14186461177820173	-0.19664334966770158	0.19298744373371238	0.2206436489233033	0.08877666803825485	0.10531054003167122	-0.19485280365091834	0.1320290776692976	0.14474245314779485	0.05948453222608761	0.22625469145500568	0.224499058591753	-0.015937854586715546	0.19805483858900985	-0.25785608299355356	0.2646990610855497	-0.04758912205887854	-0.22281823962892305	-0.02461127944238706	0.24585593336575268	0.20846394593448797	0.12960011970224067	0.17978029651242533	0.1799199491265477	0.2007930273444806	0.20586540979313955	0.13053778725420517	0.2214067507076148	-0.249182658137882	-0.13009389144503047	-0.3162209005099814	-0.26162670357485757	0.1202234441825958	0.150069202857891	0.19601990049751244	0.13953540567837505	-0.1927679896258058	-0.19059339892018604	0.21189042257384755	0.07480641903265627	0.0957293731842043	0.03688075911170962	0.1453210139777304	0.11489669447249966	0.04523996558560581	0.19164578111946534	0.12124091322834449	-0.180398758089253	-0.07253706405316775	0.2682452399655856	-0.26465417274529607	-0.013533834586466165	-0.05465155425878128	0.20290776692976223	-0.03586329006596092	0.17844860908490132	0.07300091023578847	0.17608947742490555	-0.04733974239080288	-0.06459681542163867	0.05215276998466315	0.12850284916270777	0.15623885584608288	-0.10845771144278607	0.18981533435578998
FabR	0.4486963677851345	-0.690824075113156	-0.07731019090013591	-0.4661579321437923	-0.4273694185713039	0.3822765869898627	-0.3288395117146099	0.013359268818813202	-0.38998740632676215	-0.3078018429157471	0.31374206660930937	0.41027693612139804	-0.3623361887305328	-0.03985835234853302	-0.2578760333669996	1.0	0.49819324430479184	0.040247384630731055	0.23370116834374494	0.02585817778276537	0.275168019551366	-0.6442698786767915	-0.19339143879599496	0.18009451489420067	0.6494819137395728	-0.6734273494681978	0.05240214965273881	-0.013708400354119129	0.19512213369244005	0.5644733724859412	-0.20906744473123107	-0.05545455678998491	-0.6364243943191311	-0.6373121859374805	-0.5919001483809025	0.14005910298133392	-0.07807329268444743	0.6673973490941284	-0.3996184491078442	-0.08909587401339168	0.4026558934650058	0.061419718450354745	-0.7139166323769623	-0.5087569670444768	-0.2816169777678026	-0.45727502836693723	-0.5582488559707727	0.2460803750670208	-0.4775795209416576	0.06700582301524957	-0.20530679933665008	0.3965510791905136	0.22602027456701454	0.48994875247821046	0.5962493297921421	0.05053678973553286	-0.1806331749772441	-0.4538635145076622	-0.5138393246798588	0.5949575431115102	0.34306412798164565	-0.22537188743001782	0.2671579446127757	-0.2927642489307847	0.2032419356849836	-0.4017032631329568	-0.1862841182558386	0.13784959912218356	0.031364480853875984	0.14525617526403073	0.6773575730370703	0.4681479818950361	-0.5018691006122271	0.5080237908203344	-0.19009962717739623	-0.15181984812778215	-0.5947181386301574	0.40753375977256573	-0.6357111684684348	0.12314118629908104	-0.46777889998628414	0.3173331338295989	-0.12144041696280503	0.17282759136647588	-0.4578585767902343	-0.39062581827703585	0.22341176323894313	-0.5120587538497986
FadP	0.7982967368670433	-0.6435117644858415	0.11198393994937593	-0.8344268631778451	-0.860955872267734	0.6934176236611429	-0.7907056197708201	0.12966994600930187	-0.17202458883527227	-0.7353233830845771	0.33959775059539393	0.714954051796157	-0.8021471589421314	0.434571503385329	-0.31041534183718	0.49819324430479184	1.0	0.38402224466639234	0.5188169428546491	0.3063005773139316	0.7032880709235776	-0.8672202895297947	0.15099190762977094	0.5454905921520219	0.6806443970623075	-0.7521565106796843	0.2788937517924164	-0.46578885023504035	-0.3928103841693787	0.6385341463110512	-0.6558560580555868	-0.43971869973441063	-0.6142196286736742	-0.8276187982393796	-0.8388009825558922	0.23699796755570518	-0.0355540592775471	0.8022219728425541	-0.49503111011359247	0.36094465018267063	0.8231848277409943	0.09979426177383757	-0.8066110550006858	-0.8572002144665145	-0.800112220850634	-0.7614284467387374	-0.8371351263731468	-0.1934463023229716	-0.5112956520654871	-0.3661467100587289	-0.6114365515779498	0.804621005249442	-0.0274891208119802	0.7405104801805509	0.8397985012281949	0.11350515592463746	-0.3394431352011871	-0.8574296437611442	-0.8579084527238494	0.7560817466551952	0.7670843776106934	-0.37751343532961756	0.4992805396576017	-0.6523547675158045	0.41646155188967443	-0.8337186249205102	-0.7106647215052557	0.0064464644197558575	0.18069801369094377	-0.2861457125400566	0.7071135550318582	0.32221598773052035	-0.8508809336774773	0.821005249442013	-0.5452960760109228	0.24410030050250003	-0.8724772129328295	0.1483085824012768	-0.6095961296275515	0.08892629583910024	-0.8544919512712129	-0.21854387211810622	0.0891756755071759	-0.3602613498921433	-0.20741156373520866	-0.8167857454581728	0.4606067407324281	-0.8847018042618985
FadR	0.3267397349094128	-0.22956645344705046	0.12314118629908104	-0.39472063242683825	-0.5624633723612514	0.42023716006434	-0.605082357635382	0.2677464806294343	0.14785471140537912	-0.2935223631217347	0.14836344592825346	0.509011334305914	-0.45701567351213856	0.578134390703126	-0.007483883838950611	0.040247384630731055	0.38402224466639234	1.0	0.45662165363657903	0.5976109427798352	0.587949974438584	-0.42669110587413805	0.09646753700170825	0.5029613835583985	0.3507200837915685	-0.284604546191349	0.38952356014414147	-0.3736131373209142	-0.46119028915572513	0.2948839761094278	-0.32135313407897853	-0.2964750183917505	-0.2818813202159628	-0.38131398147109064	-0.5026770907367922	-0.16043840945647703	-0.12247783638199977	0.29542762378583276	-0.2236262297534882	0.4136535368271425	0.3888302846668911	0.28072918614945325	-0.37034626366912304	-0.5106572401152134	-0.47333507899100985	-0.46465666654197685	-0.545161410990162	-0.08211324330727315	-0.07634259778800234	-0.25725757179017195	-0.29103355403433956	0.310405366650457	-0.0995398945124004	0.21456876020898016	0.3852491926333246	0.20115213406650956	-0.08703101036172521	-0.5860746393346551	-0.5494208157208943	0.39216199703238197	0.4334044065387349	0.0670207857953341	0.4508160949637776	-0.420257110437786	0.4431800895273008	-0.605246948216312	-0.440227434257285	-0.08200850384668137	0.16795471265227746	-0.46700582301524957	0.23148667689123306	0.05022257135375753	-0.5185526004064889	0.32234067756455814	-0.5182184316512675	0.4697140862105513	-0.4431900647140239	-0.014102420229678675	-0.2319106223269617	0.00609733288444993	-0.5511116098704473	-0.28389630793401416	0.20547637751094153	-0.4809212084938715	0.23746680133168743	-0.4108704597314181	0.23938702477587	-0.4769311338046609
FixJ	0.5038242372099403	-0.4055985735482986	0.03644683848925797	-0.5327273407399095	-0.6544894574745321	0.429284654422125	-0.6680557114178481	0.24520255863539445	0.003010012593673238	-0.47704584845197573	0.39826182371351265	0.5891320340652627	-0.5436152570480929	0.4587962443421988	-0.10750009351737552	0.23370116834374494	0.5188169428546491	0.45662165363657903	1.0	0.45230738537887005	0.533500417710944	-0.5818850609109839	0.23378096983752913	0.5298494993703163	0.3581067095599696	-0.4740283544682602	0.4286113293183207	-0.30058978291499894	-0.4672552026833252	0.31547276150575443	-0.30828563947181387	-0.3101110986421277	-0.4505916532625095	-0.5384481103255652	-0.601895285477375	0.06963428471676704	-0.0944126485367648	0.3537924413022606	-0.2752777466053193	0.36259554358533147	0.6160949637776032	0.3001957630394394	-0.5239691267970923	-0.6538809710844274	-0.5364381102008753	-0.6004987593361514	-0.6364393570992157	-0.057684011022581326	-0.04096061048142745	-0.24566141722465368	-0.37272035810920334	0.5110462723974114	-0.030192396413920373	0.46858190251748777	0.47215301936433124	0.24019501490043516	0.06307061185301563	-0.6559009463958404	-0.6190127058940884	0.40414718388009824	0.44679609471439796	-0.11184428733525356	0.3252185189341513	-0.3414182221723463	0.39605730744772377	-0.6583099539894512	-0.49297622164864896	-0.06936994226860684	0.17985012281948654	-0.5239541640170077	0.3125699821693537	0.17500218207209567	-0.6299854112894175	0.4160326188605843	-0.6300702003765632	0.3858826169902368	-0.575500941408247	-0.1661541914487712	-0.36424643698799236	-0.08310078679285278	-0.6501303008765695	-0.12145039214952805	0.22595543585331487	-0.4294043566628013	-0.046332248531777205	-0.5722739685033479	0.3858876045835983	-0.6001995037344605
FnrN_FixK	0.33865509545006794	-0.22474843825982868	0.08842753650294892	-0.4107258195239342	-0.4960685295327872	0.43282584570879934	-0.472267734011646	0.10502624721006497	0.0833002905273133	-0.19085774136834624	0.12687190613349295	0.41725457923415504	-0.43420740906993854	0.5574159278794	0.00930435541590294	0.02585817778276537	0.3063005773139316	0.5976109427798352	0.45230738537887005	1.0	0.5586229254728862	-0.38421676080749134	-0.024366887367672913	0.44712527587625783	0.3045599072307635	-0.29570692901407747	0.3975585730495393	-0.3711941545405803	-0.2897118417935386	0.29478921183555906	-0.40483048417062556	-0.3520018952854774	-0.29307846731256	-0.4154640332173718	-0.40641155126622525	-0.13607401588548484	0.0015237097719422936	0.23264878614446563	-0.10464220252122844	0.28718811955261286	0.3163056895971271	0.243332211124827	-0.3291637052831083	-0.45052182695544835	-0.38086011047519297	-0.43067619296998716	-0.4603423982842679	-0.11906632252272473	-0.06478634396937617	-0.23590069701617228	-0.2902155887230514	0.39189765458422177	-0.21837429394381477	0.17288744248681406	0.44050673948552976	0.12343545430741032	-0.10456738862080575	-0.4981832691180688	-0.4609907854212646	0.46716542600281796	0.2868539507973915	0.07921046397087246	0.40074564520754624	-0.42652152769984664	0.44250177683013503	-0.5307821793289194	-0.5034102669609347	-0.08627788376413671	0.23038940635170013	-0.35975261536926895	0.2373820122445417	0.18312697165800074	-0.4530704871631816	0.28859960847392113	-0.5157196473771494	0.426282123218494	-0.3952443297297971	0.1127669921071335	-0.32572226586366415	-0.025758425915535108	-0.48004339206224517	-0.3754435840845896	0.026576391226823277	-0.3358021920472824	0.1449519320689784	-0.3721717228394369	0.2068230277185501	-0.4742877093230589
FruR	0.7003204528734772	-0.4814748313569995	0.08451227571416102	-0.7600568585643213	-0.8105313033828352	0.7197720669833788	-0.7516278257833638	0.18670806369156723	-0.030536540355864786	-0.5676903702041173	0.20224441701268095	0.7327348221299518	-0.7284504794324119	0.5771568224042694	-0.18586017282010997	0.275168019551366	0.7032880709235776	0.587949974438584	0.533500417710944	0.5586229254728862	1.0	-0.7236574022119977	0.12758014439082782	0.6198107208319306	0.5908377909949002	-0.5785333981720471	0.33484457412187185	-0.5312011371712865	-0.47242733699921446	0.5021234678736642	-0.6345889599620943	-0.43429219815708425	-0.46400827940498013	-0.7418970311350516	-0.7098916445342212	0.0491951271212858	-0.0622326961682814	0.5938453097918927	-0.2958216436613923	0.35024626242222473	0.6863801294280477	0.11904637214927867	-0.6666043217496478	-0.7930049003104777	-0.7315178493497425	-0.6534670008354219	-0.7315677252833577	-0.24407536253569245	-0.3458671554508161	-0.4103417748350977	-0.610553747552962	0.6769136772278956	-0.20442898290502376	0.5065275128118805	0.7404207035000436	0.10851257496976272	-0.34498435142582823	-0.8148455716405442	-0.7819523934213644	0.6911682190551004	0.607132258506964	-0.175131859499495	0.5430267210314343	-0.5954114141074078	0.4757640369580668	-0.7901270589408845	-0.7345752440803501	-0.11160987044726244	0.09005349193880223	-0.3888252970735296	0.5913116123642439	0.2581453634085213	-0.7625107544981857	0.6430828314567514	-0.6027731019090014	0.4324767141734934	-0.735283482337685	0.08526041471838801	-0.4552550530555244	0.14676741605256924	-0.7930946769909849	-0.3718924176111922	0.09847254953303657	-0.4970810109851744	0.042162620481552136	-0.695916407935261	0.3228244741206249	-0.7900173318869312
FUR	-0.8191049763712764	0.8167358695245577	-0.11688175663038193	0.8658985772889937	0.9252409631042781	-0.7541914487711817	0.8349355977007195	-0.23660394768014564	0.24369630544021745	0.6292472474719136	-0.5079838900734424	-0.8220975323881844	0.8496888988640756	-0.4772054514395441	0.2257359817454083	-0.6442698786767915	-0.8672202895297947	-0.42669110587413805	-0.5818850609109839	-0.38421676080749134	-0.7236574022119977	1.0	-0.009269442262372349	-0.5691317846855946	-0.820062594296687	0.9012805645955685	-0.35515904188331526	0.36597214429107594	0.22804024987842741	-0.7449544258656592	0.5977505953939576	0.42550904624745944	0.7563510766967169	0.9101634683724236	0.9522587563435954	-0.19594009900372822	0.060901008740757365	-0.8644870883676854	0.46661180313969003	-0.2445741218718438	-0.8266561927206075	-0.13879225426750957	0.9538996745595332	0.9409119814461527	0.7506003815508921	0.8151248768687889	0.9552862255140339	-0.06723525230987917	0.5190463721492786	0.14663773862516988	0.5733712390428808	-0.8077133131335802	-0.03946932006633499	-0.6770333794685719	-0.9012606142221224	-0.22329206099826682	0.2555817404207035	0.9279442387062182	0.9452312372972231	-0.8551553011882941	-0.7292534819636155	0.2508385391339044	-0.5727527774660532	0.6460604246935747	-0.5727278394992457	0.8993703163381089	0.6865746455691467	-0.1532712377959825	-0.21052382199279293	0.23734709909101112	-0.8152745046696342	-0.5174104415267023	0.915415404182097	-0.8074439830920586	0.5722191049763713	-0.2433770994650806	0.9643387074651804	-0.26638985523510267	0.7734884474868764	-0.1577201710744523	0.9294006159677801	0.05707552463247671	-0.12251773712889188	0.2760258856095463	0.2447736256063043	0.8343320989039763	-0.4920285789099615	0.9490168206586117
GguR	0.10027805832990436	0.21692290427561442	-0.0526216037606454	-0.018157333632588934	-0.15106173393683214	-0.13588448733774736	-0.2844798563573112	0.12566989613336824	0.14211399144627737	-0.2720008977668051	0.011593660768837517	-0.0033441813488946245	-0.06214790708113568	0.1059439643885834	-0.13936083991072207	-0.19339143879599496	0.15099190762977094	0.09646753700170825	0.23378096983752913	-0.024366887367672913	0.12758014439082782	-0.009269442262372349	1.0	0.12573972244042944	-0.21608000099751867	0.15567525779623187	0.1266674148056709	-0.15167022032693675	-0.4406015037593985	-0.16983503534956795	0.0476489731792167	-0.14058778787765433	0.24921757129141262	-0.029219815708425294	-0.0899687028516565	0.17218419182284067	-0.16946595344081597	-0.08043741193780471	-0.08841257372286437	0.4764124240950635	0.19528672427337	0.09975934862030698	0.06603324230975449	-0.17634883227970424	-0.11912118604970137	-0.1080138156336114	-0.08403346675145576	-0.1963091809124802	0.16731630070200376	-0.3456876020898016	-0.16037357074277733	0.12015860546889612	-0.0009650993154528111	0.12042793551041783	-0.03390316587488622	0.1010860484544695	0.06035237347099091	-0.15242833451788676	-0.03742939438147608	-0.1514358034389456	0.12839312210875448	-0.13372984700557364	-0.19470816344343445	0.08828788388882654	0.002975099440142645	-0.15724634970510853	-0.17860322447910823	-0.2147383383832716	0.01409743263631716	-0.4605020012718363	-0.18158081771593163	-0.27814062519482785	-0.11893165750196387	0.0715794461277572	-0.3089789149490642	0.19558099228169928	-0.019763338694996198	-0.36343844686342724	0.24783102033691193	-0.32071970972206637	-0.17789498622177333	-0.18719684784099552	0.323233456776269	-0.27078392498659587	0.13809399119689772	-0.1562538186261674	0.09511589920073817	-0.09019813214628611
GlcC	0.490352747540493	-0.3654683973615631	0.16113667252708885	-0.5726280876320153	-0.6485691841544159	0.5174902430204865	-0.6300502500031172	0.20574071995910173	0.0008104839212459008	-0.5625232234815896	0.19916707190862729	0.5826082619484033	-0.5055599196997469	0.4923078841382062	-0.14186461177820173	0.18009451489420067	0.5454905921520219	0.5029613835583985	0.5298494993703163	0.44712527587625783	0.6198107208319306	-0.5691317846855946	0.12573972244042944	1.0	0.43466626765919775	-0.4636990486165663	0.23593062257634134	-0.4725969151735059	-0.4774199179540892	0.4031845783613262	-0.37089988653225103	-0.3984713026346962	-0.4157333632588935	-0.540273569495879	-0.5797154577987257	-0.05075125625007793	-0.04530480429930548	0.35915909175924887	-0.07456202695794212	0.3260564346188855	0.5886731754760034	0.18254342323470368	-0.5418646117782018	-0.6444195064776369	-0.5478696741854636	-0.48594870260227685	-0.6193468746493098	-0.0363071858751356	-0.1724186087108318	-0.2956071771468472	-0.45193331587675656	0.582857641616479	-0.08624795820396763	0.402910260726443	0.5937904462649161	0.021803264379855112	-0.08800359106722029	-0.6579358844873378	-0.5889973690445018	0.522926719784536	0.45229242259878555	-0.05123505280614472	0.4218730906869163	-0.39856107931520346	0.40659110462723974	-0.662923477848851	-0.6096609683412512	-0.07472162994551054	0.15088716816917916	-0.46862180326437985	0.31910871706629756	0.1574907417798227	-0.6319305727004078	0.41025199815459046	-0.4367610568710333	0.44378857591740545	-0.560642900784299	0.02764373620618711	-0.4026110051247522	0.003289317821917979	-0.5950323570119328	-0.2830035287223033	0.1259541889549745	-0.5514457786256687	0.07717053828601354	-0.5987032257260065	0.25228992880210477	-0.629212334318383
GntR	0.6314916644845946	-0.7976084489831544	0.1402785570892405	-0.7133530343271113	-0.7104003790570955	0.6963303781842667	-0.5717153580468585	0.1261786306562426	-0.2574919886781631	-0.3418022668611828	0.3596279255352311	0.6634571503385329	-0.6863701542413247	0.2694472499657103	-0.19664334966770158	0.6494819137395728	0.6806443970623075	0.3507200837915685	0.3581067095599696	0.3045599072307635	0.5908377909949002	-0.820062594296687	-0.21608000099751867	0.43466626765919775	1.0	-0.8036234865771393	0.23381089539769823	-0.32577214179727926	-0.026277135625132484	0.7435928128779661	-0.5443933216124889	-0.29746754947069165	-0.712495168268931	-0.7804860409730795	-0.7747702589807853	0.08854723874362523	0.036930635045324754	0.7934088953727603	-0.4081222957892243	0.029404356662801282	0.5891070960984551	0.15266275140587787	-0.8329255975760296	-0.7146996845347199	-0.5871968478409956	-0.6528435516652328	-0.7731891918851856	0.1209067444731231	-0.5048965697826656	-0.030536540355864786	-0.49734036583997304	0.6611229566453447	-0.024965398571054502	0.5030361974588212	0.7913490193144553	0.16709185900073567	-0.3782067108068679	-0.7235027868177908	-0.786351450766219	0.8423671118093742	0.5743089065948453	-0.26351201386550954	0.5534308407835509	-0.5989476178007207	0.4657838626416788	-0.6828688637015424	-0.530847018042619	0.14952056758812454	0.08484644446938241	-0.0425616279504732	0.787488622052644	0.5720046384618263	-0.738665070636791	0.7152084190575942	-0.36680507238244864	0.1124278357585506	-0.799927679896258	0.4487412561253881	-0.7710594895198194	0.29711841793538574	-0.7100811730819586	0.006705819274554546	-0.082996047332261	-0.11317098716941608	-0.35566777640618963	-0.606015037593985	0.31117345602813	-0.769538273544558
GulR	-0.7314031347024277	0.8383072108131024	-0.13001408995124628	0.7715831868227784	0.78599234404419	-0.7090836544096559	0.6513921619970324	-0.16632376962306264	0.3199466327510318	0.4995598448858465	-0.4743974363770122	-0.7324305789348995	0.7415478995997457	-0.3331737303457649	0.19298744373371238	-0.6734273494681978	-0.7521565106796843	-0.284604546191349	-0.4740283544682602	-0.29570692901407747	-0.5785333981720471	0.9012805645955685	0.15567525779623187	-0.4636990486165663	-0.8036234865771393	1.0	-0.22224965398571053	0.2682402523722241	0.06522026459182782	-0.7710395391463734	0.520856868539508	0.3515629870696642	0.7441863364879862	0.8353695183231711	0.8228955473260265	-0.1723836955573012	0.029070187907579894	-0.8215189715582488	0.3911694659534408	-0.07115051309866706	-0.6829935535355802	-0.11467225277123157	0.8906021272085687	0.7910447761194029	0.6437362061871096	0.7107943989326551	0.8364468384892579	-0.14470753999426428	0.5573760271325079	0.036915672265240215	0.48659708973927357	-0.7323856905946459	-0.05848701355378496	-0.6036658811207122	-0.8371451015598699	-0.1892666990860235	0.18732153767503334	0.7783762889811594	0.8251748774922381	-0.8385316525143705	-0.59377049589147	0.21993541066596842	-0.4848364692826594	0.5914562525717278	-0.4743675108168431	0.7511190912604895	0.5527275901195775	-0.19202982580830186	-0.20552625344455666	0.08102594795446327	-0.7963864886095836	-0.5910871706629759	0.7788750483173107	-0.7248394618386763	0.39401239416950334	-0.11611366725270889	0.8785620768338758	-0.3379119440392025	0.7954388458708962	-0.1865434731106373	0.7759323682340179	-0.03472113118617439	-0.014162271350016834	0.13995436352074214	0.3317373034576491	0.7037718674796444	-0.3653536827142483	0.8333445554183967
