	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
LiuR	-0.0068128866579725625	0.2548524028217438	0.0013720791170485466	0.08814556772857039	0.02367408267415295	0.00511053117076359	-0.008892561236260652	-0.1338913074775674	-0.14453549734363869	-0.06348012357093545	-0.16528727482815295	-0.15279142801278617	0.18688286400134868	-0.026611642153958646	-0.013642789046614614	0.2764069529435432	0.1567741636010977	-0.13543085483237904	-0.060414788153079435	0.05310998083498011	0.06305545501751637	-0.11897027160039592	0.10877013278858093	0.1033466608913141	-0.13139063442677176	0.05063876251995764	0.057340485224688875	0.10631609788649929	-0.09962610907985144	-0.05914954313327792	0.0861643506539155
LldR	-0.12092381306108538	0.25035142185356635	0.048618418307985405	0.09971193585290693	-0.12344807136133505	0.01710231723767099	0.016455016995822826	-0.19236385381316157	-0.19507815698205205	-0.18503626678245302	-0.1722960306721761	-0.14439837051247442	0.19839115742555408	0.010871087119618057	-0.004503764094906511	0.12941128814155337	0.10082943076680577	-0.11573519136579592	0.01638112415095935	0.09704727450323528	-0.06196282459860275	-0.008978982281264201	0.48370330494377006	-0.045334390882472195	-0.20135527326216865	-0.06081038056897857	0.10343781383582829	0.17065803791965195	-0.2727411245044874	-0.06112659635581488	-0.20552782808863912
LtbR	-0.12323340365631234	0.1927136024884163	0.03460327908367365	0.17353417090088327	0.04594410804179245	-0.06972108783624051	0.050816075143866817	-0.03633148746126998	-0.050921723351100956	-0.07441737526457423	0.04604405722421759	0.06598320018264954	-0.051978545828359715	0.16324891184107293	-0.11444163187728866	0.2892913579620197	-0.04621483193129723	-0.03945961303730989	-0.023950267434925277	-0.13072361678831385	0.07758497500917538	-0.043728389885569506	0.37109164375195974	0.09235954200020999	-0.1476816638182658	-0.0818705589083611	-0.039852848250663375	0.05777791967787381	-0.08179889591391568	-0.09292150145923715	0.053169316865612375
MerR	-0.054306088546676345	0.26194689445078156	0.2755630855092685	-0.15874962639265358	-0.06285566395755897	0.08665884828791412	0.02633508078296568	-0.07274776834467638	-0.04415344100745592	-0.1420426385421348	-0.08267424333479273	-0.007544712003179971	0.12365678668437736	-0.022229121030708367	-0.013951806437068053	-0.11685101909838444	0.009580480563924302	-0.03435766554200381	0.06057461563496589	-0.003678846038105928	0.17611559299626198	-0.12095136838350588	0.4477026959077917	-0.15474548977957617	-0.30885212585347005	-0.19939720251024118	0.09123099489307805	0.005834396257243504	0.0392878491336073	0.019284371596876914	-0.06525409587636108
MetJ	-0.1987035930763605	0.07235292140786828	0.1683925815019631	-0.12186040998897214	-0.10692839412664021	0.27772086533692425	-0.10567284950103734	0.04715511840456431	0.011798358057400394	-0.11703646164833331	0.019694909980912216	-0.001966724465345071	0.07027708005542709	-0.07368722321953874	0.04424866037769463	0.05964101945659566	0.14702082421354296	0.056331158339665253	0.10283347894270506	0.2506293254227418	-0.029708046021620076	-0.028357168140912232	-0.019646673833658916	-0.1985217844185315	-0.2126335735865572	-0.026963160017263215	0.10431515881735999	0.06801472753020248	0.1520294424558533	-0.31580994426885484	0.17691770132112453
MetR	-0.35174033387670045	0.18288190255689785	0.26192804928359853	-0.18485833840065136	-0.28700607831471114	0.21251002405773858	-0.3005282635590434	-0.11225402128770066	0.01926740950147441	-0.05923111931585275	-0.03997388294882636	0.03856726974528773	0.062212003122995525	-0.00820505343630747	-0.054577731024553204	-0.07293059444420666	0.009334376476043679	0.028207038590205576	0.11641881490305361	0.3034852558009072	0.06066974168178316	-0.04999626671348801	0.1050383623397295	-0.0785300265199365	-0.3295328639829694	-0.06901040745431263	0.2037772213859242	0.16706963755137846	-0.21888442200779126	0.05522784739677018	-0.046694002830682035
MntR	-0.24936972976171828	0.20058452492298412	0.16375486137829057	-0.02657507704041143	-0.19179422806973767	0.09806193824716893	-0.13624008407349816	-0.16902571133220573	-0.08265334624739404	-0.1680496919938002	-0.06286711164458757	-0.04546065638045124	0.08956071492807094	-0.03380628099796119	-0.1225023833814571	-0.14675256282050916	0.09460358330553997	-0.027021786925426054	0.048079446230171206	0.18621532065593224	0.09971525938864559	-0.13147866547642853	0.0808916123765733	-0.10161920636045842	-0.2820921784428596	-0.1234013249281289	0.12966798097824458	0.14524582778629985	-0.268826404453585	-0.020127050019597584	-0.15736806649360321
ModE	-0.21662059267134498	0.26661243239565346	0.15721430856019766	-0.06126129840147588	-0.24961414619512973	0.1368787981328599	-0.21684749892841837	-0.15891284878034895	-0.12187895898991165	-0.16268650440071805	-0.09170809093287498	0.002001492723424241	0.17276926910507745	-0.04103744085132415	-0.12795292416200818	-0.10218386621571621	0.06795109655018237	-0.08091903341025601	0.004339196858977	0.12427220086093153	0.0873069211576144	-0.0719674135227809	0.03786649426040405	-0.05950262293742326	-0.2525000731169944	-0.07839433238291318	0.15614164034020495	0.18830533394206203	-0.24824482238955925	-0.16876255950409763	-0.05312602441265678
NadQ	-0.08169437962926242	0.1603306436380684	0.11851565143627944	0.0805162480546652	-0.0903165101434579	0.12611539370790475	0.05368789378673853	0.02816388577018959	-0.07636886890546866	-0.1774573021556092	-0.09256505671293021	0.0018821217040190896	0.10751272551628258	0.14265106256179663	0.052197639634252245	-0.18483853991915042	0.06927830073839573	-0.05261200445326862	0.07001397900548374	0.14765949964501265	0.04801987462130791	-0.09924262673506434	0.16079540316374477	-0.027601166879039556	-0.18012905226810777	-0.08828294691561543	0.10132110634000362	0.12906037648699972	-0.19338013808334928	-0.022428210327796343	-0.042092633545115485
NagC	-0.257799213951222	0.20185926206639174	0.15072706286996307	0.022429323796469024	-0.1203298067761231	0.07904056440659896	-0.05729530106445106	-0.11736157800932895	-0.041297993961223946	-0.16593777950849614	-0.04540898436935523	-0.02510152339122504	0.06043070936740603	0.02042741790226103	-0.029941812683509855	0.00696892346911308	0.08560027542390714	-0.040176617130818486	0.06103024323258249	0.19111556312103217	0.05595089271468549	-0.07706255069817416	0.24201628940345202	-0.0173084169660245	-0.289596988826366	-0.10722059888260778	0.06722446569210626	0.22405431821875477	-0.21005872081518795	-0.04424061719283527	-0.10709315933987948
NagQ	-0.11031684732194219	0.13208362739210397	0.04866709003342125	-0.07412369752749234	-0.16489919602228445	-0.03937774357880879	-0.045057323023160914	-0.1525982327553671	-0.09136931779899293	-0.1439908856783542	-0.06825885467743507	-0.08536418617791508	0.06966284082936174	0.04821990602553989	-0.10052269963069438	0.0327377335060661	-0.054995474209609506	-0.07232473944588765	0.06568193860091957	0.2431250657752907	0.09804263116841389	-0.10860713318629972	0.02974440563643333	-0.02842114325357154	-0.14175344854704577	-0.09694285451496736	0.09266875847514763	0.12468522842582691	-0.33374746541750233	0.01144098012386143	-0.24225219746726032
NagR	-0.23765953760679182	0.13202800249857344	0.25100935887749093	0.02515536912405825	-0.21992776439801096	0.13189342282750277	-0.14428117627353898	-0.04744690753368077	-0.19083114709582233	-0.2342523256985479	-0.19807131690205163	0.031976366955413	0.05296016964812829	-0.010043277574115226	-0.03133567835959771	0.21474008364127514	0.04735745805360013	-0.17597572916768664	-0.07235891056808649	0.18546904743903891	-0.005272557916231338	0.029399327026189158	-0.10745303733604514	-0.01922781088919747	-0.34861660240425113	-0.1478150949358879	0.07040790100688576	0.17209911042644774	-0.2250846822081726	-0.08981007343688391	-0.12365561491346445
NarP	-0.0024857359893436207	-0.058169732409535616	-0.3151169743801308	0.1829001205849918	0.10036075890482951	-0.2069707181628973	0.10986973534228671	-0.14463762677126674	0.07162558481644403	0.09323574299875158	0.07699429454853379	-0.12489917243973972	-0.09164217464507728	-0.09505201369538385	-0.31693349551952327	0.42842672536280063	-0.00939004287687382	-0.037952441167281616	0.0659037886877172	0.08600218661392853	-0.030536144865428303	-0.058380795597183746	0.15333186226604192	0.23773387321370637	0.26512507677284414	0.19753173766517382	0.04998547421211251	0.09180021347345087	-0.0671362768011046	-0.020127050019597584	0.07748730615438612
NiaR	-0.18740595197607568	0.13276966774564697	0.15963398862472244	-0.22320333515413235	-0.20653682978812893	0.12097473242139517	-0.07889440022583884	0.13778931097166164	0.09660388841038238	0.10757849291757517	0.11400705466806217	0.16934691356815113	0.02821328248931079	0.011358033911090309	0.1521088793221345	-0.22365382296223374	-0.0010488721840626607	0.1676740899353626	-0.07059603729772695	0.13466506305822348	-0.05352738915393722	0.017982837089623317	-0.12457527821901045	-0.10120851251366185	-0.19310909589316091	-0.014357711727901552	0.18858923315203685	0.12350640514999756	-0.0986884515826293	0.023011603081987575	-0.02799784778999968
NifA	-0.09698889878420747	-0.004345694807071451	-0.18021285767923942	-0.054183371638822184	0.005853032921032946	-0.15251401050382188	0.12793196312245353	-0.09538262420673613	0.10506050057961609	0.08939590211638056	0.19607173008192275	-0.0778194741747351	0.011247531488611616	-0.09254423771930174	-0.1828856964436781	-0.10153559426510105	0.0034952640100188665	0.08305297416474587	0.12104426993854366	0.060786457378637394	-0.004776355831251013	-0.06108941379781996	0.34804247333258337	-0.1720397935549891	0.2343590270277355	0.0141313089148466	0.13317993754161528	0.008415344134279572	0.08162308513318652	0.019867764351068146	0.008244119969973398
NikR	-0.1610698978530812	0.028820647960497863	0.10396048782975094	-0.054639430261679736	-0.08795056880158672	0.06022314827261729	-0.15653930742811242	-0.14586713139224466	-0.0494902590676624	-0.12352012740053357	-0.1159428791533655	0.039055184300332085	0.0021057974976617525	0.023787350763419576	-0.044340708111021185	0.12430614653045889	-0.03872330630378823	-0.1638061698935101	0.023678322167237878	0.13778206673991217	0.06573363183380092	-0.011642829933129564	-0.06706211012494748	-0.020435900005547517	-0.08692085805424905	-0.050902899135188424	0.1302052098435878	0.0776595272175772	-0.32532026866121844	0.2596421863236655	-0.09667823208598961
NmlR	-0.14021521027069064	0.12205955803712581	0.34265590017197345	-0.09138178032918672	-0.11222189973298793	0.2169901404990474	-0.21018689498828433	-0.13235006233402916	-0.22317376084480262	-0.12535506775661742	-0.1720358803460879	0.00839885220999159	0.14389307182839048	-0.1710644078442026	-0.03084914034058591	-0.09942871042560174	0.10314691092768165	-0.07681211200390063	0.03730182588445483	0.1331138895959411	-0.05423883121617722	0.056269118046825495	0.001426853406913776	-0.17227971779538573	-0.27931035186423525	-0.2010810734323374	0.07347796428293576	0.05480489621790772	0.12273936638637697	-0.03166526226915755	0.12272173485685081
NnrR	0.002125333242170723	0.2248949210997161	-0.051246691481520966	0.08184062168262442	0.08764041882940167	-0.02062754077995281	0.09265393832001892	0.06229323818009347	0.12745767955097795	-0.031883268965916804	0.06647605979571303	-0.052526725364074635	0.08356319040941405	0.01822398367084908	-0.1229889214004689	0.03646529722210333	-0.039924528637491276	0.07135897883014138	0.028914461312622437	-0.12247308392396937	0.010247723192126785	-0.08951249413553372	0.20206439400986628	0.00100768180966581	-0.04077246358978382	0.029406423708147906	-0.08843405516487639	-0.10352223479224294	0.11006926945516293	-0.22787969192880936	0.2249785087379762
NorR	-0.13223767807924938	0.13954779279272989	0.13753007217321572	0.07416749976810579	-0.1613848615401605	0.07065280372315523	-0.2495912697354767	-0.11791522917739608	-0.14801191060341803	-0.12814052610161608	-0.07321446334007589	0.02897007157350073	0.09533108682727726	-0.17831991503713918	-0.11757782964848633	-0.4187026461035731	0.042866058449778734	0.0162716031016645	0.046280790687747535	-0.02013472009899609	0.026413724232263944	0.03325332509954619	-0.049061805606958296	-0.04555032269882915	-0.20321209149191058	-0.14161967629114458	0.007565006947950325	0.18872986611298295	-0.13910148971290318	0.05960329305320444	-0.23250521091611395
NrdR	-0.05114821881662442	0.2525972769298609	-0.14318294542740728	0.02492605151143496	-0.011892574946960964	-0.14256643690521992	0.16706427084032122	0.051536943189672176	0.11517551649185791	0.003392908582947514	0.0929680346690276	-0.00844752777130243	0.1086311044844959	0.20439591572047835	0.0768335579752956	-0.09732182658610243	0.020198114069631234	0.148958819821128	0.01092552040358145	0.10537964092818834	0.16898967100103127	-0.15710358651596437	0.24947983030115484	0.013217003007731527	0.008330516365523509	0.05956516509717633	-0.010532004734246238	-0.02992497412760631	-0.1118390979811697	-0.08562909203184672	0.05320642468243146
NrtR	-0.16998957613279117	0.26199788393651785	0.08073016858958611	0.06551011574097931	-0.18469849965204432	0.012582799875771215	-0.136829562637035	-0.2445217841237739	-0.16589773262575488	-0.2215934404289608	-0.11648613424607909	-0.09289614981979935	0.13489388769556523	0.003968616350498865	-0.1650810348830842	-0.09845630249967899	0.081214349000606	-0.10649705699093005	0.044491677084540965	0.08628921477427212	0.02785303888935919	-0.06170376521706435	0.19767407583474697	0.01564447179292087	-0.2394588157041476	-0.0851769833240178	0.11311308668649363	0.19498489975058847	-0.3228354762935798	-0.024016335047539146	-0.1632496554594282
NsrR	-0.19261151191273373	0.2794617828012023	0.0500692992662158	-0.0559972997206963	-0.17542543460529503	-0.038548006545188224	-0.06766911612703502	-0.2303338494610086	-0.07159316489364838	-0.1281279364593788	-0.020656445990081332	-0.13311143499803976	0.1878459447501417	0.026453384446730163	-0.15995266116917606	0.023499858209799922	0.07083695996163969	-0.02040047361292319	-0.004866389000721868	0.10329960281301756	0.06417273123535287	-0.1234672244991565	0.2652849757315843	-0.1108054821295267	-0.13406227618736746	-0.09693342106442339	0.07018631020391447	0.17465539129661073	-0.27824986230066745	0.017274907665773772	-0.21039513672807578
NtrC	0.08294362130595818	0.21482217996289873	-0.22483324139785196	0.17972832304410113	0.19881870581814529	-0.2239061609133597	0.20941100012687688	0.014679237726320368	0.09178080143447614	0.009165259548741337	0.08201366554600016	-0.13149355205542237	0.08730077815292486	0.12176104520763695	-0.18873072750991446	0.35889955865932366	-0.1120740437344943	0.09620536558070461	-0.04970634686668705	-0.0908706727719266	-0.032930073467469144	-0.09990672320849857	0.3170907301979922	-0.003673663516190621	0.1451011625861629	0.017034453319749166	-0.0253966249940301	-0.081599756999672	-0.06897642963940302	-0.09762105420133321	-0.046378586387719814
PaaR	-0.11880659177785424	0.15351195877278614	0.18928202251878498	-0.11846444804023622	-0.20738974221163786	0.17714422127557003	-0.22372978711466884	-0.22715409613089332	-0.22801430470221418	-0.10305566394383159	-0.1185851903085358	-0.030193914257887526	0.1943418143012667	-0.056887558913746	0.04259180117781661	-0.026011912018433708	0.03146909533244983	-0.08544542659920824	-0.034188768214875404	0.07229689730662885	0.10055814571180753	-0.05690212386139107	-0.45758091180181015	0.018983652691617378	-0.20677609424789878	-0.06517806817083036	0.003165398854072539	0.09084339325947924	-0.13900772396318095	-0.06884034499456565	-0.0283998491388731
PdhR	-0.27780098699367933	0.0029562313207571393	0.22310887169669635	-0.08014779391303452	-0.3392747310595746	0.12218689015486879	-0.20278566413498864	-0.2223208710691181	-0.12890660071592186	-0.1252291713342446	-0.10821233367911727	-0.08273686480906577	0.03406593926597114	-0.031188941993797827	-0.10460567408753663	0.24334508346216954	0.034023890149496305	-0.10271937215812456	-0.01767882788448518	0.11149395144172031	0.06259211399776654	0.0008854619645789627	0.045330035158106886	-0.12707799090466226	-0.31602638178289055	-0.11401268327425634	0.11581469083667276	0.19489402130421396	-0.1892544450955719	-0.1147014976157099	-0.16331768645692987
PdxR	-0.1812246392641135	0.19427689376701346	0.026451923923775444	-0.09269842414997888	-0.16890390275772804	0.03172932958174764	0.005259962566943978	-0.1272774205509276	-0.04047752053047258	-0.028033985851867817	0.039956029495075214	-0.10441139689562058	0.1603372989579021	0.1318651911306862	0.027857589007472826	0.009156841302439279	-0.0021739194429455143	0.03664281124138326	-0.03453704899629961	0.11428972786310956	-0.020758334906097454	-0.1342817992800254	0.15069767136097034	-0.054100093571315816	-0.07620164365837621	-0.05469278789122288	0.09846876891105914	0.07378421061146419	-0.09329692097360205	-0.043592403021511676	-0.02289552297737548
PhnF	-0.2124985586787598	0.20969078353470877	0.3134041931850314	-0.08009368526286498	-0.33357677312463424	0.22020710978023558	-0.2989815121145493	-0.3475881887305768	-0.2918067374031869	-0.31681519949064363	-0.26591954214321023	-0.0712656575268115	0.21471485459372458	-0.08981733568705713	-0.23783161840153755	0.031036019635701274	0.06874507521465438	-0.22761709542634156	0.08997810133246478	0.1165212191352276	0.036010798332827124	-0.05534386003889467	0.27230948481177525	-0.07845381529063404	-0.369842823398312	-0.223421842683062	0.09332322433508611	0.17120071207085974	-0.26820520636167533	-0.1193362289406736	-0.1791689088748157
