	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
AcnR	-0.035860797679539196	-0.04443300980224204	-0.01867673917591645	-0.03471242539338036	0.2431262563587428	-0.053372613103686156	0.2593443489021063	0.19961651029031144	0.1498454461164567	0.3295308027623139	0.11673774444760832	0.10131113579270272	-0.1005194216419364	0.08782756313541125	0.33729553859666	0.5764705882352941	0.13718214707025628	0.05692084175395683	-0.039766779569015864	0.017553651261856658	0.09651103164716025	-0.1491372513270361	0.19086946013652192	0.23194532418681812	-0.023797320908561445	-0.10933631776219944	-0.3489708132182888	0.09530116387391437	-0.35794386540488843	0.2599155182731448
AgaR	-0.1115009570234679	-0.029160222900249708	0.3257261762726815	-0.22455236028214867	-0.1924167587885587	-0.14754228135549136	-0.20070700557620633	-0.06549928401564732	0.051103693319286006	0.005944185844641513	0.1363415818008854	-0.05994972651624011	-0.17710080042534584	-0.021674844308233063	-0.3205763539128471	-0.08235294117647059	-0.23644999961011498	0.10186484695664724	-0.01348686616543299	-0.030354313874349052	0.008250814933178145	0.08660462782452433	-0.1455108809975242	-0.36206987057430523	-0.36236458940011645	0.09437379189474213	0.10968609167520654	0.03789308360648938	0.08219355692383168	-0.1885942943468633
AmtR	0.1517496416470819	0.22004461395447303	-0.034158698565459056	-0.03711340206185567	-0.06934670809553276	0.11577542677168916	0.0977004546245223	-0.0691476665060963	-0.0853484362651993	0.05546449880036824	-0.09507392939589743	-0.11647246177987748	0.2552147116005958	0.029879832689898574	0.2533578493418676	0.1588235294117647	-0.06610858996468544	0.04093526334669954	-0.11920296061199033	-0.15362595509479268	-0.06050803784953658	0.09633548488345964	0.1367571644533648	-0.08647907138359459	0.10816540477577169	-0.13791840480003495	0.08114410476252142	-0.057150224455688896	-0.16454916739049427	-0.01687787201654719
AraR	0.02139660334584931	-0.2033129677334455	-0.15641981102736202	0.14919967444384155	-0.21009270542151987	0.08930116312602134	-0.2586757523139653	-0.13714635365937228	-0.1411607817395484	-0.20179636797580786	-0.1329962461170652	-0.2772582955983605	-0.022982330776530495	-0.17374062898176723	-0.2570489203677298	-0.03529411764705882	-0.14982024524705545	-0.15229926451651615	0.27045548675970726	0.05231288138448017	-0.1821302453802825	0.1224901299540614	-0.055993500236559315	-0.07834628723437664	0.12921374490390217	0.03685013736985295	0.16552169465807645	-0.15016584818012432	0.251085759262194	-0.2508921341499706
ArgR	-0.13290886935628649	-0.05625655567860856	0.14120926655772373	-0.0029028757460661963	-0.2701208082543783	-0.12400834600878706	-0.2673532825004764	-0.194968366544811	-0.07988244844883238	-0.19008282528195547	0.03684125404471699	-0.1281841761101419	-0.10578997584560924	0.021743219211413607	-0.35633873096342317	-0.18823529411764706	-0.16782218741749616	-0.057826307060238134	0.07958224818556037	-0.03721974192343077	0.03332488070462058	0.07082165235088533	-0.1251962014858622	-0.2574495113122486	-0.15927781013395456	0.21937124847287945	0.2455743276457342	-0.2541872267782045	0.37418163039654445	-0.30864426639274
BioQ	0.04427468398467233	0.2621875538954389	0.05934374134158133	-0.07022517634291915	-0.0637148325848388	0.06759927848867125	0.20113376935587082	-0.056628268103287756	-0.17735648720425531	-0.19510915890058614	-0.22702316205466777	-0.15030693152298327	0.1779943063954964	-0.02639271262769073	0.2790586401886119	-0.14705882352941177	0.036812134805676695	-0.04864818145565941	-0.07831633294981576	0.014937107005388453	0.056079564467111126	0.11361962306192219	-0.001974391156666695	-0.09708948512732471	-0.04566103669190449	-0.15084613567191785	-0.022184163824104215	-0.00781771938308952	-0.1879172882667098	0.13374894108825558
BirA	-0.14795547651889351	-0.20325642279859918	0.09290871976974968	0.054761258817145955	-0.19409614335349457	-0.06565413822935692	-0.3164453426212141	-0.13440074066042498	-0.06781446932414274	-0.22780218104611447	0.02936745065949021	-0.1108060505008215	-0.17632605157781026	-0.15360421999509644	-0.41871783130049445	-0.07058823529411765	-0.14010024615094577	-0.10045725998051903	0.16645568123853444	0.031584569774752685	-0.10612255069225683	0.0749097990055234	-0.18583738356023866	-0.17747946682949106	-0.10279557367501456	0.21422999978406138	0.141147765585652	-0.12216505116932842	0.37901082597290525	-0.21103215425013674
CadR-PbrR	0.24310363838480428	0.15360431551004136	-0.31163521834764857	0.28100922409115575	-0.15095801255923336	0.2682993028029245	-0.06778431367004205	-0.12491793054721302	-0.2296126478342211	-0.07760222034677211	-0.3449441168331947	-0.26473790181409906	0.25536174422859526	-0.21124426337629668	0.002378690216666755	0.2	0.027207600061680635	-0.10878754079830708	0.0598023226270508	0.11650223314407634	-0.06448500486755274	0.24598894631057341	0.18428233211826225	-0.05099437634354728	0.42029120559114735	-0.044792620502578484	0.1943501929116633	-0.038736975353989296	-0.12497569223118886	-0.004118967666918442
CblR	0.20291715318952122	-0.28331274155402586	-0.01147293484345579	-0.13209441128594682	0.06781999485468199	0.025496039038512646	-0.10670517037544289	0.038199833028831794	-0.009162115119904208	0.03835311087259506	0.009329485774725005	0.001820942546762505	-0.10302463141900407	0.07869951356080837	-0.095585068936402	0.24411764705882352	-0.2763166913671609	0.13177812807506795	0.009993427005253146	-0.08515771330110974	-0.20841657481507045	0.12744456022492176	0.16606435118005156	0.08824280770511174	0.016377402446126964	-0.27998779139104174	-0.0010437198847133902	-0.01726461866760249	0.2375704937900971	-0.10790334667376285
CcpA	-0.1383258741145644	-0.039632344833789065	0.05443565487331143	0.05406945198046663	-0.07027969952049712	-0.2068916771745707	-0.13039056014682168	-0.19840038279349512	-0.0756512470367652	-0.09657116635099576	0.13047660397352634	0.051489695305194434	-0.08652870157768039	-0.04550349806665332	-0.20184690258094617	0.047058823529411764	-0.06928910802745135	-0.14042943750144662	-0.07524892295551151	-0.21051778892809223	-0.0598833509617922	-0.008947641734679547	-0.08069377426435712	-0.05870722327335638	-0.14165404775771695	0.05673686712660039	0.047929254313701174	-0.034869138177948004	0.2110909448915283	-0.163367163546022
CsoR	0.049199747809787225	0.017172696712828846	-0.17417487037110335	0.021310363537710254	-0.02390719845302613	0.08585193185223719	-0.027953027568023633	-0.11796436719118349	-0.0930946629748398	-0.07862934069492708	-0.1403253403251293	-0.16436551280016212	0.06284513826761402	0.17343294191745476	0.14462163104665288	0.2088235294117647	0.03991917555346121	0.0033666846388095938	0.025050514953484742	-0.03651159462466185	0.11159010721469273	-0.06254449040136413	0.23660078568857765	0.019114142436759213	0.22006988934187535	-0.1000237393324538	0.16423239362401873	-0.26655258502282136	0.11389122990155541	-0.137206152688567
CueR	0.20288888072209807	0.06585788561551452	0.11573019095170511	-0.23445469343461747	-0.00400903588060443	0.2759554653352257	0.1900805874625607	0.08253999078085275	0.054791588713461285	0.18984243541323834	-0.053465784809350145	0.03777042009262972	0.16979440983398822	-0.025743151047475543	0.21324821086083165	-0.13823529411764707	-0.0015220300960430912	-0.05487119756064732	0.05034447514461268	0.030522348826599304	0.04198390687137425	-0.3714814016742819	0.00977294501736494	-0.003002551118773234	0.08587070471753058	-0.15741852350762325	-0.3707388534282262	0.10759619780623955	-0.23329228025936138	0.10611598683031025
CzrA	-0.05821866491777603	-0.2176866901713813	-0.113977302927323	0.22493217580032557	-0.15241687187826855	0.03907809398872497	-0.19285455203037985	-0.009423122874104404	0.007845009621984466	-0.13606066569388994	0.03036339029055118	-0.13008994517305797	-0.13959051498225364	-0.008341738188026604	-0.25997443592156133	-0.052941176470588235	-0.1545332901651475	-0.09884388543478143	0.261143706419855	0.06502952652084744	-0.18328065885672262	0.20890488739694796	-0.14062440848884175	-0.04130782448251661	0.050669772859638904	0.306731780282875	0.2495923081169511	-0.1479740737803676	0.1951124655684017	-0.0992881485355986
DasR	0.272094226480515	0.2600275373843093	0.08005043793928222	-0.1897449810092241	0.01114500665821062	0.22020231720487868	0.1113995719517522	-0.007445983078666822	0.0016052223255896862	0.10677680895925895	-0.1469564255609968	-0.04155933781415419	0.31605794408698645	-0.07900720062512083	0.2654426892932091	-0.07941176470588235	0.04176660518727903	-0.0027740164383345555	-0.16472722005126775	-0.08369340871721469	0.011998936259644379	-0.06670977189854255	0.04186990567928281	-0.05779735929797055	0.04555620267909144	-0.16755858523556916	-0.12377972096813375	0.20147915471560543	-0.20441433892689528	0.023167646967382105
ExuR_UxuR	0.11012691510670221	0.2770362537860838	0.07314066643671792	-0.02696690179055887	-0.17575862098283143	0.2758876116052496	-0.05439815644789943	-0.3251536959432653	-0.3883320922429121	-0.35973251172295573	-0.3421605932489474	-0.22416820668840276	0.3087458983945519	-0.1866634856828904	-0.012959760490805078	-0.1264705882352941	0.17295510270691045	-0.21087463833013245	0.08496238793747497	-0.09535383415372323	-0.08961473580721001	-0.025585033925688467	-0.05594690693492706	-0.3387703538507712	0.09638905066977287	-0.01974429410705723	0.059382886251176874	0.007442656384200667	-0.04320347451871752	-0.06192057699877994
