	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2
IscR	0.32128740824393	0.34726143421795597	-0.1507622811970638	0.20383963862224733	-0.2456239412761152	0.07961603613777526	-0.26109391124871	-0.3473684210526316	-0.2857142857142857	-0.0850633848628016	-0.48947368421052634	-0.21287408243929984	0.2941840767927724	0.1411764705882353	-0.17058823529411765	0.1	-0.7619047619047619	-0.15789473684210525	0.03676470588235294	-0.04292688601614699	-0.43736263736263736	0.24563714584124124	0.09323308270676692	-0.0058823529411764705	0.033314511575381144	0.22755505364201017	-0.11801242236024845	0.030913048873111054
KdgR	-0.09655561829474874	-0.08413325804630152	0.11123658949745906	-0.13608130999435347	-0.3551665725578769	0.23094297007340486	-0.5232198142414861	0.13157894736842105	-0.10676691729323308	0.24585392942053633	-0.17543859649122806	0.09316770186335403	-0.19141727837380013	0.17058823529411765	-0.011764705882352941	-0.02857142857142857	-0.7619047619047619	-0.07819548872180451	0.2549019607843137	0.2998377947491479	-0.3626373626373626	0.15131248183820462	0.055639097744360905	0.18823529411764706	-0.277244494635799	0.2941840767927724	0.33145115753811405	0.3400435376042216
LexA	0.3608130999435347	0.21287408243929984	-0.23433088650479955	0.33145115753811405	-0.26030491247882553	0.000564652738565782	-0.16202270381836945	-0.43333333333333335	-0.33383458646616543	0.028008675503605404	-0.42280701754385963	-0.18238283455674761	0.2715979672501412	0.2088235294117647	-0.3352941176470588	0.12142857142857143	-0.30952380952380953	-0.3082706766917293	-0.06372549019607843	-0.10081314140155732	-0.3934065934065934	0.16113796767185426	0.12481203007518797	0.22647058823529412	0.07961603613777526	0.15302089215132694	0.19028797289666854	0.16200727464982276
LiuQ	-0.17221908526256352	-0.33483907396950874	0.06267645398080181	-0.16544325239977414	-0.014116318464144552	0.14850367024280067	-0.07739938080495357	0.07368421052631578	-0.10075187969924812	0.28008675503605407	-0.005263157894736842	0.2140033879164314	-0.15640880858272163	0.011764705882352941	0.3911764705882353	-0.11785714285714285	0.30952380952380953	-0.12781954887218044	0.3161764705882353	0.4247160086143028	-0.16043956043956045	-0.032096587056588854	-0.28721804511278193	0.11176470588235295	-0.15302089215132694	0.17334839073969507	0.5347261434217956	-0.18433336550262516
LiuR	0.32919254658385094	0.3370976849237719	-0.1225296442687747	0.14398644833427443	-0.06945228684359118	0.16431394692264256	0.034055727554179564	-0.3263157894736842	-0.39097744360902253	-0.04149433407941541	-0.4	-0.35629587803500845	0.269339356295878	-0.1588235294117647	-0.20588235294117646	0.30714285714285716	0.0	-0.43909774436090226	0.25735294117647056	-0.08065051312124587	-0.367032967032967	0.06550323889099767	0.40902255639097745	0.3352941176470588	-0.28740824392998304	0.1281761716544325	-0.04121964991530209	0.05381160359393406
LldR	-0.1259175607001694	0.03557312252964427	-0.0502540937323546	-0.10333145115753811	-0.40372670807453415	0.01637492941840768	-0.4695562435500516	0.0824561403508772	-0.081203007518797	0.07572715969493313	-0.07192982456140351	0.018633540372670808	0.05928853754940711	-0.18529411764705883	-0.07058823529411765	0.21428571428571427	-0.5952380952380952	0.03759398496240601	0.09313725490196079	0.13918717587053722	-0.4945054945054945	0.33275645356626815	-0.10977443609022557	0.041176470588235294	-0.023150762281197064	0.05138339920948617	0.13946922642574816	0.08128986925892166
LtbR	0.12704686617730096	0.07509881422924901	-0.13495200451722192	0.21739130434782608	0.18238283455674761	0.5550536420101637	-0.06707946336429309	-0.1631578947368421	0.02406015037593985	0.6504236866948366	-0.20701754385964913	0.011857707509881422	0.06493506493506493	-0.03529411764705882	-0.25882352941176473	0.18928571428571428	-0.11904761904761904	-0.07368421052631578	0.4215686274509804	-0.09560988249050921	-0.15164835164835164	0.3288262592328083	0.5849624060150376	-0.06764705882352941	-0.5403726708074534	0.6589497459062676	0.3178994918125353	0.23585511362447695
MerR	0.13608130999435347	0.11801242236024845	0.3359683794466403	-0.18690005646527386	0.23771880293619424	0.09203839638622248	0.017543859649122806	-0.1456140350877193	-0.13533834586466165	0.126557718942217	-0.2	0.05928853754940711	0.07961603613777526	0.06470588235294118	-0.06764705882352941	-0.25	0.6190476190476191	-0.1518796992481203	0.33088235294117646	-0.23739868781657048	0.5032967032967033	-0.17227351828332385	0.25263157894736843	-0.14705882352941177	0.05251270468661773	0.042348955392433656	0.2964426877470356	0.09617392982745661
MetJ	-0.15640880858272163	0.12478825522303783	0.05251270468661773	0.03896103896103896	0.11123658949745906	0.14624505928853754	-0.3993808049535604	0.014035087719298246	0.23458646616541354	0.126557718942217	0.26666666666666666	-0.21739130434782608	0.15866741953698477	-0.041176470588235294	-0.05588235294117647	0.04642857142857143	-0.09523809523809523	0.362406015037594	0.22058823529411764	0.05788625538541034	0.34945054945054943	0.11528570044815589	0.03308270676691729	-0.47058823529411764	-0.04009034443817053	0.17447769621682666	-0.10333145115753811	-0.048659428781748885
MetR	-0.21964991530208922	0.005081874647092038	0.22529644268774704	-0.21626199887069453	-0.14398644833427443	0.6261998870694523	-0.36429308565531476	0.2789473684210526	0.2586466165413534	0.6431621782309389	-0.07368421052631578	0.28063241106719367	-0.3235460191981931	0.17352941176470588	0.052941176470588235	0.15	-0.6190476190476191	-0.015037593984962405	0.46078431372549017	0.31414675675453024	-0.34065934065934067	0.2790437976756501	0.3924812030075188	-0.020588235294117647	-0.549407114624506	0.6442687747035574	0.32806324110671936	0.3749638335534767
