	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
FnrN_FixK	-0.05060061202242805	0.15583770842341427	-0.20345379811028666	-0.2586605222734255	-0.21550183151551913	-0.15502589014039395	-0.07996371869293915	-0.09071581991334576	0.05001166960448012	0.2364248799635396	0.13921944417350993	0.030749559178787828	0.0817309882261435	0.025221663297180886	-0.13190843307262837	-0.19091847265221878	-0.02609711288911999	0.1415879163237628	-0.09118916617263083	-0.018556075742520647	0.07923568204334407	-0.20276307886937256	-0.07411322094712455	0.1667922901306868	0.20114708653675456	0.032827177286224765	-0.08406641059160483	-0.0056259449833327875	0.2867051279764255	-0.09344985202272921
FruR	-0.10969693815327411	-0.13525632641997257	-0.16643890460684355	-0.20208909370199693	0.059464637929953296	-0.05653659317781455	0.014906930297187737	0.3313656202339292	0.30169002888561813	0.3268938278000426	0.2754570266325115	0.09211253485747485	-0.1663823703876628	-0.011443762395764593	0.14498754527066177	-0.3828689370485036	-0.008819535753506543	0.23776869137151516	0.10515997248056053	0.13172353797278027	0.03724033109458112	0.04737378814597434	-0.13921628874328493	0.30983309126902875	0.06467656256401152	0.021806954083071914	0.003503153598892503	0.0355254984260035	-0.13952810037740354	0.06981217270897203
GguR	0.0015614177673341286	-0.020749534910485777	-0.003240271179202477	-0.019348694316436252	0.050371372220725415	-0.08316873965728927	0.04821747824522453	0.18005521771791458	0.11373028192695545	0.06828370985811223	0.08414012005469072	0.3030055528488453	-0.056848911561026616	0.08600652021519395	0.04147195877868884	0.16821465428276575	-0.1522447448779243	0.019758934596609802	0.11591815233796395	0.03992994665654789	-0.03924722487160796	0.06905064628265144	0.033317629065963014	0.11342303740348603	-0.045842494093869916	0.0803551541339456	-0.0901142203351474	-0.019550158817081435	0.25695209751267256	0.002418192729377043
GlcC	-0.026282531205024214	0.017949655553513872	0.07501201088987348	-0.20234101382488479	-0.18081938575394746	-0.05562910372070677	-0.1860342835677256	0.051903917427484174	0.060775134238803284	0.19577317864276259	0.07023025684502282	-0.028760808281296995	-0.04021281009369389	-0.10698134817570298	-0.22552595777051168	-0.5170278637770898	-0.08193408964069479	0.1230772513533967	0.08549979693716889	0.1137908435033211	0.012202500118710595	0.11310815665135232	-0.09968523184511716	-0.02198908885510979	-0.05688729874776386	0.08012473407812279	0.012896428650468342	-0.056353215583050086	0.11541453320416586	-0.1893797431362006
GntR	-0.06397008483708899	0.012808980966738005	-0.20498585384081566	-0.34280184331797237	0.1733536207492467	-0.2033790636844072	0.08000315501647669	0.1380316636449068	0.14845343849982554	0.26960717955289865	0.2079670073483352	0.1503922792789781	-0.035204895082025685	0.07232587508484647	0.186774980122469	-0.15170278637770898	0.021708200456870545	0.32732936981171007	-0.14087229693829123	-0.05325017879169566	0.17530290386627814	-0.1337997030545441	-0.0984507398098835	0.2608541031694046	0.12758606562973684	0.06300606006419256	-0.0660281068882166	0.06297542165718138	-0.13761586857199895	0.04902561065414788
GulR	-0.08507725014320573	0.03359054500237503	0.22781722094699194	0.10656221198156682	-0.09562581009342225	-0.08711364970906955	-0.10315227693300896	-0.20259546349149055	-0.13331868924870582	-0.29942108155975256	-0.005112547433162581	-0.12061440510245425	-0.008294025555038961	0.09472712102103155	-0.11478071126957556	0.11867905056759546	0.05426586659895329	0.0028059394162572235	-0.09936076986217461	-0.06597498397095959	0.0032608361661764446	0.09386642608457466	0.004465474507980124	-0.2682750666044052	-0.20930232558139536	0.054929069040749894	0.07023003605052455	-0.23310165380942183	0.11778051492949698	-0.16788813256181384
HcpR	-0.09955172630090313	0.20342765021064882	-0.044333529066353496	-0.07845775729646698	-0.12080473373548359	0.017962953077456895	-0.045246608538730325	0.07128052633863871	0.1446972090049903	0.1016491610890732	0.14173453195480795	0.07365585874304313	0.07420576838718153	0.018543433683788517	0.008425840119537098	-0.11248710010319918	0.15712955343504248	0.1861948847624375	0.11985018744664228	0.1342869488579703	-0.03038466476137997	-0.03718003446897332	-0.07154591450216961	0.03973897595154878	0.0216881290199238	0.03519589546008338	-0.08459203822780229	0.0641709349661396	-0.13700006510924154	0.06920607836759364
HexR	-0.07871413910504409	-0.08175968013609472	0.2249826509368494	0.005953917050691244	0.02250098619472304	0.03038488229327924	-0.13389946385110607	-0.1384904710144991	-0.020648279094415863	-0.24881548667365302	-0.07908797865994359	-0.043843281530724136	-0.09817221880016505	0.19156145041522088	-0.12672936753893474	0.08565531475748193	0.008708306716152808	0.02573355844871644	-0.05024877268771888	0.11338550590424525	0.09268040546345521	-0.21153235329739192	0.03678349276665217	-0.26992416958996085	-0.22716956397055812	0.043534029213458586	0.050639584856717934	-0.3089229831785464	0.05056070536324031	-0.16295897756101205
HisR	0.047912838190452896	-0.17144389965336157	0.2554315913094539	-0.05942242703533026	0.035728374192181944	0.04365024288688411	-0.262764223730587	-0.09034770702378914	-0.032422191429104054	-0.17995843254617824	-0.010499667768213592	0.04182783599031396	-0.06487065175828831	0.04775258359479106	-0.19435955071369038	0.24871001031991744	-0.02877587887205577	0.0007521624670955675	0.0863125639708063	-0.009048812470403636	-0.07500802113787003	0.045800104548779204	-0.04966372382453246	-0.1508551574611182	-0.22183834273307024	-0.04136193615390211	0.014494955049962979	-0.10478322531457317	0.08990730556258245	-0.28515501834625917
HrcA	-0.033793351029431457	-0.11317224462818465	-0.35582661613195965	0.05434715821812596	0.24192504932503062	-0.016964714674638337	0.02989273324145054	0.04782266582587811	0.06302667531026884	0.09234824294163586	-0.07748447291291516	-0.0232430255898694	-0.07255336999047438	-0.007812880275861946	0.12749176804897086	0.22394220846233232	0.016559222936037246	0.008455159647847337	0.08924511529487646	0.17170659783196568	0.08990591143886484	-0.11538000399113134	-0.0219996312916085	0.2640516005612454	0.3386172144915266	-0.010040169899053117	0.05577836798236607	0.022374852027463105	-0.25202566981061325	0.11819458120492243
