	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2
NiaR	0.20200956162385544	0.10704156875455798	-0.2603516732841747	0.1279474920995057	0.1184017595307918	0.025200551008832346	0.20935960591133004	-0.30456062291434927	-0.3016129032258065	0.030130607998219247	-0.28186874304783094	-0.2741361757305778	0.13491815928971615	-0.0016939582156973462	0.021052631578947368	0.42695652173913046	-0.11863054142038622	-0.3725806451612903	-0.07002590481539166	-0.11202654118939943	0.1490898697699154	0.09449788862737299	0.16540523724762005	-0.09642529951205303	-0.04352720450281426	0.08257029414147962	0.03257830568257909	0.03301880059027235
NifA	0.08937687383518353	0.020824892634308402	-0.3323069443319018	0.40426221537962886	-0.2785923753665689	-0.4950166112956811	0.14482758620689656	-0.37886540600667407	-0.13830645161290323	-0.248410123718652	0.08698553948832036	-0.23689779021405363	0.22553967698461272	0.09994353472614342	-0.4481203007518797	0.14173913043478262	-0.1914738563276409	0.18064516129032257	-0.28495028093136704	-0.13739597580894436	-0.4668625285402895	0.20640079377870657	0.2554067598375659	0.21906508159107105	0.33433395872420263	-0.4055587067498582	-0.08663236013601257	0.22250729054489501
NikR	-0.1128757799205899	-0.017745725630013774	-0.11579288550360586	0.2493314966372255	-0.03702346041055719	-0.11660319260999918	0.1206896551724138	0.14527252502780869	0.1693548387096774	0.11114846506009766	0.32057842046718577	-0.006652609177243972	-0.16793781703530514	-0.1417278373800113	0.10977443609022557	0.0017391304347826088	-0.2716015027256211	0.22379032258064516	-0.08289462718003404	-0.09084175557926398	-0.12031276965005493	0.04285039394214211	0.2905293052385204	-0.23061411936532836	-0.15609756097560976	-0.16716635604894256	0.06896551775093236	0.20525866337087215
NmlR	0.11627906976744186	0.06279880074548254	-0.2443075925775869	0.20460254436431408	-0.15359237536656892	-0.16084596061907463	0.06157635467980296	-0.4353726362625139	-0.08629032258064516	-0.1971880901216793	-0.08298109010011123	-0.28638671214233197	0.04932666316785774	-0.08865047995482778	-0.40601503759398494	0.24869565217391304	-0.23309860770321503	-0.16370967741935483	-0.13436951663860355	-0.1269343532854207	-0.05204369170613063	0.012769984949645	0.23389420077948128	0.05921173335055728	0.09849906191369606	-0.15339113524025605	0.08233721038184169	0.24180932571582536
NnrR	0.30216351997407015	0.026497042379061666	-0.4243578316181833	0.5708613564540961	-0.06744868035190615	-0.47054533668260273	0.3566502463054187	-0.4812013348164627	-0.1875	-0.32239750558094593	-0.09944382647385984	-0.2668345315116515	0.35932202495138477	-0.07171089779785432	-0.6586466165413534	0.38173913043478264	-0.4193693701089092	0.09032258064516129	-0.47898387398785797	-0.15064736433874104	-0.44084068268722415	0.4014504898243954	0.2916268847823002	0.31090742960540296	0.2968105065666041	-0.2773681225184345	-0.24628226609293	0.22850324189586488
NorR	-0.09521108500121546	-0.2713718499311239	0.2879021149015477	-0.18823434081516896	-0.2752932551319648	-0.03476217486427356	-0.3059113300492611	0.17419354838709677	-0.09596774193548387	-0.17475752638967162	0.21735261401557285	0.11366226167461957	-0.03740064427694477	-0.435347261434218	-0.14135338345864662	-0.44782608695652176	-0.031218563531680586	0.36370967741935484	-0.09292220304858655	-0.12039583920821839	0.19286779867566056	-0.010215987959715999	-0.16957603951398337	-0.008065994635989227	0.12626641651031895	-0.052588931204926664	-0.2604643643378338	-0.07589395956570062
NrdR	-0.345758042298031	-0.1234097723037031	0.24771088242443887	-0.13118872052507902	-0.4879032258064516	-0.023741998217324367	-0.5197044334975369	0.3628476084538376	0.04798387096774193	0.18547063145570514	0.25294771968854285	0.2257830651252436	-0.23811473091720803	-0.2896668548842462	0.3323308270676692	-0.611304347826087	0.0770057900448121	0.20887096774193548	-0.00986044960407663	0.03574387695537258	0.05969717578056161	-0.0847548630731994	0.06135469649729237	-0.10082493294986535	-0.24202626641651032	-0.07219836317964509	0.09441225403035981	-0.10201330928636383
NrtR	-0.5600032412284256	-0.2530589093266348	0.5295356940280366	-0.46001134429948953	-0.14002932551319647	0.30038084434000484	-0.4088669950738916	0.5955506117908788	0.21411290322580645	0.26749284211752417	0.1510567296996663	0.4873441869232261	-0.5783713515191741	0.08074534161490683	0.6406015037593985	-0.3652173913043478	0.016649900550229645	0.0020161290322580645	0.20406116892504347	0.4338957941631448	0.1454161974141885	-0.11218668259465903	-0.030622469271457193	-0.30100825437032525	-0.44690431519699814	0.07284660886475974	0.16710563760566688	-0.12706488684863512
NsrR	-0.5509278016368203	-0.19617535045782353	0.5196499473300381	-0.5000405153553197	-0.11400293255131964	0.36633984280042137	-0.3788177339901478	0.5897664071190212	0.19032258064516128	0.3200540138477511	0.18665183537263627	0.4937534079598392	-0.5662830738678405	0.1541501976284585	0.5699248120300752	-0.331304347826087	0.035381038669237995	0.045564516129032256	0.21258460841331311	0.34479764233780136	0.28562802565776396	-0.1879552599625527	-0.08484289873418067	-0.3237396937990222	-0.4131332082551595	0.14512600275504417	0.19660440195506687	-0.08739304434838253
NtrC	0.6415201361315939	0.1339437646868163	-0.4587148529292602	0.6826837371363746	0.1466275659824047	-0.48496880317640384	0.44778325123152707	-0.4456062291434928	-0.49193548387096775	-0.5560771098338019	-0.41268075639599555	-0.44361545098987853	0.5755318232118138	-0.06832298136645963	-0.26766917293233083	0.24434782608695652	-0.022893613256565762	-0.20725806451612902	-0.39759338318810683	-0.48306542002370606	-0.21490983281002177	0.017405016523960593	0.420482723222052	0.21338222173389684	0.30412757973733584	-0.3765497123409772	-0.331374855562353	0.025544395481529106
PaaR	0.35856089457904544	0.07592577586905437	-0.14690867838910948	0.11157928855036059	0.30131964809384165	0.14285714285714285	0.2103448275862069	-0.3441601779755284	-0.06774193548387097	-0.13157032159222404	-0.24582869855394884	-0.17523946125423145	0.3306833537371516	-0.2795031055900621	-0.47368421052631576	0.2608695652173913	0.33195739222020354	-0.23266129032258065	0.07370268263386091	-0.2635457074051008	0.1781731092527531	-0.015418574420682481	-0.019866189742414882	-0.02933088958541537	0.09887429643527204	0.185317235232153	0.052919486593841165	-0.11655143790446881
PdhR	-0.3204764605785593	-0.019204278421521757	0.24738675958188153	-0.14512600275504417	-0.10777126099706745	0.2669961915565999	0.004433497536945813	0.303670745272525	0.21048387096774193	0.15801829972399425	0.2676307007786429	0.1947916418849119	-0.22318692495851422	-0.24675324675324675	0.19849624060150375	-0.008695652173913044	0.11967116020477557	0.32298387096774195	0.3350881602741295	-0.1207445599590025	0.13163992608021277	0.0924168540429864	0.21304018944766456	0.03189734242413922	-0.3474671669793621	0.08872862815006888	-0.10802706834546749	0.5108057733107059
PdxR	0.47119358236771736	0.08111174134997164	-0.547686573211247	0.4344056397374605	-0.07661290322580645	-0.5155984117980714	0.4266009852216749	-0.4367074527252503	-0.4092741935483871	-0.42818941810802685	-0.19866518353726362	-0.4810160952668233	0.5301804996742604	0.0942970073404856	-0.25263157894736843	0.30869565217391304	0.07596517126042275	-0.049193548387096775	-0.37720397892205004	-0.6067741063643736	-0.08633130035958139	-0.08853856231753866	0.10306271916092583	0.37965170207122023	0.5697936210131332	-0.3180455392593793	-0.3154098649666613	0.1455455588208025
PhnF	-0.3023255813953488	0.04853739567296005	0.3139940037274127	-0.4374848067417551	0.08834310850439883	0.5765335061988494	-0.34088669950738915	0.44916573971078977	0.4645161290322581	0.5731511210327928	0.2605116796440489	0.27981523234529826	-0.21864367966673787	-0.20722755505364202	0.3037593984962406	0.01652173913043478	0.40792256348062633	0.1431451612903226	0.4814907679549961	0.06660566339976745	0.44084068268722415	-0.1619423276577203	-0.2971147825011994	-0.3134738824441268	-0.399812382739212	0.4919374442913864	0.19968394328824599	-0.20074116577767567
PhnR	0.4679523539421441	0.23458390730086703	-0.28174378089295843	0.29713961591443155	0.43658357771260997	-0.14285714285714285	0.3935960591133005	-0.5862068965517241	-0.28951612903225804	-0.2370274495859914	-0.3374860956618465	-0.40516012477019997	0.4033752784055735	0.19254658385093168	-0.3368421052631579	0.2617391304347826	-0.05827465192580376	-0.1495967741935484	-0.040945934796589395	-0.17802194327529466	-0.10714877704203365	0.06347155482379108	-0.09384305099317526	-0.01026581135489538	0.33095684803001874	-0.01904221700024309	-0.05405405445343347	-0.09757794801304366
Phr	-0.44153634227372174	-0.21529859816870595	0.4266266915160846	-0.35305080625557084	-0.10337243401759531	0.24884531237338953	-0.3605911330049261	0.5368186874304783	0.20161290322580644	0.26782762665083776	0.1203559510567297	0.4347723485469567	-0.526448548184587	0.16205533596837945	0.6	-0.39304347826086955	-0.005203093921946764	-0.02379032258064516	0.09693323339600755	0.3440130206485371	0.2338904733146106	-0.1726312780229787	-0.017890546563611193	-0.33602200381291486	-0.34915572232645403	0.08354266266915161	0.2184853535329185	-0.16566895719049585
PhrR	-0.08483915403938093	0.07835669718823435	0.12648893930799773	0.03751721902601086	0.12060117302052786	0.06604002917105584	-0.13251231527093596	0.21468298109010012	-0.02379032258064516	0.04151328213087985	-0.10967741935483871	0.052571838376269435	-0.14116512156590869	0.2727272727272727	0.3744360902255639	-0.12173913043478261	-0.2934544971977975	-0.13024193548387097	-0.03810478830049952	0.19214513368205163	0.03734900228322316	-0.011351097733017778	0.1294046282116417	-0.342988090089451	-0.149718574108818	-0.006563487561785917	-0.04627416055908622	-0.3380730926108482
PhsR	0.15517381087432136	-0.04027226318774816	-0.1251924479377684	0.2801231666801718	0.020161290322580645	-0.10169354185236204	0.17142857142857143	-0.21779755283648497	-0.10846774193548388	-0.09240053119453902	0.030033370411568408	-0.2137759168541203	0.19268227799944432	-0.33258046301524563	0.09022556390977443	0.0008695652173913044	-0.36317595575188416	0.2854838709677419	-0.1911924465604011	-0.20016571095008648	-0.03428760865345077	0.21406278474849358	0.2543091802937861	-0.19450046156328568	0.07823639774859287	0.0008913378170326554	-0.10575793262628287	0.01823426301253846
PrpR	0.025200551008832346	-0.13118872052507902	0.022931691110931043	-0.10153148043108338	0.06195014662756598	-0.04075844745158415	-0.2497536945812808	-0.1221357063403782	-0.1782258064516129	-0.00234349173319483	-0.21779755283648497	0.09411008104393911	0.11990922395081208	0.3416149068322981	-0.081203007518797	-0.3973913043478261	0.0551527955726357	0.018951612903225806	-0.00986044960407663	-0.05631840125163583	0.09061725144126274	0.007945768413112444	-0.28130963707076984	-0.19706691440200952	0.24146341463414633	0.09796612916295276	-0.049920985822061496	-0.28567012052976926
PsrA	0.19244793776841423	0.18645166518110365	-0.08856656672879021	0.3551576047321935	0.08174486803519061	-0.1783485941171704	0.15566502463054188	-0.012235817575083427	-0.2	-0.28289293064994736	-0.12880978865406006	-0.16923588711866983	0.24192781178709177	-0.10897797854319594	0.3067669172932331	-0.06173913043478261	-0.09365569059504175	0.07983870967741935	-0.04595972273086565	-0.2334685426499702	-0.07255502902560564	-0.008134953375329407	0.28569995524588915	0.0326306146637746	0.058161350844277676	-0.12081678956324447	-0.32197415044001676	-0.02365526012437422
PurR	0.4316505955757232	0.264079085973584	-0.44072603516732844	0.5750749534073414	0.1063049853372434	-0.3898387488858277	0.3650246305418719	-0.56440489432703	-0.26048387096774195	-0.3860065669105199	-0.07853170189098999	-0.5141168823926225	0.5261240306637458	-0.2636928289102202	-0.24360902255639097	0.16869565217391305	-0.32155120437631	0.05766129032258065	-0.3601570999455108	-0.3488951111595148	-0.28379118947990056	0.21065745542858824	0.47536170041104336	-0.035380385562407295	0.2555347091932458	-0.2227534235475245	-0.2893958447574377	0.10850207855659148
QorR	0.04853739567296005	-0.09261810226075683	-0.10752775301839397	-0.11482051697593387	-0.038856304985337244	0.15614617940199335	-0.13004926108374384	-0.18442714126807563	0.08548387096774193	0.2705059029173461	-0.02246941045606229	0.10230414844517864	0.02425768468287741	0.13269339356295878	-0.26165413533834586	0.042608695652173914	-0.5223906297634551	0.1060483870967742	0.10044288495000092	0.2359967680931551	-0.12306802391685008	0.37657266729286476	-0.4439709254589403	0.00513290567744769	0.1452157598499062	0.3762255894984199	0.012966489823912077	0.0785223218017422
RbkR	-0.6382789077060206	-0.24495583826270156	0.6066769305566809	-0.6287172838505793	-0.11363636363636363	0.5342354752451179	-0.4684729064039409	0.6102335928809789	0.3487903225806452	0.4285242026413404	0.26407119021134595	0.6022233893010001	-0.6783227479382543	0.03896103896103896	0.3924812030075188	-0.3782608695652174	0.15713343644279226	0.09032258064516129	0.3646695090863594	0.4704242928077816	0.22378787433636171	-0.05524200896735318	-0.20864987127254525	-0.24949587953593952	-0.5682926829268292	0.3225832590551819	0.13112362834431088	-0.01453812861810499
RbsR	0.3588850174216028	0.13864354590389757	-0.46487318693784946	0.4499635361802123	-0.04985337243401759	-0.28077141236528647	0.3891625615763547	-0.4140155728587319	-0.11653225806451613	-0.21091425598753472	-0.07230255839822025	-0.32037992245044444	0.437368488713686	0.04121964991530209	-0.45714285714285713	0.30695652173913046	-0.1675396242866858	0.1625	-0.3401019482084058	-0.25883797726951513	-0.3431822258974849	0.20091442987441466	0.13138027139044536	0.39120073984547754	0.19380863039399623	-0.02925208654079896	-0.2786984906527102	0.3275596436666819
Rex	-0.2632687788671907	-0.08419090835426626	-0.006887610404343246	-0.08208410987764363	-0.03372434017595308	0.022445506847095047	0.05665024630541872	0.3548387096774194	0.13064516129032258	0.34616720744620777	0.06473859844271412	0.20980057722381598	-0.27405504635036754	0.44212309429700736	0.37142857142857144	0.1973913043478261	-0.22789551378126827	-0.12459677419354839	0.019219520414725636	0.377838933474597	-0.2739947298646289	0.0027431819521459627	-0.04818374197193444	-0.028414299285871143	-0.03527204502814259	-0.011101207357588527	0.20989505402457675	-0.15630541672459772
RutR	-0.13605056316343894	-0.16862490884045053	0.43327120978850986	-0.27720606109715584	-0.07111436950146628	0.09942468195446075	-0.4995073891625616	0.24493882091212457	-0.03225806451612903	-0.18915326132215415	-0.018020022246941044	0.06822980875685586	-0.1569853507069157	-0.2919254658385093	-0.09022556390977443	-0.21739130434782608	0.010406187843893529	0.031451612903225803	0.2749227050628145	-0.06311845589192622	0.11847593347219149	-0.20015769002554681	0.05059841696825006	-0.05481209991274498	-0.029831144465290806	-0.07689814439672636	0.15097856588717626	0.11359453038892203
SahR_SamR	-0.6561056640466737	-0.2447937768414229	0.5739405234583908	-0.5966291224374037	-0.1689882697947214	0.46244226561866947	-0.4605911330049261	0.6195773081201335	0.34274193548387094	0.43488510877429776	0.31523915461624025	0.5227165966949135	-0.6448974432916138	0.03670242800677583	0.5533834586466165	-0.3521739130434783	0.15817405522718161	0.14838709677419354	0.300994402321051	0.3670285902002892	0.35267254614977933	-0.16553684193984258	-0.16386862588632828	-0.3569202626425233	-0.5022514071294559	0.22356373065391782	0.31703067619465025	-0.034907935947427235
SdaR	-0.30410825702941413	0.007535856089457904	0.022931691110931043	0.1256786322016044	-0.1975806451612903	-0.2658617616076493	-0.14532019704433496	0.10478309232480534	0.1532258064516129	-0.06126556959637913	0.2507230255839822	-0.02052573319320396	0.03155932890180372	0.003952569169960474	-0.019548872180451128	0.03217391304347826	0.19771756903397703	0.2875	-0.0456254702019139	0.021446326173223552	-0.25164655636729044	0.10707868861480103	0.331139748358374	0.027864345106144602	-0.06078799249530957	-0.41900980471598737	0.014749382174699987	0.06644828277992619
SiaR	-0.5765335061988494	-0.31269751235718335	0.420144234664938	-0.27120978850984523	-0.06195014662756598	0.32793128595737786	-0.23399014778325122	0.5697441601779756	0.3883064516129032	0.3130235386481666	0.24315906562847608	0.5084378257779021	-0.6195850766660026	-0.04799548277809147	0.24360902255639097	0.07217391304347825	0.318429348023142	-0.035483870967741936	0.268906159541683	0.4007673228386531	0.10929175258287432	-0.15229389458465517	0.08615999418671648	-0.16296975525896415	-0.4626641651031895	0.029738270804634957	0.28356092433667723	-0.00657090559010395
SoxR	0.5716716635604894	0.2564621991734867	-0.5366663965642978	0.6400615833400859	-0.028958944281524925	-0.3235556275828539	0.4182266009852217	-0.21112347052280311	-0.33588709677419354	-0.36156729597863096	-0.2978865406006674	-0.42244068275499225	0.4852348230377585	-0.12704686617730096	-0.40601503759398494	0.35478260869565215	0.3017794474729123	-0.3084677419354839	-0.45525194443228373	-0.35456182335975683	-0.15245740276266503	-0.112375867556876	0.11316045096370024	0.383501381329306	0.16622889305816135	-0.12405801798881776	-0.19417318511308335	0.07597609588557692
ThiR	-0.5985738594927478	-0.1883964022364476	0.5031196823596142	-0.4655214326229641	-0.2620967741935484	0.41593063771169275	-0.4463054187192118	0.5790878754171301	0.3407258064516129	0.4402416613073145	0.23737486095661847	0.5449460468725337	-0.6171511952596939	0.024280067758328628	0.5263157894736842	-0.3730434782608696	0.010406187843893529	0.11814516129032258	0.248851007804578	0.3801056183546938	0.1876634295050475	-0.06659310670037095	-0.15662460089738142	-0.34353804426917756	-0.4622889305816135	0.2332874159306377	0.2609506077062305	-0.029240529875962578
TrpR	0.015314804310833806	-0.17591767279799045	-0.22437403776031115	0.14690867838910948	0.14259530791788858	-0.12000648245685115	0.2995073891625616	0.047385984427141266	0.13225806451612904	0.0703047519958449	0.21023359288097887	-0.020201215672362792	-0.017767334266054022	-0.06267645398080181	0.24812030075187969	0.3443478260869565	-0.21228623201542798	0.08508064516129032	-0.2762597151786215	0.21350427966757918	-0.21154229981727216	0.26892642379141285	-0.12567285776279027	-0.13308891149382224	0.06378986866791744	0.019366339842800423	0.0019449734735868115	-0.1600015511190312
TtrR	-0.2169192123814926	-0.07381897739243173	0.20687140426221537	-0.32015233773600194	-0.20491202346041057	-0.1362126245847176	-0.07536945812807881	-0.2676307007786429	-0.1786290322580645	-0.10210928266063189	0.13414905450500555	-0.01525232347953496	-0.13938027520128224	-0.05251270468661773	-0.11879699248120301	-0.12956521739130436	-0.18627076240569415	0.14112903225806453	0.12099941548053356	0.08020577268034823	-0.18705115077909304	0.14463190361486816	-0.15750266453240527	-0.06544454738745804	0.3082551594746717	-0.26926505145450125	0.15438226946595315	0.08115068403778379
TyrR	0.16846284741917186	0.17429705858520378	0.05129243983469735	0.08808038246495421	-0.2653958944281525	-0.3060529940847581	0.18177339901477832	0.14972191323692993	-0.24516129032258063	-0.48075058983825375	0.033592880978865404	-0.21856255028652757	0.2276490408700803	-0.14850367024280067	0.3473684210526316	-0.16782608695652174	0.08116826518236953	0.08387096774193549	-0.22010529031472748	-0.35046435453804337	-0.18643887205313855	-0.12798362693977544	0.11118480778489655	0.4023831414999171	0.20469043151969982	-0.37152580828133863	-0.43834839660962766	0.02784421243806549
VanR	-0.024876428166275017	-0.08889068957134755	0.017421602787456445	-0.079004942873349	-0.07551319648093842	-0.4026416011668422	0.07438423645320197	-0.1457174638487208	-0.19556451612903225	-0.20589248798783152	0.01668520578420467	0.1092001457630535	0.03618370357379038	0.11236589497459062	-0.09473684210526316	-0.20347826086956522	0.14360539224573068	0.04314516129032258	-0.13904905204392806	0.03652849864463686	-0.2442992116558367	0.05609334129732951	-0.1294046282116417	0.11439046938311995	0.4467166979362101	-0.394052345839073	0.03492848196316316	-0.25979717976873495
XylR	-0.14966372255084678	-0.024066121059881696	0.12195121951219512	-0.011101207357588527	-0.053519061583577714	0.130702536261243	0.006896551724137931	0.2867630700778643	0.013306451612903225	0.05925686239649785	-0.041156840934371525	0.14862902454525556	-0.34090565564364844	0.08413325804630152	0.5293233082706766	0.0017391304347826088	-0.3132262541011952	-0.19193548387096773	0.03158686398594039	0.18987844880195484	0.058778757691629886	-0.09061959690192525	0.10855061687982497	-0.15967003018060494	-0.26454033771106944	0.008508224617129892	-0.10543377038068508	0.004928179192577963
ZntR	0.1715420144234665	-0.1554979337168787	-0.1898549550279556	0.06150230937525322	-0.13306451612903225	-0.1725143829511385	-0.03103448275862069	-0.32191323692992213	-0.18951612903225806	-0.25242753811841456	-0.026028921023359287	-0.05654717800657376	0.15584953938397159	-0.29983060417843027	-0.6045112781954888	-0.11478260869565217	0.17482395577741128	0.03024193548387097	-0.24032756831630836	-0.18743740354646599	0.1546003783035057	0.10688950365258407	-0.13138027139044536	0.1475710382266211	0.21913696060037524	-0.0002430921319179969	-0.1615138388691048	0.015195219177115384
Zur	-0.6621019366339843	-0.28222996515679444	0.5084677092618102	-0.5531966615347217	-0.13709677419354838	0.4690867838910947	-0.34926108374384235	0.5403781979977753	0.37701612903225806	0.47003748477222024	0.32235817575083425	0.600844189837425	-0.6844074514540262	0.06041784302653868	0.45112781954887216	-0.2965217391304348	-0.01873113811900835	0.13064516129032258	0.2413303259031636	0.4712089144970459	0.361244448313142	-0.09610596080621718	-0.2312600098744097	-0.4137488612142656	-0.4273921200750469	0.2720200956162386	0.2611937293904289	-0.0012320447981444907
