	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
LexA	-0.0743152337501466	0.27886666774753	-0.11522587563435953	0.19493911371543673	-0.08413082972466261	-0.04774373745308545	0.0949932002305739	-0.21843678578453274	-0.13777583123073012	-0.18734542043145402	-0.14233476826681235	-0.17872387154110883	0.15672225292710074	0.08498232596732702	-0.1604172988323398	0.19728635518109203	0.08651736194589742	-0.12503939082663107	0.005376373621096299	-0.019580102379564642	-0.025069618121360448	-0.1351454801055598	0.08866995073891626	0.04348420494909325	-0.047663196870759456	0.07908509401046715	0.10744328979398206	0.18284679003274892	-0.2659196662121964	-0.23303299459083193	-0.043706823576745685
LiuQ	-0.1733415296221121	-0.11655770839758732	0.3208044988092121	-0.2522660684856253	-0.33474523964818553	0.21003503784336464	-0.3688951144208516	-0.0825844695790332	-0.12076928284972197	0.009672077695425003	-0.2674991476792434	0.17998082186773093	-0.029545814522801396	0.0706267760383322	-0.15708671088594686	-0.07495349600612758	-0.1409127033440826	-0.04706958956991788	0.1371826486772069	0.29833562672699715	-0.01884494589463629	0.03860616015758823	0.017733990147783252	-0.025822010922504503	-0.3231495029683381	-0.12113220636394242	0.32465893752639774	0.04663535536219687	-0.027848427667497296	0.015848836488861866	-0.07537216059569828
LiuR	-0.028621340192967536	0.29187183365380565	0.0037681267846232497	0.0442455594213514	-0.053384772110382166	0.018152346039227423	-0.025405293648422034	-0.11877720398090226	-0.11438114470157947	-0.06922006308433563	-0.13871561146268135	-0.12638336260297828	0.17057115206149057	-0.01813732035081812	-0.03770572341046575	0.2743188532662217	0.05965218110865192	-0.09129057700231141	-0.15289440039319924	-0.03283904832629915	0.01669408661263321	-0.08131053723401171	0.1625615763546798	0.13351869062368182	-0.07671340419466834	0.05903836932902133	0.08024126172358746	0.0991728988211543	-0.09962610907985144	-0.05914954313327792	0.0861643506539155
LldR	-0.13918644769452795	0.27454491271098624	0.008326787117046347	0.08910913752060062	-0.1740921633589844	-0.001279317697228145	-0.001339573025936971	-0.17037175057980442	-0.19981270013649305	-0.2009765792257986	-0.16890897034931873	-0.1242385664107263	0.16794751764957302	-0.016644849080667115	-0.07013018914454704	0.06007221796695481	0.057587244071917315	-0.08030209425681126	-0.036981103130196605	0.05048649983704241	-0.07015932048679596	-0.026965310543776	0.22167487684729065	-0.05691595173709916	-0.20700140168841602	0.01271156180818396	0.10886247628003609	0.21589097397681944	-0.2727411245044874	-0.06112659635581488	-0.20552782808863912
LtbR	-0.17674806013562552	0.15467793199170615	-0.008246985623262135	0.06664873649514741	-0.0071422425993429494	-0.11237795982493547	0.01698345627666177	-0.0932542976900194	0.05028611311486536	0.15191803021079958	0.16549961973673155	0.05994705357344283	-0.09932650924281347	0.15237119823312822	-0.15247735056100395	0.32071342597658387	-0.02522023099442301	0.060340514778109415	0.03730511338928209	-0.0996062631480675	0.08050409898715848	-0.018165572399636207	0.49556650246305417	0.08754291507873478	-0.052771955726552244	0.01117107558584385	0.05336827890701588	0.09060492752639399	-0.08179889591391568	-0.09292150145923715	0.053169316865612375
MerR	-0.04989095860420916	0.23507554343032952	0.34106410304367885	-0.28646882439113713	-0.11421353659473035	0.03484083342685071	-0.03275547259943272	-0.050002540499802635	0.02183147992545245	0.004801982236108893	-0.01686317264533501	0.10583571629139216	0.04193575345664771	-0.058902022924518814	-0.0963558599588775	-0.221796695480906	-0.0932861555544478	0.0487253395623539	0.022477525261641627	-0.07555757298617277	0.14639731116296156	-0.08291314735207765	0.4724137931034483	-0.20951927434776468	-0.29257897119135784	-0.27286499831668726	0.09653043241936493	-0.03090291160232586	0.0392878491336073	0.019284371596876914	-0.06525409587636108
MetJ	-0.27353242999613525	0.0397337120584257	0.14261275078242872	-0.18527971067570043	-0.12361765560385125	0.28422548909587403	-0.11980442236314562	0.048894910724471684	0.031759088151216835	0.0208000755369043	0.059764792276912705	0.06377027748358502	0.0448362162143094	-0.062127278635438356	0.04480760616817562	0.011489222015537806	0.1488014628030653	0.07870331630712571	0.12703398835873297	0.24562284122062183	-0.03703822415912927	-0.04290902214954302	0.14285714285714285	-0.2646379772580149	-0.20913102765639843	0.006988298425847523	0.10268500929739363	0.0009481542401534281	0.1520294424558533	-0.31580994426885484	0.17691770132112453
MetR	-0.40823751946754194	0.15115668668784016	0.27659945884612025	-0.22050105292071048	-0.3249595692711528	0.20814473995935112	-0.314892848783949	-0.09078838185992481	-0.05073121750088421	-0.026530100439211543	-0.0975373998330708	0.106249711835478	0.012681730973955018	-0.03895602976326346	-0.09262068866107892	-0.03796914323230113	-0.05044746177541122	0.008706040282808776	0.08823513275807379	0.2733980239417357	0.04828394206072817	-0.02200864740912764	0.3133004926108374	-0.08972111921247133	-0.3645292779665772	-0.042230746472694626	0.2501459244824074	0.21447594743604337	-0.21888442200779126	0.05522784739677018	-0.046694002830682035
MntR	-0.34122662530310605	0.1759076496063034	0.17055324879362585	-0.0997871268998352	-0.25705838858158936	0.05942468110574945	-0.17784287976950178	-0.16974849712824205	-0.11578411372631087	-0.1248259956801285	-0.06483011318704222	0.0019851834523634602	0.00856422107464337	-0.06509957311412891	-0.18675134018722533	-0.15877010613852718	0.0034088960572534015	-0.023906893439173054	-0.009978417639971374	0.13827262756088193	0.06366044931186943	-0.09854856248405422	0.09950738916256158	-0.1404342583317791	-0.27549216476599125	-0.1041154446496159	0.19551296729548048	0.18216665507628627	-0.268826404453585	-0.020127050019597584	-0.15736806649360321
ModE	-0.24622282849285151	0.21641693339950413	0.16726143717502712	-0.088159219923091	-0.272946387045421	0.13125101310490156	-0.23042985738334923	-0.18881531060022344	-0.19140912932845722	-0.21794528595729687	-0.1360817944509794	0.03704511934850105	0.12515633966508527	-0.07148684422791075	-0.1650338838599864	-0.0419083050661998	0.010464680914977074	-0.10973171509010964	-0.006507663678242201	0.08853356176150524	0.03154000109387635	-0.029373212313208392	0.07142857142857142	-0.014869545849485044	-0.27477447788544695	-0.055391191683414776	0.1774927324382863	0.23800112391741854	-0.24824482238955925	-0.16876255950409763	-0.05312602441265678
NadQ	-0.19224951963196485	0.13444822809300852	0.0406414045062906	-0.007496337667093939	-0.10862493126472772	0.0653250040524196	0.013028803734873931	-0.008342789408685401	-0.06977100271722644	-0.04278361832703401	-0.08100766917072508	0.04122248402527089	-0.006102693351675109	0.11174562433715347	0.023639227246415772	-0.1257249151985994	0.08496340932842256	-0.027442720842375146	0.0627316811785322	0.16277511695993085	0.09297124856711343	-0.11422915899581042	0.03793103448275862	-0.03618153749367466	-0.13304450098187898	0.027514512196366085	0.16258269054548877	0.21920807285346564	-0.19338013808334928	-0.022428210327796343	-0.042092633545115485
NagC	-0.31692704014668227	0.1964964606748004	0.1306674646816045	-0.08467428126716718	-0.19865609129317713	0.07551465728999114	-0.11777176590204996	-0.08994834459912336	-0.013256989033185366	-0.012447691541119152	-0.0026525497073755138	0.05472472424021533	0.02034314248860395	-0.017745230440863194	-0.07613391709129873	-0.08611445453550717	0.024114264717121085	0.015556928423554823	0.04544930346087127	0.1395993229777386	0.045805468451002765	-0.06761792143255953	0.1605911330049261	-0.1004247344479271	-0.24077076641867937	-0.036323848971138835	0.17304632961706054	0.22028014998822879	-0.21005872081518795	-0.04424061719283527	-0.10709315933987948
NagQ	-0.15620164366356318	0.14222140203929065	0.09930547762440928	-0.06037126899835195	-0.1675733707072098	-0.06710058728911832	-0.09778300666285134	-0.18528241195903022	-0.12623872554512158	-0.22101889515452258	-0.09134437064339322	-0.037262092916787004	0.0021921812244063837	0.031556913720565696	-0.14996315402012597	0.05788379472589999	-0.04307668652225345	-0.06218142390948452	0.030034103507431725	0.16620797471863843	0.10073784474931331	-0.10075713463681174	-0.07783251231527094	-0.023600795705732255	-0.15930598214138722	-0.13071688719764132	0.1047365349234032	0.15837057738343868	-0.33374746541750233	0.01144098012386143	-0.24225219746726032
