	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
FabR	-0.08693493692280325	-0.14266573070496208	-0.36375914162173706	0.030433179723502304	0.2280349394340385	-0.21827790530080607	0.05632821545277729	0.08692265666008836	0.23144194745589267	0.288416056833932	0.2099988468223096	0.25963209703350154	-0.16586449431502762	0.1689332743465419	0.1161872087622284	0.4613003095975232	-0.12840465453844052	0.0569776405038848	-0.10639010636930905	-0.10333872431059969	-0.01771047136076964	-0.021626184961812147	0.10545074663798935	0.44365591026101076	0.2332982834669325	-0.006086161741133483	-0.216530758767909	0.08741312017853319	-0.1166137294211145	0.1518575556959691
FadP	0.08020082234676222	-0.028644714260269277	-0.4809747504403993	-0.3458740399385561	-0.08522513384593154	-0.13881385789782735	0.15616784120863342	0.06747135817713973	0.2808111041204668	0.5889201220135917	0.20871384564147175	-0.03082430417896198	-0.009233676985799731	-0.058547974183430176	0.23863135964130497	-0.16821465428276575	-0.015219839944569357	0.2285133588863321	0.10676903154039677	0.11253569466204484	0.018885309907613085	-0.033247233064176186	0.01504332329660827	0.5097994168400637	0.4590886124349643	0.02967810318997953	-0.12744924214152603	0.1416448856741182	-0.3089388740528248	0.29676358037449624
FadR	0.05957142418654772	-0.20244542370601046	-0.5358565099023115	-0.2713364055299539	0.2556303184157856	-0.2292798804249186	0.20128299533557198	0.3141976886601144	0.5360534881708271	0.6718718894295631	0.41453369289703945	0.20782580351993826	-0.18597356882616647	0.17399057444212057	0.30914026198326594	0.08359133126934984	-0.08084033744004973	0.33804635134642635	-0.06343976197688836	-0.002926817008499415	0.0031846620958075433	-0.11460020013348723	0.10439924346638546	0.7033109519084751	0.4400633628753636	-0.011711483370621322	-0.1929177101935559	0.22243579977852007	-0.16937836296685505	0.38020669112834554
FixJ	-0.06327078320453935	-0.037049690518710196	-0.44299898574707736	-0.34948079877112137	0.06198929276246079	-0.264522500400363	0.14264118223525937	0.08622377566687216	0.3260890459112803	0.5322545967249238	0.2699326198465163	-0.011126327168780942	-0.08447786698254359	0.13029031464186372	0.2506851746017036	0.058823529411764705	-0.06869319965237729	0.29675209845432143	0.08102408658301687	0.12101423906202452	0.07661939570336603	-0.09422958383777352	-0.02183029831332424	0.5153981844188872	0.3530213440030589	0.11198107486248073	-0.1072929682569892	0.009821962283401825	0.005963570376177062	0.11007415395767932
FnrN_FixK	-0.03392947462966059	0.13241907975032421	-0.2364063417498532	-0.2408110599078341	-0.0072989574532672016	-0.08754604174451502	0.18161741533152184	0.1354388685097688	0.18680102704139626	0.3251180531879891	0.17874146767133064	0.18398481792867563	0.030618755428483063	0.1727586680085822	0.1303704872161762	0.18885448916408668	0.04270268125738796	0.22202128993274836	-0.37946884633318984	-0.25774719067303875	0.030021373041159056	-0.23354140224707268	0.007103791556731683	0.34214480949937254	0.21635963894085677	-0.08580228425359712	-0.2107179354970194	0.11666803409186367	-0.1762818438914513	0.16270540747941495
FruR	0.02567397863929399	-0.00925107898118648	-0.4853146853146853	-0.3077910906298003	0.047202028743488327	-0.13469278812790264	0.2714665057912028	0.16281259657230568	0.2902071694211438	0.6103090485067566	0.23807118031138277	0.03332292275621221	0.006510823408027043	-0.13774659042380666	0.318946309922696	-0.41382868937048506	0.141710428131881	0.21766301521205986	0.03413621541277165	0.05506720940824258	0.04477570451722786	-0.11074059331460616	-0.04190991212535474	0.5325469671828049	0.4269647270889948	0.05996758759474228	-0.08449000462783454	0.32103048561142716	-0.3300706560379739	0.35464558997613244
GguR	0.014832134244573936	0.18288897370740878	0.4044733892062136	0.213136712749616	-0.05207551423266797	0.3536860086478407	-0.08891576413595931	-0.23073209218021	-0.410867804597342	-0.6019159254524766	-0.40684565164416336	-0.17999930774081818	0.19289815919944328	-0.059974392159106216	-0.07428147038300179	0.19298245614035087	0.03113949591582263	-0.26139512801524756	0.24865728727073477	0.28976606556831314	-0.024780011045391168	0.01839999282874306	-0.14226155117533254	-0.4828221061679582	-0.32065165439921345	0.04947579438627643	0.06157263968962516	-0.03665068742267005	-0.16604005998453852	-0.06214940853583096
GlcC	0.015211145053055042	-0.022284263823983245	-0.4124859872951476	-0.41885099846390167	-0.2831039729681082	-0.07055463620349116	-0.08723314766502453	-0.0659722317718439	0.2536772884275123	0.48264439119535657	0.21033931722065125	-0.17131554039915683	0.04332006652950507	0.019224224081270263	0.21064600298842745	-0.3023735810113519	-0.04253120315813429	0.2214398310042844	0.19087943618357736	0.06646138908985061	-0.06591693881653533	-0.04036118377994022	-0.17510668660834108	0.41971559268253356	0.41313960316268145	0.09239229785012985	0.06967039721433783	-0.1379880214349519	-0.30722110649881723	-0.09659164718007841
GntR	0.01297978564537755	-0.12321337536310199	-0.6545561308920087	-0.20066973886328726	0.181369399842458	-0.2949821171195217	0.32588863227299925	0.1489310061574312	0.371257156430315	0.6481577333995387	0.3630842225411853	0.1310653578053759	-0.10135955916473426	0.13139254671397702	0.37822952199619414	0.15170278637770898	0.03558402286674894	0.222528066063061	-0.08415433799635018	-0.02772229634507039	0.01760206979909082	-0.09646764906097591	0.11346675133580077	0.6923242753386757	0.5178904532357399	0.02672565420803643	-0.14635637740827595	0.2401809679134489	-0.20729889198928528	0.38323716283523745
GulR	0.046863885741628426	0.05018963911201113	0.5815299204612182	0.2741505376344086	0.05246773739414681	0.16356696738376128	-0.046942370450844276	-0.05414993955072098	-0.313491399038251	-0.6089792083264295	-0.28809836303545483	0.025480036666510098	0.04260198063497482	0.07420615332551034	-0.16590097995113529	0.42208462332301344	-0.08016369412948117	-0.18670699537833235	-0.13614946147256027	-0.07845099572734249	-0.023833694709654428	0.08910877800003124	-0.030384344893748548	-0.581617222432393	-0.5046771087956957	-0.1537270444427542	0.015574037667803653	-0.00896634981718663	0.16331756046497944	-0.24014942118084548
HcpR	-0.0668286804419007	0.11671146295739794	-0.016073239737361876	-0.39778187403993853	-0.1752380952492255	-0.13725511130091284	-0.05284467354029515	-0.04597676640868112	0.11969411998454471	0.3432819181659895	0.1899660079005297	0.1680534550344135	-0.010934125739761694	0.011443762395764593	-0.13298630965578287	0.12487100103199174	-0.11397268694179344	0.3147186458952993	-0.19266422865609198	-0.17666289826756212	0.08590091320062297	-0.10312272602657392	-0.023933304656532005	0.14179138532676636	0.019415805213781424	-0.07217677828594089	-0.19803794175557354	-0.024332212052914304	-0.16902184517262706	-0.06728884116527424
HexR	-0.09220372097873072	0.03999103184510013	0.3645438530934714	0.36748387096774193	0.14810707242417176	0.11098062243100411	0.06309811766005391	0.05765501445562971	-0.13536155090379165	-0.4291641118475919	-0.10970834867854139	-0.008670420020201656	-0.0011799032170348312	-0.008104647589068408	-0.11570084981617089	0.04437564499484004	0.08157722981251822	-0.15136069391042292	0.014893406724491104	0.043974936352153104	-0.004368289958462785	-0.008518723730075966	0.022201738394721972	-0.40578948445527424	-0.39963675593002773	0.00776361974752363	0.10058657800456391	-0.026359896390657164	0.19294094809446766	-0.11251090059546591
HisR	-0.11541412936289754	-0.08649465247095474	0.14803288314738697	0.21195084485407065	0.10875852353466212	-0.05831954305236748	-0.0572746872176781	-0.052757512533702436	-0.031065775222635778	-0.16502759219819452	0.0319493028637378	0.14071814068500926	-0.09445098557720905	0.036114309656888825	-0.1776261740020356	0.39525283797729616	0.0016823391899752366	-0.10128054326437196	-0.07194086581520408	-0.03689410781105566	-0.10921310850544415	0.01780599061227048	0.029742518282509817	-0.15561363783165288	-0.2018735746766991	-0.003665215021288362	-0.004841958107560159	-0.05043425263183538	0.16616970281880325	-0.10426678062549251
HrcA	0.0498559358564687	-0.21968510031867158	-0.5978220253029414	-0.033898617511520734	0.1456770921478833	-0.16144237441947365	0.14094542032314542	0.07712231784681994	0.24082153806580286	0.45986191960304645	0.1782252706157804	-0.0013213848245073336	-0.13100929905524528	0.2532540278632096	0.25865094544794304	0.34365325077399383	-0.12621251559392732	0.09001944420026739	0.04268674427340315	0.008584770805254731	0.010122362043252127	-0.0070829837755687795	0.22614965485276955	0.540112699200507	0.5614196561471548	-0.015155495138319774	0.09607236418780923	0.053798098903119776	-0.2536786159474884	0.21131664751241638
HutC	0.1026371945727634	0.053678144659734944	0.2907542838840549	0.366752688172043	0.052120597354677035	0.32365344579085037	-0.005350194559925405	-0.047518572569287855	-0.2753195405315264	-0.4837273748152636	-0.33096468447827665	-0.14046721104156745	0.179804436847507	0.05624625426813475	0.024344236975636046	0.04437564499484004	-0.046021014205107715	-0.1813725097960943	0.15845112987527354	0.10643326722216498	-0.14060561481324343	0.12449272993767987	-0.05847996340359047	-0.41192956064767716	-0.18261890780974752	-0.08793751010422195	0.14272336286396994	-0.0767121039914856	0.22204576438689702	-0.09495271860390216
HypR	-0.2176829894879821	-0.2849764719394978	0.062056264346340685	0.14073732718894008	0.196179205422435	-0.18102279399989324	-0.11642917252397864	0.11266388408198282	0.06415244584600162	-0.10821873084218603	0.16042196365733455	0.16506899395603128	-0.398561696642915	0.064804762122191	-0.03909274339392095	0.33126934984520123	-0.24614059057736865	-0.08968870609416862	-0.18262545745684058	-0.10941319743330191	-0.017057132218759444	0.04998908700428252	0.20385778761476722	0.07293504139361233	-0.24435401275450983	-0.1504888745915908	-0.060938794598916456	0.08283031916086002	0.15631684741468463	0.002146068739370419
Irr	0.09139765573815824	0.02733952741035578	0.5014092777451556	0.3662795698924731	0.06890504367865097	0.156253669994128	-0.015721947650296764	-0.03230323980094734	-0.3183953653231748	-0.5158505801292723	-0.27028407316093345	-0.04764726814673009	0.045837371356798835	0.2012546089317467	-0.10991712180900033	0.18885448916408668	-0.07546890184450895	-0.2113896601673479	-0.07146309059948479	-0.01767271931970707	-0.09100457591533938	0.11400056756425188	-0.0021494363533824815	-0.48310534904715663	-0.4686258176405522	-0.0765148198702319	0.020929255702474274	0.18303074345776002	0.038633564610886184	-0.12219604078524711
IscR	0.03647044850060433	-0.059243205154764896	0.45886937489990925	0.17288479262672812	-0.13939701325202092	0.18684674104521432	-0.19159480518651786	-0.1827280373942605	-0.36771509791544843	-0.5356628098816902	-0.3178016595617453	-0.15776800911759176	-0.0025226437558776367	0.0008104647589068408	-0.2575336343556487	-0.09803921568627451	-0.10957913996632092	-0.24439945695023707	0.031154239066385706	-0.012724805179263932	-0.043896772936048226	0.11720423828626987	-0.12204810968691608	-0.509928449707254	-0.39068401862650043	-0.03136170573119162	0.14959980911634146	-0.19666193932362674	0.2176379080218966	-0.3814065105388293
KdgR	-0.08289393435913851	0.030390301581012486	0.6550258901403939	0.2833364055299539	-0.13415835447456786	0.16777878609939678	-0.3715821858118216	-0.21879776560139594	-0.41827592387882256	-0.6398044259195201	-0.3133261212609639	-0.07929376732760775	0.0028403100066177835	-0.11625306501759725	-0.5131086880906874	-0.1393188854489164	-0.05261596921153956	-0.29372211064361026	0.0465473876831809	-0.02948621375897978	-0.0467650196626311	0.08491698036814653	-0.1251179527125856	-0.6669079476452642	-0.5731581750399432	0.0001536133705485483	0.13094002803133153	-0.1575030180958875	0.3873403780744134	-0.42614616835037283
LexA	-0.1182033286224944	-0.025489845432871003	-0.3430950728660652	-0.2868817204301075	-0.1937943082681556	-0.24414669300165484	-0.18862393548002365	-0.20423329910154683	0.15038646888313253	0.3747919636363744	0.23030076718794018	-0.021003345048936767	-0.07357577481428511	-0.040750168077835956	-0.24641310277822534	-0.1826625386996904	-0.11927923893221119	0.14137453690047327	-0.0013674256174034975	-0.12349658242739939	0.0663095282561289	-0.06602714684904219	-0.07161419392889715	0.28818704101205933	0.3227764956506302	0.12944691509385067	0.17431976765398097	-0.22786249254369315	0.08271212826089056	-0.22908510713262162
LiuQ	-0.037914426299113325	-0.018051081116492836	0.23298991085250628	-0.1753794162826421	-0.1573085376262214	-0.03140447338920621	-0.18600799268536725	-0.10309294895351055	-0.032142121686068094	-0.0628687917585768	0.03754509860422402	0.033910204900437696	-0.07148558427370078	-0.19704019218543115	-0.15152052895148851	-0.29205366357069146	-0.191661534990154	-0.07108202038332224	0.10280953808598746	0.0796390542073924	0.034626974526540344	0.0166855504124786	-0.06330322210762282	-0.1245765125577023	-0.24031189829166041	0.01973317358066651	-0.1300681045406981	-0.18138984283762127	0.21575808692505816	-0.16127057189574368
LiuR	-0.038386855264614425	-0.03683082483017665	-0.5057065072332247	-0.2813640552995392	0.15876923077931504	-0.30282923183686544	0.2548769590230803	0.20234471992903894	0.48549266220745296	0.6515022416374872	0.4654340174491167	0.21877594604545156	-0.11656215830729842	0.04742839769122832	0.2090686226228355	0.11042311661506708	0.033169425847528286	0.33275454164884616	-0.08117236164996423	-0.05530761653597032	0.10307230652493576	-0.06300646259181433	0.054547068424085035	0.5895259930482355	0.3930983626705267	0.06905228232898342	-0.07862771052059696	0.180616275402413	-0.07191936230835272	0.31913959391640456
LldR	-0.06486956823468147	0.05321906053256701	0.1724603640634175	0.1873609831029186	-0.17645984785567112	0.1465809000160145	-0.07609895898626085	-0.14379343061188005	-0.19767432294749823	-0.2809546182173663	-0.14812109765273285	-0.2451929646784305	0.048624292077577944	-0.04658551434196521	-0.12332485491653207	-0.20536635706914344	0.18545588161446025	-0.1929216710816397	0.1536349360340572	0.11521092281594546	-0.003090909393815049	-0.043680276733595064	0.012776446329254447	-0.30080393770880115	-0.1081129060891177	0.08319085695427181	0.10991183065616125	-0.1220244025447451	0.012737408466508617	-0.16805511773749973
LtbR	0.12678712270753123	0.10255458964054477	-0.24834249719745902	-0.14195391705069124	0.13978472810129886	-0.02045587999786473	0.21391576430876194	0.008749349838737182	0.0839056000754202	0.264248003257329	0.046638953114768844	0.024919449165203958	0.12776323047625351	-0.0022368827345828806	0.24228562415492635	0.21155830753353974	0.14129795378502757	0.1914066771762841	-0.16693026703700448	-0.14033626309521263	0.06228402161432618	-0.0979428014848225	0.07707654806709913	0.2406211201653255	0.2674541506780101	-0.12714271453562245	-0.050104681438705216	0.2135866571484862	-0.29334932323249235	0.23502854245981175
MerR	-0.004369300658334989	0.06397550839586232	-0.3973148988416164	-0.47395391705069123	-0.10145505776919402	-0.183206106870229	0.1653565045928788	0.057489630403799924	0.28730762384618325	0.5840466957240097	0.23688502537522474	-0.015843270572628333	0.012239493778517423	-0.03271035766948009	0.29110554646999776	-0.30856553147574817	0.011428783588096235	0.3069356314308139	0.041560952098432406	0.1681480132552515	0.08801327876739136	-0.032571590732643395	-0.11280034413094012	0.41541659520492086	0.36421363121167843	0.09575028613032112	-0.11318308970967253	0.12475533000540456	-0.3021650359624932	0.13080505428727485
MetJ	0.06550748079261798	0.04309518789100892	0.04627662413921956	0.06554224270353302	0.3538258664637244	-0.025943522126728232	0.17512356738900794	0.10269282624747074	0.19444528355720128	0.06227155814465745	0.12215748405016284	0.1607471312673901	-0.017872063434498178	0.05566271964172183	0.20537492360007428	0.21775025799793601	-0.13254330163664405	0.05173384117654478	-0.14624314936327365	0.013650093077843976	-0.05211478322007781	-0.05647243821061595	0.062431976622579606	0.09380060016123476	-0.07066326182250202	0.016203138325460872	-0.1569122171140297	0.21478217045744444	-0.025377584807318693	0.23410084703933462
MetR	-0.035501568757797	0.033972225410427444	0.6181871563550952	0.30791397849462365	-0.14106058045415532	0.19504083702556985	-0.2776974449101331	-0.2550488827686027	-0.46929254962007877	-0.6875592256885114	-0.38838886117922305	-0.08787876449046751	0.05146727154848766	-0.08603893880555022	-0.40041800580552117	0.02786377708978328	-0.06679303693091766	-0.2679618797669826	-0.018907816870362415	-0.03447046851175386	-0.022682294338309105	0.06835529771644894	-0.048270823519290955	-0.6367236981520112	-0.5360089581996204	-0.0244644653935618	0.1394211845377412	-0.24000515713271975	0.34847993850356396	-0.42337545136121446
MntR	-0.055370276210848716	0.018032397460154607	0.5305343511450382	0.3321904761904762	-0.1035469146304145	0.19088773821598248	-0.2721369232913408	-0.14515918278182927	-0.3389008637642782	-0.6349867414339041	-0.29119554536875636	-0.09724057576228008	0.016291740573673247	-0.047104211787665586	-0.4081734592696817	0.09803921568627451	-0.03922677384008375	-0.3028494154748196	0.033004931568654694	-0.009770033853586872	-0.01732960100892513	0.07491465868507981	-0.024648873048636465	-0.6076881558910634	-0.43957721667645333	-0.015143206068675889	0.13027217174063357	-0.29619428265375597	0.3688338634831248	-0.35659993499527093
ModE	0.05822887181566043	0.13946815637736215	0.3762985106496557	0.4150599078341014	0.018366863906492017	0.28847488389473125	-0.06028499324770984	-0.03967616753090757	-0.3592031743525908	-0.6109142452355282	-0.35810347010092913	-0.04602957278581809	0.1780612766648741	0.03322905511518047	-0.08319366944859641	0.21568627450980393	0.10853636774112965	-0.27518477324533297	-0.051649148319999574	-0.037618124625956664	-0.10406256943973148	0.04547072891215697	0.08015185344690685	-0.48475445203271234	-0.31533135779540894	-0.07302779635877986	0.09919211880500477	-0.06767542986200732	0.09917676821250984	-0.1041307186304892
NadQ	0.04758720918598321	-0.004257204551353848	0.4734105589067421	0.42465130568356374	0.0835255001461899	0.2360540223135643	-0.021729414269181065	-0.14751190429334335	-0.4178311072281184	-0.5877973228194232	-0.34325456756680284	-0.10088172505647806	0.07047118784276586	-0.07446550204836053	-0.09796846553964117	-0.19091847265221878	0.08929837882215663	-0.2563433701688681	-0.021725043142362392	-0.14068848749165097	-0.06737596524129354	0.017651155911294215	-0.03429812163377027	-0.550526595725705	-0.415198896611998	-0.12514266845108035	0.08852496971746801	0.12051242983047442	0.19644130461961506	-0.09166867681541313
NagC	-0.040460738350458214	-0.011653263367530345	0.5814818769017243	0.32323195084485407	-0.15373795436310367	0.20029893770351787	-0.34660584757138363	-0.2019819420088962	-0.41928088001559866	-0.6585495982817354	-0.34418262397518573	-0.13329169102484884	0.012103351099628788	-0.153307513794818	-0.44495271146073445	0.1475748194014448	-0.05466443731613751	-0.32410734052003826	0.06627895492547313	-0.0071591006291948445	-0.04176096919378171	0.11770815485853808	-0.13082611278700668	-0.6183317938627223	-0.5004929740949624	0.013705384920341478	0.15420987267852038	-0.237684454827095	0.381311986281104	-0.4144015443271324
NagQ	0.11041225432702717	0.07594906301490517	-0.05357924518229862	0.06478033794162827	-0.015697943083555526	0.07920781508567769	-0.12024135046594023	0.002710164462242981	-0.029907055305369357	-0.032553213516030646	-0.026216220672307368	0.11626317830660181	0.11257931758373288	0.09313861009357415	-0.027459563197680184	-0.45923632610939114	0.020155628477141332	-0.1174867104632112	-0.18365789125632595	-0.12552047499106087	-0.2042373315187117	0.020936466748372424	0.10226892535248669	0.03904660446906357	0.07080528206038592	-0.09886249301763471	-0.027193500355039334	-0.02658259004624742	0.057529007704968944	-0.05791293278231875
NagR	0.006403147391170213	0.07762258480405806	0.3155073933699888	0.07528110599078341	0.01564384333714465	0.13179416003843486	0.025291828828738275	0.07806127246366003	-0.17247353763785078	-0.3621306110212842	-0.15016941150082055	-0.04290363009996336	0.03614988544137032	0.31883683615395114	-0.02192558708172836	-0.37048503611971106	-0.03361434199694323	0.09669822014922945	-0.104012213629005	0.06207535672467814	0.053075748415500876	-0.04174062020681967	-0.19076179356842798	-0.25603897422303024	-0.29394638736019885	0.04603792715339992	-0.046301610894452984	-0.05761905320429996	0.051046865991733005	0.024689067456964593
NarP	-0.05602954149038979	0.02052800012818962	-0.17512945070196978	0.24449769585253456	-0.0019340659341887767	0.06682325308279506	0.0075849195603856475	-0.14984328592720197	-0.15051277484567818	-0.12306994004164717	-0.09556784423128721	-0.155290746254677	0.1210575361749153	-0.05462532475032107	-0.023621270974739726	0.19917440660474717	0.19147151871800805	-0.2162387075616023	0.2232638091387116	0.019749725086006083	-0.09827919963556948	-0.023160456089667866	0.15019835173814003	-0.03555642276871768	0.23201463900913571	0.07714156242206997	0.2629900579532212	-0.19588837188841848	0.01241330138084682	-0.14984136431546546
NiaR	0.1243662578956132	-0.17193234381191816	0.13110553568568836	0.15451305683563749	-0.06986080586524308	0.19129877755831953	-0.17032548135860803	-0.08184910074750357	-0.1805516276771821	-0.2702760812004883	-0.16881840299708276	-0.09354603718224341	-0.0394840463419959	-0.02515682611646834	-0.19250612878411982	-0.02786377708978328	-0.0582098628817878	-0.25027272557628116	0.2038672337143375	0.05657115167239987	-0.13253116335413986	0.12982467400402617	-0.01363949828309036	-0.19213308638964544	-0.07610919171366536	0.041503260454806776	0.022286611774772428	-0.12857628430658474	-0.013547676180663108	-0.15400980907147602
NifA	-0.02349066285522678	0.09831073055800393	-0.3366358832007687	-0.4526021505376344	-0.1765364891630865	-0.15138525596540864	0.11121043237584502	0.023873988127042008	0.29260698270951074	0.5047181455658157	0.22560007910761024	0.036627719549626514	0.06097323389206466	-0.09213363379252966	0.09785016201222177	-0.43034055727554177	0.06274708069717556	0.29415953846135373	0.054812349748210074	0.10258116231508552	0.08887170194501014	-0.14345294286631888	-0.10217606533213726	0.3702015902555345	0.30853077332750684	0.1469342611970974	-0.10957171865626877	0.024543184989789284	-0.23193103049958183	0.12676030225399457
