	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
AcnR	-0.05549305436007499	-0.07675246023744907	-0.4225270912293813	-0.3474654377880184	0.021310791773683793	-0.26587305823947044	0.19051687900982528	0.12482227937617918	0.3886159889349555	0.6467880776449504	0.3770380174151553	0.05380572226822185	-0.13431142638436763	0.03394226410301849	0.2885685930486707	0.29205366357069146	0.015280089006469297	0.29675209845432143	0.08888266513122733	0.050368088690680476	0.049800263389638104	-0.06319789458574862	0.06175464470944256	0.5203549348048608	0.33406710456240013	0.08403265822487785	-0.25101193170246255	0.09530116387391437	-0.35794386540488843	0.2599155182731448
AgaR	-0.029322624943474766	0.06320947848599488	0.629504083702557	0.20459600614439324	0.001564384333714465	0.18338226658837345	-0.13291355576266772	-0.008663990328115356	-0.24397918712944358	-0.5113275308931898	-0.1960230861161885	-0.01486891610607242	-0.009268380021594873	0.023244129285448195	-0.26978462186174634	0.009287925696594427	-0.08460822108040748	-0.16404076613940283	-0.06774523058750821	-0.07205784338881512	-0.025913832785112896	0.09617487071731169	-0.09068873457949848	-0.6086385931079294	-0.5744745933987901	-0.07633048382557364	0.07301277059509935	0.03789308360648938	0.08219355692383168	-0.1885942943468633
AmtR	0.14203563502339428	0.17488169241959592	-0.1339561202156622	-0.08182488479262673	-0.12158918005844127	0.02479581487215075	0.10442738472738922	0.025341104715854643	-0.04981946487886721	0.19214996138498522	-0.03572742599372261	-0.1486731442749726	0.23203517518348776	-0.019872595888395735	0.23527942636442203	-0.0030959752321981426	-0.04895931460853554	0.06353372328445539	-0.0033499181791812587	-0.06851323597068974	-0.0714747161815279	0.1394244254645546	0.05364851116835081	0.016333672700446517	0.18173401248139398	-0.047638578474515796	0.15743784475022715	-0.057150224455688896	-0.16454916739049427	-0.01687787201654719
AraR	0.018859791357235818	-0.10260797151579686	0.25021085784444563	0.3189861751152074	-0.03556607495294932	0.2489083435648321	-0.18541644783230424	-0.07341451410418437	-0.3312346409941174	-0.47937155099107853	-0.3400091158664816	-0.11994703902947075	-0.00934579448606096	-0.12419561965488428	-0.21311723222785486	0.05675954592363261	-0.11056629767283531	-0.3189755653899253	0.035108240851648834	0.010577913620020809	-0.12496942198405774	0.0883993535519218	0.05414012304078899	-0.3500221086841929	-0.19461961791093693	-0.10261680379384122	0.07003215270513256	-0.15016584818012432	0.251085759262194	-0.2508921341499706
ArgR	-0.06734648394081151	0.01760534245813792	0.5191853947579138	0.36678341013824883	-0.036657086505568634	0.1565953130838627	-0.20205857636514346	-0.12784720703384014	-0.3232718737901539	-0.6107390567087785	-0.24869715161446504	-0.0661893671185037	0.0073383573385265854	0.0687274115553001	-0.30664274307107864	-0.054695562435500514	-0.01768541693924381	-0.27910562014827794	-0.011087680006175347	-0.0712723270761233	0.010523740798657493	0.0663227403690878	-0.029499443523359828	-0.5552252803772978	-0.46602575482390857	-0.00932433159229688	0.17187096125475515	-0.2541872267782045	0.37418163039654445	-0.30864426639274
BioQ	0.0015107050535232765	0.2204457920410138	-0.10298937703517856	-0.19633179723502303	-0.12375316991487627	-0.029904446698339828	0.15740351267947614	-0.07961908353250836	0.04074191026634874	0.14392533783971084	0.024409530977881493	-0.16560822574300194	0.1500932992782815	0.0051221372762912335	0.2436921216475792	-0.17647058823529413	0.03437440708552708	0.14984036551948507	0.012433138946994049	0.042303268184929944	0.11145438403745221	0.0011992651384707075	-0.05214363260327616	0.0732623442762417	0.11179450764041568	-0.05793681883609047	-0.01023118734222003	-0.00781771938308952	-0.1879172882667098	0.13374894108825558
BirA	-0.08135120022320838	-0.058530557120149554	0.4996263278706027	0.40825192012288786	0.028285150748485744	0.19840922436342284	-0.24019350122593855	-0.07346252882890915	-0.33590247004471674	-0.6400433193650878	-0.2737711490149165	-0.05924875995947529	-0.04067462741619847	-0.10445269812791363	-0.367069555909631	0.08152734778121776	-0.011850527021395812	-0.32842827384165113	0.03455358226788276	-0.008738519549731778	-0.07397088187207805	0.07958785147818162	-0.07047802426815113	-0.5336075544082483	-0.4381133157628808	-0.011401184362113254	0.11466103094556893	-0.12216505116932842	0.37901082597290525	-0.21103215425013674
CadR-PbrR	0.19896465991137655	0.08509070915182487	-0.12969625794053274	0.1603010752688172	-0.11188278388989015	0.22092030107297284	-0.07120885486760667	-0.16617362730304008	-0.19031562773831812	-0.007899409933439922	-0.2807507921809204	-0.23529993001252306	0.17325624093939287	-0.2504336105022138	-0.018718247005024693	0.2837977296181631	-0.010001344275389974	-0.117684086429754	0.03082473891761378	0.1166086386748277	-0.11896338951266355	0.20927739701590123	0.1815249527207284	-0.07634654451640309	0.23086755247238117	-0.0724409932832844	0.09315976869782093	-0.038736975353989296	-0.12497569223118886	-0.004118967666918442
CblR	0.16514461797993937	-0.20785567676280936	-0.06818982544173384	-0.19584639016897082	-0.08855677656240125	-0.012945070196978594	-0.09542275751965236	0.11484055160283939	0.045656859678450394	0.12824596469561486	0.060911252554929476	0.04274079277815539	-0.09417603075513983	0.037281378909714676	-0.12018323902172806	0.03611971104231166	-0.2470860373948754	0.13549593378884692	-0.014942831746806894	-0.12524652268271996	-0.15293995466913096	0.060208177268716016	0.10983701701096554	0.13586216772221119	0.07035190976252577	-0.14149020334485685	-0.013462251341198552	-0.01726461866760249	0.2375704937900971	-0.10790334667376285
CcpA	-0.09404806230732539	0.017031487299177996	0.2783003256285699	0.20449769585253455	0.024331360948290973	-0.016115945123578713	-0.07649332222163618	-0.09220427637981385	-0.2316341521815056	-0.3183653317932743	-0.06827529778357719	0.12347340135911557	-0.0032407296504078846	-0.017376364430962667	-0.15738312597693865	-0.02786377708978328	-0.04419500417521723	-0.22868406242496372	-0.14580930750072393	-0.22218650379135674	-0.07418475522349843	0.022710027868646003	-0.08626969008169308	-0.22505849752491933	-0.305706755520354	-0.03878737606350844	0.020051148357297335	-0.034869138177948004	0.2110909448915283	-0.163367163546022
