	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
FnrN_FixK	-0.04647160068846816	0.18578145333949037	0.05709248142395366	-0.06373652133145805	-0.05383904957810336	-0.014483019184752949	0.0791385899790776	-0.13739938006604316	-0.037189783673358644	-0.13567458448616143	-0.019437395389596077	-0.02797951387431258	0.006674782754712229	0.09304351693332161	-0.06265341905318528	0.34155844155844156	-0.43673839771843403	-0.20646674071331605	0.04295068460018079	-0.014531798671068097	0.006479081821547575	-0.04387881126604469	0.11729323308270677	-0.05919343814080656	-0.055197512157254845	-0.03146461183487337	0.12400665748033156	-0.14238985711516894	-0.0017194570135746607	-0.14820516975933878	-0.09347040844679078
FruR	-0.13548969396750765	-0.042735401536459425	0.07409428655388103	-0.070042194092827	0.13708492506611814	-0.0704000671676252	0.0054463355463129255	0.19267312011201415	0.21794531677145546	0.25510323999823903	0.09940839356393423	0.1980605348222157	-0.20318206624407037	0.212658450219324	0.0924021040327294	0.08701298701298701	-0.06818771065595022	-0.05932987782302851	-0.1940107149797079	-0.006073965287232958	0.10999012711341478	-0.11232530213942302	0.03609022556390978	0.05528366370471634	0.043403380011636336	0.03988855149595673	0.007653719029740691	-0.19240370310686739	0.14045248868778282	-0.05631634389433595	0.0071130869686023895
GguR	0.31845850300155326	0.2619957180638932	-0.36898115108517693	0.3704172526957337	0.09330002938583602	-0.12369337979094076	0.3563737417421595	-0.06691499397848259	-0.06806068062660059	-0.24242428145758674	-0.034802193649943455	-0.2189874480500399	0.2589941648125603	0.16169360246090347	0.00853302162478083	0.2857142857142857	0.11861550427793623	-0.1704924102184376	-0.04125646783023763	-0.09127275794524795	-0.14901888189559423	0.052855035093565504	-0.23759398496240602	0.342282980177717	0.31773562400554306	0.16074052306788128	-0.10664806960430405	0.13016135941939777	-0.16389140271493213	-0.10947249007373795	0.07646568491247568
GlcC	-0.3353553587170984	0.13360060450862685	0.11731245539649889	-0.14153774027191748	-0.16386801561647285	0.10675454430964275	-0.2788190350597137	-0.04071476725251187	0.07878510159941952	0.06981533948343824	0.06218423874242999	0.10476050543637966	-0.054426766298644055	-0.057760160792876616	-0.14763296317942723	-0.15974025974025974	-0.24876847290640394	0.00533752931013205	0.11277988930729775	0.17161673247045664	-0.07531161298284586	0.12276044075776918	0.06766917293233082	-0.12027341079972659	-0.11592086125373652	0.08220415537488708	0.17031575990989584	0.1055033152262809	-0.10307692307692308	0.03848958755368285	-0.08346762989719367
GntR	-0.21059149489945847	0.15085428823307165	0.1549053356282272	-0.11125175808720113	-0.2564963687502624	0.15857856513160656	-0.17014241096976554	-0.07396491366280257	-0.288626807920649	-0.3172658065517695	-0.11674778437179613	0.03721506233995214	0.17711263171151506	-0.23417694149510157	-0.01396843950905903	-0.11038961038961038	0.11168006222452684	-0.09197210909539677	-0.09405192555306113	0.21037908083575516	-0.0045970628162408985	0.14749517167702939	-0.48872180451127817	-0.14348598769651402	-0.2214838211081734	-0.10640937734678552	0.06931714294316454	0.13849897148469628	0.1204524886877828	-0.07462928449882505	0.11631008613503752
GulR	0.060282943621174596	0.015574493094328533	-0.19004239956341043	0.1782231598687295	0.11284161034381428	-0.208765375089207	0.07094129923335153	-0.04795722676014312	0.10055551538832035	0.026687424242856323	0.19597831034081634	-0.017778430796356156	-0.06345241593551908	0.11944069449024712	-0.16323787258912917	-0.02857142857142857	-0.1446072076743583	0.027366407503393805	-0.040615412836205074	-0.1762429605118079	-0.16830186350734297	-0.03845521200549551	-0.3609022556390977	0.034231032125768966	0.1621601884170025	0.02112515101054625	-0.28957547067193495	0.020223144158383628	-0.28452488687782806	0.15517381087432136	-0.3728813559322034
HcpR	-0.3484740355148818	-0.2206036690315268	0.27601695982536417	-0.27580872011251756	-0.26732714831451243	0.18374543470047436	-0.3652935055705598	-0.0720543261853293	-0.12494673969981411	-0.0820078929649862	0.0009872962737572611	0.2450988623483481	-0.2066873766844381	-0.08912314402882772	-0.14962010520163646	-0.22597402597402597	-0.3216878402903811	-0.057848944835246205	0.1326754889435222	0.12409176393271634	-0.08592496606195237	0.0759637999100738	-0.21804511278195488	-0.11485987696514012	-0.1621601884170025	-0.09125934632840305	0.019269087419439043	0.11621803371019644	-0.17239819004524887	-0.14010209869540555	-0.28146707418727424
HexR	0.06236094202594349	0.27158809453843247	-0.07938373703874732	0.1046179090482888	0.06645396918685194	-0.15589186012342052	0.014643973637280162	-0.10451950254673564	0.03350778606799802	-0.05175349828869829	-0.06735211767537816	-0.019919398849754417	0.1442844548927417	0.06176765309524815	-0.07206312098188195	0.09090909090909091	-0.01600985221674877	0.02255337529310132	-0.13592655355611585	-0.1609383096267729	0.10227693446871529	-0.24298170157425455	0.05112781954887218	0.01848257006151743	-0.017319969084845347	0.05510388437217705	-0.10841791887458099	-0.12881314980883887	-0.3465158371040724	0.09051130378413419	-0.17866073909419283
HisR	-0.24520381176273037	0.12211913857520675	0.16477058058016036	-0.15260196905766527	-0.4059653247134881	0.25744091347970277	-0.2701493580676238	-0.3270362952719951	-0.27909220276790286	-0.1284433626074774	-0.13891567101850213	-0.029994542630452124	0.191595650896268	-0.11996341087751297	-0.18953828170660433	-0.19090909090909092	-0.04887218045112782	-0.23839935826237196	0.012660836132142845	0.034375595657852476	-0.10187584845119092	-0.02317558534127893	0.20902255639097744	0.043909774436090225	-0.279225165688993	0.01899195698784297	0.10555802998751097	0.3210394569143169	-0.061447963800904976	0.11952029819301516	-0.08274520700194499
HrcA	-0.09225053524201335	0.3150791318584442	-0.026006464883925946	0.04214721050164088	-0.08754880147768776	-0.029133957432517527	0.1013129561319231	-0.07597917642975115	-0.09861000573657958	-0.02389870190399163	-0.012850278063121851	-0.17138239368624322	0.16873766844381008	-0.06978263769999121	0.035534774985388665	0.35194805194805195	0.048548094373865695	-0.014408243860298655	-0.22214845025349372	-0.012017307665063056	-0.053560409724793284	-0.05507124916512461	-0.02556390977443609	0.019931647300068352	-0.0746596559145758	0.015552725808382581	0.03847957055840534	0.1814879358213773	0.01493212669683258	-0.15355319666153472	-0.03751041956098916
HutC	-0.22482263548969397	0.21632173292473028	0.1265689937450149	-0.1304031879981247	-0.26898534906175225	0.05585407833424289	-0.05629732559607136	-0.1015573514188701	-0.05288248962458996	-0.17922405077796708	-0.0061706017109828815	-0.016644977121027665	0.0493891944082952	0.2018556448824964	-0.14874342489772063	0.07142857142857142	-0.10299455535390199	-0.01999259533506109	0.09716562123836209	0.17378289571805405	0.12433666543255584	0.08115352733392579	-0.21954887218045113	-0.053615857826384145	-0.2284215458997137	-0.05863018469542125	0.1656508591842652	0.2107346232504315	-0.22615384615384615	-0.12827161494206304	-0.25923867741039175
HypR	-0.21642668233911255	0.039188111330338775	0.3071239662482683	-0.31441631504922646	-0.38426178581923515	0.2214222744637085	-0.3237235158905387	-0.346645735738465	-0.3383739720734253	-0.3139582521498602	-0.25561717587746585	-0.10450862684186223	-0.00862684186222241	0.016552685596751972	-0.30455873758036234	-0.17532467532467533	-0.3014000518537724	-0.1463346908552388	0.1752827512254713	0.0759027956055115	-0.021998025422682956	0.10486367687336974	0.43609022556390975	-0.1355023923444976	-0.33389930562513165	-0.06152523372623284	-0.15289856775339558	0.236906446655404	-0.3644343891402715	0.20654728141965806	-0.3611003056404557
Irr	-0.47258721296335165	-0.06613912094370514	0.5528315352000336	-0.4951007969995312	-0.3828134839007598	0.17343940220813567	-0.4232302893157764	-0.09320408523828927	-0.12994718186255277	-0.09682703376569743	-0.010582581934335642	0.26592082616179	-0.10572604004869653	-0.07753626411110134	-0.10116890707188779	-0.18961038961038962	-0.08134560539279233	0.04624830309761817	-0.03548697288394469	0.2384085801451187	0.0427310872516352	0.056407659660537145	0.162406015037594	-0.36688995215311004	-0.42703521808980954	-0.33786092881009133	0.3789704401050624	0.14629256914573419	0.020633484162895926	0.27056154282473055	-0.24906918588496804
IscR	-0.07411527643675749	0.3437093321019269	-0.02229125561479367	0.04191279887482419	-0.20521808488308635	0.05400696864111498	-0.0575755472038795	-0.3369595015503447	-0.2332039007342818	-0.1973507459805876	-0.2008839387010477	-0.145501868099576	0.24604340707778852	-0.03354096818289215	-0.19286966686148452	0.08571428571428572	-0.06339123671247084	-0.16854868567197334	0.005586336376569356	0.0023838680966021823	-0.02458965815130199	0.003697402370641329	0.09323308270676692	0.044730006835269995	-0.1733944340004967	0.09226064148191683	-0.004395321035455986	0.23243606742039288	-0.2432579185520362	0.053561299732598655	-0.21750486246179496
KdgR	-0.3385038411485664	0.17354435162251794	0.13475504806683178	-0.1456165025785279	-0.2821040258595357	0.12973846605935938	-0.2637026751760697	-0.11830831604694973	-0.026336733963234528	0.021823373651813253	0.023278594954682923	0.050774526678141134	0.003631249737626464	0.06551378720398675	-0.15780245470485096	0.11428571428571428	-0.17448794399792586	-0.11989386646920894	0.04121067818780673	0.20469698427673078	-0.05516475379489078	0.0003452393779815699	0.055639097744360905	0.002980177717019822	-0.2290057753558434	0.026392834209466594	0.15797369844233541	0.18863108147732097	-0.25565610859728505	-0.13977797585284824	-0.15754376215615448
LexA	-0.07992947399353512	0.36870828260778304	-0.08123084673187524	0.08347398030942335	-0.1706267579026909	0.05646278493766005	0.0872525184460336	-0.2555003455340423	-0.15766667475181792	-0.1902492321176647	-0.16122239620370524	-0.1550312749254859	0.26088325427144116	0.16970858706564654	-0.1375219170075979	0.3207792207792208	0.10830956702100078	-0.1862273232136246	0.03624250198405447	-0.04531526432034194	-0.00274589658151302	-0.08870424663300658	0.12481203007518797	0.0686807928913192	-0.1355777481631007	0.13855965868895637	0.09150472353014635	0.27477457975197966	-0.37429864253393663	-0.20200956162385544	-0.1802167268685746
LiuQ	-0.1883422190504177	-0.1254775198354393	0.3463960371101129	-0.37287857477730896	-0.3188573107762059	0.29522270265731915	-0.41750607950689644	-0.01971311575594518	-0.08880206451706	0.031681182849660545	-0.23503821917133796	0.16013181646446412	0.014566978716258764	-0.031101625042318178	0.022033898305084745	0.05974025974025974	-0.17630282603059372	-0.02270763914599531	0.09716562123836209	0.3286036990877931	0.009687769961742565	-0.012361797082565889	-0.28721804511278193	-0.10293916609706083	-0.34299137653615025	-0.046505806423526086	0.2591832908187686	-0.07289793017092204	-0.10343891402714932	-0.1678146017340572	-0.038732981383717696
LiuR	-0.021514629948364887	0.42093111120439947	0.061185508584862096	-0.04779653070792311	-0.044687460643969605	0.021262751353847444	0.006919069137917951	-0.012633574560346535	-0.026192026633766206	-0.046824593689774645	-0.08645012997087018	-0.03289114646740271	0.25202552369757775	-0.010018730755928825	0.041379310344827586	0.43116883116883115	0.1381903033445683	-0.05602863137109713	-0.20067310795340332	-0.07705663130523675	0.036714796988769595	-0.00931032645137395	0.40902255639097745	0.14810663021189338	-0.16603070856386182	0.031051033401900283	0.04451581144709823	0.07803058781111999	-0.048868778280542986	0.00948059314480188	0.1668241178105029
LldR	-0.08733890264892322	0.3211032282439864	0.0031065026657151255	0.017182372245663383	-0.17259980689307752	-0.030309390873598924	0.05499131656200653	-0.13634781641565089	-0.15459566364865687	-0.15655757502370637	-0.12463072805757676	-0.11871877754922128	0.2244028378321649	0.024741908997250317	-0.07218001168907072	0.33506493506493507	0.04226082447498056	0.009903739355794151	-0.09185402271637812	-0.040253626580981146	-0.016382821177341727	-0.011972010688070567	-0.10977443609022557	-0.06154477101845523	-0.19767647077088774	0.04078101021974075	0.07634965659989412	0.18417252864240247	-0.32542986425339365	-0.07236042460092375	-0.30058349541539314
LtbR	-0.243566600898367	0.06935057302380253	0.034045590025607655	-0.05377402719174871	-0.08356072373116158	-0.04351202720288821	-0.13751997254440138	-0.1614224257130327	0.021866885341879704	0.1751382482814909	0.13046194667445557	0.07277192393266446	-0.136014441039419	0.30326262401207166	-0.19666861484511983	0.44025974025974024	-0.18142338605133523	0.046402566950512154	0.04714043688260781	-0.05641821161958498	0.14108971985684315	0.010513095897245224	0.5849624060150376	0.11562542720437458	-0.08387344129562141	0.05754182039812366	0.004465646172023282	0.20139176717726012	-0.21475113122171946	-0.14885341544445344	-0.1487635454292859
MerR	-0.03891524285294488	0.21132614080013434	0.3396163049410184	-0.3232536333802157	-0.14384366735233617	-0.0021199781705218083	-0.0912816952532549	-0.11379103557695479	0.046965567708551925	0.07000990150707996	0.010520875917225813	0.022690063389446288	0.03977582805087947	0.006969551830211356	-0.10257159555815312	-0.24545454545454545	-0.23664765361680062	0.0883931877082562	-0.030587481143838774	-0.11639589752039788	0.050012341108231516	0.04199669981833871	0.25263157894736843	-0.309501025290499	-0.29604610544672755	-0.25934632840304306	0.04933308330195799	-0.003335044826119405	-0.019819004524886878	-0.029414147962077627	-0.21750486246179496
MetJ	-0.23521262751353847	0.09546198732211074	0.13857520675034635	-0.17032348804500702	-0.11636791066705848	0.30983166113933086	-0.19501215746951078	0.1220850587349783	0.10063590834913609	-0.03751804355891223	0.1433585042504098	0.0387683136728097	0.060849670458838837	-0.12745567909499017	-0.014377556984219754	0.08701298701298701	0.12218045112781954	0.0792916203875108	0.10348459189382579	0.29839715128838185	-0.0702209058373442	0.013241600658712471	0.03308270676691729	-0.24943267259056734	-0.1729075761203886	0.0621782523046114	0.11315314473677891	0.0258525106024717	0.04217194570135747	-0.3345758042298031	0.12559044178938594
MetR	-0.4140254397380463	0.22461273666092943	0.3596406532051551	-0.36387716830754807	-0.3773771042357584	0.32402082196381343	-0.38057659001174404	-0.12498796684028653	-0.06608301379053352	-0.02513092805372254	-0.1141252786446284	0.1487552999454263	0.11370219554174887	-0.058979832363163606	-0.09766218585622442	0.17272727272727273	-0.1298288825512056	0.01629026286560533	0.03663171394471709	0.28682613856377853	0.0182956929532272	0.07213275648989123	0.3924812030075188	-0.10786056049213943	-0.46368344501494607	0.010197973465678432	0.22676340286124524	0.23590120264753112	-0.25122171945701355	0.04578235151122275	-0.09774937482634065
MntR	-0.3889215398178078	0.21113723185424627	0.25026237353595565	-0.246460384435068	-0.33663574157256204	0.14529196927081148	-0.2595623486638216	-0.23602420186832637	-0.15908159086217485	-0.1675503293594637	-0.0533139987828921	0.05547626044246673	0.045925863733680364	-0.08572548751159968	-0.20116890707188778	-0.02207792207792208	-0.12386569872958257	-0.05383808466000247	-0.022894821215448183	0.13786159563226777	0.09126249537208442	-0.020057294185316366	-0.009022556390977444	-0.19477785372522213	-0.36370717933474955	-0.09043218946245687	0.19333552127959064	0.26484040367417716	-0.3809049773755656	-0.017259541366177782	-0.30130591831064185
