	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
HcpR	-0.15251189846641988	-0.1872025383395029	0.004124801692226335	0.001015103509797287	-0.12305658381808567	-0.0461660497091486	-0.2340641130835962	-0.10835092419702536	-0.05810032022369839	-0.11316362178569751	0.09373153673394212	0.10729772607086198	-0.177683765203596	0.22239324462654433	-0.2973421926910299	0.4857142857142857	-0.21602040816326532	-0.24044508950169327	0.034518647065506634	-0.11939706570058164	-0.06534190531852718	-0.09662226167902295	0.019560989163656572	0.053377841882848796	-0.05040288969158099	-0.050295311947015614	0.009580506524477572	-0.17239819004524887	-0.14010209869540555	-0.28146707418727424
HexR	0.004547858276044421	0.26721311475409837	0.12548915917503967	-0.09237441939155311	-0.010893707033315707	-0.036171337916446326	-0.05859707540146816	-0.08291389404088055	-0.023265741750121693	-0.10304165203742403	-0.09819131298358474	0.060497091485986254	0.15002644103648863	0.023855330738487456	-0.026427061310782242	0.14285714285714285	0.036224489795918365	0.098451862602806	-0.15808037031339217	-0.1435144796361144	0.26750438340151955	-0.29933631723581067	-0.08091136426785218	-0.23315130206752535	-0.03278688524590164	-0.11984742222970815	-0.12398849705950099	-0.3465158371040724	0.09051130378413419	-0.17866073909419283
HisR	-0.07318878900052882	0.27678476996298257	0.030354309888947648	0.0018764034575040759	-0.359227921734532	0.19524061343204654	-0.20569761738440692	-0.3888077120037114	-0.30104589141625354	-0.23310896330273825	-0.08214374203401596	-0.17022739291380223	0.25579058699101004	-0.23470567339479592	-0.22742373905164603	-0.37142857142857144	0.009387755102040816	-0.31390098371230446	-0.05724197754581502	-0.07748248117446384	-0.011922852133255406	-0.08990550046828745	0.07424284523478744	-0.22164605988876923	0.016782439566546264	0.035837332365916325	0.28775624936464833	-0.061447963800904976	0.11952029819301516	-0.08274520700194499
HrcA	-0.177683765203596	0.3647276573241671	0.08376520359598097	-0.03577470854224984	-0.1348492860920148	0.04976203067160233	0.07569801995155086	-0.08078512130440885	-0.12260405560798074	0.015081734924927485	-0.024128533042938334	-0.19767318878900053	0.17218402961396087	-0.002308580394047173	0.10872848082150408	-0.08571428571428572	0.15775510204081633	0.0	-0.2398959240783702	0.011027370187628472	0.0810052600818235	-0.08164718750426839	-0.027452070019449847	-0.2830937758631963	-0.023728813559322035	0.09566875850472083	0.19412152540373487	0.01493212669683258	-0.15355319666153472	-0.03751041956098916
HutC	-0.29613960867266	0.28043363299841356	0.14674775251189848	-0.09858808330000923	-0.3387625594923321	0.060814383923849816	-0.003160838092195378	-0.12895311457881073	-0.06868729995586387	-0.19069791005747236	0.006022603824303723	-0.07223691168693813	0.02765732416710735	0.38399387220984643	-0.1559951676230746	0.14285714285714285	-0.09510204081632653	-0.03233349459764554	0.03313096276136566	0.14978183391541405	0.1835768556399766	0.049742571753274775	-0.035565434843011945	-0.3511205458158979	-0.024006668519033065	0.0957918051394536	0.2340248001513162	-0.22615384615384615	-0.12827161494206304	-0.25923867741039175
HypR	-0.257006874669487	0.0251718667371761	0.2734531993654151	-0.27601587252760773	-0.37831835007932313	0.1372818614489688	-0.330672292721978	-0.3197488811968161	-0.3070224122327986	-0.3199554637429247	-0.13646152968991979	-0.2047065044949762	-0.04352194606028556	0.07579838960454885	-0.34853518574448805	0.02857142857142857	-0.2892857142857143	-0.1005482986615062	0.10193697617502209	0.05148750540842358	0.05277615429573349	0.06947993973728032	-0.185440400111142	-0.3059098054233211	-0.10302861906085023	-0.11637135479850769	0.21229038243721013	-0.3644343891402715	0.20654728141965806	-0.3611003056404557
Irr	-0.13088313061872026	0.10364886303543099	0.37948175568482284	-0.23664216063244026	-0.1118455843469064	-0.3088841882601798	-0.11451959549415562	-0.15752918249890532	-0.11773746008593694	-0.22845285721853245	0.09243553337934511	0.07837123215230037	-0.0565309360126917	0.08080031379165106	-0.18030806402899427	-0.37142857142857144	-0.10316326530612245	0.06732785034671827	-0.2342295465031279	-0.04775882628023266	0.04284044418468732	-0.05004537656195548	-0.33092525701583775	-0.1558879292389209	-0.5142539594331759	0.3410852714792105	-0.022788583480553445	0.020633484162895926	0.27056154282473055	-0.24906918588496804
IscR	-0.1935483870967742	0.3336858804865151	0.06546800634584876	-0.039219908333076994	-0.34436805922792174	0.17297726070861977	-0.1322689170887912	-0.3525824945898541	-0.24964781239396636	-0.3103395924820649	-0.1690522022834621	-0.1242199894235854	0.2106292966684294	-0.1412081674358854	-0.19858048927816369	0.14285714285714285	0.03163265306122449	-0.19948395420093534	-0.04949407351436127	0.0465423777703264	0.0967270601987142	-0.02191205706453056	0.05979438732981384	-0.4077717101214351	0.0685190330647402	0.03211517166525034	0.32046639300000057	-0.2432579185520362	0.053561299732598655	-0.21750486246179496
KdgR	-0.31660497091485984	0.27091485986250663	0.06885245901639345	-0.07404103479036575	-0.24838709677419354	0.0662083553675304	-0.20059164815855285	-0.11784019927655172	0.016307363942287132	-0.003441469714412983	0.14339895941158612	0.006610259122157589	0.028926493918561606	0.1608311007852864	-0.21579583207490186	0.2	-0.09683673469387755	-0.09675858732462506	-0.08927435689973574	0.14301203351245748	0.039976621858562246	-0.07195743362648603	0.015170880800222284	-0.23898494598914818	0.0008335648791330926	0.07690414670797495	0.1251356774523996	-0.25565610859728505	-0.13977797585284824	-0.15754376215615448
LexA	-0.23490216816499207	0.3808566895822316	0.02538339502908514	-0.03374450152265526	-0.340772078265468	0.20581702802749868	-0.09814807511919495	-0.2505457268145668	-0.1857844185257424	-0.3516372290550207	-0.1471726162382068	-0.14780539397144368	0.23654151242728716	0.05848403664919505	-0.14602839021443673	0.6	0.12785714285714286	-0.1868247056926302	0.017403873981101332	0.05278328751680199	0.08246639392168323	-0.10793615043972905	0.015004167824395665	-0.40391502330658446	0.12747985551542096	0.10292850995395367	0.3499830344605269	-0.37429864253393663	-0.20200956162385544	-0.1802167268685746
LiuQ	0.23035430988894764	-0.00671602326811211	0.03892120571126388	-0.09182072656802731	-0.01422527763088313	0.02014806980433633	-0.16549824062212723	0.13230863770579154	0.06817502674301715	0.05597449270795234	-0.12475938175282332	-0.0760444209413009	0.035378106821787415	0.11427472950533507	-0.11552401087284808	0.08571428571428572	-0.2439795918367347	0.18295436219964523	-0.07048279861449344	0.09356075713148568	0.02104032729398013	-0.10190758197599514	0.023839955543206445	-0.038469640749812704	-0.04240066685190331	0.046480866270300056	-0.1932223840147062	-0.10343891402714932	-0.1678146017340572	-0.038732981383717696
LiuR	0.011528291909042835	0.45594923320994185	0.0402432575356954	-0.019533052385493247	0.053358011634056055	-0.04769962982548916	0.1050370812175695	0.12058234720827797	0.07163287092973247	0.010223189445756216	0.01875393089593311	0.05145425700687467	0.25483870967741934	0.13582147984977536	0.11356085774690426	0.5428571428571428	0.18989795918367347	0.1414288018061603	-0.4090199486455509	-0.10866058537401771	0.11770894213909994	-0.025958630416899896	0.14893025840511254	-0.19332047773600067	-0.017616004445679356	0.047649809300261275	0.06470717513457828	-0.048868778280542986	0.00948059314480188	0.1668241178105029
LldR	-0.14114225277630882	0.40190375462718136	0.14542570068746694	-0.0998185117967332	-0.3491274457958752	0.07609730301427815	-0.030149532571709763	-0.18946077354598073	-0.23675560320399067	-0.28574320599376035	-0.16245783227330676	-0.1508725542041248	0.28418826017979903	0.07272028241248595	-0.08773784355179703	0.6571428571428571	0.09724489795918367	-0.02023867118206741	-0.14160161920171815	-0.04019568989255462	0.07112799532437171	-0.04498027794402379	-0.07057515976660184	-0.47446970562532265	0.014726312864684635	0.1136028055170206	0.24010175574613044	-0.32542986425339365	-0.07236042460092375	-0.30058349541539314
LtbR	-0.37382337387625597	0.035219460602855635	0.13024854574299313	-0.14036113076378848	-0.17070333157059756	-0.11887890005288207	-0.18527374048099063	-0.19379048080660113	-0.04345784422316309	-0.018320765244375	0.21639444247197617	0.11136964569011105	-0.1763088313061872	0.5502116605812429	-0.19435215946843853	0.8857142857142857	-0.2263265306122449	0.039509756490888566	-0.1255276093454186	-0.022186963039377186	0.23769725306838108	-0.059129520822376436	0.14976382328424562	-0.1267845278966026	-0.13948318977493748	-0.04685000617449834	0.18438599450183854	-0.21475113122171946	-0.14885341544445344	-0.1487635454292859
MerR	-0.10772078265468006	0.2343204653622422	0.4564780539397144	-0.42588206342858903	-0.15875198307773664	-0.1130618720253834	-0.06581027002211916	-0.07400191326277024	0.0935752402133335	0.11336606118066297	0.12719891747912357	-0.002009518773135907	0.027181385510312003	0.018853406551385246	-0.10978556327393536	-0.37142857142857144	-0.31265306122448977	0.19593613933236576	-0.14403006673396485	-0.09350786806583758	-0.0342489772063121	0.08646453673327952	-0.33820505696026676	-0.37821458091854615	-0.3826618505140317	-0.04288175220436683	-0.048801674011416496	-0.019819004524886878	-0.029414147962077627	-0.21750486246179496
MetJ	-0.12469592808038076	0.14071919619249074	-0.01850872554204125	-0.04186532960103356	-0.013220518244315178	0.23939714436805923	-0.08809823092862502	0.1570601308790048	0.11479188911206832	0.013563439462686464	0.15662581717762022	0.11078794288736118	0.047646747752511896	0.030781071920628972	0.025520990637269706	0.14285714285714285	0.14622448979591837	-0.02039993549427512	0.02740676500678416	0.27264313341594615	-0.16826417299824664	-0.09819134114218657	-0.1198110586273965	-0.054123251939500606	0.16182272853570437	0.10846560851692787	-0.0418875867785411	0.04217194570135747	-0.3345758042298031	0.12559044178938594
MetR	-0.20465362242199894	0.43569539925965095	0.19106292966684293	-0.17690485711649082	-0.23157059756742465	0.13812797461660498	-0.07448231299301417	-0.1417618318914794	-0.042433297797469655	-0.18482716760347376	-0.04532199966517168	-0.014754098360655738	0.19740877842411422	0.14736438182001121	-0.1134098459679855	0.14285714285714285	-0.07132653061224489	0.06337687469762941	-0.17652500752259923	0.1467936017062965	0.11946230274693162	-0.09067627634492922	-0.004001111419838844	-0.3729643013890856	-0.027729924979160877	0.10677371728935241	0.11555517092792203	-0.25122171945701355	0.04578235151122275	-0.09774937482634065
MntR	-0.3402432575356954	0.3274457958751983	0.23923849814912745	-0.21953920452797687	-0.3649920676890534	0.09243786356425172	-0.2075617013874965	-0.29413144657147877	-0.18616862343537743	-0.34070550172688535	-0.031370904730392175	-0.11189846641988366	0.10872554204124801	0.03886110329979408	-0.2891875566294171	0.02857142857142857	-0.037653061224489796	-0.16069988711498145	-0.07210176363599125	0.03731323581473327	0.16621858562244302	-0.16219326661333425	-0.14843011947763268	-0.4664646497995402	-0.14059460961378162	0.16863541290124745	0.22230495721846014	-0.3809049773755656	-0.017259541366177782	-0.30130591831064185
ModE	-0.2188260179799048	0.3938127974616605	0.15187731359069276	-0.18847088498569628	-0.33268112109994713	0.20095187731359068	-0.1949993961492841	-0.25202504346194543	-0.1614087514811195	-0.2933346833049654	-0.09022470412738552	-0.06171337916446325	0.21343204653622422	-0.07272028241248595	-0.2319540924192087	0.3142857142857143	-0.02	-0.20754716981132076	-0.02636600177867843	-0.02729075787441866	0.15283459964932788	-0.025242909960018246	-0.04806890803000834	-0.4689925621655768	0.023562100583495414	0.01218161683854323	0.26440957812538746	-0.34497737556561087	-0.11660319260999918	-0.23867741039177548
NadQ	-0.2881544156530936	0.1558434690639873	-0.04986779481755685	0.07373342766618475	-0.1741406663141195	0.14516129032258066	0.028609637090896627	-0.06909491170073379	-0.03649946641532853	-0.19251986461216158	-0.05675732338220407	-0.05721840296139609	0.04849286092014807	0.23855330738487454	-0.06901238296587134	0.02857142857142857	0.0826530612244898	-0.06611836800516045	0.055333911627621184	0.19992066814981113	0.18953828170660433	-0.047622938092509885	-0.035176437899416504	-0.12406216073317863	0.1576549041400389	0.1273840286070897	0.3272254558554572	-0.3442533936651584	0.041568754557977476	-0.11758821894970825
NagC	-0.3351136964569011	0.4499735589635114	0.1629825489159175	-0.11532191085545541	-0.27181385510312006	0.0935483870967742	-0.027474977262929058	-0.21598023051728066	-0.08000000007289551	-0.2632724331525932	0.010291791345329147	-0.025594923320994185	0.17694341618191434	0.11850712689442156	-0.15856236786469344	0.14285714285714285	0.12081632653061225	-0.09022738268021287	-0.10054929187088113	0.057516858892306774	0.12781998831092928	-0.0857212885665178	-0.06640733537093638	-0.41396185450493483	-0.04451236454570714	0.04057462780312758	0.2167860893823533	-0.294841628959276	-0.04837533425168139	-0.18049458182828562
NagQ	-0.3910629296668429	0.19698572184029614	0.3081967213114754	-0.32984711925928206	-0.35092543627710204	-0.04584875727128503	-0.19905175267773972	-0.21125363342443673	-0.10403415164228728	-0.25112606945466504	0.01841087118442214	-0.028397673188789	-0.04251718667371761	0.2420161779759453	-0.2455451525218967	0.3142857142857143	-0.12173469387755102	0.052491533623609095	0.001965886097533041	0.2636784367885935	0.226125073056692	-0.10468788067388156	-0.15459849958321756	-0.40177602053532274	-0.1837176993609336	0.14811738655955975	0.18540915539280217	-0.4316742081447964	0.027145288064176324	-0.3863851069741595
NagR	-0.19386567953463776	0.38826017979904814	0.21919619249074565	-0.21529422621427913	-0.18418826017979906	-0.11861448968799577	-0.018802934292034043	-0.11838141268412927	-0.03530416225201952	-0.16934055388861532	-0.00888143475356182	0.04315177154944474	0.16033844526705446	0.19545980669599397	-0.05300513440048324	0.7714285714285715	0.06663265306122448	-0.005563618771165941	-0.36981786705356856	0.08697606845829746	0.06756282875511396	-0.050513347629916557	-0.15904417893859404	-0.29910388751476114	-0.1250347318699639	0.04309708381514916	0.12374045805563101	-0.2569230769230769	-0.11952029819301516	-0.2277854959711031
NarP	-0.18233738762559493	0.019936541512427287	-0.2635113696456901	0.17389030729951704	-0.01961924907456372	0.16224219989423586	-0.08631519405610456	-0.0614818431008096	-0.12136606201026784	-0.2654992664972134	-0.14427566756322527	0.0343204653622422	0.01840296139608673	0.03732204970376263	-0.19601328903654486	0.7714285714285715	0.12520408163265306	-0.08732462506047411	0.12298352145449347	0.2593679779382735	0.13331385154880188	-0.2177717128611825	0.29502639622117255	0.14127141030196594	0.34787440955821064	0.07256675283364515	0.13177072080592128	-0.09701357466063348	0.06409529211571185	0.04262295081967213
NiaR	0.035219460602855635	0.3753569539925965	0.07720782654680064	-0.1243040388815405	-0.18016922263352722	0.20988894764674776	0.1374559334452144	0.03319442233142302	0.06215581649206823	-0.05880864423746892	-0.035144561557012864	-0.1156002115282919	0.29201480698043364	-0.05078876866903781	0.08199939595288433	0.14285714285714285	0.030918367346938775	0.05716819867763264	-0.12049725374290757	0.03802723820098259	-0.2548801870251315	0.0924380497772533	0.06624062239510975	-0.37737194346320063	0.16065573770491803	0.04654238958766644	0.125817784713042	-0.1942081447963801	0.015963049995948466	-0.058405112531258685
NifA	-0.17292437863564253	-0.029402432575356956	-0.0015864621893178213	0.06579716386231504	-0.10317292437863564	0.18662083553675304	0.014831624894147544	-0.2738900651280784	-0.26625400237708075	-0.2661065846821098	-0.1602088852756237	0.060232681121099946	0.0582760444209413	-0.03539823270872332	-0.041981274539414075	-0.42857142857142855	0.1186734693877551	-0.21190130624092887	0.15692396672660805	-0.03223588551251584	0.14038573933372298	-0.09755820381494511	-0.16343428730202833	0.057882711355657535	0.09597110308419005	-0.027254829593306322	0.03494249467018195	0.022081447963800904	0.016935418523620453	-0.11686579605445957
