	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2
CsoR	0.525970342759906	0.14609837128271616	-0.36358479863868404	0.24268697836480027	0.05461876832844575	-0.25921724333522406	0.15270935960591134	-0.3882091212458287	-0.4306451612903226	-0.024439270931888944	-0.22091212458286985	-0.4938345373400495	0.4774464025375704	-0.11236589497459062	-0.37293233082706767	0.2808695652173913	-0.28304830935390396	-0.07822580645161291	-0.12701596100166507	-0.3900441597520413	-0.14694689422907473	-0.038782917254477405	0.03172004881523702	0.18716773916693183	0.3598499061913696	-0.004780811927720606	0.002026014034986262	-0.029486938835591475
CueR	-0.1366988088485536	-0.31869378494449396	0.09083542662669152	-0.16262863625313995	-0.3262463343108504	-0.20881614131755935	-0.4147783251231527	0.16307007786429367	-0.06733870967741935	-0.11750937119305506	0.054060066740823136	0.15804003264964947	-0.015739099760796713	-0.00282326369282891	-0.23007518796992482	-0.10260869565217391	0.14152415467695198	0.08588709677419355	-0.13386813784517593	0.1270215334731167	-0.02724640330497427	0.02128330824940833	-0.2714314211767514	0.17323556661385955	0.13527204502814258	-0.079491127137185	0.0666153414703483	0.011170539503176716
CzrA	-0.1431812656997002	-0.015638927153391134	0.09488696215865813	-0.0684709504902358	-0.5139296187683284	-0.20330605299408475	-0.429064039408867	0.25472747497219134	-0.04959677419354839	-0.03916979039768502	0.03403781979977753	0.019146533729628993	-0.02563688414645238	-0.04686617730095991	0.1518796992481203	-0.2782608695652174	0.2403829391939405	-0.02217741935483871	-0.056990056186273404	-0.043415733472623286	-0.13929341015464375	-0.2252246975192944	0.03874455789542792	0.146471129867168	0.011069418386491557	-0.21659508953893525	0.1081891494682664	-0.16558682087061954
DasR	-0.11482051697593387	-0.06701239769872781	0.007859978932015234	0.031683007859978934	-0.1279325513196481	-0.009966777408637873	-0.09014778325123153	-0.28587319243604004	0.15564516129032258	-0.024439270931888944	0.203559510567297	0.07439564165283807	8.112938021029234e-05	-0.37323546019198195	-0.16842105263157894	-0.051304347826086956	-0.3548510054767693	0.39395161290322583	0.0852343948826963	-0.030600245881306772	-0.046227043809563086	0.5018131122804942	-0.014158776114759778	-0.2678276855268241	0.21125703564727955	0.05388542257515598	-0.12707160027433836	0.13601774571515177
ExuR_UxuR	-0.05388542257515598	0.060692002268859895	-0.014342435783161819	0.16668017178510655	-0.004398826979472141	-0.0038084434000486183	0.010344827586206896	0.07007786429365963	0.0907258064516129	0.0766656581288023	0.12703003337041158	0.045513582297974	-0.014359900297221744	0.08639186900056466	0.06917293233082707	0.11217391304347826	-0.0749245524760334	0.2536290322580645	-0.18935405765116647	-0.12658563253463656	-0.18888798695695647	0.2505754824563674	0.23213807350943355	-0.15270394390406877	-0.1898686679174484	0.023417875374767038	-0.177559870026196	-0.0647234200625239
FUR	-0.2076817113686087	0.06052994084758123	0.29211571185479296	-0.1793209626448424	-0.39259530791788855	0.08483915403938093	-0.6152709359605911	0.19777530589543937	0.08346774193548387	0.11550066399317377	0.09232480533926585	-0.04332308903229611	-0.1599871377746965	-0.1101072840203275	0.24812030075187969	-0.2643478260869565	-0.1279961104798904	-0.012096774193548387	-0.004345282876372752	0.1428883276337943	-0.24276851484095052	-0.12533503746873795	0.10350175097843775	0.025297892267420758	-0.324577861163227	0.0038084434000486183	0.2547915250398723	-0.05963096823019335
FabR	0.007859978932015234	-0.08791832104367556	0.07381897739243173	-0.14350538854225753	0.03262463343108504	0.019366339842800423	-0.27635467980295564	-0.05850945494994438	-0.11129032258064517	0.23167089705297464	-0.16084538375973303	0.11934131828934004	-0.08624053116354076	0.16544325239977414	-0.11127819548872181	0.17217391304347826	0.020812375687787057	-0.3004032258064516	0.07888359683261303	0.2002528911377825	-0.06490154495117467	-0.11199749763244207	-0.15947830771120897	0.05866177917083074	0.024390243902439025	0.04805121140912406	0.4325134761888672	-0.12189029869642827
FadP	0.1256786322016044	0.15906328498500932	-0.05955757231990925	0.05583015963049996	-0.0032991202346041057	-0.16003565351268131	0.09901477832512315	-0.09232480533926585	-0.16975806451612904	-0.17910972532274774	-0.0389321468298109	-0.2828981487932894	0.05703395428783552	0.15866741953698477	-0.06315789473684211	-0.13304347826086957	-0.04994970165068893	-0.09516129032258064	-0.235480906646508	-0.16599107737324242	-0.059391036417584364	-0.20621160881648962	-0.16167346679876862	0.12703941551683032	0.31050656660412757	-0.13151284336763633	0.04667936336608348	-0.12796838636727442
FadR	-0.3867595818815331	0.03897577181751884	0.09326634794587149	-0.16408718904464792	-0.3090175953079179	0.13183696621019367	-0.19901477832512315	0.26140155728587317	0.46733870967741936	0.28490163784982864	0.4562847608453838	0.28857720540800985	-0.17337348550939474	-0.22416713721061546	-0.006015037593984963	-0.21478260869565216	0.08429012153553758	0.3100806451612903	0.06985877855091578	0.2548276886354977	-0.3150174045035789	0.1276052570153415	-0.18494215312690096	0.04784601363620883	-0.10112570356472796	0.16749047889149987	0.1184813007659966	-0.06201292150660603
FixJ	0.19439267482375822	0.1509602139210761	-0.09083542662669152	0.13297139615914433	0.08651026392961877	-0.12924398346973504	0.08669950738916256	-0.23692992213570635	-0.2979838709677419	0.009708751466092867	-0.10300333704115684	-0.17207541542603005	0.14676304880041885	0.031055900621118012	0.20300751879699247	0.0026086956521739132	-0.2539109833910021	-0.07620967741935483	0.10077713747895267	-0.009415460271171315	-0.38726629416620734	0.03140470372801585	-0.09801385325953861	0.26434464238855604	0.18105065666041276	-0.09634551495016612	-0.09546578132855267	0.004024679673938669
FnrN_FixK	0.3352240499149178	0.2434972854711936	-0.11935823677173649	0.15890122356373065	-0.03409090909090909	-0.10347621748642735	-0.061083743842364535	-0.43092324805339266	-0.4254032258064516	-0.11014411146015703	-0.3374860956618465	-0.4169238849006923	0.3095085855022653	-0.0378317334839074	-0.16541353383458646	0.22	-0.1873113811900835	-0.35161290322580646	-0.22712459342271424	-0.07942115099108396	-0.2580754829898125	0.06290399993714019	-0.022500380647486468	-0.018331805990884607	0.19887429643527205	-0.03119682359614294	0.23890757500558002	-0.14357428714377132
FruR	-0.58252977878616	-0.13426788752937363	0.3073494854549874	-0.5656753909731789	-0.19464809384164222	0.47686573211247063	-0.4729064039408867	0.2578420467185762	0.4870967741935484	0.40207622450957015	0.2525027808676307	0.4462927205368182	-0.45554146988079147	-0.08413325804630152	0.22857142857142856	-0.28	0.10718373479210334	0.11330645161290323	0.3909083326090718	0.44862924588377395	0.18827570823100198	0.08541701044095877	-0.25826046665139346	-0.20458295485827221	-0.40544090056285176	0.4219269102990033	0.28583006005586187	0.1969628950633659
GguR	0.5544931529049509	0.1005591119034114	-0.38611133619641846	0.43456770115873916	0.0186950146627566	-0.5543310914836723	0.32315270935960594	-0.13236929922135707	-0.5641129032258064	-0.4633417941059493	-0.31790878754171303	-0.5438102355495895	0.5137923648717814	0.18351214003387917	-0.081203007518797	0.40347826086956523	0.07596517126042275	-0.41169354838709676	-0.47764686387205096	-0.3187307662166882	-0.21552211153597625	-0.4315308988168925	0.06662307830743554	0.4456462036384048	0.47692307692307695	-0.4266266915160846	-0.03962883452433128	-0.2392630997996601
GlcC	-0.16489749615104124	0.20978850984523134	0.19601328903654486	-0.312859573778462	-0.12390029325513197	0.2759095697269265	-0.4980295566502463	0.09499443826473859	0.2564516129032258	0.4954811093040498	0.13681868743047831	0.05030021573038125	-0.05679056614720464	-0.10446075663466968	0.12781954887218044	-0.3765217391304348	-0.16025529279596035	0.23024193548387098	0.36049135247446257	0.18194505172161604	-0.27491314795356064	0.158347813375598	-0.14520977364207122	-0.030614116004777293	-0.25909943714821765	0.37006725548983066	0.2834798837752778	-0.01182763006218711
GntR	-0.19957864030467548	-0.13037841341868567	0.07738432866056236	-0.237014828620047	-0.3629032258064516	-0.0025119520298193016	-0.5399014778325123	0.09410456062291435	0.1350806451612903	0.10780061972696219	0.24048943270300333	0.2385203778182595	-0.039266620021781495	-0.27837380011293056	-0.08571428571428572	-0.26608695652173914	0.008324950275114823	0.3016129032258065	0.09175231919725542	0.20374009864562373	-0.04592090444658585	0.09478166607069843	-0.32367620746067116	0.11769019446147919	0.07204502814258912	0.22664289765821247	-0.06685846315454665	0.1432457418642661
GulR	-0.09845231342678876	-0.17024552305323717	-0.17624179564054776	0.24544202252653755	-0.28189149560117305	-0.4938821813467304	0.09950738916256158	0.19199110122358176	-0.07540322580645162	-0.058587293329870754	0.3308120133481646	0.031397070141383134	-0.06790529123601469	0.08074534161490683	0.10075187969924812	0.058260869565217394	-0.3111450165324165	0.2879032258064516	-0.4808222628970926	0.0264155968718973	-0.2596061798046987	0.1445373111337597	0.09274547144939543	0.11457378744302879	0.37617260787992496	-0.4019933554817276	-0.12358685613416198	0.06768032757807069
HcpR	-0.44574993922696704	0.0707398103881371	0.4374848067417551	-0.3976176971072036	-0.26429618768328444	0.23490803014342435	-0.2600985221674877	0.23515016685205783	0.2153225806451613	0.29695388104911635	0.29076751946607343	0.45083596582859453	-0.371329173222508	0.000564652738565782	0.20150375939849624	-0.5556521739130434	-0.41000380104940504	0.5024193548387097	0.2759254626496698	0.20862218915660144	-0.20511337319475012	0.3578433560333854	-0.2044790690061819	-0.02768102704623576	-0.07598499061913697	0.24690057531804555	-0.010211110736330761	0.32049592015732015
HexR	0.15890122356373065	0.20589903573454338	-0.09472490073737946	0.39194554736245035	-0.40615835777126097	-0.2044404829430354	-0.10344827586206896	0.03136818687430478	-0.18629032258064515	-0.216605593053865	-0.14082313681868744	-0.2214020785938878	0.13962366334191312	-0.02766798418972332	-0.021052631578947368	-0.036521739130434785	-0.29657635355096557	-0.12459677419354839	-0.15526029969808794	-0.10784189217998996	-0.5859507407384354	0.062052667607163846	0.33794474152980897	0.25646196581247566	-0.12570356472795496	-0.15258082813386273	0.053162608278039515	0.03457939066792204
HisR	-0.017259541366177782	0.041244631715420144	-0.08548739972449558	0.05145450125597602	-0.18585043988269795	0.0862977068308889	-0.3699507389162562	0.07007786429365963	0.09838709677419355	0.3595585887787497	-0.11368186874304784	0.11276983849230636	-0.08210293277281584	0.3675889328063241	-0.06616541353383458	-0.16956521739130434	-0.28096707178512526	-0.02258064516129032	0.08139049079975116	0.13870367862438482	-0.4050223772188872	0.07084976835025263	-0.013280712479735914	0.07644363098198881	-0.22739212007504692	0.24997974232234016	0.06353580013716918	0.021766124767219334
HrcA	0.03605866623450288	0.1514463981849121	-0.10914836723118061	0.18953083218539826	-0.3390762463343108	-0.14609837128271616	-0.24630541871921183	0.08743047830923248	-0.004838709677419355	0.11650501759311442	0.2596218020022247	-0.0942723398043597	0.03147819952159343	-0.20948616600790515	-0.318796992481203	0.07652173913043478	-0.5567310496483038	0.16653225806451613	-0.13520514796098293	0.029641263816650436	-0.4987010222899223	0.10168691719161758	0.057183894230929025	0.19120073648492647	0.04671669793621013	0.009318531723523215	0.055350703435824676	0.15096655593263825
HutC	-0.22502228344542582	0.1133619641844259	0.24916943521594684	-0.02568673527266834	-0.4211876832844575	-0.16279069767441862	-0.42807881773399015	0.13681868743047831	-0.010483870967741936	-0.07599608906217521	0.11056729699666296	0.10554932365359034	0.0025150107865190624	-0.13495200451722192	0.20300751879699247	-0.34695652173913044	0.21540808836859604	0.16693548387096774	0.18283613333660734	0.017348857351510108	-0.13776271333975754	9.459248110848147e-05	0.24794321893986307	0.08927589517560804	-0.00225140712945591	-0.1883964022364476	0.1621621633603004	0.040328933059262995
HypR	0.21513653674742728	0.14804310833806011	-0.024714366744996354	0.19050320071307025	-0.1598240469208211	0.046916781460173404	0.001477832512315271	-0.05183537263626251	-0.1875	-0.10277885172725898	-0.2342602892102336	-0.08997248265321421	0.10619835869527268	-0.019762845849802372	-0.009022556390977444	-0.12956521739130436	-0.11758992263599687	-0.11290322580645161	0.13520514796098293	-0.2124581174152268	-0.3070577810661707	-0.09147092923190159	0.24816273484861903	0.2005499575402776	-0.18893058161350845	0.09132161089052751	-0.2731066919161481	0.0392611609008711
Irr	-0.48286200469978124	-0.014828620046997813	0.49841990114253304	-0.4715177052102747	-0.19648093841642228	0.4577424844015882	-0.43004926108374386	0.35127919911012234	0.4044354838709677	0.4854375733046434	0.18442714126807563	0.43469121916674636	-0.45237742405259007	0.11914172783738002	0.23007518796992482	-0.3130434782608696	0.21748932593737474	0.23225806451612904	0.3469541250519167	0.2706944827961753	0.12459872073173626	-0.09137633675079311	-0.06289130785858413	-0.1169569222218438	-0.45628517823639775	0.26197228749696133	0.14781798399259768	0.22792828765673076
IscR	0.2264808362369338	0.28028522810145046	-0.18321043675553034	0.27347864840774655	-0.18511730205278593	-0.19196175350457823	-0.12413793103448276	-0.21868743047830924	-0.2620967741935484	0.017408795732304454	-0.25027808676307006	-0.23470729694837575	0.23665440207342275	0.3145115753811406	-0.12030075187969924	-0.006956521739130435	-0.47348154689715555	-0.05524193548387097	-0.08172474332870291	-0.09982131491195514	-0.5008439978307629	0.08976826457194892	0.1311607554816894	0.17653529169221877	0.09624765478424015	0.02033870837047241	-0.002512257403382965	-0.06414846582338982
KdgR	-0.1861275423385463	-0.0158009885746698	0.2091402641601167	-0.10801393728222997	-0.3313782991202346	0.11206547281419658	-0.5280788177339901	0.09098998887652948	0.0020161290322580645	0.2695015493174055	-0.05628476084538376	0.10254753658580952	-0.1968198763901692	0.07961603613777526	0.045112781954887216	-0.13478260869565217	-0.23413922648760438	0.017741935483870968	0.18617865862612484	0.15186788696648545	-0.29389378845814945	0.060160817984994217	0.0694767851212631	0.09605866339223534	-0.275234521575985	0.14561218701888015	0.2738360569687432	0.13585347307539916
LexA	0.3212867676849526	0.16749047889149987	-0.27023741998217327	0.4579045458228669	-0.17998533724340177	-0.35904707884288145	0.04827586206896552	-0.2347052280311457	-0.3810483870967742	-0.17944450985606128	-0.3196885428253615	-0.33125125939862365	0.30236920004375956	0.36984754376058726	-0.1699248120300752	0.1826086956521739	-0.15297096130523485	-0.2314516129032258	-0.28795855369193274	-0.21036579291052207	-0.45094328166547304	-0.05590415633511255	0.20228390991862225	0.3026581169095049	0.1624765478424015	-0.21935013370067255	0.05608006848841973	-0.04295729529530457
LiuQ	-0.15971153067012397	-0.11141722712908192	0.09845231342678876	-0.23409772303703102	-0.17045454545454544	0.12130297382708047	-0.3472906403940887	0.02246941045606229	0.027822580645161292	0.33177147251372524	0.10077864293659622	0.28281701941307913	-0.09475911608562146	0.1281761716544325	0.12330827067669173	-0.39217391304347826	0.00728433149072547	0.09153225806451613	0.303668422552665	0.3114948106379177	-0.11663909729432806	0.10821379838810281	-0.2626507848265128	0.17836847229130723	-0.04596622889305816	0.2503038651648975	0.36022529542055737	-0.03170461947225156
LiuR	0.13118872052507902	0.13734705453366827	-0.046916781460173404	0.057612835264565274	-0.04728739002932551	0.09423871647354347	-0.05763546798029557	-0.35884315906562847	-0.32016129032258067	0.07331781279566683	-0.31078976640711903	-0.2566122296051547	0.042430665849982896	-0.07735742518351214	-0.23458646616541354	0.22782608695652173	-0.16962086185546452	-0.31451612903225806	0.025403192200333012	0.028595101564298068	-0.20756248809856803	0.03272899846353459	0.10877013278858093	0.03813015646103998	-0.2	0.03703103476217486	0.036225130945554365	-0.018809217251672557
LldR	0.027631472328012316	0.08435296977554493	-0.052913054047484	0.3512681306215055	-0.33064516129032256	-0.3891905032007131	-0.04384236453201971	0.026028921023359287	-0.28346774193548385	-0.23568831145273722	-0.17419354838709677	-0.08502359046038638	0.07772194624146006	0.16205533596837945	0.18195488721804512	0.05478260869565217	-0.21020499444664928	-0.09717741935483871	-0.17915935551813808	0.022318128050183857	-0.4359424528795883	0.051742087166339365	0.48370330494377006	0.08964253129542574	-0.03864915572232645	-0.37022931691110933	0.030714372770391733	-0.04230020473629418
LtbR	0.10882424438862329	0.22939794181994977	-0.1243821408313751	0.24868325095211086	0.06378299120234604	0.13102665910380035	-0.07635467980295567	-0.09899888765294772	-0.054838709677419356	0.2725146101172274	-0.22981090100111234	0.03293852836537869	0.16972266339993158	0.20835686053077357	-0.039097744360902256	0.1634782608695652	-0.041624751375574115	-0.06451612903225806	0.28277763949318063	-0.08787762919759894	-0.32297702794098715	0.2327920960079729	0.37109164375195974	0.1077910192264015	-0.31350844277673545	0.23993193420306297	-0.05397301389203402	0.09839931121180666
MerR	0.17332469005753182	0.2577586905437161	0.27234421845879586	0.06134024795397456	0.13526392961876832	0.079004942873349	-0.05763546798029557	0.0033370411568409346	-0.23306451612903226	-0.3116844005149124	-0.36551724137931035	-0.07179950148610872	0.12485811614363991	-0.09994353472614342	0.17142857142857143	-0.12434782608695652	0.4589128839157046	-0.2721774193548387	0.21542575490940297	-0.2886536014615576	0.2834850501169233	-0.19949554265778743	0.4477026959077917	0.15050412718516262	-0.20056285178236397	-0.07462928449882505	0.08630819789041476	0.15030946537362785
MetJ	-0.2951948788590876	-0.008184101774572563	0.23620452151365368	-0.16214245198930394	-0.06085043988269795	0.22161899359857387	-0.43842364532019706	-0.02424916573971079	0.3318548387096774	0.15031825545778268	0.3624026696329255	0.005354539093879294	-0.09232523467931268	-0.32241671372106157	-0.1849624060150376	-0.0782608695652174	-0.0926150718106524	0.3592741935483871	0.2563716897059924	0.1556166350374148	0.04837001935040376	0.13309162091963345	-0.019646673833658916	-0.316773607522486	-0.24559099437148219	0.1595494692488453	0.09757283592493837	0.028501302997075883
MetR	-0.2558139534883721	0.07916700429462767	0.3295519001701645	-0.15971153067012397	-0.1906158357771261	0.3891905032007131	-0.5527093596059113	0.2436040044493882	0.2399193548387097	0.439906876774001	0.020689655172413793	0.20160650982257647	-0.3015579062416566	-0.042348955392433656	-0.015037593984962405	-0.06434782608695652	-0.24350479554710855	0.01532258064516129	0.35581181706913806	0.14977556246178073	-0.21154229981727216	0.04975564506306126	0.1050383623397295	-0.038496792580857676	-0.4803001876172608	0.3483510250384896	0.30973702566869976	0.12534002413123285
MntR	-0.15436350376792804	-0.06911919617535046	0.14269508143586418	-0.01758366420873511	-0.3977272727272727	-0.09910055911190341	-0.2916256157635468	0.207119021134594	-0.05967741935483871	0.12788769172577502	0.0135706340378198	0.21547963383853647	-0.1356483237116088	-0.16205533596837945	0.24210526315789474	-0.31565217391304345	-0.057234033141414405	0.0842741935483871	-0.12216929933186468	0.018656560166950567	-0.012857853245044038	0.024121082682662776	0.0808916123765733	-0.04784601363620883	-0.04277673545966229	-0.03605866623450288	0.12026419311678452	-0.0007392268788866944
ModE	-0.01871809415768576	-0.11530670123976987	0.10493477027793534	0.09991086621829673	-0.32038123167155425	-0.1866137266023823	-0.39113300492610836	0.19154616240266964	-0.24758064516129033	0.04318720479744759	-0.02246941045606229	0.03155932890180372	-0.11755647192471361	0.032185206098249576	-0.17443609022556392	-0.21043478260869566	-0.3819070938708925	-0.007258064516129033	-0.19654048702362908	0.09075457539156795	-0.22807382541804305	0.017405016523960593	0.03786649426040405	0.18570119468766108	0.012570356472795497	-0.10687950733327932	0.2441752114965443	0.09724940273353846
NadQ	-0.030710639332306944	0.06911919617535046	0.37784620371120653	-0.09715582205655944	-0.08357771260997067	-0.031520946438700265	-0.47635467980295565	0.21824249165739712	-0.15403225806451612	-0.04887854186377789	-0.1221357063403782	0.053139744037741486	-0.08137276835092322	-0.055900621118012424	0.3924812030075188	-0.4747826086956522	-0.07388393369164405	-0.11935483870967742	-0.08924542523011729	0.0485593645466891	-0.011327156430157843	-0.18265808102047773	0.16079540316374477	0.1329055934339134	-0.1527204502814259	-0.1005591119034114	0.17456136925441634	-0.1422601060257505
NagC	-0.23847338141155497	-0.010939145936309862	0.28579531642492506	-0.0679847662263998	-0.3376099706744868	0.031520946438700265	-0.49064039408866994	0.13770856507230256	0.06774193548387097	0.02376970186526185	0.08031145717463849	0.09938349075760812	-0.2106930004061292	-0.1665725578769057	0.25263157894736843	-0.16782608695652174	-0.24350479554710855	0.10725806451612903	0.1113060921409328	0.0701800510953047	-0.19409235612756953	0.05912030069280092	0.24201628940345202	0.008615948815715766	-0.275234521575985	-0.0017016449234259785	0.25195510539089155	0.17700376933342515
NagQ	0.3420306296086217	0.06490559922210518	-0.09164573373308484	0.21675715096021392	-0.23607038123167157	-0.22340166923263918	0.053201970443349754	-0.1781979977753059	-0.4717741935483871	-0.26414499678438874	-0.27074527252502784	-0.23056969855765083	0.16501715934773462	-0.09090909090909091	-0.015037593984962405	-0.03130434782608696	-0.07804640882920146	-0.3225806451612903	-0.2772624727654768	-0.15334995015731798	-0.13561973779891687	-0.11199749763244207	0.02974440563643333	0.39523373716347215	0.11726078799249531	-0.12584069362288308	0.06604805754055214	-0.009692085745403327
NagR	-0.3363584798638684	-0.18418280528320233	0.1715420144234665	-0.18077951543635037	-0.4343841642228739	0.10963455149501661	-0.548768472906404	0.16885428253615128	0.06169354838709677	0.25945801331799906	0.12880978865406006	0.2446862107142417	-0.36800286863388604	-0.15189158667419536	-0.22706766917293233	-0.01391304347826087	-0.2143674695842067	-0.14193548387096774	-0.10562379914875306	0.31751024358894375	-0.19103096249779714	0.09733566306062744	-0.10745303733604514	0.09000916741524342	-0.32420262664165106	0.10444858601409934	0.2507394969698998	0.13815329003193555
NarP	0.11968235961429381	0.004132566242605947	0.14982578397212543	0.12697512357183371	-0.2467008797653959	-0.1243821408313751	-0.29458128078817736	0.08565072302558398	-0.19596774193548386	-0.17274881918979035	-0.11279199110122358	-0.09183845839805092	-0.03326304588621986	-0.20722755505364202	-0.24962406015037594	0.15217391304347827	-0.3059419226104697	-0.15	-0.2186011539344446	-0.0352207958291964	-0.312568289599761	0.07283621045353074	0.15333186226604192	0.16663611645714108	-0.09587242026266417	-0.1999027631472328	0.22075448925210311	0.23047451357289606
