	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
AcnR	-0.08995240613432047	-0.10809095716552089	-0.23960867265996827	0.2332584822664493	0.12115282919090428	-0.006240084611316764	0.032175710835937565	0.18881131745688767	-0.0006403415160583952	0.010425628840721684	0.0988011969151598	-0.13918561607615018	-0.07773664727657324	0.38514816240687005	0.16913319238900634	0.8285714285714286	0.12285714285714286	0.02580228995323335	0.09193408514933928	-0.0007668914518974237	-0.018001168907071888	-0.0857212885665178	0.14626285079188664	0.16049002611042334	0.08480133370380662	0.005383290269558246	-0.09695224563767432	0.14660633484162897	-0.23636658293493235	0.31380939149763826
AgaR	-0.12051824431517716	0.04547858276044421	0.11570597567424643	-0.0774247131563567	-0.1101004759386568	-0.14204124801692225	-0.2729667357567701	-0.192347245053061	-0.04665955180345507	-0.1602307811151692	0.14980274069312424	0.23146483342147012	-0.04288736118455844	0.10773375172220141	-0.2564180006040471	0.6	-0.12142857142857143	0.0037897113368811483	-0.11240242863541858	-0.03019965648506406	0.09175920514319112	-0.22346994880635565	-0.06918588496804667	-0.11566819531262135	-0.17160322311753265	0.08653254587581341	0.043778884183049614	-0.14461538461538462	-0.15565999513815737	-0.1640455682133926
AmtR	-0.023638286620835537	-0.012850343733474353	0.41877313590692755	-0.38656987295825773	-0.3776308831306187	-0.03114754098360656	-0.4576731463237769	-0.30942974555900415	-0.16618996813435552	-0.16640518266161602	-0.12190055082356523	-0.21337916446324695	0.017345319936541512	-0.31781456758049415	-0.43566898218061006	-0.37142857142857144	-0.16357142857142856	-0.06458635703918723	0.05672159593176215	0.07483802789205893	-0.04880187025131502	-0.11223047318101896	-0.19433175882189496	-0.299816888438515	-0.37360377882745205	0.08988556667228112	0.06638143841070059	-0.08597285067873303	-0.09715582205655944	-0.4873020283412059
AraR	0.0807509254362771	-0.12501322051824432	-0.27852987837123216	0.3097911347626811	0.14801692226335272	0.07075621364357483	-0.1336467183084661	0.18671862561425448	0.12179295635430677	-0.0875550383225656	0.009186376719349349	0.16911686938127973	-0.0893707033315706	0.18891882891286033	-0.14693446088794926	0.4857142857142857	-0.06540816326530612	-0.03475245928076117	-0.029719572180352444	0.04101547041010014	-0.18784336645236704	0.26008180294684013	0.13059183106418448	0.20252467147900555	0.20405668241178104	0.030976990293972308	-0.03345426064696213	-0.034389140271493215	0.07381897739243173	0.1909974993053626
ArgR	-0.34124801692226336	0.07694341618191433	0.3200951877313591	-0.2550370666584638	-0.1977260708619778	-0.08328926493918562	-0.3484216143166136	-0.19108441376871338	0.002177161154598544	-0.21590161473067332	0.15552040255164043	0.07974616604970915	-0.13670015864621893	0.1138899661063272	-0.4418604651162791	-0.02857142857142857	-0.10132653061224489	-0.03217223028543783	-0.07493495242361238	0.03562078571399412	0.15844535359438924	-0.11925003920043516	-0.272242289524868	-0.30979890137106963	-0.29702695193109196	0.27460932706483693	0.13338297433107607	-0.33737556561085974	-0.0757637144477757	-0.24273409280355654
BioQ	0.03855103120042306	0.04891591750396616	0.002168164992067689	0.02242455935279461	0.35473294553146484	-0.019936541512427287	0.08250597891935628	0.13497862384984077	0.15504802575493942	0.25264436491690606	0.16127618215588008	0.281332628239027	-0.0358011634056055	0.3724509702396106	0.16535789791603744	0.42857142857142855	-0.007448979591836735	0.12989840348330914	-0.38548713565449366	-0.11952928836470189	0.041554646405610754	-0.1217000053797608	-0.03939983328702417	0.19108424756604525	0.013892747985551542	-0.12107788857703575	-0.2620842124641065	0.3657918552036199	-0.34656834940442427	0.2531814392886913
BirA	-0.0004759386567953464	0.20386039132734002	0.18677948175568482	-0.16515426497277677	-0.3757800105764146	0.2374405076679006	-0.3405600426514097	-0.24921073374254218	-0.2614727857238447	-0.43676299463800067	-0.2033200556888358	-0.2081967213114754	0.22416710735060813	0.004617160788094346	-0.38311688311688313	0.08571428571428572	-0.005918367346938775	-0.26108692146428	-0.09089332192123355	0.031733439388858906	-0.13004091174751609	-0.01244252486578871	0.0675743262017227	-0.33993939496612086	-0.009058071686579605	0.13547434484076867	0.19796612996371937	-0.2023529411764706	-0.13426788752937363	-0.22895248680188943
CadR-PbrR	-0.3789529349550502	-0.2953992596509783	-0.18762559492332098	0.24285582454089635	0.11248016922263353	-0.1165520888418826	0.1223001200287904	0.07537298722863336	0.08115261480180062	0.020345159194029693	0.33779946260113664	0.1644632469592808	-0.3690639873083025	0.16160062758330213	0.11159770462096044	0.7142857142857143	0.03397959183673469	-0.12925334623447832	0.09204972550801768	-0.11519238498155784	-0.05482174167153711	-0.061607014711582156	0.20316754654070576	0.27719531367577765	-0.02361767157543762	0.023009720695026104	0.0661333994068306	-0.067420814479638	0.02876590227696297	-0.02873020283412059
CblR	0.10412480169222633	-0.31348492860920146	0.0837123215230037	-0.06382847826755668	0.4711792702273929	-0.3344262295081967	0.17076630410911953	0.35680395916895896	0.33758804726598596	0.5099448359180179	0.37363014358117147	0.23707033315705975	-0.359227921734532	0.3185840943785099	0.18181818181818182	-0.14285714285714285	-0.2330612244897959	0.26334462183518786	-0.2997398096944495	-0.1701176796571078	-0.09281122150789012	0.05125659579667827	0.11936649069185885	0.3109008118895984	-0.2000555709919422	-0.08536360284585219	-0.2668589632886034	0.4167420814479638	-0.11611700834616319	0.24162267296471243
CcpA	-0.11200423056583818	0.15647805393971442	0.13130618720253834	-0.12578055307760927	-0.3995240613432047	0.006134320465362242	-0.2847185696892914	-0.38584907870895413	-0.2842262542611197	-0.28047978172465815	-0.22737235324032726	-0.202432575356954	0.1273400317292438	-0.45132746703622234	-0.3246753246753247	-0.08571428571428572	-0.07357142857142857	-0.12167392356071602	-0.046140503112687255	-0.00870025129911215	-0.07293980128579777	0.081041577886907	-0.1911642122811892	-0.41098021427832765	-0.026340650180605725	0.09806816788200964	0.27634645518662976	-0.3675113122171946	0.2443075925775869	-0.3848291191997777
CsoR	0.16033844526705446	0.06478053939714437	-0.17181385510312006	0.13513180965271154	0.21031200423056584	0.22797461660497093	-0.1368075564006615	0.23687106804977406	0.26621131294267686	0.14008806131610496	0.03834645219778193	0.19978847170809097	0.12078265468006345	0.12158523408648444	-0.06251887647236484	-0.02857142857142857	0.07204081632653062	0.19561361070795033	-0.13587742144713666	0.009149808357120986	-0.13243717124488602	0.08960269565960675	0.03212003334259517	0.17731036608443582	0.3081967213114754	-0.21354743457870481	0.02647816366311924	-0.10669683257918552	-0.12405801798881776	0.11731036398999722
CueR	0.16113167636171338	0.33225806451612905	0.06668429402432575	-0.03928142975791319	0.04405076679005817	0.16335272342675833	0.2267698713323761	0.0263751333959459	-0.08110992536739672	-0.1811832584940953	-0.1677561989288651	0.047540983606557376	0.3080380750925436	0.23662949038983525	0.15750528541226216	-0.5428571428571428	0.22357142857142856	0.002902757619738752	-0.22734894516176227	0.07634536626302972	0.08544710695499708	-0.26578003889201324	0.1700472353431509	-0.13012266858508678	0.10864128924701306	-0.03057708873109084	-0.27870282572339444	0.13610859728506788	0.01823190989384977	0.10564045568213393
CzrA	-0.17017451084082497	0.11681649920676891	0.02601797990481227	-0.0005844535359438924	-0.23791644632469594	-0.059333685880486514	-0.16630871192781835	-0.23048474984035897	-0.17489861275274968	-0.48241307820271406	-0.022146410265319386	-0.0077207826546800635	0.03379164463246959	-0.04963447847201422	-0.2118695258230142	0.37142857142857144	0.07204081632653062	-0.14731494920174165	-0.0971379012898679	0.011820706172349944	0.04541203974284044	-0.10639459868644549	-0.04067796610169491	-0.16317998414094942	-0.11480966935259794	0.3713855052821526	0.26264230022281393	-0.21610859728506787	-0.14609837128271616	-0.1126424006668519
DasR	-0.1904283447911158	0.11470121628767847	0.3022739291380222	-0.24863883847549909	-0.05901639344262295	-0.05663670015864622	0.1254609581209858	-0.031570782108690375	0.0378655283162531	0.18482716760347376	0.16390630661079753	-0.047593865679534636	-0.035325224748810155	0.20315507467615124	0.06795530051344005	-0.14285714285714285	-0.1876530612244898	-0.02967263344621835	0.0016189650214977985	0.16125876116105137	-0.00853302162478083	0.11806634767559243	-0.03801055848846902	-0.03052940318982609	-0.32553487079744375	0.14719453679906405	0.022044466468943535	0.08570135746606335	-0.1000729276395754	-0.06412892470130592
ExuR_UxuR	0.03786356425171867	0.18069804336329984	0.13368588048651509	-0.13833092374419392	-0.2913802221047065	0.29122157588577474	-0.3092758502517324	-0.24466454111889077	-0.30014941329377176	-0.32096766071775207	-0.26926375579038925	-0.14664198836594394	0.2472236911686938	0.0315505987186447	-0.16732105104198128	-0.08571428571428572	-0.18857142857142858	-0.12393162393162394	0.05903440310533044	0.016051831424197797	-0.11700759789596728	-0.1332616435293875	-0.02361767157543762	-0.19870039379705282	0.04223395387607669	0.0029531192335862377	-0.05044493241205504	-0.12425339366515838	-0.2997325986548902	-0.10714087246457349
FUR	-0.3028556319407721	0.1397144368059228	0.33664727657324167	-0.31354394167768923	-0.2372818614489688	0.03717609730301428	-0.3151112436527085	-0.11553102207088752	-0.07918890081922154	-0.3507262517776761	0.08858564106127755	0.06261237440507668	-0.08603913273400317	0.20777223546424559	-0.307157958320749	0.02857142857142857	-0.09520408163265306	-0.07700370907918078	-0.09690662057251108	0.24516726381175913	0.13559322033898305	-0.08018821888062502	-0.22811892192275632	-0.3401986680293041	-0.22456237843845514	0.05620155041418809	0.05047593728753879	-0.30778280542986425	-0.2149744753261486	-0.15821061405946096
FabR	-0.18672659968270755	-0.12659968270756214	0.37519830777366475	-0.28555169337721864	0.16192490745637228	-0.17556848228450556	0.018154557247481145	-0.05343580377482336	0.028345784444184962	-0.06710865943105317	0.33818064005837106	0.370386039132734	-0.23278688524590163	0.22508658841959936	-0.01676230745998188	-0.42857142857142855	-0.11908163265306122	0.04741170778906628	-0.02844752823488989	-0.03649345529718775	0.19842197545295148	-0.152118124797231	-0.20300083356487914	-0.047965516688898736	-0.3952764656849125	0.11486403352303137	-0.08805384637383916	-0.061447963800904976	-0.059233449477351915	-0.029952764656849123
FadP	-0.12781597038603915	0.060708619777895295	0.1613960867265997	-0.19216217047586823	-0.3837123215230037	-0.10058170280274986	-0.20350934485904087	-0.3216611685702568	-0.3580362863454507	-0.3527506457273308	-0.08397339382874115	-0.02242199894235854	0.026811210999471178	0.14813390861802694	-0.32346723044397463	0.8857142857142857	0.004387755102040816	-0.01701338493791324	0.04151488876555069	-0.11492793965331735	0.1679719462302747	0.013103189902910234	0.1812170047235343	-0.1523553337530493	-0.20872464573492636	-0.00024609326946551985	0.11949279011435779	-0.18262443438914028	-0.05064419414958269	-0.34581828285634897
FadR	-0.441988365943945	-0.18915917503966156	0.008355367530407193	-0.084930326986373	0.11760973030142782	-0.12681121099947118	0.03679539727837697	0.18170338137070252	0.40614727891863817	0.2154967359407424	0.4870685548541327	0.17810682178741408	-0.38397673188789	0.0030781071920628973	-0.02748414376321353	0.08571428571428572	0.0913265306122449	0.29527495565231415	0.11026308199986791	0.13767023788199956	0.23068381063705434	-0.11878206813247408	-0.06018338427340928	0.04848406281526521	-0.1566546262850792	0.21028669875828668	0.23526499517066604	-0.15122171945701357	-0.1683007859978932	0.02622950819672131
FixJ	0.09127445795875198	-0.14918032786885246	-0.1402432575356954	0.24562428865852534	0.3930195663670016	-0.24965626652564782	0.35417596058702056	0.3077339435485945	0.15910352202330927	0.18047472061171616	0.17587527876795808	0.23252247488101532	-0.23585404547858277	0.4994228919122051	0.3276955602536998	0.42857142857142855	0.08755102040816326	0.17908401870666021	-0.2952876558853306	-0.11363215754493894	-0.0700759789596727	0.11991070423755669	0.20850236176715756	0.3131046329266559	-0.0045012503473187	-0.13913498222406828	-0.26930834845181933	0.2665158371040724	0.06944331901790779	0.2756876910252848
FnrN_FixK	-0.2923320994182972	-0.0022739291380222105	-0.1041776837652036	0.15315758712971791	-0.041935483870967745	-0.10624008461131676	-0.03971309397886501	0.0031390377639497857	0.11171824983498801	0.07905258373401589	0.04055728144974152	-0.14457958751983077	-0.11422527763088314	-0.2412466511779296	-0.033373603141045004	0.5428571428571428	0.13244897959183674	-0.19190453152717304	0.06793871072356833	0.1280973169996938	-0.05143191116306254	-0.010763334563104835	0.0702417338149486	0.03124240411357999	-0.03495415393164768	0.05829334320464501	0.1051995425163508	0.018552036199095023	-0.286767684952597	-0.011669908307863295
FruR	0.06409307244843998	0.28429402432575357	0.08297197250132206	-0.029007351810267926	0.0822316234796404	0.2059227921734532	0.27953155333286817	-0.03492630523567118	-0.12379935977128974	0.010931727328135358	-0.06502887420419083	0.1811739820200952	0.24606028556319406	0.23432090999578806	0.28450619148293566	-0.37142857142857144	0.07581632653061224	-0.057329462989840346	-0.07146574166325996	0.001718894633563191	0.0364114552893045	-0.10182499884635496	0.19044178938594053	0.01720924956878732	0.06112809113642678	-0.1283376400262686	-0.14113419320201262	0.18244343891402715	-0.17802447127461307	0.21417060294526258
GguR	0.13950290851401376	-0.0372818614489688	-0.2243786356425172	0.17247531452828446	0.033844526705446853	0.22094130089899525	0.04173927224309282	0.14187007457299491	0.13156883683279827	0.22845285721853245	0.09155882522770596	-0.13172924378635642	0.05684822845055526	0.020777223546424556	0.08562367864693446	-0.08571428571428572	0.009489795918367346	-0.05757135945815191	0.08187337394431723	-0.07996826725992445	-0.1255990648743425	-0.09954019892630968	0.2071130869686024	0.12043233784861332	0.21850514031675466	-0.04786514091104361	0.024493851632159485	-0.018642533936651582	-0.23247710882424438	0.07396499027507641
GlcC	-0.08101533580116341	0.26901110523532523	0.15658381808566896	-0.1308868313390138	-0.13913273400317291	-0.02083553675304072	-0.17676379177123383	-0.060038607347269464	0.07124866602009744	-0.156485652308308	-0.040519163704018084	-0.0674246430460074	0.08656795346377578	0.22200848122753647	-0.10676532769556026	0.42857142857142855	0.15653061224489795	0.05611998064828253	-0.21971668148898693	0.212243820445818	0.10368205727644653	0.08016069117074497	-0.07563212003334259	-0.11832574421024952	-0.1035287579883301	0.009782207461254412	-0.020339198317337496	-0.21665158371040724	-0.1908273235556276	-0.11914420672409003
