	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2
CsoR	0.06719367588932806	0.1880293619424054	-0.11914172783738002	0.1067193675889328	0.11462450592885376	0.020892151326933936	0.2961816305469556	-0.010526315789473684	0.18045112781954886	0.1421180942219978	0.07719298245614035	0.12478825522303783	0.12027103331451157	-0.4764705882352941	-0.27058823529411763	0.3535714285714286	0.09523809523809523	-0.02406015037593985	0.11764705882352941	0.13918717587053722	-0.34065934065934067	0.29148941306493964	0.004511278195488722	0.29411764705882354	0.07284020327498589	0.06380575945793338	-0.019762845849802372	0.09731885756349777
CueR	0.7312252964426877	0.13946922642574816	-0.4432523997741389	0.6905702992659515	-0.045736871823828344	-0.32241671372106157	0.20123839009287925	-0.6543859649122807	-0.5458646616541354	-0.39419617375444643	-0.4421052631578947	-0.391304347826087	0.5640880858272163	-0.2	-0.5911764705882353	-0.03571428571428571	-0.047619047619047616	-0.22556390977443608	-0.11519607843137254	-0.4936591891856904	-0.17362637362637362	0.09235956683630671	0.22105263157894736	0.3764705882352941	0.19028797289666854	-0.13495200451722192	-0.3145115753811406	0.14712321408128778
CzrA	-0.6962168266516092	-0.26143421795595706	0.5539243365330322	-0.7334839073969509	-0.10333145115753811	0.3020892151326934	-0.20743034055727555	0.7280701754385965	0.3548872180451128	0.34958976461907487	0.3368421052631579	0.49745906267645396	-0.7007340485601355	0.25588235294117645	0.6529411764705882	-0.15	-0.38095238095238093	0.18646616541353384	0.1642156862745098	0.4832526713635942	0.16043956043956045	-0.09366963161412667	-0.1443609022556391	-0.27941176470588236	-0.2648221343873518	0.10784867306606437	0.2670807453416149	0.044079717837584284
DasR	0.6939582156973462	0.2885375494071146	-0.541501976284585	0.7459062676453981	-0.07396950875211744	-0.3687182382834557	0.08359133126934984	-0.6298245614035087	-0.4075187969924812	-0.5456504931443127	-0.47719298245614034	-0.5121400338791643	0.6510446075663467	-0.13823529411764707	-0.7088235294117647	0.08214285714285714	0.5714285714285714	-0.3699248120300752	-0.17892156862745098	-0.5925211084956047	-0.15604395604395604	-0.09301459922521668	0.29774436090225564	0.45294117647058824	0.1981931112365895	-0.22529644268774704	-0.2862789384528515	0.08586958020308626
ExuR_UxuR	-0.025409373235460192	-0.08752117447769622	0.2230378317334839	-0.19367588932806323	0.20045172219085264	0.06154714850367024	-0.05263157894736842	-0.005263157894736842	0.081203007518797	0.11099734366243623	-0.21052631578947367	0.13382269904009034	0.06380575945793338	0.3735294117647059	0.38823529411764707	-0.4642857142857143	0.2857142857142857	0.07368421052631578	0.27205882352941174	0.1125204739514156	0.09010989010989011	-0.3065551580098691	-0.14586466165413534	0.12941176470588237	-0.06719367588932806	0.0942970073404856	-0.15753811405985318	-0.2787899037260201
FUR	-0.7075098814229249	-0.3935629587803501	0.4748729531338227	-0.7075098814229249	-0.12365894974590627	0.2738565782044043	-0.18059855521155832	0.6684210526315789	0.324812030075188	0.3692995733067972	0.32456140350877194	0.46922642574816487	-0.6962168266516092	0.3264705882352941	0.7323529411764705	-0.07142857142857142	-0.2619047619047619	0.12030075187969924	0.15196078431372548	0.5476430003878147	0.2087912087912088	-0.11725079761488583	-0.2646616541353383	-0.3235294117647059	-0.25578769057029926	0.0942970073404856	0.2715979672501412	-0.06068117001018096
FabR	0.11688311688311688	0.3687182382834557	-0.20835686053077357	0.14285714285714285	0.19254658385093168	0.18464144551101072	0.3395252837977296	-0.06842105263157895	0.18195488721804512	0.2188826122689163	0.01929824561403509	0.04009034443817053	0.06832298136645963	-0.22058823529411764	-0.020588235294117647	0.2	-0.5952380952380952	0.13984962406015036	-0.19117647058823528	-0.00260162945552406	-0.3010989010989011	0.20961036445119252	0.2631578947368421	-0.06764705882352941	-0.08639186900056466	0.26256352343308864	-0.07058159232072275	0.15571017210159643
FadP	0.5629587803500847	0.22981366459627328	-0.365330321852061	0.49520045172219085	0.1880293619424054	-0.045736871823828344	0.33126934984520123	-0.5666666666666667	-0.21052631578947367	-0.17531356148553012	-0.34035087719298246	-0.36645962732919257	0.4647092038396386	-0.09411764705882353	-0.5058823529411764	0.4607142857142857	0.21428571428571427	-0.42105263157894735	-0.022058823529411766	-0.23739868781657048	0.002197802197802198	-0.06943343322445752	0.26165413533834586	0.2235294117647059	0.1067193675889328	0.0660643704121965	-0.09881422924901186	-0.013166668964473226
FadR	0.18125352907961603	0.00846979107848673	-0.14398644833427443	0.3337097684923772	-0.2354601919819311	-0.44551101072840205	0.025799793601651185	-0.19473684210526315	-0.1443609022556391	-0.4616244666334965	0.09649122807017543	-0.07396950875211744	0.13269339356295878	-0.07941176470588235	-0.4764705882352941	-0.3464285714285714	0.11904761904761904	0.20601503759398496	-0.34558823529411764	-0.3219516451211024	-0.07252747252747253	0.04912742916824825	-0.02556390977443609	0.3735294117647059	0.22868435911914173	-0.34726143421795597	-0.5426312817617166	0.29252903655851387
FixJ	0.12365894974590627	-0.22755505364201017	-0.25691699604743085	0.3585544889892716	-0.01637492941840768	-0.13495200451722192	0.011351909184726523	-0.22631578947368422	-0.0030075187969924814	0.12966979399817316	0.08947368421052632	0.054771315640880856	0.1259175607001694	0.2323529411764706	-0.45	0.060714285714285714	0.14285714285714285	0.17593984962406015	-0.2034313725490196	-0.26211416764404905	-0.15604395604395604	0.03668181377895869	0.061654135338345864	0.15294117647058825	0.14624505928853754	0.0220214568040655	-0.1259175607001694	0.31600005514735746
FnrN_FixK	0.2930547713156409	0.06832298136645963	-0.1789949181253529	0.2670807453416149	0.053642010163749296	-0.52343308865048	-0.08978328173374613	-0.43508771929824563	-0.29022556390977444	-0.3952335321064318	-0.12280701754385964	-0.1225296442687747	0.47035573122529645	-0.21176470588235294	-0.4147058823529412	-0.18928571428571428	0.3333333333333333	0.11127819548872181	-0.11764705882352941	-0.2328458362694034	-0.024175824175824177	0.11856086239270577	-0.2857142857142857	0.4264705882352941	0.5076228119706381	-0.37549407114624506	-0.4308300395256917	-0.03721015142133738
FruR	0.45454545454545453	0.3461321287408244	-0.42631281761716544	0.4161490683229814	0.23433088650479955	-0.30886504799548276	0.16202270381836945	-0.4473684210526316	-0.1593984962406015	-0.35581391473098717	-0.09473684210526316	-0.5279503105590062	0.5335968379446641	-0.2852941176470588	-0.45	0.28214285714285714	0.6428571428571429	-0.324812030075188	-0.022058823529411766	-0.29593535056586184	-0.08131868131868132	-0.3032799960653192	0.03458646616541353	0.40294117647058825	0.339356295878035	-0.25578769057029926	0.09542631281761717	-0.19635510673105724
GguR	-0.1067193675889328	-0.07961603613777526	0.6070016939582157	-0.4601919819311124	0.2682100508187465	0.22981366459627328	-0.12899896800825594	0.21578947368421053	0.07518796992481203	0.023859242095663865	-0.2789473684210526	0.21287408243929984	-0.0818746470920384	0.4470588235294118	0.5058823529411764	-0.24285714285714285	0.3333333333333333	-0.10075187969924812	0.6127450980392157	0.12682943595679794	0.46373626373626375	-0.2607028907861707	-0.11578947368421053	-0.24705882352941178	-0.03896103896103896	0.10784867306606437	0.06380575945793338	-0.40072470761440254
GlcC	0.5200451722190853	0.2106154714850367	-0.25804630152456237	0.39695087521174477	0.02766798418972332	-0.32919254658385094	0.24251805985552116	-0.41578947368421054	-0.35789473684210527	-0.5726218102959327	-0.1456140350877193	-0.3890457368718238	0.41727837380011296	-0.4294117647058823	-0.4441176470588235	-0.2857142857142857	0.42857142857142855	-0.09473684210526316	-0.23774509803921567	-0.7609766157407876	0.10329670329670329	-0.30983031995441895	0.3233082706766917	0.041176470588235294	0.1767363071710898	-0.28063241106719367	-0.3359683794466403	-0.0160289883045761
GntR	0.6341050254093732	0.08977978543195934	-0.5810276679841897	0.735742518351214	-0.07058159232072275	-0.189158667419537	0.09803921568627451	-0.5929824561403508	-0.3172932330827068	-0.3195063724114987	-0.4982456140350877	-0.4184076792772445	0.5697346132128741	0.0029411764705882353	-0.6088235294117647	0.18214285714285713	0.38095238095238093	-0.2796992481203007	-0.12745098039215685	-0.4481306737140194	-0.08131868131868132	-0.022926133611849184	0.2	0.18823529411764706	0.034443817052512704	-0.00282326369282891	-0.22868435911914173	-0.04465218170560486
GulR	-0.5798983625070582	-0.22529644268774704	0.49858836815358554	-0.629587803500847	-0.14059853190287974	0.22868435911914173	-0.15583075335397317	0.4473684210526316	0.3112781954887218	0.16908941137361783	0.2614035087719298	0.4127611518915867	-0.5426312817617166	0.17941176470588235	0.5764705882352941	-0.2892857142857143	0.23809523809523808	0.05413533834586466	0.19117647058823528	0.5027648922800246	0.14725274725274726	-0.060262979779717854	-0.35037593984962406	-0.3205882352941177	-0.13608130999435347	0.0942970073404856	0.16770186335403728	-0.2639058431574851
HcpR	0.5979672501411631	0.21626199887069453	-0.4624505928853755	0.6081309994353472	0.21626199887069453	-0.1383399209486166	0.3065015479876161	-0.624561403508772	-0.20601503759398496	-0.11410941871839239	-0.35964912280701755	-0.28514963297571994	0.551665725578769	-0.07058823529411765	-0.5441176470588235	0.3357142857142857	0.30952380952380953	-0.3233082706766917	-0.004901960784313725	-0.22308972581118816	0.015384615384615385	0.07401865994682737	0.09022556390977443	0.36470588235294116	0.2422360248447205	0.06832298136645963	-0.20948616600790515	-0.10247103237568295
HexR	0.06493506493506493	0.1281761716544325	-0.003952569169960474	0.0378317334839074	0.2930547713156409	0.14737436476566912	0.24871001031991744	-0.12631578947368421	-0.07819548872180451	0.12552036059023164	0.04912280701754386	0.005081874647092038	-0.017504234895539244	-0.18823529411764706	0.17941176470588235	-0.075	-0.38095238095238093	0.0406015037593985	-0.12009803921568628	0.07609766157407875	0.367032967032967	0.16048293528294427	0.08421052631578947	-0.538235294117647	0.023150762281197064	0.1880293619424054	0.2636928289102202	-0.08586958020308626
HisR	0.13608130999435347	0.033314511575381144	-0.21513269339356295	0.13382269904009034	0.3924336533032185	0.47148503670242803	0.18472652218782248	0.07017543859649122	0.13383458646616542	0.5715844519439474	-0.20350877192982456	-0.028797289666854884	-0.024280067758328628	0.16470588235294117	0.22941176470588234	0.3821428571428571	-0.5952380952380952	-0.11578947368421053	0.2034313725490196	-0.02211385037195451	0.13846153846153847	0.11594073283706587	0.3007518796992481	-0.5352941176470588	-0.2930547713156409	0.5268210050818747	0.163184641445511	-0.11163045426401214
HrcA	0.32241671372106157	-0.032185206098249576	-0.28402032749858835	0.4127611518915867	0.09768492377188029	-0.551665725578769	0.0030959752321981426	-0.3263157894736842	-0.35037593984962406	-0.4004203238663588	0.008771929824561403	-0.22416713721061546	0.42631281761716544	-0.37058823529411766	-0.47058823529411764	-0.16428571428571428	0.2619047619047619	0.18045112781954886	-0.041666666666666664	-0.39154523305637107	-0.1824175824175824	0.09170453444739673	-0.1293233082706767	0.46176470588235297	0.3924336533032185	-0.4409937888198758	-0.20722755505364202	0.1288043703046294
HutC	-0.6962168266516092	-0.38226990400903443	0.2490118577075099	-0.5031055900621118	-0.08413325804630152	0.15866741953698477	-0.09391124871001032	0.6982456140350877	0.48872180451127817	0.5695097352399766	0.44912280701754387	0.5607001693958216	-0.6205533596837944	0.35	0.6617647058823529	0.04642857142857143	-0.09523809523809523	0.28270676691729324	0.08823529411764706	0.5560982961182679	-0.15604395604395604	0.03668181377895869	-0.47518796992481205	-0.0029411764705882353	-0.08752117447769622	0.07058159232072275	0.24675324675324675	-0.07785508605079822
HypR	-0.22416713721061546	-0.19932241671372106	-0.28063241106719367	0.031055900621118012	-0.13269339356295878	-0.41953698475437606	0.1021671826625387	0.4263157894736842	0.24360902255639097	-0.0643162178230939	0.24561403508771928	0.17221908526256352	-0.06719367588932806	0.20588235294117646	0.31470588235294117	0.15357142857142858	0.5	0.02706766917293233	-0.31862745098039214	0.129431065412322	-0.17362637362637362	-0.3949845305127159	-0.5157894736842106	0.45588235294117646	0.35290796160361376	-0.41953698475437606	0.015245623941276116	-0.19234785965491322
Irr	-0.3867871259175607	-0.15753811405985318	0.21513269339356295	-0.4409937888198758	0.00846979107848673	0.25917560700169395	-0.034055727554179564	0.43508771929824563	0.081203007518797	0.253115437884434	0.22631578947368422	0.1507622811970638	-0.4827780914737436	-0.1323529411764706	0.43823529411764706	0.3142857142857143	-0.38095238095238093	-0.21503759398496242	0.19852941176470587	0.5476430003878147	0.08571428571428572	-0.024236198389669138	-0.11428571428571428	-0.1264705882352941	-0.22416713721061546	0.11236589497459062	0.33258046301524563	0.016601452172596676
IscR	-0.3020892151326934	-0.233201581027668	0.19932241671372106	-0.35742518351214003	-0.16996047430830039	0.24675324675324675	-0.02786377708978328	0.4824561403508772	0.09022556390977443	0.15145431938986625	0.08771929824561403	0.15640880858272163	-0.4906832298136646	0.3088235294117647	0.55	0.1392857142857143	-0.5238095238095238	-0.07067669172932331	-0.09068627450980392	0.19772383861982856	0.15604395604395604	-0.2102653968401025	0.015037593984962405	-0.45	-0.26595143986448333	0.10333145115753811	0.12365894974590627	0.02576087406092588
KdgR	-0.6329757199322417	-0.22190852625635235	0.49181253529079616	-0.6420101637492942	-0.033314511575381144	0.42970073404856013	-0.09803921568627451	0.6403508771929824	0.29172932330827067	0.45954974992952574	0.2929824561403509	0.427442123094297	-0.6679841897233202	0.35	0.6764705882352942	-0.02857142857142857	-0.42857142857142855	0.11879699248120301	0.25245098039215685	0.5086185585549537	-0.024175824175824177	-0.028821425112038973	-0.02857142857142857	-0.23823529411764705	-0.39469226425748166	0.22981366459627328	0.3642010163749294	0.09445653822339489
LexA	0.233201581027668	0.21287408243929984	-0.26143421795595706	0.26143421795595706	0.20496894409937888	0.034443817052512704	0.28792569659442724	-0.312280701754386	-0.05413533834586466	-0.01763509198375155	-0.19649122807017544	-0.2264257481648786	0.19141727837380013	0.3029411764705882	0.1264705882352941	0.039285714285714285	-0.4523809523809524	0.06015037593984962	-0.3553921568627451	-0.23154502154164136	-0.1824175824175824	-0.018995939278389322	0.21052631578947367	-0.24411764705882352	0.017504234895539244	0.08639186900056466	0.033314511575381144	-0.009159421888329201
LiuQ	0.453416149068323	0.029926595143986448	-0.4161490683229814	0.35403726708074534	-0.19480519480519481	-0.33032185206098247	0.09391124871001032	-0.5105263157894737	-0.5323308270676692	-0.4875584254331311	-0.356140350877193	-0.3495200451722191	0.42179559570863917	-0.29705882352941176	-0.47058823529411764	0.18571428571428572	-0.23809523809523808	-0.36541353383458647	-0.5171568627450981	-0.2068295417141628	0.27912087912087913	-0.11135550611469604	-0.03308270676691729	0.04411764705882353	0.23094297007340486	-0.20045172219085264	-0.40033879164313946	-0.007442030284267476
LiuR	0.6273291925465838	0.32806324110671936	-0.48955392433653305	0.6578204404291361	0.09994353472614342	-0.2896668548842462	0.2260061919504644	-0.7543859649122807	-0.3218045112781955	-0.4004203238663588	-0.3456140350877193	-0.38226990400903443	0.6092603049124788	-0.13823529411764707	-0.6088235294117647	-0.04285714285714286	0.40476190476190477	-0.2796992481203007	-0.2034313725490196	-0.3284557187599126	-0.2703296703296703	-0.011135550611469603	0.14736842105263157	0.47352941176470587	0.2738565782044043	-0.07171089779785432	-0.2422360248447205	0.027478265664987605
LldR	-0.2761151891586674	-0.0016939582156973462	0.09542631281761717	-0.19706380575945792	-0.10107284020327499	0.26030491247882553	-0.17647058823529413	0.4666666666666667	0.21954887218045113	0.530090117864532	0.0035087719298245615	0.2761151891586674	-0.28063241106719367	0.17647058823529413	0.21764705882352942	-0.04285714285714286	-0.5714285714285714	0.1443609022556391	0.06862745098039216	0.0650407363881015	0.041758241758241756	0.16506816200531413	0.20902255639097744	-0.11764705882352941	-0.3201581027667984	0.2140033879164314	0.1880293619424054	0.20780438409146876
LtbR	0.045736871823828344	0.043478260869565216	0.42857142857142855	-0.20045172219085264	0.11914172783738002	0.21626199887069453	0.20330237358101136	0.05789473684210526	-0.07368421052631578	-0.01763509198375155	-0.14035087719298245	0.20045172219085264	-0.13946922642574816	0.17352941176470588	0.21764705882352942	-0.010714285714285714	-0.38095238095238093	0.09473684210526316	0.34068627450980393	-0.01951222091643045	0.15164835164835164	0.18930436039498325	0.2586466165413534	-0.2323529411764706	-0.14850367024280067	0.1225296442687747	-0.37210615471485037	0.08243479699496281
MerR	0.6702428006775832	0.4579333709768492	-0.5347261434217956	0.7402597402597403	0.043478260869565216	-0.339356295878035	-0.011351909184726523	-0.7228070175438597	-0.2706766917293233	-0.4460640913537157	-0.2824561403508772	-0.6160361377752682	0.7673630717108978	-0.17352941176470588	-0.7058823529411765	-0.03571428571428571	0.11904761904761904	-0.012030075187969926	-0.23529411764705882	-0.47479737563314095	-0.34945054945054943	0.0982548583364965	0.1593984962406015	0.38235294117647056	0.2885375494071146	-0.12140033879164314	-0.32806324110671936	0.0045797109441646005
MetJ	-0.40146809712027104	-0.12140033879164314	0.20609824957651043	-0.2919254658385093	-0.1383399209486166	0.6284584980237155	-0.19711042311661506	0.37543859649122807	0.562406015037594	0.6213776528392458	0.25087719298245614	0.2987012987012987	-0.35290796160361376	-0.12941176470588237	0.15294117647058825	0.04285714285714286	-0.09523809523809523	0.1924812030075188	0.031862745098039214	0.17105713670070696	0.37142857142857144	0.18930436039498325	0.4345864661654135	-0.5911764705882353	-0.6612083568605308	0.577639751552795	0.18351214003387917	0.18719568484272806
MetR	-0.6013551665725578	-0.1789949181253529	0.4748729531338227	-0.6589497459062676	0.054771315640880856	0.4624505928853755	-0.1393188854489164	0.5385964912280702	0.3398496240601504	0.43672786618584725	0.21052631578947367	0.3867871259175607	-0.6182947487295314	0.35294117647058826	0.6264705882352941	-0.06428571428571428	-0.07142857142857142	0.06917293233082707	0.19607843137254902	0.40585419506175335	0.1956043956043956	-0.14083196361564498	0.05413533834586466	-0.46176470588235297	-0.3901750423489554	0.28289102202145683	0.35968379446640314	-0.005152174812185176
MntR	-0.709768492377188	-0.313382269904009	0.47261434217955955	-0.6758893280632411	-0.11349520045172219	0.33032185206098247	-0.20949432404540763	0.7192982456140351	0.36390977443609024	0.438802582889818	0.3736842105263158	0.4997176736307171	-0.7052512704686618	0.18529411764705883	0.6264705882352941	-0.15714285714285714	-0.4523809523809524	0.22105263157894736	0.15441176470588236	0.5021144849161436	0.0945054945054945	0.006550323889099766	-0.17443609022556392	-0.31470588235294117	-0.3269339356295878	0.15979672501411632	0.2715979672501412	0.048659428781748885
ModE	-0.5900621118012422	-0.09768492377188029	0.753811405985319	-0.771880293619424	-0.018633540372670808	0.3167701863354037	-0.08978328173374613	0.5684210526315789	0.22406015037593985	0.30187128042774714	0.16140350877192983	0.5110107284020328	-0.5527950310559007	0.2235294117647059	0.7147058823529412	-0.3535714285714286	-0.11904761904761904	0.17593984962406015	0.3799019607843137	0.4546347473528295	0.16043956043956045	0.11332060328142596	-0.11879699248120301	-0.21470588235294116	-0.2388481084133258	0.09316770186335403	0.07848673066064371	-0.05610145906601636
NadQ	-0.6341050254093732	0.014116318464144552	0.5742518351214003	-0.717673630717109	0.045736871823828344	0.34726143421795597	-0.08359133126934984	0.512280701754386	0.3383458646616541	0.32158108911546945	0.3087719298245614	0.4150197628458498	-0.5279503105590062	0.19117647058823528	0.6205882352941177	-0.1392857142857143	-0.42857142857142855	0.22406015037593985	0.07107843137254902	0.46113882099163966	0.24835164835164836	0.02161606883402923	-0.055639097744360905	-0.38823529411764707	-0.1981931112365895	0.16996047430830039	0.06493506493506493	0.055528995197995784
NagC	-0.6781479390175043	-0.2930547713156409	0.5064935064935064	-0.6849237718802936	0.005081874647092038	0.44664031620553357	-0.08152734778121776	0.6526315789473685	0.38345864661654133	0.5456504931443127	0.35789473684210527	0.4601919819311124	-0.7289666854884246	0.3352941176470588	0.6705882352941176	-0.039285714285714285	-0.5	0.18195488721804512	0.19607843137254902	0.5443909635684095	0.1912087912087912	-0.012445615389289557	-0.09924812030075188	-0.4088235294117647	-0.37549407114624506	0.26030491247882553	0.3890457368718238	0.036637687553316804
NagQ	-0.0818746470920384	-0.0016939582156973462	0.09090909090909091	0.04799548277809147	-0.13156408808582723	0.38114059853190285	-0.2961816305469556	-0.03508771929824561	0.21203007518796993	0.37863579847466566	-0.007017543859649123	0.09203839638622248	-0.053642010163749296	0.023529411764705882	-0.10588235294117647	0.039285714285714285	-0.6666666666666666	0.24962406015037594	0.19362745098039216	0.3440654954930569	-0.16483516483516483	0.4945494536270324	0.01804511278195489	-0.12941176470588237	-0.269339356295878	0.5042348955392434	-0.031055900621118012	0.14998553342139068
NagR	-0.46809712027103334	-0.09203839638622248	0.3800112930547713	-0.47374364765669114	-0.1293054771315641	0.05815923207227555	-0.21981424148606812	0.4017543859649123	0.07819548872180451	0.22510676238082863	0.2964912280701754	0.29757199322416716	-0.33145115753811405	0.014705882352941176	0.34411764705882353	-0.25	-0.09523809523809523	0.35789473684210527	-0.02696078431372549	-0.052032589110481205	0.1956043956043956	0.14672725511583476	0.022556390977443608	-0.3411764705882353	-0.08300395256916997	-0.08752117447769622	-0.015245623941276116	0.11850002068025904
NarP	0.1665725578769057	-0.034443817052512704	-0.032185206098249576	0.07509881422924901	0.12140033879164314	0.13721061547148503	0.22394220846233232	-0.14385964912280702	-0.09774436090225563	0.14523016927795396	-0.10526315789473684	0.04121964991530209	-0.02766798418972332	-0.18823529411764706	0.1411764705882353	-0.03214285714285714	-0.47619047619047616	-0.06766917293233082	0.2696078431372549	0.07739847630184078	-0.27472527472527475	0.2888692835092997	-0.13533834586466165	-0.1588235294117647	0.000564652738565782	0.18125352907961603	0.21626199887069453	-0.3102754164671517
