	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
HutC	-0.13798660450548644	-0.0757419402266521	0.006395214050245687	0.005385241454150841	-0.19781680006638275	0.13472923534500794	-0.13371931762820466	-0.16348334791557856	-0.25601238115814995	-0.14788347650988648	-0.14589238749362396	-0.24706005584770283	-0.015721180993788084	-0.14276679784097993	-0.07242701590747395	0.011764705882352941	-0.040811400092520954	-0.05331544353440034	0.2180417270951274	0.17134164006060495	0.0681898310631852	0.04226396026268065	-0.19534824125592218	-0.25962618589951775	0.05414094350611532	0.11081493545898354	0.2746484070486654	-0.12203612326346037	0.12166979995743854	-0.19091353289805613
HypR	-0.13988651431632296	-0.31214500383216687	-0.3401790207575869	0.2532555615843733	0.30441531123867427	-0.15778819458187965	0.10551023179238234	0.29088575979064335	0.271175558202951	0.24812605176492553	0.20219276971445532	0.14506465282469494	-0.306947576252097	0.19616759722498628	0.1471233569641817	0.3264705882352941	-0.058267510780242754	0.15211817145525988	-0.015410083542814229	0.11854865881255262	0.04804522518810182	-0.07944295436712498	0.07198665102182995	0.4266142211974445	0.16052417006406522	-0.1417166887917739	-0.0565928115266816	0.1533890458268254	-0.12419783522560056	0.24087920824495415
Irr	0.12832307514024954	0.03717264016797393	-0.12128288785474778	0.18634020618556701	-0.056607134274655774	0.10508846430045632	-0.11283634334328929	-0.06017965883018696	-0.06134418856561201	-0.13481500910144667	-0.12203239787085554	-0.09617064891379863	0.11219720536573943	0.08369088149298823	-0.081258245102685	0.06470588235294118	0.18578214255080464	-0.09645674962731252	0.007181634510474246	0.07381535402421774	0.12140573187657708	-0.03291877741644704	0.00545141629097353	-0.0754837151887397	0.19054164239953408	-0.06122019876684939	0.07192116826492335	-0.2737608270327165	-0.08857846651136908	-0.02689079792156364
IscR	-0.1567764863549202	0.2546557685739084	0.08336396175311421	-0.00946825827455236	-0.31299317785486175	0.1834595224228305	-0.11421621289753779	-0.19272263417338945	-0.3006622575376292	-0.6034004241044001	-0.22397575702971198	-0.1893610595600698	0.14780737684699252	-0.1772961239471556	-0.20933840970010353	-0.2911764705882353	0.1942215370143815	-0.24704386156467856	0.20578425937979256	0.2167170784164676	0.11999554761513433	-0.012240706166209488	-0.2240380667359816	-0.39223536083517385	0.03079790331974374	0.09650354399011003	0.23822053656259018	-0.26541567530743954	0.05603811511092468	-0.13020514458203297
KdgR	-0.07518214537167348	0.13530072010028601	0.16293376910506585	-0.07463374932175801	-0.4427072583923309	0.0727109261468694	-0.24206041582569474	-0.35810851283552114	-0.26376683977715243	-0.4035927359516157	-0.13560101130599392	-0.20508224055385788	0.0896503173721304	-0.14232236097030637	-0.3056343515748198	-0.21470588235294116	-0.10543994699829552	-0.18827093168423725	0.17588918419720823	0.015615248062684111	-0.05711864760712157	0.037600269013703114	-0.22721805957238284	-0.3730022361862488	-0.10312172393709959	0.17073286542866528	0.14163210618574776	-0.07030087085422929	0.16072470377968506	-0.29017075825297217
LexA	-0.3991563495736915	0.28182560976756754	0.2232896619187904	-0.09740911557243624	-0.12422922185737562	-0.1674573511034713	-0.0438001892528981	-0.050868449529409214	0.039834209402710215	-0.04750977950827445	0.1462158550661053	-0.016134003372401947	-0.06390829727007163	0.02283721766230234	-0.24835439750680996	-0.25882352941176473	0.03451334452268747	0.050006379415081376	-0.2492392342991028	-0.051622737830595206	0.28441808448440553	-0.15883250768941434	-0.12679784622947085	-0.22553428263717643	-0.23186953989516598	0.05913792522137822	0.06795776138244962	-0.1489703348711661	0.027581512989818913	-0.1399397618609063
LiuQ	-0.1068699268595539	-0.00772403810000797	-0.2434309107666906	0.23086001085187194	-0.1851903161151984	0.13287456672566172	0.1176445485941758	-0.24115882870916602	-0.23679087279788372	-0.31281278007425967	-0.23642074626570464	-0.21577603669027992	0.049821440487508285	0.011145109218428987	0.09732123938190015	0.6205882352941177	0.03270790192600188	-0.3225761311141085	0.15441731423707844	-0.03148854980203825	-0.010928928026181246	-0.029637579883769458	0.11786358064148646	-0.12339855192328879	0.3035410599883518	-0.10382880597417798	0.20141065095531271	-0.3115953070456295	-0.23423219080778057	-0.11570217284190722
LiuR	-0.05165379798211772	0.10090443623326663	-0.13541908159976476	0.04053174172544764	0.3691366436637777	0.05735336526228294	0.2756182743666452	0.43000179234056474	0.3319270492944991	0.2809939029058845	0.2546200533700496	0.23724845547927753	-0.03469404510679493	0.1774328737535167	0.24244868386543045	-0.1588235294117647	0.07382370803773144	0.13807522770511524	-0.15040046781596572	0.04519540090702308	-0.018468465809947484	0.10910426804859916	0.15685052578227365	0.25894028844114997	0.1285264997087944	-0.11588835764794911	-0.06172955056713377	0.19018038187407876	0.19770532225369608	0.28645997657106365
LldR	-0.1477123332990543	0.09927594210969248	0.16103386466573558	-0.03341020075963104	-0.31257474533699897	0.08671141243193423	-0.20938453576271748	-0.2035334853567444	-0.1816041524350465	-0.3853449595535434	-0.05203571764680105	-0.17426759478581785	0.03586465102971368	0.1301516282041692	-0.27300254957951203	-0.1411764705882353	0.07380271451916534	-0.23070432853769313	0.23844243800962714	0.16457823323253232	0.009494003689976351	-0.03178548857604664	-0.14784637024184089	-0.28366059275701727	-0.08782760629004077	0.08106623262368534	0.126638012678558	-0.08470563415530427	0.001977053222536961	-0.11031535476700337
LtbR	0.24962326937258553	-0.2077008546775203	-0.17955793294920583	0.054598480737927294	0.10785946321936458	0.12360122362893057	0.15471609558769722	0.25248448232982357	0.117658680511043	0.04029808344676085	0.021119027561216003	-0.010682485934268236	-0.028869290997585676	0.012239107669317722	0.17018571555910592	0.17352941176470588	-0.3063689131945497	0.015862105865491655	-0.01852618258464712	0.04760190147317847	-0.1906655711732254	0.19172755130815666	0.17873190506132017	0.27540182744197667	0.1500873616773442	0.008797097030866792	-0.0656656706552359	0.015916736015345677	0.19715434020807102	0.10471207442732153
