	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
HrcA	0.09168195735983106	-0.18891662732157122	-0.4793017851185461	0.34218665219750405	0.2596769587882621	0.06754273371369118	0.189440441793064	0.18870866734340674	0.08128187304037211	0.1722939749968886	-0.002204686875596511	0.09668526311179673	-0.07068310836020046	0.30204613480006165	0.30153316154608395	0.36764705882352944	-0.059936495506248626	-0.10898509686513208	-0.08182194437187777	-0.06096668142536814	0.021245539201999196	-0.003494801712020062	0.34063197990798916	0.4500257211794876	0.4487361677344205	-0.19508936152569123	0.08377728041938003	0.053798098903119776	-0.2536786159474884	0.21131664751241638
HutC	0.11673701799023758	0.004664957124821797	-0.14263419488722145	0.10276722734671731	-0.14176380615322096	0.15904348858643716	-0.05980383099031621	-0.06655127160491789	-0.08184987478635	-0.12196507793729518	-0.13515837146996681	-0.16409972304954773	0.13298535692443186	0.03234132920439823	-0.014682260302874107	-0.1	-0.18370378421275957	0.04183249715019647	0.17956520728562048	0.13758461840318828	-0.14501394821836192	0.15215737708496174	-0.11284315239061127	-0.08051596286798901	0.2060104834012813	0.04534879780136883	0.17769160494780645	-0.0767121039914856	0.22204576438689702	-0.09495271860390216
HypR	-0.2633749975272117	-0.3947401901621935	-0.12400834600878706	0.09057243624525231	0.15790738505184668	-0.35533302045224513	-0.15337890241141516	0.13458726328263607	0.1375469735296311	0.1489543041068991	0.30537892533600325	0.19885597426818857	-0.5079411787273547	0.06499034547310892	-0.0622560646362092	0.4294117647058823	-0.325987356294581	-0.03253913050663649	-0.11468705145370905	-0.15151951694336988	-0.03127145449936185	0.18323085172986678	0.20517360373762342	0.3093957453531226	-0.15199767035527081	-0.02167734935285294	-0.044804916358153896	0.08283031916086002	0.15631684741468463	0.002146068739370419
Irr	0.1306301084819796	-0.05155767159287897	0.10810795528439195	-0.03532284319045035	-0.11803189699821842	-0.14870710372008075	-0.07456985776670733	-0.06629013993382236	-0.04511086330375118	0.05078782317259881	0.04083352487349986	-0.03120484774234628	-0.056517080162560476	0.1679629496630111	-0.1509511343243351	0.07647058823529412	-0.25873461956804245	0.09513970918181243	-0.08857754971647643	-0.012512602694349105	-0.13060285466940758	0.12157637874242966	-0.031951356594317075	-0.10317157585509613	-0.19471170646476413	0.08455929736608812	-0.06666846034839191	0.18303074345776002	0.038633564610886184	-0.12219604078524711
IscR	-0.0013118424884347357	-0.10942575791460778	0.1564876647573381	-0.11573521432447097	-0.3059759514404328	-0.009346851304205235	-0.24554565335962134	-0.255416617950982	-0.21188934697783857	-0.27518083880781596	-0.14521991543504434	-0.22070162972826174	-0.052914780776573786	-0.022939780017073162	-0.2952856820689765	-0.13529411764705881	-0.16091531980924542	-0.06132469574359774	0.13491735070185853	0.051646742823773815	-0.022142366912127256	0.09573620649141545	-0.2031409709539164	-0.3020118492451837	-0.13030867792661618	0.10475802902215697	0.23233341067691923	-0.19666193932362674	0.2176379080218966	-0.3814065105388293
KdgR	-0.13587747843571854	-0.03901600504396412	0.3832887572023907	-0.19479110146500273	-0.3994108017805	-0.12950449813684967	-0.45397708334775483	-0.3283469632355192	-0.18433714634322995	-0.21503966437967828	-0.02305983299610405	-0.12545276228999816	-0.10526405144545735	-0.17333037956268393	-0.5710633702345997	-0.3205882352941177	-0.20595691389283788	-0.047429919043571835	0.17328432015442605	0.000798166023188696	-0.05258502890695697	0.07165826871997673	-0.2548129424640843	-0.44313875078118253	-0.3548980780430984	0.24850273015952004	0.1610125518881709	-0.1575030180958875	0.3873403780744134	-0.42614616835037283
LexA	-0.12340366580861928	0.05050593580473733	0.11848957597073242	-0.014582202930005426	-0.04892267762904023	0.0005937201372907137	-0.15683568902669748	-0.23208636836481847	-0.10973958370480054	-0.13109989294854574	-0.0027579866706303846	-0.05575364151717868	0.0011932263272263618	0.011452796282741444	-0.2182379920624602	-0.05	-0.11603117711489883	-0.08042178220334897	-0.04007108611606986	-0.21458063402357153	0.03910168816158338	-0.05673564341313384	-0.029522680746735922	-0.10507529124974956	-0.019813628421665695	-0.0035269779923290142	0.24749804664893144	-0.22786249254369315	0.08271212826089056	-0.22908510713262162
LiuQ	-0.12689248828863753	-0.09013828063852639	0.2556445821623853	-0.20595496473141617	-0.13359871756141165	-0.1565894453523022	-0.20449097775589808	-0.1552465089187367	-0.04247665230791169	0.03354531349825266	0.02433667867695145	-0.021913516672995983	-0.15714960382603493	-0.2219449357240521	-0.1893109317264438	-0.11764705882352941	-0.19602697961106708	-0.06922693841659824	0.22323928291880962	0.11396370511543862	0.05979676070012467	0.026255513710846817	-0.021188303917266775	-0.15400497626453669	-0.2834944670937682	0.0720927866932021	-0.029756249262220966	-0.18138984283762127	0.21575808692505816	-0.16127057189574368
LiuR	0.016799500142843104	-0.008091580176509081	-0.10660386426992213	0.08285404232230059	0.4001063044791098	-0.07441857835126744	0.3280106410501216	0.2849916449287728	0.30919051563665956	0.35046657496513217	0.2701805460673099	0.3323220147841571	-0.06553696638021947	0.08929762355379299	0.2521274923332469	0.2323529411764706	0.09515312290090083	0.13123484889129916	-0.19613165570723987	-0.12477195329410659	0.11645153190545586	-0.0726194875270179	0.1572116238699236	0.3436906182715115	0.05447874199184624	-0.09581171369161472	-0.10905849540465992	0.180616275402413	-0.07191936230835272	0.31913959391640456
LldR	-0.1540114390409349	0.07184033972225567	0.08898451238613296	-0.014690721649484536	-0.283895154382943	0.06471549496468779	-0.08229428217863446	-0.1352214401981538	-0.11486806323732554	-0.1430101182622576	-0.03890974404768978	-0.2448884970341724	0.044958053561372405	-0.006598178156922683	-0.13568103678400886	-0.42058823529411765	0.17602015641756272	-0.051743226502584616	0.1620858392228391	0.12574415551784018	0.050754263374557615	-0.15771701919729247	-0.1439383570674357	-0.24578225556633954	-0.03712288875946418	0.07631837763401167	0.0798138735369063	-0.1220244025447451	0.012737408466508617	-0.16805511773749973
LtbR	0.23388681400485334	0.12533184808687894	-0.10224991659645691	-0.05846446011937059	0.18375972926358639	0.15034690219450272	0.27230374234458443	0.06840157601725193	0.004700420245701081	0.12253327217244472	-0.04442571738895055	0.07581228503695074	0.20803985841707773	-0.05165723935290245	0.28784885748353556	0.15588235294117647	0.14678668181425233	0.13259304685072112	-0.29376536826404315	-0.173754141875055	0.012567957979173906	-0.07998289826490737	0.11031546577706157	0.13610165281040632	0.14546301688992427	-0.209299013244786	-0.1492041916238645	0.2135866571484862	-0.29334932323249235	0.23502854245981175
MerR	0.033802562051132974	0.20378794518615465	0.12640584446794195	-0.24085729788388496	0.08540546959188901	0.11259761041780934	0.2338523257968145	0.12805151060035938	0.009038636479474232	0.10279944931321205	-0.06866876071597319	0.006197990780284799	0.12933216162875305	0.02006803408349023	0.3329619477996292	-0.25588235294117645	0.10889338080242088	0.08398602290898359	-0.04514691932093047	0.19783715128149285	0.08496360175192517	0.02423814090594559	-0.10731602198448532	-0.005620159786421695	-0.02774606872451951	-0.08792349175877118	-0.17363269428503214	0.12475533000540456	-0.3021650359624932	0.13080505428727485
MetJ	0.061583088541132355	0.06234079066807311	-0.05297679967882568	-0.0024416711882799783	0.2861626062702806	-0.10045179275209075	0.16938254414883328	0.20671929174410986	0.2624744300073187	0.22760549842625502	0.19949436917559782	0.2689566072174681	-0.05154059121488655	0.007281927188728142	0.18957067376159706	0.07941176470588235	-0.17482352585929437	0.06663401503951996	-0.23835723217645202	-0.051268664181210746	-0.03859451662895924	0.010033462979670501	0.050559556433697875	0.23384903958147155	-0.014350611531741409	0.103747414174355	-0.19138957572234558	0.21478217045744444	-0.025377584807318693	0.23410084703933462
MetR	-0.0843084978558703	-0.051410654762278525	0.2759667742902217	-0.1285132935431362	-0.4063941012340211	-0.09995419873226614	-0.3530759003757489	-0.3855273383005518	-0.25748589293394764	-0.3175987238241732	-0.14121913230172248	-0.18981346764622198	-0.04604948806921452	-0.14146767468054955	-0.4527166966387141	-0.09411764705882353	-0.22610019495702197	-0.02221682601502957	0.14001752843048348	0.05584161538173545	-0.008065264372461994	0.08542387138871449	-0.13362376491859584	-0.3944330322834135	-0.24491555037856727	0.24134025177509805	0.1943774797060349	-0.24000515713271975	0.34847993850356396	-0.42337545136121446
MntR	-0.1258464069939805	-0.0548712047748736	0.16698237499363872	-0.05311991318502442	-0.3453990800152905	-0.07922488422457323	-0.34863755706723826	-0.22655783784248168	-0.09227147203863996	-0.2597303263366338	-0.014317696234568848	-0.1454265792936167	-0.08995003772920622	-0.09596417661389622	-0.4614659020333504	-0.06764705882352941	-0.16241635638672242	-0.07470088776820798	0.13271417130118762	0.030720390020322817	0.01330397520334797	0.04800753930722296	-0.11971566438136849	-0.36925779597985325	-0.13472335468841	0.1859192187456358	0.1812934618048566	-0.29619428265375597	0.3688338634831248	-0.35659993499527093
ModE	0.039982923429836274	0.08715270807864044	-0.1413449740176759	0.14245794899620184	-0.19513657015466693	0.03507472392013616	-0.11851230161282691	-0.08730750900456828	-0.11235733088191603	-0.22115867921975044	-0.0987682695658159	-0.09850620565855923	0.11894374095048374	-0.016375789311740753	-0.12181901448688191	0.08235294117647059	0.0845933830621467	-0.030538875330033237	0.03296248517688857	0.018381823526518615	-0.14125964187320514	0.06313190189455596	0.043226935589322155	-0.14086794025069668	0.09750728013977869	0.0810323193737591	0.1459161329020877	-0.06767542986200732	0.09917676821250984	-0.1041307186304892
NadQ	0.03679944359798819	-0.11570224568254983	0.002889438001481473	0.11132664134563212	-0.12739008371528518	-0.03496163437017603	-0.08070103073455373	-0.2332651913371926	-0.18814852037783522	-0.08914093404519387	-0.07014990170575618	-0.19457506275297362	-0.014041615973948136	-0.1248183857560866	-0.1345053623091046	-0.3764705882352941	0.06655995061385683	-0.004864818145565941	0.08538841710335057	-0.14433002148637697	-0.048676097094536734	-0.021111213058348694	-0.1215619239585465	-0.22987363390440116	-0.08032615026208503	0.008057788182474749	0.11708081294990794	0.12051242983047442	0.19644130461961506	-0.09166867681541313
