	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
HcpR	-0.03346429938567844	0.17862339757791112	-0.09349493135824637	0.1311744643838125	0.06589117805860314	-0.09589396376513423	0.04801495663401908	-0.01173342367506546	0.07258762327195371	0.10818934091176542	-0.0010640171142579744	-0.004346953212901396	0.02273733358693174	0.09510077525648636	-0.009731674541846591	0.000765948134369187	0.11376053125766382	0.01246619510434091	0.06022197459544639	0.11030791692307428	-0.03680675751454284	-0.06258684190768589	-0.3374384236453202	0.020866519712748433	0.056940398302121706	0.06528703033023536	0.019141849983269153	-0.04154875282763517	0.0641709349661396	-0.13700006510924154	0.06920607836759364
HexR	0.06010057494558836	0.007032515408570921	-0.047738749859723935	0.01706418238417872	0.017376796938624886	-0.11549520567588124	0.015742895170033185	-0.012095859106137056	0.13631232800950013	-0.040297485679970546	0.09011175926807324	-0.09454560889334017	-0.05290663537492266	0.11120175768786116	-0.18923663791728862	0.10559142138089507	0.09946696709152121	0.13841713861497978	0.13786361939121705	0.08743376596322568	0.03338105117466376	-0.16322703650271503	0.0832512315270936	0.025315094586726605	-0.061173286230229836	-0.039583354587282314	0.16508057321146694	0.004495807339329324	-0.3089229831785464	0.05056070536324031	-0.16295897756101205
HisR	-0.07723796710434701	-0.11500407112824701	0.16051322335689971	-0.15532869437831898	-0.08897628271716379	0.07503086073392436	-0.1962532725303138	-0.008383436372917729	0.11520013677185414	0.0020604250020183545	0.11083386722216076	0.01457214436200967	-0.08684678814277987	-0.07253663334166102	-0.23429710868009276	0.001641317430791115	-0.11526548536918226	0.15090113748268022	0.17579478650144395	0.03815116880828056	-0.07615252606893369	0.17408385629093945	0.09556650246305419	-0.19064048111530899	-0.07491772232620447	-0.08613460380938778	0.0031016091751664815	0.11011557860797061	-0.10478322531457317	0.08990730556258245	-0.28515501834625917
HrcA	0.10991671955608932	-0.041526754107632256	-0.3576578261574334	0.30930690349752793	0.2405294835716574	-0.06672153019364331	0.1915298215562491	0.1125683801944141	0.036776304790421294	-0.12986637419746266	-0.04702281267975999	-0.14898103504250756	0.01254705772467408	0.03626199264002479	0.06343288973824282	-0.03052850421271474	-0.005319837789553562	0.01483409563115802	-0.025827461838627063	0.041917702476660344	-0.03209908206618509	-0.0836998349058878	0.03201970443349754	0.06077466032944487	0.3455061816308442	0.1991563032411422	-0.08141437958504343	-0.005282573623711956	0.022374852027463105	-0.25202566981061325	0.11819458120492243
HutC	-0.35491259855212637	-0.17708472310731244	0.2278457337373284	-0.2378170206921809	-0.32396454315483375	0.2607339243631467	-0.3601587685995235	-0.09848420708791232	-0.24350414666810316	-0.1002882070197281	-0.11254603560672377	-0.007658917565588173	-0.0820334664555167	-0.12343243326613251	-0.00809166702811298	-0.26359557938505307	-0.10596976881059393	0.04110888959714819	0.17623961414527317	0.3066241363232546	0.029068649534753598	0.10280092763978471	0.15320197044334977	-0.24329833563187378	-0.3669606253578088	-0.11515389559380133	0.1976245794461012	0.3110234100481406	-0.12203612326346037	0.12166979995743854	-0.19091353289805613
HypR	0.02081574684941187	-0.14867286209672786	-0.4101572338807217	0.3519788042483062	0.3444411332327684	-0.3023653661516977	0.2805182400922968	0.244047760497919	0.3001463504153177	0.16736270357303634	0.2663601997822912	-0.048429996810861846	-0.2343938024753515	0.20736497011970925	-0.0068923663793033765	0.331655542181858	-0.017646461930874383	0.14788874072224822	-0.18016068745013808	-0.0938296657998224	0.029869880227552763	-0.12590455907651296	-0.0034482758620689655	0.14374611172552804	0.4520636427193296	0.1027840972852756	-0.13070535860773067	-0.0937087637472002	0.1533890458268254	-0.12419783522560056	0.24087920824495415
Irr	-0.052733890365120814	-0.035387019023979206	0.010900385291587177	0.03212552646035525	-0.10698151720293757	0.1381688050973204	-0.12720701938908427	-0.011906173273052855	-0.05941253344579582	-0.04394154312155673	-0.09370843683739598	0.006357076155872437	0.05312360894320862	0.09120517228016001	-0.04121692892445049	0.13250902724586935	0.20639570666154783	-0.1026244527569864	0.02685990130825536	0.14521842529661844	0.10076633295172395	-0.027592534404246246	0.1458128078817734	0.04749959677249758	-0.15634442525881467	0.11639852684628804	0.031951724777752856	0.11008964125793602	-0.2737608270327165	-0.08857846651136908	-0.02689079792156364
IscR	-0.3705138100400766	0.09292895538474709	0.39419194753051784	-0.38876236037355794	-0.4539239316253502	0.4400578560829935	-0.36914555633439633	-0.1624455925545004	-0.3079659442688968	-0.4007782053512727	-0.23954247265602857	0.04435488404558308	0.09596466590891153	-0.24880001995881676	-0.07973181903772752	-0.2937958201116096	0.14906745469254298	-0.16749068418108762	0.22497295379145146	0.3376186242208858	0.15744005062238467	0.08958936064657452	0.05073891625615764	-0.36611341102009987	-0.5678162838814007	-0.0783046490037849	0.1820764758871947	0.2895674577139696	-0.26541567530743954	0.05603811511092468	-0.13020514458203297
KdgR	-0.36278801828980967	-0.05204061402342481	0.4444419506477637	-0.4079781633400476	-0.5476683595415167	0.34392199403982593	-0.4636320485073332	-0.2804809894381627	-0.292714887586347	-0.2822611969707128	-0.18215673272965746	0.09037073816563108	0.01596127398885194	-0.11492028780162722	-0.1584088314807189	-0.2119487908961593	-0.1610300899324733	-0.15099015629947785	0.19600423994948724	0.27203128741571836	-0.030824235008309095	0.13675606340829272	-0.09211822660098522	-0.34245117091003086	-0.5324592200113211	-0.18380755144305813	0.24517591051814158	0.23920865165791788	-0.07030087085422929	0.16072470377968506	-0.29017075825297217
LexA	-0.3405333489614101	0.1054328675331778	0.22322223469120564	-0.16455891778062626	-0.14519151758950624	0.0033641317223406775	-0.11851144318158907	-0.05161825732803769	0.057197694020966035	0.007671251763712965	0.10873580530672251	0.05931608446107102	-0.10788324847027457	-0.02673800224660356	-0.178204516888781	-0.209541525330999	-0.02069836887330248	0.08718502917160445	-0.1468205809601732	0.018651148647037243	0.2608735915248045	-0.08533965321906636	0.15763546798029557	-0.2051812994015926	-0.25434823046489474	-0.1314718274655431	0.09877080140843814	0.10358224832703498	-0.1489703348711661	0.027581512989818913	-0.1399397618609063
